"sim","N","beta0","beta1","q","ppv","avg_prev","fpr","beta0_gs","se_beta0_gs","beta1_gs","se_beta1_gs","beta0_n","se_beta0_n","beta1_n","se_beta1_n","beta0_cc","se_beta0_cc","beta1_cc","se_beta1_cc","beta0_smle","se_beta0_smle","beta1_smle","se_beta1_smle","ppv_smle"
"11422-217",390,-2.245641,0.1549768,0.1,0.8,0.113184394112196,0.153846153846154,-2.2415753562683,0.00310792811661544,0.150249343912852,0.00470189990206178,-2.23966534911114,0.00337535453788362,0.120131849844703,0.00466909353084264,-2.24130206594078,0.0090108334034793,0.165916357090214,0.0159485195171178,-2.2402196162182,0.00328121729565003,0.150667431706456,0.00440691723651105,0.792068598903436
"11422-218",390,-2.245641,0.1549768,0.1,0.8,0.113538077394349,0.125560538116592,-2.24516965273301,0.00318676531020922,0.155411146209357,0.00466479362545769,-2.24610599125686,0.00340909842637815,0.136315787679736,0.00466522512353578,-2.24908069745052,0.00917045103856887,0.162766552709606,0.0156656780718278,-2.24475194142456,0.0033176882894543,0.156250582074405,0.00433823224679676,0.846299113765651
"11422-219",390,-2.245641,0.1549768,0.1,0.8,0.112256729352299,0.179591836734694,-2.24614586140183,0.00304324023640189,0.151828349896775,0.00476426131517598,-2.24481881417431,0.00335715940254787,0.115949821880246,0.00468466853825038,-2.25046891320373,0.0104177933493739,0.176493092438658,0.014623953024506,-2.24455589099674,0.00309827148597192,0.153572717156788,0.00486690326164282,0.736791855204536
"11422-220",390,-2.245641,0.1549768,0.1,0.8,0.113060643765395,0.177777777777778,-2.25200681573122,0.0031858273178932,0.162670027123253,0.00467962095989062,-2.25283037149675,0.00351637660161647,0.13434062348828,0.00470062758825282,-2.25949368592562,0.0107303765325922,0.181798736936584,0.0147072875117828,-2.25190891146425,0.00336535897691768,0.163582370741754,0.00428836023513299,0.799076891726164
"11422-221",390,-2.245641,0.1549768,0.1,0.8,0.113367726280411,0.100877192982456,-2.2426117345472,0.00314895319340649,0.151178358107985,0.00468298676804199,-2.24374258548091,0.00332282646440116,0.135783157069148,0.0046620899243633,-2.24345707388494,0.00974000080058514,0.149951374919045,0.0149985764952041,-2.24356198968186,0.00340312595898789,0.149782191602058,0.0042273846377605,0.89751273121377
"11422-222",390,-2.245641,0.1549768,0.1,0.8,0.113184712352204,0.201646090534979,-2.24115878737751,0.0030496865527437,0.157766674210881,0.00473541080691028,-2.24181487789862,0.00341441987965604,0.121833995008209,0.00467634868106023,-2.23524928656922,0.00948644944513658,0.152036916952749,0.0150996629701077,-2.24124582506728,0.00320098348918848,0.15688181114477,0.00445899025389323,0.755812315819824
"11422-223",390,-2.245641,0.1549768,0.1,0.8,0.112787614331717,0.14957264957265,-2.24527926746847,0.00311286289509978,0.15071796882121,0.00471104794088687,-2.24346305411271,0.00337197525433056,0.121285467450389,0.00467671032033282,-2.25551769167497,0.00953505753075339,0.179332644431981,0.0150933688601957,-2.24417976040799,0.00325566082617965,0.151531153711243,0.00451469156835151,0.797325276584748
"11422-224",390,-2.245641,0.1549768,0.1,0.8,0.112962278490692,0.165254237288136,-2.24250626892565,0.00309551452082681,0.149782802765447,0.00471346616949974,-2.24338868291008,0.00338971276692279,0.122954757923537,0.00467496355458973,-2.2674459960485,0.00984564691074082,0.173727621115517,0.0150735841443251,-2.24348359526061,0.00326239606628348,0.150920825809668,0.0043803325167236,0.803952546100317
"11422-225",390,-2.245641,0.1549768,0.1,0.8,0.112566048145043,0.16260162601626,-2.24678554940508,0.00303911959178022,0.161267036031091,0.00476011549235154,-2.24835430255551,0.0033243133643554,0.131426115922918,0.0046783932228422,-2.23375570005209,0.00986911004159029,0.132513648466835,0.014835723652701,-2.24753714369748,0.00315480157113197,0.160563349371699,0.00452712770193307,0.795930551673732
"11422-226",390,-2.245641,0.1549768,0.1,0.8,0.112892583038237,0.176470588235294,-2.24612777311763,0.00308691842937746,0.158507958426984,0.00471627969829947,-2.24708566142821,0.00340411696422698,0.128044685657262,0.0046760745560415,-2.24577649768923,0.0101618441647172,0.144492770949002,0.0147691013006805,-2.24650573000597,0.0031913391490631,0.157775480416515,0.00442570634634276,0.792274423203382
"11422-227",390,-2.245641,0.1549768,0.1,0.8,0.113080298371688,0.142857142857143,-2.24469755092099,0.00308680112356142,0.159082574516104,0.0047129024689329,-2.2422532898028,0.00333065041782629,0.12706486329203,0.00466596650919385,-2.25484144564544,0.0128057798038644,0.154184550621874,0.0155664675045817,-2.24428406988155,0.00316608109840389,0.158528653833556,0.00446623645934722,0.814973477191203
"11422-228",390,-2.245641,0.1549768,0.1,0.8,0.113375978898007,0.179039301310044,-2.24269464392593,0.00313992158350624,0.152219248418828,0.0046828058028849,-2.2415374561541,0.00346379581563052,0.120954950489337,0.00468031019323701,-2.23826293268008,0.0094689981073182,0.12667365786017,0.0151916134427264,-2.24271093453244,0.00326089505400959,0.151173597434964,0.00445974521729666,0.80308591868249
"11422-229",390,-2.245641,0.1549768,0.1,0.8,0.113240162517201,0.162280701754386,-2.24968756025556,0.00315948170842626,0.164037272044883,0.00468209868137946,-2.2522115366055,0.00345689683789559,0.140068664479396,0.00468243165639898,-2.25307424123392,0.00999949472461195,0.164073653336653,0.0148787954105093,-2.25074914065395,0.00331762184267138,0.162848770283001,0.00429477721914799,0.833133383494818
"11422-230",390,-2.245641,0.1549768,0.1,0.8,0.113617674237642,0.172566371681416,-2.24294861654779,0.00316419167056913,0.154750259691125,0.00467159269785164,-2.24135663772986,0.00347419033958849,0.124046391743304,0.00468013580996516,-2.24237209882316,0.00931613666639561,0.168411328637496,0.015265382466656,-2.24154309509482,0.00339090249857686,0.155125639058831,0.00422761320710801,0.78856877879422
"11422-231",390,-2.245641,0.1549768,0.1,0.8,0.112488253999006,0.152542372881356,-2.25057355540236,0.00310825846693609,0.158603110057564,0.00472000503733042,-2.25047641262487,0.00337691328178307,0.130215821603846,0.00468208899792853,-2.25793710450097,0.0102109918066166,0.159520148330982,0.0148123387037391,-2.25120573179355,0.00326391019194435,0.158195738547254,0.00439820266048754,0.820892919426434
"11422-232",390,-2.245641,0.1549768,0.1,0.8,0.112446310810449,0.166666666666667,-2.24324915634859,0.0029972368818997,0.155862367872048,0.0047980275105108,-2.24212486943748,0.0032794279086086,0.119481672754039,0.00468177707833664,-2.25626135035365,0.00873703903126412,0.141379088157195,0.0172234905611093,-2.24235232868644,0.00307171556874145,0.15739357519607,0.00480014273945185,0.746532635547057
"11422-233",390,-2.245641,0.1549768,0.1,0.8,0.112314833078004,0.154761904761905,-2.24482692896313,0.00299725038004391,0.156697235325694,0.00480184390984785,-2.24423806827054,0.00325912648353308,0.1229145875681,0.00468581929314081,-2.22654763468544,0.00859771435380038,0.127952322727136,0.0171278485816008,-2.24432755099168,0.00311593939279825,0.155886930345097,0.00461322085754299,0.777072964603283
