"sim","N","beta0","beta1","q","ppv","avg_prev","fpr","beta0_gs","se_beta0_gs","beta1_gs","se_beta1_gs","beta0_n","se_beta0_n","beta1_n","se_beta1_n","beta0_cc","se_beta0_cc","beta1_cc","se_beta1_cc","beta0_smle","se_beta0_smle","beta1_smle","se_beta1_smle","ppv_smle"
"11422-19",390,-2.245641,0.1549768,0.1,0.5,0.110292661566631,0.383561643835616,-2.24543590690487,0.00278674716441111,0.153322629854657,0.00525895005218104,-2.25064100865965,0.00355696155370776,0.0838014055541497,0.00475937059902853,-2.23820872218364,0.00853392464642265,0.141494646911152,0.0178507375636458,-2.24685856309158,0.00291098344445474,0.149676288435298,0.00563728730151813,0.496030980333617
"11422-20",390,-2.245641,0.1549768,0.1,0.5,0.110139998514362,0.323333333333333,-2.24240937711399,0.00274576028312768,0.148717038103357,0.00540254497039608,-2.24054841291256,0.00333368430612303,0.0706654265140949,0.00472948580335682,-2.24544953962789,0.00899805851855982,0.169310338656667,0.0159526099932255,-2.24227940978255,0.00278163358585418,0.1489808154041,0.00654213073066381,0.478957233233163
"11422-21",390,-2.245641,0.1549768,0.1,0.5,0.110695053322838,0.321917808219178,-2.24064597601417,0.0027780553033603,0.149296623718492,0.0052511910436102,-2.23921520313282,0.00336979180252731,0.0761537006308358,0.00471596864255583,-2.24662631861685,0.00916005788640074,0.136138536319646,0.0157695396070365,-2.24088943912249,0.00284592385541651,0.150447504766514,0.0054088877023228,0.50963475538864
"11422-22",390,-2.245641,0.1549768,0.1,0.5,0.110031029183204,0.35,-2.24530626715996,0.00274625678369923,0.156333645390722,0.00539320571695049,-2.24316049085134,0.00340299322549657,0.0709657693948509,0.00473002069888583,-2.22886859730051,0.00907554355790791,0.115409616620691,0.0157457388029041,-2.2447658527383,0.00274473624538493,0.158357305008227,0.00596706535393175,0.449043347802284
"11422-23",390,-2.245641,0.1549768,0.1,0.5,0.110813588379769,0.325088339222615,-2.24333996184763,0.00282780397053638,0.149846835854622,0.0051165691188279,-2.24199839494632,0.00343922828878854,0.0808949896579554,0.00472212145794024,-2.24284566099263,0.00868613279961367,0.149883926138688,0.0170238403849626,-2.24374153081372,0.00294808277606452,0.148253487812683,0.00561639488863495,0.549131838973039
"11422-24",390,-2.245641,0.1549768,0.1,0.5,0.10998078545338,0.328859060402685,-2.2448911786536,0.00275762600768722,0.149633900251214,0.00536982400463573,-2.24577210667733,0.00336725073520491,0.0769703148899763,0.00473279921164297,-2.25433245259995,0.00887251436250009,0.16557884324285,0.0165264225946344,-2.24445691803271,0.00280174112699338,0.149155545230674,0.00630988806020945,0.480448472598783
"11422-25",390,-2.245641,0.1549768,0.1,0.5,0.110675485023046,0.335664335664336,-2.24580722463204,0.00281697844050499,0.158123128762771,0.00515573825918009,-2.24593243162456,0.00345654566240643,0.0855270529913425,0.00472966223946726,-2.242275415505,0.00931371312442411,0.149358598803857,0.0154105086036538,-2.2471536821881,0.00288107293361338,0.158302028015625,0.00551956616376,0.535230180699148
"11422-26",390,-2.245641,0.1549768,0.1,0.5,0.110689294322932,0.301754385964912,-2.24463017609378,0.00281885811843781,0.153004641780093,0.00513781662620447,-2.24588246666783,0.00337548861382214,0.0895536849446177,0.00471490363001347,-2.25206484535012,0.00872539019195486,0.149162368706012,0.0171366736933368,-2.24522278187422,0.0029197142950314,0.152666870505556,0.00543281014543681,0.559003772204726
"11422-27",390,-2.245641,0.1549768,0.1,0.5,0.11023563780117,0.377162629757785,-2.24673245054137,0.00280398143660443,0.151965763866014,0.00521154908136935,-2.2448899378835,0.0035481291502842,0.0727721800642906,0.00475729182525517,-2.25617706285074,0.00888371279060719,0.161603732509408,0.0165085144513915,-2.24631880154293,0.00287194303063514,0.152300377551455,0.00588039279718255,0.47507515173395
"11422-28",390,-2.245641,0.1549768,0.1,0.5,0.109992303138098,0.324414715719064,-2.24753022688986,0.00275875854959055,0.162036800039361,0.00537591625020861,-2.24989060510253,0.00336036068927469,0.0863617930362363,0.00473572029499136,-2.24639566794756,0.0082971081237551,0.140652283878773,0.019933818287712,-2.24837082186929,0.00285063078097636,0.159440943328346,0.00562213291083202,0.502801998773132
"11422-29",390,-2.245641,0.1549768,0.1,0.5,0.111075909299025,0.335664335664336,-2.24132321664872,0.00281116262541329,0.155087052902483,0.00515323833480451,-2.24095616653747,0.0034489310483398,0.0828354645684269,0.00472258663774686,-2.24619228248009,0.00936052043365,0.138501713975619,0.0155156440662708,-2.24117383997904,0.00289381635538474,0.154115870875507,0.0051927209785939,0.521601556857
"11422-30",390,-2.245641,0.1549768,0.1,0.5,0.110619188303007,0.374545454545455,-2.25181785790308,0.00288282526943619,0.160635435672257,0.00502149546259136,-2.25279630471727,0.00364599346056825,0.0897083603125927,0.00478382284832734,-2.24185761434229,0.00933113236109952,0.147554749957225,0.0153880790837722,-2.25205748966783,0.00298482786851311,0.159822077350783,0.00506941579530866,0.533301104120833
"11422-31",390,-2.245641,0.1549768,0.1,0.5,0.11035612374657,0.307692307692308,-2.24975651351826,0.00282320258483109,0.161595270943298,0.00515840017815724,-2.25076655761116,0.00339422023295882,0.0927649562571539,0.00472790723536321,-2.23785367201914,0.00914434095357351,0.14086675921357,0.0156964595907402,-2.24976903692079,0.00285384496921909,0.160746367894055,0.005618097265815,0.545065913533482
"11422-32",390,-2.245641,0.1549768,0.1,0.5,0.110942149865383,0.321554770318021,-2.24450753388284,0.00283037405247015,0.157604180018093,0.00511116407962662,-2.24479833610959,0.00343654665595877,0.0887668256032065,0.00472187698446608,-2.24865936675004,0.00873270554511062,0.147099589991693,0.0172142525882976,-2.24551614064569,0.00293275258992771,0.155363003276263,0.00553015060416411,0.561229473373992
"11422-33",390,-2.245641,0.1549768,0.1,0.5,0.110275273774816,0.304498269896194,-2.24703843699817,0.00280204296746875,0.154160744110425,0.00521168652793834,-2.24725527222206,0.00335916642715533,0.085704995902268,0.00472546047232954,-2.25114181135425,0.00974600820943338,0.140832466406388,0.0150728152038899,-2.24836648732741,0.00290593473905279,0.151524886902169,0.0051821358921802,0.562300388395344
"11422-34",390,-2.245641,0.1549768,0.1,0.5,0.1099403294133,0.324503311258278,-2.24614252157194,0.00274127924728648,0.159865128283326,0.0054345862526234,-2.24548908631597,0.00333483346822748,0.0774062172346521,0.00473410726559612,-2.24599507214744,0.00853765629780956,0.166042352190576,0.0177061440529423,-2.24599809877182,0.00280335455510229,0.15981671688485,0.00610565873448571,0.471501027728978
"11422-35",390,-2.245641,0.1549768,0.1,0.5,0.110572650046023,0.342657342657343,-2.24469295236705,0.00281580570478906,0.151348136468586,0.00516135429628349,-2.2447710085524,0.0034733936610729,0.0809725373010369,0.00473368619028537,-2.24879777023423,0.00782468608122086,0.164216058250594,0.0319374150976933,-2.24632279399134,0.00301844765177681,0.152955537391801,0.00544687251188479,0.529103995944049
"11422-36",390,-2.245641,0.1549768,0.1,0.5,0.110197747547544,0.319587628865979,-2.250026196676,0.00279963737778109,0.165005887454139,0.00522948301885823,-2.24930019856764,0.00339281353317951,0.0871117566606434,0.0047312056511264,-2.24466694647464,0.00900535338990212,0.170682622939836,0.015976599125083,-2.24964585272532,0.00283985695747873,0.166114657737196,0.00559247821980121,0.507419572231827
"11422-37",390,-2.245641,0.1549768,0.1,0.5,0.11066335336569,0.345762711864407,-2.2400861724172,0.00276534387340299,0.15061539333702,0.00529684164842933,-2.24265774652743,0.00342208902404243,0.0804498975631457,0.00472301533382659,-2.22208368281412,0.00858313600012587,0.138679633456469,0.0169364777945946,-2.2404909245177,0.00284629838212767,0.150130827514508,0.00585460793040884,0.489060016011082
"11422-38",390,-2.245641,0.1549768,0.1,0.5,0.110580402291291,0.326388888888889,-2.24663265241397,0.00280836753630712,0.16088292424632,0.00517941136412313,-2.24911480697385,0.00342656595702829,0.0916864390332549,0.0047256636428552,-2.24468476285174,0.009337639171205,0.160601544074634,0.0153840246801774,-2.24620322859642,0.0027932642052936,0.164922070838206,0.0060410074261704,0.501714477479108
"11422-39",390,-2.245641,0.1549768,0.1,0.5,0.110513241012069,0.311418685121107,-2.24508169745801,0.00279984565960684,0.154769560611885,0.00520362053794411,-2.24325818888565,0.00337180295088364,0.0811547849524967,0.00472098107890583,-2.24495598015737,0.00855920859508997,0.144484063943052,0.0178594581086148,-2.24467726693343,0.00285590759126612,0.155493056652759,0.00562785854635043,0.521149541615324
"11422-40",390,-2.245641,0.1549768,0.1,0.5,0.109925223486094,0.308196721311475,-2.24104259549793,0.00272206746712692,0.143376787702412,0.00552037091084453,-2.23857472644697,0.00326931721251143,0.0653899565233513,0.00474203642500824,-2.25111568256393,0.00843738799859689,0.175718945095264,0.0185083607636253,-2.2412258816462,0.00280473932277073,0.143495226475466,0.00691386420869441,0.47719446975894
"11422-41",390,-2.245641,0.1549768,0.1,0.5,0.109223807557945,0.34640522875817,-2.25027008113756,0.00272967310162543,0.156577771499764,0.0055301104914651,-2.24957745728682,0.00337448932242838,0.0710563815636325,0.00474816396109914,-2.25974982035619,0.00873937248104563,0.165400572921872,0.01707946351958,-2.25038915960226,0.00279375590093407,0.154216359619174,0.00607435809595814,0.451222139637305
"11422-42",390,-2.245641,0.1549768,0.1,0.5,0.110887273061271,0.306049822064057,-2.24419095468241,0.00283702989691238,0.152200904360073,0.00509137959889373,-2.2402859450419,0.00339849068435205,0.080323146732905,0.00471510959196047,-2.25642402213232,0.00938480890211354,0.163502635059634,0.0154148675785811,-2.24378212790739,0.00289991673717919,0.154181939910488,0.00536196973098351,0.546025569153504
"11422-43",390,-2.245641,0.1549768,0.1,0.5,0.110158537188261,0.346938775510204,-2.24700649661403,0.00277666322206423,0.157654420493926,0.00528758001450707,-2.24925486945555,0.0034400834937714,0.0836357285573713,0.00473351291476887,-2.2548056281453,0.00873270806084527,0.157456036655425,0.0170978407012747,-2.24799142055032,0.00283370351870095,0.156093960210599,0.00605019673375382,0.501761072744341
"11422-44",390,-2.245641,0.1549768,0.1,0.5,0.110439145967933,0.336734693877551,-2.24398986736007,0.00277396965593829,0.156019957782715,0.00526811805095118,-2.24568002514868,0.00341014933584496,0.0832407150064433,0.00472098946877616,-2.23770565828239,0.00912528550836159,0.156664858633592,0.0155353937750356,-2.24518142764308,0.00288168996363465,0.155528458732869,0.00541476885358767,0.508485961317146
"11422-45",390,-2.245641,0.1549768,0.1,0.5,0.111223456866975,0.330960854092527,-2.23926503091106,0.00283264454918239,0.146165929827124,0.00508721257916733,-2.23853989804615,0.00346412848524605,0.0801052941921585,0.00471991599582391,-2.24146565293241,0.00884817036107412,0.138893003580207,0.01656871784229,-2.23762164081387,0.00286574610291867,0.147262811856323,0.00573424923248356,0.514449744249348
"11422-46",390,-2.245641,0.1549768,0.1,0.5,0.109899878360655,0.317725752508361,-2.24810883623124,0.00275676645434171,0.16081925157792,0.00536665794085224,-2.24568414231984,0.00333320281608445,0.0771602015351426,0.00473060496958405,-2.24127136091813,0.00882574141365762,0.145088762998285,0.016541665424135,-2.24730907158582,0.00279343849758689,0.160883656813906,0.00569027943348338,0.478999188822518
"11422-47",390,-2.245641,0.1549768,0.1,0.5,0.110103177808867,0.2996632996633,-2.24566619273218,0.00276356894934814,0.155343986092281,0.00533810895951857,-2.24619843047893,0.00330221770296637,0.0835751277924833,0.00473029902389437,-2.23443604322287,0.00822968353577489,0.14713749006633,0.0197404435026697,-2.24609835447346,0.00286365401392768,0.153701525312124,0.00608914699059052,0.522909049218992
"11422-48",390,-2.245641,0.1549768,0.1,0.5,0.111150840726093,0.338181818181818,-2.24785354231062,0.00287661630744778,0.163362323013775,0.00500171968217109,-2.24458225577278,0.00353143009609066,0.0878172634527043,0.00473624824095162,-2.23258256234886,0.00947111844107691,0.151763609983102,0.0150843620632909,-2.24736492255424,0.00296730956903944,0.16353475299845,0.00511540971196548,0.547088115712036
"11422-49",390,-2.245641,0.1549768,0.1,0.5,0.110482232294209,0.356666666666667,-2.2399814378689,0.00274253648278059,0.151821389051628,0.00539101159466582,-2.23793980486798,0.00341645215497202,0.068295944821648,0.004726987629111,-2.24230924755731,0.00827039485219959,0.163382730748712,0.0196279444017527,-2.23976387982421,0.00280683699535006,0.151681413286777,0.00668525270103956,0.454474158357637
"11422-50",390,-2.245641,0.1549768,0.1,0.5,0.109660433405374,0.317725752508361,-2.24895246430161,0.0027585805549221,0.155702656321319,0.00538521988229596,-2.2461512624832,0.00333576106016077,0.0735383808492687,0.0047385139303497,-2.2437523430764,0.00854825419904229,0.146071558876617,0.0178121555406193,-2.24858561193731,0.00281101269835216,0.154235451892427,0.00599877561145585,0.489625672202853
"11422-51",390,-2.245641,0.1549768,0.1,0.5,0.110234589381289,0.297658862876254,-2.24281291617001,0.00275189765315154,0.152391945582466,0.00537691965061728,-2.24217600467743,0.00328296023843727,0.0786474835153475,0.00473160485437845,-2.23019338746612,0.00879939335610334,0.155286890966964,0.0164621560319638,-2.24140383401283,0.00275784996360924,0.156250087561417,0.00625949468283047,0.473640129778479
"11422-52",390,-2.245641,0.1549768,0.1,0.5,0.110840437839014,0.375,-2.24238185249194,0.00280137226901853,0.154428296691573,0.00517603897577723,-2.24665721537058,0.00355078948292163,0.0857361699544041,0.0047454021450307,-2.23907097772119,0.00930403298237015,0.168389903091419,0.0152594027636032,-2.24404680989881,0.00291668193927875,0.150433468238472,0.00581694966069539,0.519852458291626
"11422-53",390,-2.245641,0.1549768,0.1,0.5,0.109408367923285,0.309677419354839,-2.24749563384482,0.00270496522034996,0.159604997657154,0.00561546248016635,-2.24827909226501,0.00325667162321027,0.0773212603622954,0.00474935562453215,-2.24496062459815,0.00854825480239457,0.174013481065764,0.0176447743424926,-2.24753125041952,0.00277258671990679,0.15776940070721,0.00655134867158888,0.460450393825224
"11422-54",390,-2.245641,0.1549768,0.1,0.5,0.110330177603901,0.341296928327645,-2.24305791419529,0.00278004074264852,0.147512482842566,0.0052771706636851,-2.24426816885648,0.00342882111089971,0.0776438951429879,0.004731932793332,-2.24678616101153,0.00884816982832494,0.16813835606934,0.0164509791264995,-2.24406222732451,0.00285307952080539,0.148083760190129,0.00631415738540904,0.503363568944065
"11422-55",390,-2.245641,0.1549768,0.1,0.5,0.110208946882874,0.357638888888889,-2.24670162415644,0.00280869980168405,0.149794029086295,0.00520254222942407,-2.24775063237416,0.00350566447606817,0.0792779792689638,0.00474785552500445,-2.24018575711889,0.0103684011395332,0.14226929975369,0.0146833292379964,-2.24636070042265,0.00284131773835984,0.150552293752523,0.00557505746310799,0.490391971046116
"11422-56",390,-2.245641,0.1549768,0.1,0.5,0.10998472701891,0.343537414965986,-2.24629009087636,0.00277828073638708,0.149279755243028,0.00530482495417404,-2.24205694696384,0.00342232918193285,0.0672969290534665,0.00473802581186827,-2.2340482672989,0.00835424317867805,0.126248152018785,0.0187840048425881,-2.24526218924599,0.00284189614676923,0.150092306173081,0.00606073872907613,0.471382923442292
"11422-57",390,-2.245641,0.1549768,0.1,0.5,0.111017790977072,0.335664335664336,-2.24174855334962,0.00281087362039475,0.154816773535583,0.00514718832471764,-2.24214453589572,0.00344966942516884,0.0842520209201701,0.00472041396152148,-2.22779304749346,0.00876181941633654,0.12634815190695,0.0165030088935082,-2.24218058388826,0.00289084703671007,0.154198675753029,0.00546308837882275,0.527482001874663
"11422-58",390,-2.245641,0.1549768,0.1,0.5,0.11015473376145,0.34006734006734,-2.24746352380212,0.0027661476601047,0.164169628330045,0.0053268413322414,-2.24689736164407,0.00340468946007734,0.0809711528075438,0.00473093462743192,-2.24605120766904,0.00884990153903997,0.164468826877001,0.0164609189955908,-2.24776731382903,0.00282606724985047,0.162079203628746,0.00569738640002428,0.489532972655246
"11422-59",390,-2.245641,0.1549768,0.1,0.5,0.1108313607432,0.385964912280702,-2.24630416072489,0.0028215273880432,0.163046940802546,0.00513231500175137,-2.24810857645337,0.00360555194207108,0.0859958346163473,0.00476440073113036,-2.25376320552944,0.00901889234411417,0.194034010379101,0.0158394857539294,-2.24840886551686,0.00295059672424998,0.163026837733419,0.00546027252997307,0.510870499043325
"11422-60",390,-2.245641,0.1549768,0.1,0.5,0.110101964673469,0.34983498349835,-2.24470760474445,0.00273451678054345,0.161496724157832,0.00544604204358488,-2.24511088375693,0.00339390747075311,0.07669994352034,0.00473161658933064,-2.2459307775676,0.00841674084371018,0.176361656497276,0.0184890236613696,-2.24491586172972,0.00280737211924409,0.160475278978292,0.00613497882039108,0.456562125438625
"11422-61",390,-2.245641,0.1549768,0.1,0.5,0.109715319605803,0.33,-2.24647903515858,0.00275097059276492,0.149620234479461,0.00540853673070525,-2.24560618659304,0.00336079742036675,0.0723085433123667,0.00473716912423042,-2.25157093112637,0.00858313574295024,0.176813238758964,0.0177004507647498,-2.24649927213711,0.00277945421013476,0.152992417487863,0.00695769627256646,0.465431196865209
"11422-62",390,-2.245641,0.1549768,0.1,0.5,0.109848955455228,0.313915857605178,-2.24005118062876,0.00270099566268051,0.1431586555436,0.00561376061251505,-2.24175736898532,0.00326342746291436,0.0711644200308822,0.00474225430955271,-2.23809448309719,0.008010513622946,0.110919402868542,0.0238369576024058,-2.24061972867776,0.00279666660015636,0.142058767920583,0.00656898494137067,0.466956924962945
"11422-63",390,-2.245641,0.1549768,0.1,0.5,0.111062190448063,0.293286219081272,-2.24136350162324,0.00282710334351999,0.151047988496231,0.00511079871593574,-2.23988170847969,0.00336075960924597,0.085020882603682,0.00471110468726849,-2.23108509829252,0.00862260971660804,0.112445344612738,0.0172399342188871,-2.24029006135352,0.00281295550835622,0.155091019648673,0.00575944122345881,0.533197686949347
"11422-64",390,-2.245641,0.1549768,0.1,0.5,0.11102506420119,0.330935251798561,-2.24452197780755,0.00285319702081909,0.153324080335852,0.00505160703841662,-2.2462036720043,0.00349174599019547,0.0900340474645081,0.00472848251111019,-2.23682392151409,0.00880894774209299,0.148553471923281,0.0164752370120346,-2.24416233016438,0.00298066254937835,0.153122697535205,0.00515740521675009,0.545139027708015
"11422-65",390,-2.245641,0.1549768,0.1,0.5,0.110011948222208,0.298305084745763,-2.24616482476436,0.00277682350567673,0.151398290600085,0.00531862031830335,-2.25000274000099,0.00332119508633181,0.0892823830088263,0.00473731440890931,-2.24100994900286,0.00840069144474033,0.147290907418918,0.0187391330244563,-2.24838522196857,0.00293298773149023,0.148436129902744,0.0056899388639754,0.560952500588998
"11422-66",390,-2.245641,0.1549768,0.1,0.5,0.109823526353259,0.360655737704918,-2.24480592484652,0.00272604966043486,0.155149708649088,0.00549857005114858,-2.24550980543038,0.00341187518380521,0.0719600854956575,0.00473812822776564,-2.24494818934139,0.00840929714302476,0.180171206451621,0.0184303528779129,-2.2457743115428,0.00282960099149746,0.155036644420031,0.00624408355306209,0.448061726536807
"11422-67",390,-2.245641,0.1549768,0.1,0.5,0.109950885308189,0.365771812080537,-2.24765987423007,0.00276097682540757,0.159304740059585,0.0053591899132594,-2.25146768530267,0.00347354047652124,0.0831119518506705,0.00474498007299093,-2.24700956927115,0.00842062201981824,0.149808931110912,0.0188051136283883,-2.24633774751084,0.00280835760568617,0.159449091699631,0.00625794960355195,0.441803112027564
"11422-68",390,-2.245641,0.1549768,0.1,0.5,0.110202110619012,0.368965517241379,-2.24798796865087,0.00280114131435951,0.156562755464282,0.00522785297428947,-2.2494486712801,0.00352984506038175,0.0812546903573698,0.00475506784570824,-2.26232573161148,0.00982234578727421,0.1704664409142,0.0150098164495207,-2.24867805736659,0.0028505411928771,0.155241092324571,0.00560982530272343,0.495468995184837
"11422-69",390,-2.245641,0.1549768,0.1,0.5,0.10980020551355,0.354838709677419,-2.24380238474699,0.00270318535492187,0.158562607274057,0.00561126694795823,-2.24134580709483,0.00336068295075965,0.0649750257282472,0.00473775672452217,-2.25183885440179,0.00871147409293383,0.170406619895608,0.01706792522151,-2.24348494334576,0.00272299685705435,0.161069099550939,0.00648249827718573,0.41022215615601
"11422-70",390,-2.245641,0.1549768,0.1,0.5,0.110100675412314,0.359861591695502,-2.24720393316066,0.00280391509971147,0.149300638224957,0.00521570157421548,-2.2462753466008,0.00350273868679625,0.0747100759560553,0.00474730330799137,-2.24214805078375,0.00881818769647114,0.149649655731057,0.0165283823461276,-2.24615317708428,0.00285649149160361,0.150121030043345,0.0059608690286934,0.477013447831011
"11422-71",390,-2.245641,0.1549768,0.1,0.5,0.109357736203981,0.317307692307692,-2.24480472713463,0.00269509397713064,0.149367900358449,0.00567866921960639,-2.24288802932904,0.00325883251769622,0.0645656572506817,0.00475294653461272,-2.25553041802252,0.0083446395218628,0.137233633728825,0.0200381650156998,-2.24502686069925,0.00277145521402123,0.14922937853532,0.0061827762907209,0.444394211891863
