"N","q","avg_fpr","bias_beta0_srs","ese_beta0_srs","bias_beta1_srs","ese_beta1_srs","ase_beta1_srs","cp_beta1_srs","re_beta1_srs","bias_beta0_bcc","ese_beta0_bcc","bias_beta1_bcc","ese_beta1_bcc","ase_beta1_bcc","cp_beta1_bcc","re_beta1_bcc","bias_beta0_cc","ese_beta0_cc","bias_beta1_cc","ese_beta1_cc","ase_beta1_cc","cp_beta1_cc","re_beta1_cc","bias_beta0_resid","ese_beta0_resid","ase_beta0_resid","bias_beta1_resid","ese_beta1_resid","ase_beta1_resid","cp_beta1_resid","re_beta1_resid"
390,0.1,0.302253461740294,-2.02158853623245e-05,0.00299338583522102,0.000261549378200544,0.00500090992753118,0.00498155656504864,0.948,1,-1.43704109462166e-05,0.00299450328630259,0.000229900257059583,0.00499541089392126,0.00501009615666886,0.953,1.00220284594873,-1.91225830631044e-05,0.00300349726528831,0.00025968356462174,0.00498429986377668,NA,NA,1.00667605903956,-2.58623126689031e-05,0.00301279032632942,0.00317309438869782,0.000244475977435022,0.00500902728664998,0.00511248697867236,0.952,0.996761534175108
390,0.25,0.302253461740294,-2.02158853623245e-05,0.00299338583522102,0.000261549378200544,0.00500090992753118,0.00498155656504864,0.948,1,-1.43704109462166e-05,0.00299450328630259,0.000229900257059583,0.00499541089392126,0.00501009615666886,0.953,1.00220284594873,-1.91225830631044e-05,0.00300349726528831,0.00025968356462174,0.00498429986377668,NA,NA,1.00667605903956,-2.58623126689031e-05,0.00301279032632942,0.00317309438869782,0.000244475977435022,0.00500902728664998,0.00511248697867236,0.952,0.996761534175108
390,0.5,0.302253461740294,-2.02158853623245e-05,0.00299338583522102,0.000261549378200544,0.00500090992753118,0.00498155656504864,0.948,1,-1.43704109462166e-05,0.00299450328630259,0.000229900257059583,0.00499541089392126,0.00501009615666886,0.953,1.00220284594873,-1.91225830631044e-05,0.00300349726528831,0.00025968356462174,0.00498429986377668,NA,NA,1.00667605903956,-2.58623126689031e-05,0.00301279032632942,0.00317309438869782,0.000244475977435022,0.00500902728664998,0.00511248697867236,0.952,0.996761534175108
390,0.75,0.302253461740294,-2.02158853623245e-05,0.00299338583522102,0.000261549378200544,0.00500090992753118,0.00498155656504864,0.948,1,-1.43704109462166e-05,0.00299450328630259,0.000229900257059583,0.00499541089392126,0.00501009615666886,0.953,1.00220284594873,-1.91225830631044e-05,0.00300349726528831,0.00025968356462174,0.00498429986377668,NA,NA,1.00667605903956,-2.58623126689031e-05,0.00301279032632942,0.00317309438869782,0.000244475977435022,0.00500902728664998,0.00511248697867236,0.952,0.996761534175108
2200,0.1,0.300833652134407,-3.3211273129813e-05,0.00133039982614864,1.51599350211558e-05,0.00214171694215938,0.0020792262847921,0.949,1,-4.54836947913257e-05,0.00133729033069623,-2.25680311364205e-06,0.00214117984033522,0.00208031371424399,0.949,1.00050175065017,-3.25409144362415e-05,0.00133597647920999,1.45183661688518e-05,0.00213429350388919,0.00207963410143013,0.947,1.00696844014318,-4.11857102584054e-05,0.0013441248110124,0.00129594916680372,3.42262827093369e-06,0.00215118721975606,0.00208847035490321,0.954,0.991214682037131
2200,0.25,0.300833652134407,-3.3211273129813e-05,0.00133039982614864,1.51599350211558e-05,0.00214171694215938,0.0020792262847921,0.949,1,-4.54836947913257e-05,0.00133729033069623,-2.25680311364205e-06,0.00214117984033522,0.00208031371424399,0.949,1.00050175065017,-3.25409144362415e-05,0.00133597647920999,1.45183661688518e-05,0.00213429350388919,0.00207963410143013,0.947,1.00696844014318,-4.11857102584054e-05,0.0013441248110124,0.00129594916680372,3.42262827093369e-06,0.00215118721975606,0.00208847035490321,0.954,0.991214682037131
2200,0.5,0.300833652134407,-3.3211273129813e-05,0.00133039982614864,1.51599350211558e-05,0.00214171694215938,0.0020792262847921,0.949,1,-4.54836947913257e-05,0.00133729033069623,-2.25680311364205e-06,0.00214117984033522,0.00208031371424399,0.949,1.00050175065017,-3.25409144362415e-05,0.00133597647920999,1.45183661688518e-05,0.00213429350388919,0.00207963410143013,0.947,1.00696844014318,-4.11857102584054e-05,0.0013441248110124,0.00129594916680372,3.42262827093369e-06,0.00215118721975606,0.00208847035490321,0.954,0.991214682037131
2200,0.75,0.300833652134407,-3.3211273129813e-05,0.00133039982614864,1.51599350211558e-05,0.00214171694215938,0.0020792262847921,0.949,1,-4.54836947913257e-05,0.00133729033069623,-2.25680311364205e-06,0.00214117984033522,0.00208031371424399,0.949,1.00050175065017,-3.25409144362415e-05,0.00133597647920999,1.45183661688518e-05,0.00213429350388919,0.00207963410143013,0.947,1.00696844014318,-4.11857102584054e-05,0.0013441248110124,0.00129594916680372,3.42262827093369e-06,0.00215118721975606,0.00208847035490321,0.954,0.991214682037131
