"sim","N","beta0","beta1","beta2","q","eta0","eta1","ppv","queried_ppv","avg_prev","fpr","beta0_gs","se_beta0_gs","beta1_gs","se_beta1_gs","beta2_gs","se_beta2_gs","eta0_gs","se_eta0_gs","eta1_gs","se_eta1_gs","beta0_n","se_beta0_n","beta1_n","se_beta1_n","beta2_n","se_beta2_n","beta0_cc","se_beta0_cc","beta1_cc","se_beta1_cc","beta2_cc","se_beta2_cc","eta0_cc","se_eta0_cc","eta1_cc","se_eta1_cc","beta0_mle","se_beta0_mle","beta1_mle","se_beta2_mle","beta2_mle","se_beta1_mle","eta0_mle","se_eta0_mle","eta1_mle","se_eta1_mle","mle_msg","sim_msg"
"1031-220",390,-2.2778541,0.182321556793955,0.1413503,0.1,0.405465108108164,0.3897812,0.6,0.657142857142857,0.113664620567965,0.548543689320388,-2.28342807995352,0.00391060045112101,0.185285482013962,0.0046645385389209,0.155132275698008,0.0168174566778828,0.348977800155188,0.160805184921223,1.4526073177067,1.15600423719594,-2.29341605664188,0.00565667805568979,0.127045240640723,0.00572257837420144,0.187219032179599,0.0169532198302289,-2.27789256298911,0.0146524633086345,0.177110711682339,0.0156292524150267,0.122582628735334,0.0604448454958647,1.00811713656842,0.50861231133084,-4.07905287711,4.0424268417031,-2.28630275569748,0.00455020704128556,0.18544438443542,0.0185701350283842,0.164319845454895,0.00433922948034572,0.44172186805936,0.174023707184414,1.04775457164502,1.18121368773185,"Converged",""
"1031-221",390,-2.2778541,0.182321556793955,0.1413503,0.1,0.405465108108164,0.3897812,0.6,0.565217391304348,0.11359139007899,0.557077625570776,-2.27538233385344,0.0037357026011842,0.177308409054708,0.00466163924356255,0.147125410956587,0.0148029653471394,0.258429145089722,0.150929484684106,0.66656537949201,0.797124994744887,-2.2831869058574,0.00529833251824686,0.113814011050449,0.00555176488716307,0.169888784253615,0.0148399923069602,-2.28036398705105,0.0107521105300933,0.200015826264244,0.0154654165463249,0.123618589358908,0.0594221285244224,-0.160388990463747,0.555262170453294,5.2011586111229,5.07651359697399,-2.27478454618419,0.00437808335159434,0.177017424882848,0.0186869016604035,0.144175711021635,0.0044396032781784,0.244602654895722,0.163200173902842,0.766145804672894,0.830737020335248,"Converged",""
"1031-222",390,-2.2778541,0.182321556793955,0.1413503,0.1,0.405465108108164,0.3897812,0.6,0.551724137931034,0.112872242986866,0.515021459227468,-2.27637658087339,0.00368921164189319,0.185218990792166,0.00470124472034896,0.136765815854273,0.0151892177103343,0.289411660964061,0.149437445597166,-0.189413221316452,0.799042497043988,-2.27727625249394,0.00499460848214403,0.111297293378311,0.00528715052443004,0.1315232572569,0.0152521250059673,-2.29193118438378,0.0130653745158749,0.210063692633859,0.015372985861695,0.150386972766233,0.0577587929344661,0.471593975271894,0.511325341280372,-3.05747516749297,4.01094682841602,-2.27538613343541,0.00403441207987182,0.185867805342303,0.0196569195685847,0.138710927175536,0.00456216039386463,0.250902040545385,0.162731364379463,-0.260499398714216,0.883982152597043,"Converged",""
"1031-223",390,-2.2778541,0.182321556793955,0.1413503,0.1,0.405465108108164,0.3897812,0.6,0.757575757575758,0.113551659014277,0.483720930232558,-2.27314143453532,0.00398356451394249,0.170973717169478,0.00469859425334956,0.139775561909133,0.0159436656782949,0.612338633987635,0.166208159188108,-0.837757127544647,0.997610960786559,-2.2677860217723,0.00524922862068189,0.106490856866399,0.00535383286638704,0.120325373013078,0.0160188522082298,-2.25633619263054,0.0187977679215716,0.164255182641662,0.0168669984989767,0.137883494525141,0.0686404827537202,2.34334046000734,0.760873502400466,-8.09273227444479,3.9088010400228,-2.27228100188999,0.00454496775258911,0.170335971444959,0.0186229714633344,0.136995583556252,0.00439345784156748,0.593141855950971,0.179659734092692,-0.725854024541997,1.05360462281531,"Converged",""
"1031-224",390,-2.2778541,0.182321556793955,0.1413503,0.1,0.405465108108164,0.3897812,0.6,0.785714285714286,0.113281515216512,0.436363636363636,-2.27548405919928,0.00376440392506252,0.180697003434067,0.00467055288628475,0.117709267374849,0.0144169281314381,0.327727257438912,0.17274769852606,2.41021327733523,1.2143591317349,-2.28431000180963,0.00496996784964705,0.124853812325559,0.00519621530234944,0.155865056046345,0.0145654859265213,-2.28255018193864,0.013121584679246,0.177545502535208,0.0149529261320762,0.136942003358899,0.038332164272068,0.922594879003573,0.63736183493793,3.39568068342286,4.53765480584726,-2.27562335509778,0.0043211579375453,0.180231838782881,0.017654627344369,0.121636503334666,0.00447876189493471,0.354667965373745,0.185466993469982,2.08109452329159,1.27773878423934,"Converged",""
"1031-225",390,-2.2778541,0.182321556793955,0.1413503,0.1,0.405465108108164,0.3897812,0.6,0.448275862068966,0.113765420204656,0.476190476190476,-2.27890746389116,0.00384633634619244,0.178720451345583,0.00465961121369203,0.151226897419954,0.0145934746523365,0.681583220779397,0.159408795439508,-0.761070419533807,0.791781226437026,-2.27380677641896,0.00494579280663483,0.115524649347608,0.00530684652998227,0.127846465966076,0.0145373484128199,-2.28189214652157,0.0122743942436867,0.163864049788595,0.0154470545180472,0.17323354726502,0.0571536419669192,-0.148285278456472,0.559384747647719,-0.409129052095837,2.87853348547962,-2.28067635910409,0.00448609130508054,0.178770427736036,0.0171703200561538,0.160619862019966,0.0043272879943448,0.743198726082893,0.174902821021368,-1.08413974476852,0.826500759755986,"Converged",""
"1031-226",390,-2.2778541,0.182321556793955,0.1413503,0.1,0.405465108108164,0.3897812,0.6,0.666666666666667,0.113878589075059,0.495327102803738,-2.27637928889111,0.00377145545465528,0.180320629402091,0.00465888891029689,0.161143423829266,0.0150267728457933,0.409383593554425,0.155527407158359,1.02794770180825,1.02815506436674,-2.28021697589538,0.00520779166972268,0.117858753940404,0.00540777846299978,0.18472394010677,0.0152587280767902,-2.27213752739815,0.0136119338459218,0.167061588332153,0.0151942473254901,0.106379615417578,0.0526862440862359,0.718883280551522,0.541404121182323,-0.266878697649799,3.66710883233596,-2.27939325283561,0.00429393487147226,0.181097077308816,0.0165860143446137,0.184165162526432,0.00431936213989272,0.509077141792913,0.165082745548891,-0.00236022098025016,1.00385786272308,"Converged",""
"1031-227",390,-2.2778541,0.182321556793955,0.1413503,0.1,0.405465108108164,0.3897812,0.6,0.571428571428571,0.113256403770009,0.472222222222222,-2.27908617525748,0.00375598417555755,0.183191581451188,0.0046665895640751,0.139149254131619,0.0160086902900688,0.471450463767049,0.154602644505187,0.655955286315033,0.974164361345389,-2.27958316550729,0.0049964339620635,0.117651430556756,0.00528247466151098,0.15531705215372,0.0160896514204453,-2.27158313642467,0.0117636617902186,0.210102774438466,0.014744797462098,0.0853194841698543,0.0456370057316691,-0.418326695697817,0.579412382060613,6.63792969125143,4.44084650702581,-2.27870271506568,0.00437669102254375,0.183374881215742,0.0178032475793899,0.137893216148108,0.0043691084090555,0.455475253925408,0.168108945954364,0.704231034966262,1.00206013114187,"Converged",""
"1031-228",390,-2.2778541,0.182321556793955,0.1413503,0.1,0.405465108108164,0.3897812,0.6,0.75,0.114139434138757,0.451923076923077,-2.27601708326031,0.00383347488842854,0.182034295753522,0.00465094171239066,0.142174087145831,0.0152624085839455,0.674812237389933,0.158595780583127,-0.126398369122603,0.848054912100958,-2.27804914906562,0.00492053025958569,0.127262271252714,0.00525708526386186,0.137473940159537,0.0152288516165721,-2.28419438044763,0.0157051554234137,0.17935523727376,0.0157511358221706,0.0828437914847752,0.0761728564983108,1.20224605071958,0.593239558046302,-1.21724038774549,4.94075204195449,-2.27672793478896,0.00449422597677489,0.181161079626189,0.0184482674427755,0.143996042112949,0.00429084828364426,0.715131054488646,0.169847436265556,-0.192921829618943,0.878449828218728,"Converged",""
"1031-229",390,-2.2778541,0.182321556793955,0.1413503,0.1,0.405465108108164,0.3897812,0.6,0.689655172413793,0.113574788218095,0.467889908256881,-2.27538258718289,0.00360390476785392,0.176937104726773,0.00469793119248444,0.14537574389356,0.014606863188766,0.274404422646456,0.159935451107305,2.15536703403522,0.933570907266226,-2.27826792104696,0.00476205958344089,0.108348512337567,0.0052207137599584,0.20563322654291,0.0145667155012268,-2.29206960902603,0.0117986697312558,0.179200934829052,0.0152651859527459,0.166660732921895,0.0343377658308215,-0.0341926353638493,0.547941391012405,8.17055916317603,5.14233601254079,-2.27585904573837,0.00405951731790857,0.176778688731749,0.016458023543145,0.145031069755491,0.00460748299408133,0.290524549442281,0.173784592165464,2.19464059874416,0.968489533790788,"Converged",""
