"sim","N","beta0","beta1","beta2","q","eta0","eta1","ppv","queried_ppv","avg_prev","fpr","beta0_gs","se_beta0_gs","beta1_gs","se_beta1_gs","beta2_gs","se_beta2_gs","eta0_gs","se_eta0_gs","eta1_gs","se_eta1_gs","beta0_n","se_beta0_n","beta1_n","se_beta1_n","beta2_n","se_beta2_n","beta0_cc","se_beta0_cc","beta1_cc","se_beta1_cc","beta2_cc","se_beta2_cc","eta0_cc","se_eta0_cc","eta1_cc","se_eta1_cc","beta0_mle","se_beta0_mle","beta1_mle","se_beta2_mle","beta2_mle","se_beta1_mle","eta0_mle","se_eta0_mle","eta1_mle","se_eta1_mle","mle_msg","sim_msg"
"1031-1",2200,-2.2778541,0.1764544,0.1413503,0.1,2.19722457733622,0.3897812,0.9,0.95625,0.117394484596826,0.202334630350195,-2.27643139833196,0.00195727691318994,0.175353418481364,0.00209095764851283,0.139876625304242,0.0063301672266801,2.26011344800672,0.109018507234382,-0.401782979286143,0.597343700985609,-2.27435375544526,0.0021584066662214,0.157311626262004,0.00224085875194123,0.135605002290117,0.00634057572789141,-2.27411551309941,0.00649003132526343,0.175917151076637,0.00685850618674986,0.121155195299648,0.0199560595281536,3.29447610427275,0.519572747213939,-1.66147243158923,2.43021727664398,-2.27611581843516,0.00208034325514489,0.175112158807906,0.00669726961606689,0.140211296073794,0.00206280537020392,2.24849523988097,0.117426460388392,-0.452228087217207,0.619959550070751,"Converged",""
"1031-2",2200,-2.2778541,0.1764544,0.1413503,0.1,2.19722457733622,0.3897812,0.9,0.900621118012422,0.117132777814545,0.199233716475096,-2.28170502745231,0.0019034852810833,0.179879322274689,0.002077082615801,0.15140580746482,0.0064754688826177,2.11333166320162,0.10841115224544,0.890977243172609,0.690237450408298,-2.2830208546374,0.0021056305608293,0.163919168323175,0.00222305883786888,0.159416240049844,0.00648236360004067,-2.28069173362317,0.00602795717516171,0.182906881997953,0.00664732905839696,0.133388373348731,0.0207380212203514,1.93563893609868,0.340414095305418,2.79653711965716,2.63696522506703,-2.28152555330673,0.00201663380498154,0.179743491616919,0.00678027273309664,0.149205914996047,0.00205060617615788,2.09697574759804,0.117855437085449,1.21899020810791,0.757999313501982,"Converged",""
"1031-3",2200,-2.2778541,0.1764544,0.1413503,0.1,2.19722457733622,0.3897812,0.9,0.883561643835616,0.117181843973493,0.194587628865979,-2.27586414741325,0.0018844236960965,0.174671307441642,0.00207994338553527,0.129256642756849,0.00598805783825152,2.18620602993379,0.10847343010233,0.531078941643387,0.637424417434977,-2.27668885382682,0.00207761444299017,0.159592440775112,0.00222168256759738,0.133804888627004,0.0059898625271109,-2.27392615023673,0.00573685939348754,0.172934935153936,0.0064122236487737,0.111590101364649,0.0196932339056179,1.94700089253091,0.326026456437923,0.921093400907758,2.42723945883409,-2.27563344239204,0.00198870857467327,0.174541873735548,0.00629860180142945,0.127846960203634,0.00204560902301743,2.16951088413877,0.119526803813135,0.717667322244296,0.721816971848965,"Converged",""
"1031-4",2200,-2.2778541,0.1764544,0.1413503,0.1,2.19722457733622,0.3897812,0.9,0.92948717948718,0.117138740566141,0.179775280898876,-2.27655518585309,0.00189806491357467,0.177555550718098,0.00206775457098126,0.131586847412984,0.0062156862603736,2.30387883719458,0.110680030902337,-0.267581439902927,0.588640854532384,-2.27476749190802,0.00206555331673673,0.160380243137823,0.00219004625017236,0.128353832196084,0.00621428497035609,-2.28157318117747,0.00638076564041941,0.184147399460195,0.00669002730606989,0.154394850647048,0.0196350910245838,3.49668008348482,0.513713991156562,-5.07809109252848,1.63376241820414,-2.2770646645513,0.0020111443668301,0.177936172691231,0.00649989413012782,0.134844714703828,0.00204319539592332,2.32871944845694,0.11742685829595,-0.584789932655331,0.58034358558713,"Converged",""
"1031-5",2200,-2.2778541,0.1764544,0.1413503,0.1,2.19722457733622,0.3897812,0.9,0.920529801324503,0.116917580642468,0.173170731707317,-2.2742874752564,0.00188733695084509,0.171746620953276,0.00205846699261628,0.136051777160577,0.00589570707910113,2.36091630720557,0.111501252270002,-0.728370274668874,0.540178438231432,-2.2746869928539,0.00204530332643074,0.158510490416845,0.00217165375250734,0.129837924380762,0.00589503825708174,-2.27085200176418,0.00599913605007987,0.174458454778487,0.00654281234286705,0.118782306400138,0.017674022677839,2.53812321075702,0.372986065693987,-0.74820724633569,1.73971882176975,-2.27456347865337,0.00198670758016336,0.172131385066931,0.00636356809174154,0.133127404402599,0.0020163545582485,2.35946118364197,0.125553776952692,-0.401288166837874,0.638141368842837,"Converged",""
"1031-6",2200,-2.2778541,0.1764544,0.1413503,0.1,2.19722457733622,0.3897812,0.9,0.873417721518987,0.116944898773739,0.19496855345912,-2.28037854857845,0.0019056661353547,0.176300108287458,0.00206997083650399,0.152305299084486,0.00641736944758941,2.17500342216055,0.107884787401366,0.268680065035765,0.623809118605004,-2.28123391302178,0.00209842412961699,0.160748704409234,0.00220873266854001,0.155505606072421,0.00643364859991743,-2.27250166920666,0.00587342859637795,0.173020578081643,0.00648239222798412,0.125140905594986,0.0198718669877533,1.95870447260067,0.307303986999182,-0.239185449984895,1.67058184783205,-2.28046550880348,0.00202438670617356,0.176369520738697,0.00685126452098279,0.150353715111147,0.00204051554994729,2.17490512915468,0.117705256569896,0.513457918612071,0.695583604482306,"Converged",""
"1031-7",2200,-2.2778541,0.1764544,0.1413503,0.1,2.19722457733622,0.3897812,0.9,0.914473684210526,0.117101657536304,0.154911838790932,-2.27742235362427,0.00187454433034656,0.174749881471121,0.00206819285158835,0.142914640292335,0.00576549823229215,2.41747059296938,0.117301329590593,0.165816122704166,0.625813521747859,-2.27762773801077,0.00201990768735248,0.161826315885666,0.00217185850270279,0.144285270436766,0.00576993638532749,-2.28464614467933,0.006137916712955,0.178220676115483,0.00655037818787708,0.163633704578541,0.019532005184054,2.49106971638357,0.387539233224107,-1.00390158491546,1.9896871537942,-2.27781687721822,0.00197426162621163,0.1749149822243,0.00642392647029174,0.147091432680599,0.00202792685788476,2.44732114156151,0.130488094763001,-0.296660636803254,0.678587808384049,"Converged",""
"1031-8",2200,-2.2778541,0.1764544,0.1413503,0.1,2.19722457733622,0.3897812,0.9,0.916666666666667,0.116830382978619,0.192546583850932,-2.27914490649168,0.00189832719798634,0.177149596014464,0.00206692390095172,0.139537401881131,0.00641914453761347,2.14623767919319,0.107898521190133,0.496607093148794,0.67311298116495,-2.27890638309274,0.00209147320682853,0.159850769320986,0.00220260012768525,0.143566896890196,0.00643062025876355,-2.27457224045074,0.00622132038874447,0.176338392787075,0.00658986231341275,0.136406111817246,0.0177138404537754,2.59437024632789,0.39340698353377,-1.30370125550793,1.59539881609896,-2.27841602903443,0.00201285817727057,0.176879097737646,0.00662239208915137,0.139189918842654,0.00203164438354705,2.10202589651608,0.114693441172117,0.48335569982909,0.680759772714023,"Converged",""
"1031-9",2200,-2.2778541,0.1764544,0.1413503,0.1,2.19722457733622,0.3897812,0.9,0.921052631578947,0.11710780767938,0.170940170940171,-2.27493301565262,0.00185570854365668,0.173498461611336,0.00204940211687572,0.1453970487627,0.00603853000347558,2.2533089626431,0.112296499069469,0.312266630238956,0.61878686443975,-2.27619398789718,0.00201612588280751,0.159926436751565,0.00216157926815773,0.148640509716655,0.00604809729708107,-2.27094149416511,0.00585160807657442,0.161102299381173,0.00651831506750893,0.139477228315411,0.0202666794422687,2.20606909720564,0.381744608375088,2.4416359320681,2.71080455953769,-2.27542807958515,0.00195174549171302,0.173885543312746,0.00636231145660415,0.144751089980265,0.00201595628077801,2.27287841277116,0.125627206124973,0.424546250614598,0.689593164319461,"Converged",""
"1031-10",2200,-2.2778541,0.1764544,0.1413503,0.1,2.19722457733622,0.3897812,0.9,0.904458598726115,0.117195112006693,0.174242424242424,-2.27750762140633,0.00188259830640618,0.176183179649255,0.00206930387127786,0.146654416286362,0.00613955948772111,2.2109072307967,0.111974419401903,1.10499422702412,0.725213095763247,-2.2780002089611,0.0020575284980983,0.161049842076876,0.00219092520541356,0.154583904868067,0.00614833707471368,-2.26990136287562,0.00576364039207022,0.170659398627327,0.0065683009936262,0.161343180894024,0.0192378120092135,1.82698851174162,0.339506617309616,4.81339115520885,3.15323939778341,-2.27657067953537,0.00198337504947433,0.175733172764907,0.00642257068902669,0.145161072012038,0.00203016674803149,2.1502774714165,0.119380597600477,1.26336661240096,0.767036586611592,"Converged",""
"1031-11",2200,-2.2778541,0.1764544,0.1413503,0.1,2.19722457733622,0.3897812,0.9,0.881578947368421,0.11746864814715,0.206451612903226,-2.27562890519512,0.00192662076999774,0.1743547366942,0.00208196656188183,0.14373266376197,0.00610627029451444,2.19668835213343,0.106324487302926,-0.0868898508635147,0.573482864056581,-2.27530228398718,0.00213280816940206,0.157730756499265,0.00223521793989029,0.143075755262729,0.00611779549534562,-2.28048028821117,0.00601566967653863,0.17729719912804,0.00645218445622656,0.123272534864902,0.0239808604380352,2.01880732889252,0.341252954769105,-0.108843132373688,2.20759457763888,-2.27577354858869,0.00201859579840285,0.174954750936843,0.00647407644690269,0.143674847944189,0.00203848311730141,2.17238575393222,0.113440435929048,-0.0729872337144948,0.605321334819663,"Converged",""
"1031-12",2200,-2.2778541,0.1764544,0.1413503,0.1,2.19722457733622,0.3897812,0.9,0.917721518987342,0.117262484253728,0.175219023779725,-2.27584115633638,0.0018925331123286,0.174278920098808,0.00206368447917439,0.145336534354553,0.00607115783805825,2.24879966210791,0.112859405421287,0.48846300145122,0.64901856727165,-2.27740307185496,0.00206420862388217,0.161052607700484,0.00218511372811836,0.149541089197403,0.00607626564238262,-2.2681562214682,0.00630733308078111,0.174652406136233,0.00665267824771384,0.102896031901849,0.0214012961616039,2.64270072835641,0.39543133514299,-1.81810563421486,1.88053615902114,-2.27558085672786,0.00200406757268676,0.174072531298829,0.00654301116922202,0.144043219249034,0.00202490167053136,2.23525107412131,0.124145397619901,0.65528981225704,0.732359687012416,"Converged",""
"1031-13",2200,-2.2778541,0.1764544,0.1413503,0.1,2.19722457733622,0.3897812,0.9,0.894039735099338,0.116442439182945,0.19500594530321,-2.27895540437607,0.00186682983951332,0.1772832179902,0.00204719367374456,0.135618234195805,0.00656360690900339,2.0222061843265,0.105115517330715,0.959162086749204,0.715398858357991,-2.2793605623207,0.00206553270059519,0.158947391192863,0.00217940235546596,0.143382276607819,0.00658372379112198,-2.28132809052903,0.00575814097677821,0.18001774863721,0.00646235672138639,0.136898982270658,0.0174435911349393,1.75613497534073,0.332413570256737,5.85376567461785,4.27145243265745,-2.27802474126749,0.00196480633899529,0.177118982821679,0.00699430621085954,0.135557566972052,0.00200692690264866,1.96333364031618,0.110568930078847,0.844772621433481,0.73604666326228,"Converged",""
"1031-14",2200,-2.2778541,0.1764544,0.1413503,0.1,2.19722457733622,0.3897812,0.9,0.906666666666667,0.117080101820131,0.182156133828996,-2.2771249944982,0.00186367580050799,0.175307354259028,0.00205919613111614,0.142094642661376,0.00582038706814206,2.27499619239555,0.110188071481871,-0.216604306410623,0.552102069897433,-2.27731016709886,0.00203190256606189,0.160353601408237,0.00218250340824187,0.140523448180459,0.00582794799320614,-2.27692431767516,0.00566601175398661,0.1770881112804,0.00645155607081759,0.128461509129274,0.0149940536107359,2.31069210548867,0.341550475442285,-0.283159493752023,1.4394937132507,-2.27694559592237,0.00194125390521898,0.17514727313094,0.00605050334902733,0.140246591576591,0.00202058721535031,2.26605866790978,0.120589094844961,-0.0160819199227684,0.598754935155818,"Converged",""
"1031-15",2200,-2.2778541,0.1764544,0.1413503,0.1,2.19722457733622,0.3897812,0.9,0.878980891719745,0.116974817231441,0.176829268292683,-2.2762317205647,0.00185692983792119,0.174864867731532,0.00205127036523588,0.143378469080487,0.00605613021101983,2.25700483172344,0.109799037251297,-0.0342920345728467,0.583987404623301,-2.27634378750569,0.00201873606435773,0.159811299239601,0.00216719131281414,0.142507865686462,0.00604799752388932,-2.27420862057576,0.00593520270075604,0.174116036007981,0.00647723725119191,0.129364635242428,0.0194128415399262,2.12065799895488,0.326406294800549,-0.959639864593535,1.40530828501825,-2.2758989947331,0.00195960256215073,0.174664775347338,0.0064315286561509,0.142639862832494,0.00200761586794526,2.23835773101201,0.119277155234809,0.0382249813229747,0.614263378848399,"Converged",""
