"sim","N","beta0","beta1","muU","sigmaU","q","avg_prev","fpr","beta0_gs","se_beta0_gs","beta1_gs","se_beta1_gs","beta0_n","se_beta0_n","beta1_n","se_beta1_n","beta0_cc","se_beta0_cc","beta1_cc","se_beta1_cc","beta0_smle","se_beta0_smle","beta1_smle","se_beta1_smle"
"11422-1",2200,-2.245641,0.1549768,-0.7,1,0.1,0.112032465099696,0.349063150589868,-2.24429994679542,0.00125400510966459,0.152625576880251,0.0020331135192988,-2.24439969847115,0.00155408597905284,0.0947715092610629,0.00201202679762031,-2.25468509010519,0.00402721818459007,0.166361315907296,0.00637928575854146,-2.24448950276357,0.000774412897266507,0.151611006179794,0.000767247836204088
"11422-2",2200,-2.245641,0.1549768,-0.7,1,0.1,0.111383920505385,0.341982701264138,-2.24669823656864,0.00122886534068573,0.15552424524768,0.00207304575513703,-2.24805893931668,0.00151600918293493,0.0948065186962166,0.00200129642201511,-2.25009809753263,0.0039108467118879,0.158954889340988,0.00652355598179867,-2.24705559211951,0.000753154019397319,0.155134334777798,0.000745694755197713
"11422-3",2200,-2.245641,0.1549768,-0.7,1,0.1,0.111404856773502,0.344064386317907,-2.24668522972014,0.0012336953171315,0.153623282762125,0.00206583433572582,-2.24607388044006,0.00152282639437318,0.0909097697335787,0.00200345976839582,-2.24687577100116,0.00408295830467194,0.16009356827634,0.00630035747032332,-2.24637476143893,0.000775842415171466,0.153581310859194,0.00076865405793472
"11422-4",2200,-2.245641,0.1549768,-0.7,1,0.1,0.111930353358369,0.344497607655502,-2.24495719523894,0.00124501010808403,0.156187428894069,0.00204462027307041,-2.24642787369084,0.00153844829817705,0.0982315722835597,0.00200642382440352,-2.24104894967403,0.0040485158107818,0.149156947004103,0.00634146504703639,-2.24507989024123,0.000775695023862094,0.155730248068859,0.000768635570009081
"11422-5",2200,-2.245641,0.1549768,-0.7,1,0.1,0.11166526168495,0.318548387096774,-2.24572756321585,0.00123428719611397,0.156815095394146,0.0020608640761069,-2.2452371835092,0.00149489638601535,0.0961543525432491,0.00199264288374699,-2.25064668297437,0.00396603593120097,0.166429452487744,0.00644349060960397,-2.24519762123274,0.000760155018327063,0.157502053024647,0.000752684458896203
"11422-6",2200,-2.245641,0.1549768,-0.7,1,0.1,0.111467368483677,0.338677354709419,-2.24630000393418,0.00123142864470323,0.155284788501746,0.00206935140591907,-2.24599845434131,0.00151395762691927,0.0925933269006088,0.00200056778115101,-2.24347117220201,0.0037841873593069,0.155371129379666,0.00675389119588341,-2.24581662771871,0.000739196795695331,0.156302051269291,0.000731539742064653
"11422-7",2200,-2.245641,0.1549768,-0.7,1,0.1,0.111514370105866,0.334235453315291,-2.24772861627226,0.00123999408531451,0.156539155209532,0.00205631521513293,-2.24793830821841,0.00151952647877832,0.0962746372043669,0.00200175282267845,-2.24764658300382,0.0038779784281151,0.155486296792164,0.00657809541713846,-2.24717531813287,0.000750961066040062,0.157439358538114,0.000743497774115445
"11422-8",2200,-2.245641,0.1549768,-0.7,1,0.1,0.111843019009115,0.331955922865014,-2.24562422171841,0.0012500796799336,0.153757464943054,0.00203998650487111,-2.24656375024202,0.00152991555457122,0.0979555641269187,0.00200358460603808,-2.24197460532707,0.00383209119454036,0.151087020830091,0.00664706264469356,-2.24473157931177,0.000746465419306717,0.154604232807429,0.000738996771530065
"11422-9",2200,-2.245641,0.1549768,-0.7,1,0.1,0.111435660038305,0.351225977468522,-2.24528059157832,0.00122575861433705,0.15401789308327,0.00207721662930741,-2.24455504741437,0.00152122217638495,0.088805012993543,0.00200296546622917,-2.24803605244923,0.00398501088796696,0.15397754234853,0.00641926919052139,-2.24496411601362,0.000762245236854793,0.154293670860146,0.000754948961190793
"11422-10",2200,-2.245641,0.1549768,-0.7,1,0.1,0.111372772340022,0.331778814123917,-2.24729919123476,0.001230723419427,0.15649995408287,0.00207285744015309,-2.24721421426097,0.00150541597981939,0.0941857630399368,0.00199879324244041,-2.24760840865091,0.00382004992556469,0.152128723058766,0.006717602952224,-2.24702843075773,0.000740820322838666,0.156670126402177,0.000733267336376168
"11422-11",2200,-2.245641,0.1549768,-0.7,1,0.1,0.111811343944671,0.35792349726776,-2.24539996062825,0.00124464552089662,0.154706521835561,0.0020469876410333,-2.24700035962497,0.00155468501849318,0.095903594785168,0.00201375714527466,-2.24714564546154,0.00393152656439675,0.150844194794847,0.00649950473196814,-2.24664454426848,0.000762518612890295,0.154211875526016,0.000755183136728666
"11422-12",2200,-2.245641,0.1549768,-0.7,1,0.1,0.111839739709646,0.344543582704187,-2.24664363454028,0.00124848963799446,0.157326526631073,0.00204220591850725,-2.24782573771637,0.00154312486084627,0.0988262736907247,0.00200887467965743,-2.24805598174472,0.00404146624265618,0.16122061959979,0.00634077938548946,-2.2466648578277,0.000774404665352061,0.15671300182645,0.000767333063511026
"11422-13",2200,-2.245641,0.1549768,-0.7,1,0.1,0.11160766846376,0.325660121868653,-2.2457615832459,0.00123946153979064,0.153225126642608,0.00205639059165288,-2.24543391315949,0.00150909869114755,0.0942246754737202,0.00199798584574745,-2.24683622209881,0.00380734763923675,0.153022047065393,0.00674435518609739,-2.24526568849027,0.000743326257689938,0.153034838155744,0.000735597930524066
"11422-14",2200,-2.245641,0.1549768,-0.7,1,0.1,0.111684211099725,0.344339622641509,-2.24532416810784,0.00123614647723072,0.155314058627437,0.00205823817152732,-2.24743433817502,0.00152811578671137,0.0972198607463812,0.00200364845719564,-2.24581352167761,0.0039165715411661,0.157536696483723,0.00649390075087912,-2.24542625861764,0.000756106224572788,0.154977062052337,0.000748784623379895
"11422-15",2200,-2.245641,0.1549768,-0.7,1,0.1,0.111499942055471,0.316210807204803,-2.24450526812289,0.00122931373149985,0.151351993106279,0.00207132097782077,-2.24365310584458,0.00148580980214751,0.091492428013293,0.00199158881663393,-2.24971558878947,0.00388464360748776,0.15916897371947,0.00658560507403184,-2.24445144743643,0.000749349599134725,0.152092795893975,0.000741729944721165
"11422-16",2200,-2.245641,0.1549768,-0.7,1,0.1,0.112051160614725,0.336111111111111,-2.24529059166813,0.0012551523595941,0.15549518645013,0.00203192672610611,-2.24571570637381,0.00154062855584635,0.0985962021198179,0.00200653153391001,-2.24410312438924,0.00399622754894852,0.158050227600863,0.00637857358824882,-2.24562238656554,0.000772342469706318,0.154578870492677,0.000765255120482256
"11422-17",2200,-2.245641,0.1549768,-0.7,1,0.1,0.111774986728597,0.345890410958904,-2.24583889650523,0.0012467312400586,0.154186630545131,0.00204490509082316,-2.24694393131548,0.001542023714265,0.0964036734929041,0.00200873627451181,-2.24688151473403,0.0039636366893797,0.148256257381994,0.00646400060784995,-2.24635981171251,0.000765474791906158,0.154019676999579,0.000758205538884451
"11422-18",2200,-2.245641,0.1549768,-0.7,1,0.1,0.111607934140354,0.334010840108401,-2.24783624508042,0.00124054259922169,0.158737787002924,0.00205381001754943,-2.2475976625735,0.00152030954987543,0.0969549305246625,0.0020012781398028,-2.25423974040802,0.00385680760110696,0.159871016473958,0.00666493951290477,-2.24791451939359,0.000749063816591368,0.159021589827592,0.000741663305784051
"11422-19",2200,-2.245641,0.1549768,-0.7,1,0.1,0.11152349629432,0.335810810810811,-2.24645536534148,0.001238661641123,0.153715740182187,0.00205844681578813,-2.2458804566597,0.00151960541302192,0.0927728507448644,0.00200196788438435,-2.24169243996158,0.00385723760826845,0.147341795874199,0.00660033684126146,-2.24570845651168,0.000750207630821504,0.154114807736203,0.000742704348702771
"11422-20",2200,-2.245641,0.1549768,-0.7,1,0.1,0.111583784159123,0.331986531986532,-2.24591968220928,0.00123625035776174,0.15469096925602,0.00206077072156976,-2.24608463234907,0.00151268226402336,0.094719585694082,0.00199929169761886,-2.24899026431506,0.00392171744071708,0.159855636732813,0.00650495453543077,-2.24519121641548,0.000755147776419287,0.155314166993001,0.000747724083790433
"11422-21",2200,-2.245641,0.1549768,-0.7,1,0.1,0.111684885814245,0.322951929587001,-2.24602704734076,0.00123943772372455,0.15586722648617,0.00205435435421476,-2.2468883722485,0.00150711955991252,0.0982975500680963,0.00199647580100494,-2.2434562135504,0.00384532812553891,0.160120956280822,0.00659938868433662,-2.24577185686055,0.000749257623298848,0.156151582616633,0.000741879019871403
"11422-22",2200,-2.245641,0.1549768,-0.7,1,0.1,0.111859294513124,0.336059986366735,-2.24350267688113,0.00124226055094586,0.151282970156155,0.00204860238141855,-2.24299667060228,0.00152430652952281,0.0923057266359716,0.00200141824313908,-2.23842819814474,0.00382468523633862,0.146370884243795,0.00664155179323187,-2.24357548460024,0.000747381236614767,0.151320376066244,0.000739867955714539
"11422-23",2200,-2.245641,0.1549768,-0.7,1,0.1,0.111612043585932,0.330857528696826,-2.24620800207995,0.00123801219563367,0.155359362943652,0.00205810577378257,-2.24596917000723,0.00151288307122172,0.0948858984074691,0.00199919398409859,-2.24633214984309,0.00388904800110306,0.149317367023814,0.00656832969352251,-2.24611713331034,0.000754150470918133,0.155238549228412,0.000746674072015631
"11422-24",2200,-2.245641,0.1549768,-0.7,1,0.1,0.112013569567445,0.323489010989011,-2.24429985953986,0.00124750215774081,0.155016026786188,0.00204054955219337,-2.24471277912138,0.00151728935722133,0.0984393783683528,0.00199805697886895,-2.2436923580545,0.00408095130702078,0.152990830625548,0.00631052114072693,-2.24397681770123,0.000778535987270331,0.154978520624709,0.000771454454091305
"11422-25",2200,-2.245641,0.1549768,-0.7,1,0.1,0.111587242483765,0.328657314629259,-2.24456595946163,0.00123057800508712,0.15335835625694,0.00206818220325727,-2.24452605534774,0.0015019937897453,0.0929957085478653,0.0019957571135705,-2.24407475167111,0.00394976143119678,0.153902872832994,0.00643742179307395,-2.24458001810659,0.000758874093988345,0.153863979244785,0.000751621501234658
"11422-26",2200,-2.245641,0.1549768,-0.7,1,0.1,0.111718681662188,0.325292901447278,-2.24564287754084,0.00124986481504344,0.150648286056985,0.00204097897915802,-2.24557747639856,0.00152140873294328,0.0949677285061884,0.00200080710823386,-2.24834859347997,0.00397216365752556,0.157885153929528,0.00642878992258085,-2.24569731201991,0.000767482778810165,0.150029155515533,0.000760147126050593
"11422-27",2200,-2.245641,0.1549768,-0.7,1,0.1,0.111637330551321,0.318091451292247,-2.24364464112633,0.00122469732322817,0.154571740483604,0.00207466980264874,-2.24278864213959,0.00148245902684824,0.0925558833620094,0.00198931327755496,-2.24527613565455,0.00373949909925747,0.148600410608617,0.00690219173847453,-2.24330146802201,0.000730370539788231,0.154393387103947,0.000722430655009363
"11422-28",2200,-2.245641,0.1549768,-0.7,1,0.1,0.112016640671249,0.330357142857143,-2.24398581286469,0.00124672250128765,0.154231532139437,0.0020403130988982,-2.24355020618934,0.0015236269353714,0.0956610891201075,0.00199985147598514,-2.25214446028238,0.00394198917961118,0.166420978208095,0.00648527819951019,-2.24377159495296,0.000758578534449187,0.154451513843654,0.00075118671186682
"11422-29",2200,-2.245641,0.1549768,-0.7,1,0.1,0.111583136683891,0.328685258964143,-2.24427356601046,0.0012262986017451,0.154301166144531,0.00207478840970672,-2.24405058629475,0.0014965176367285,0.0924774423653818,0.00199429534893919,-2.24250012974677,0.00384402062627521,0.147461100542001,0.00662830303659335,-2.24395486578704,0.000744121084060649,0.1544561427056,0.000736433085937376
"11422-30",2200,-2.245641,0.1549768,-0.7,1,0.1,0.111471933736388,0.343373493975904,-2.24708527448457,0.00123267235405256,0.15698626338924,0.0020663860774208,-2.24650125093206,0.0015205555711954,0.0928736812499384,0.00200233316783338,-2.25040365016795,0.00382479725009287,0.160172912253151,0.00670849311816186,-2.24697640419839,0.00074394005807447,0.156647270148786,0.000736471945026633
