"sim","N","beta0","beta1","muU","sigmaU","q","avg_prev","fpr","beta0_gs","se_beta0_gs","beta1_gs","se_beta1_gs","beta0_n","se_beta0_n","beta1_n","se_beta1_n","beta0_cc","se_beta0_cc","beta1_cc","se_beta1_cc","beta0_smle","se_beta0_smle","beta1_smle","se_beta1_smle"
"11422-18",2200,-2.245641,0.1549768,-0.7,0.4,0.1,0.111595534026996,0.257472826086957,-2.24547842779001,0.00124147339802928,0.151226392035953,0.00205390278885506,-2.24671828250291,0.00144228790071735,0.104258115976098,0.00198154513454102,-2.24504895550593,0.00384791799580168,0.150003999700876,0.00662276602860732,-2.24606095654989,0.000749945812267202,0.150266664153477,0.000742351350937644
"11422-19",2200,-2.245641,0.1549768,-0.7,0.4,0.1,0.111240727585673,0.25,-2.24761295868699,0.00122749255123343,0.155450694074869,0.00207808236844358,-2.24867454678347,0.00141828520724701,0.105382976746816,0.00198152939413365,-2.23954273244703,0.00400757208288912,0.141694322054373,0.00636652532843995,-2.24759968609162,0.000765069615814168,0.156052786341302,0.000757692320143331
"11422-20",2200,-2.245641,0.1549768,-0.7,0.4,0.1,0.111516403510918,0.261163734776725,-2.24716880492961,0.00123987304783122,0.15511627660207,0.00205656113635446,-2.24716385928315,0.00144232391753221,0.103805717875411,0.00198188674794895,-2.24562954194031,0.00391870538747022,0.157336946531098,0.00650280408316349,-2.24716337164519,0.000757346356732824,0.154057317571881,0.000749817880389392
"11422-21",2200,-2.245641,0.1549768,-0.7,0.4,0.1,0.111613441168939,0.239027683997299,-2.24489807848743,0.00123741484258618,0.151874321154091,0.00205872603775038,-2.2441553686466,0.00141768776337779,0.102898143332651,0.00197860263528167,-2.24052353012228,0.00402135272689665,0.145076704477706,0.00637131680781594,-2.24448657100755,0.000767755154518622,0.152292539053225,0.000760397542198011
"11422-22",2200,-2.245641,0.1549768,-0.7,0.4,0.1,0.111845409135845,0.250170415814588,-2.24561724980375,0.00124294836435636,0.156677721833173,0.00204758407830241,-2.24535672239774,0.0014351363329847,0.106546452156762,0.00197822256792839,-2.252001905593,0.00383437241258736,0.16340435863692,0.00667942807950787,-2.24560726885928,0.000745348358962603,0.155962030608085,0.00073774565681027
"11422-23",2200,-2.245641,0.1549768,-0.7,0.4,0.1,0.111585331409949,0.244652406417112,-2.24634731406242,0.00123202845314433,0.158105212931898,0.0020662144984664,-2.24599152412043,0.00141712826880746,0.106156050166662,0.001978754866557,-2.24352392954347,0.00383332997471602,0.156076840183071,0.00663442702747223,-2.2465273004971,0.000744917891004775,0.158481641351885,0.000737289478264695
"11422-24",2200,-2.245641,0.1549768,-0.7,0.4,0.1,0.111528670609054,0.244788164088769,-2.24611866186432,0.00123557920067308,0.154215668545681,0.00206267225248738,-2.24564148237765,0.00142163779236759,0.103768617150807,0.0019797127801127,-2.24407203096249,0.0041254383918009,0.149865213603825,0.00627794854384253,-2.24648204197255,0.000781508899655593,0.154402796920422,0.000774306598871248
"11422-25",2200,-2.245641,0.1549768,-0.7,0.4,0.1,0.111785958334427,0.245205479452055,-2.24669867914902,0.00124661784202896,0.156776660849204,0.00204400306500748,-2.24581901310173,0.00143410587786222,0.106624166775347,0.00197841417882218,-2.24590771541497,0.00384803189905627,0.163276641585482,0.00659964884635171,-2.24698298737327,0.000751148472989839,0.157164675700761,0.000743645264024394
"11422-26",2200,-2.245641,0.1549768,-0.7,0.4,0.1,0.111927760277787,0.232204561161023,-2.24488666367083,0.0012517463979425,0.152844628263576,0.00203695833425835,-2.2461623155801,0.00142939964900395,0.110600983774732,0.00197705363173628,-2.24679466597476,0.00400313810993673,0.156213586199823,0.00640376739081188,-2.24568672466744,0.000772569378525022,0.152131191743517,0.000765296108360324
"11422-27",2200,-2.245641,0.1549768,-0.7,0.4,0.1,0.111588325248469,0.245484949832776,-2.24444399335461,0.00123149124634238,0.152639334827292,0.00206771950552792,-2.24393670293063,0.00141726071948359,0.102013240873758,0.00197914984904292,-2.24299075917378,0.00378475638053404,0.142119419874446,0.00678477364235542,-2.24396366923525,0.000736474059014636,0.152768955793711,0.000728642524636604
"11422-28",2200,-2.245641,0.1549768,-0.7,0.4,0.1,0.111844469287063,0.235534377127297,-2.24503605845908,0.00124188973858843,0.155506897820435,0.00204897613775276,-2.24505157794744,0.00142059167474999,0.108096493912495,0.00197664023700645,-2.23949291206462,0.00416290836554755,0.148661970380132,0.00624035859475835,-2.24529697971454,0.000787074007134932,0.155578051567729,0.00078009304843208
"11422-29",2200,-2.245641,0.1549768,-0.7,0.4,0.1,0.111556022439449,0.242705570291777,-2.24406200641753,0.00122537665198049,0.153400365196149,0.00207628365921122,-2.24317057292521,0.00140732704116766,0.10118336205332,0.00197856365919684,-2.24944363266945,0.00377334200907633,0.160233061854622,0.00682132934819721,-2.2440052492226,0.000733951931565092,0.152955641802406,0.000726029045576092
"11422-30",2200,-2.245641,0.1549768,-0.7,0.4,0.1,0.111646767747718,0.257955314827353,-2.24606466038038,0.00123849914328321,0.155019470299283,0.00205537711529582,-2.24719461361326,0.00143832889814112,0.106273170135033,0.00197986942033837,-2.24768016110425,0.00391237244121097,0.154914157653222,0.00650823073830268,-2.24576811529409,0.000752624849526916,0.155368376911875,0.000745009266035122
"11422-31",2200,-2.245641,0.1549768,-0.7,0.4,0.1,0.111744811761932,0.244702665755297,-2.24438262764983,0.00124420234492291,0.150143372664091,0.00204732696192538,-2.24504224770078,0.00143226608481315,0.104740943991305,0.0019784611562273,-2.2394463763792,0.00395630912051291,0.154763643088289,0.00640374791944644,-2.24410771950244,0.000762234774479114,0.150585283717555,0.000754769189548903
"11422-32",2200,-2.245641,0.1549768,-0.7,0.4,0.1,0.111692625157801,0.248290013679891,-2.24655397859126,0.00124600222141828,0.154521472809715,0.00204564929929876,-2.24665598207594,0.0014369813782642,0.106428536292437,0.00197929785226762,-2.2534174058643,0.00405810388489305,0.167590841461724,0.00634580354392501,-2.24699388586098,0.00077531790308446,0.15356814402268,0.000768147467307946
"11422-33",2200,-2.245641,0.1549768,-0.7,0.4,0.1,0.111267357055437,0.234056541748849,-2.24591496045645,0.00122148351319667,0.154038635273189,0.00208679197095114,-2.24631964039004,0.00139590989692785,0.104541199403462,0.00198076933315008,-2.24375361286771,0.00381049709719347,0.150814632568003,0.00670352168039281,-2.24616200850316,0.000740162137974705,0.154265482170759,0.000732377051710644
