"sim","N","beta0","beta1","muU","sigmaU","q","avg_prev","fpr","beta0_gs","se_beta0_gs","beta1_gs","se_beta1_gs","beta0_n","se_beta0_n","beta1_n","se_beta1_n","beta0_cc","se_beta0_cc","beta1_cc","se_beta1_cc","beta0_smle","se_beta0_smle","beta1_smle","se_beta1_smle","ppv_smle"
"11422-11",2200,-2.245641,0.1549768,-0.7,0.2,0.1,0.111380558102061,0.257161892071952,-2.24741909947855,0.00123049226329933,0.1570132985969,0.00207231713720745,-2.24721858611597,0.00142722294155853,0.103574323400792,0.00198157421175967,-2.25221740211826,0.00386143333528111,0.149976270157476,0.00664863761747429,-2.24726874883968,0.00125862679874823,0.15673534037259,0.00210482003253122,0.643619898002657
"11422-12",2200,-2.245641,0.1549768,-0.7,0.2,0.1,0.111574533044487,0.22958500669344,-2.24347570628936,0.00123102648655584,0.149464404475276,0.00206768399988805,-2.24432481799415,0.00140297682233497,0.104735605695,0.00197818306228789,-2.24266548773678,0.00384492984028693,0.143953598616065,0.00663893635921005,-2.24357139270894,0.00126418488269493,0.148753552224552,0.00210198133319028,0.677763486514141
"11422-13",2200,-2.245641,0.1549768,-0.7,0.2,0.1,0.111962325325943,0.226989619377163,-2.24542511078593,0.00125234400431984,0.154699823878326,0.00203487705664859,-2.24449952383878,0.00142407909205583,0.108477759815664,0.00197566538816681,-2.2420579062398,0.00389621440245222,0.147026300316823,0.00653295078644939,-2.2455159301425,0.00128937492192305,0.155280643055741,0.00203753778853051,0.69534591149369
"11422-14",2200,-2.245641,0.1549768,-0.7,0.2,0.1,0.111137336069303,0.266535690897184,-2.24718983588699,0.00121968321565358,0.155552176167008,0.00209214753294129,-2.24720243795109,0.00142399102278625,0.0997787104430792,0.00198292497115477,-2.25096030860221,0.00383578291749438,0.157374775352815,0.00668533712648155,-2.24761097406571,0.0012529663420031,0.1549593780597,0.0021292162815423,0.631051547421705
"11422-15",2200,-2.245641,0.1549768,-0.7,0.2,0.1,0.111822698056598,0.26140231449966,-2.24533043402904,0.00124225092628485,0.155694822844215,0.00204837487856778,-2.24488970795976,0.00144530802259313,0.103933306674556,0.00197977001035706,-2.24935884075044,0.00397423387733819,0.160502453886547,0.00642783784789287,-2.24520798359605,0.00128118255898027,0.155955753610097,0.00206190970028144,0.652883338848211
"11422-16",2200,-2.245641,0.1549768,-0.7,0.2,0.1,0.111442832561108,0.226541554959786,-2.24599682712166,0.0012332955721654,0.152765841591535,0.00206632446539185,-2.24666391231128,0.00140300441777696,0.107230832434325,0.00197909098234417,-2.24471884061816,0.00403616345091873,0.154506204591984,0.00633902089332979,-2.24684441594793,0.0012741098113785,0.152140632737606,0.00206923346950052,0.691177220479176
"11422-17",2200,-2.245641,0.1549768,-0.7,0.2,0.1,0.111886885926092,0.235655737704918,-2.24549613821016,0.00124469183006026,0.156763151272737,0.00204510897933701,-2.2455129973409,0.00142388713639328,0.109372559857276,0.00197664465460326,-2.24719058504048,0.0038899892739595,0.154253188752274,0.00655498088454681,-2.2449948759447,0.00127076893020024,0.15732622626129,0.0020744382835854,0.671876126668659
"11422-18",2200,-2.245641,0.1549768,-0.7,0.2,0.1,0.111730876161416,0.248633879781421,-2.24745738897553,0.00124611156697499,0.15829532972311,0.00204642952240057,-2.24754050078694,0.00143763464262593,0.108813127372548,0.00197985360122535,-2.24021578595857,0.00398830580660404,0.151087338976646,0.00638140394231846,-2.24746209063903,0.00127760225695787,0.157959558621338,0.00205938940441373,0.670749936899795
"11422-19",2200,-2.245641,0.1549768,-0.7,0.2,0.1,0.111674793734961,0.245411284840245,-2.24742039449324,0.00124243695887993,0.158149037146535,0.00205058877155431,-2.24769412511793,0.00143058688366994,0.108970368971152,0.00197885796885885,-2.24807991846028,0.00392000040319466,0.152024988893445,0.00651969168204258,-2.24710592509228,0.00126654921311721,0.159072708372065,0.00207556633158695,0.660701186722644
"11422-20",2200,-2.245641,0.1549768,-0.7,0.2,0.1,0.111501920490352,0.249331550802139,-2.24437059428149,0.00123048948173786,0.15045438984448,0.00206992022029369,-2.24533560735451,0.0014207206954048,0.102739317711692,0.00197981393301065,-2.2455413540211,0.00373704352658952,0.150848508815483,0.00689750123348163,-2.24478159476707,0.00127636102081937,0.15019732040835,0.00209443970191749,0.660301018479097
"11422-21",2200,-2.245641,0.1549768,-0.7,0.2,0.1,0.111943817836791,0.248447204968944,-2.24607697245846,0.001251387651856,0.15675294613909,0.00203709816596791,-2.24633405347217,0.00144373922651017,0.109063770648586,0.00197898364190326,-2.24940912221687,0.00400500000176316,0.153619793448811,0.00640561410378947,-2.24645931274429,0.00128873386925383,0.156428645818554,0.00204096003430932,0.682184868720672
