"sim","N","beta0","beta1","muU","sigmaU","q","avg_prev","fpr","beta0_gs","se_beta0_gs","beta1_gs","se_beta1_gs","beta0_n","se_beta0_n","beta1_n","se_beta1_n","beta0_cc","se_beta0_cc","beta1_cc","se_beta1_cc","beta0_smle","se_beta0_smle","beta1_smle","se_beta1_smle"
"11422-56",390,-2.245641,0.1549768,-0.7,0.8,0.25,0.11247874565978,0.275303643724696,-2.24460547570516,0.00303156907041852,0.155138829748559,0.00477219578165746,-2.24390666000072,0.00356223843954461,0.106399981184933,0.0047265045229132,-2.24774964062899,0.00587412549885977,0.158465966751878,0.00974912030799582,-2.24385247037577,0.00299091815433062,0.156514402594551,0.00484381441262246
"11422-57",390,-2.245641,0.1549768,-0.7,0.8,0.25,0.111463446992828,0.30859375,-2.24797707260652,0.00298131710651437,0.149550995319482,0.00484702081239169,-2.24621957739674,0.00358057346481105,0.0936826010198512,0.00474672994122377,-2.24957578971535,0.0061121203630268,0.155632341222734,0.00948672211699364,-2.24837800012042,0.002976475769714,0.149056751494348,0.00484474418821925
"11422-58",390,-2.245641,0.1549768,-0.7,0.8,0.25,0.111939714661936,0.293233082706767,-2.2422012830961,0.00291755954323736,0.156359594993021,0.00491265879363923,-2.24027669433917,0.00346668747761505,0.0953003947114754,0.00471090673168148,-2.24805807924356,0.00587534137471464,0.154406289226579,0.00977998069869386,-2.24152404945179,0.00291789210571838,0.155948704042149,0.00493422194675327
"11422-59",390,-2.245641,0.1549768,-0.7,0.8,0.25,0.111686858807166,0.28515625,-2.24660684674115,0.00297839322129644,0.151153100977328,0.00484287017710469,-2.24574670433818,0.00352302624729669,0.0987504287717087,0.00472638152197364,-2.25229751778032,0.00597230365443526,0.154935834943298,0.00966152926693448,-2.24580515543251,0.00294248144891405,0.152317817601899,0.00478977362812962
"11422-60",390,-2.245641,0.1549768,-0.7,0.8,0.25,0.111033855215395,0.340823970037453,-2.24736256989379,0.00291876451974596,0.149162299140261,0.00494198815284651,-2.24866843636103,0.00359856491499015,0.0907277661711853,0.00475971130715284,-2.24523109943761,0.00557407873196006,0.163107255502016,0.010383179472835,-2.2506507348218,0.00304905693243848,0.149085715862056,0.00510298169361638
"11422-61",390,-2.245641,0.1549768,-0.7,0.8,0.25,0.111598805049002,0.272030651340996,-2.24366028646854,0.00294621361334935,0.146205995302474,0.00488353564093453,-2.2459465333342,0.0034548542634783,0.101092911515397,0.00471255554215972,-2.24699125630248,0.00591426066923049,0.147202055833939,0.00971540587893774,-2.24498566025618,0.00294403770589413,0.144155790975648,0.00509466719278123
"11422-62",390,-2.245641,0.1549768,-0.7,0.8,0.25,0.111144655894815,0.292592592592593,-2.24784170500068,0.00290262534817355,0.15660002981337,0.00495869644129232,-2.24995668870172,0.00345553476108549,0.101344111041561,0.00471910426962027,-2.2530465361796,0.00563203615102527,0.173448710743309,0.0102601592090562,-2.24729007790757,0.00289013772952767,0.157189029216376,0.00528521067621609
"11422-63",390,-2.245641,0.1549768,-0.7,0.8,0.25,0.112991047468262,0.336206896551724,-2.245465481113,0.00312842285540811,0.153472665186639,0.00470269633152003,-2.24311346144675,0.00383524707350083,0.101567410881515,0.0048354643935309,-2.24645361709823,0.00654461795413543,0.146209832135834,0.00930413741917615,-2.24470304564594,0.00314593858920726,0.152472009550539,0.00447529609124238
"11422-64",390,-2.245641,0.1549768,-0.7,0.8,0.25,0.111609773248509,0.274131274131274,-2.24574265483103,0.00295609575478231,0.15006198332093,0.00485780000414996,-2.24449634145835,0.00346668720263519,0.097610650551697,0.0047082663957074,-2.24051743902268,0.00588357225918751,0.147723942750912,0.00965323698252658,-2.2451610682178,0.00295743372160192,0.149600477218501,0.00492343392302616
"11422-65",390,-2.245641,0.1549768,-0.7,0.8,0.25,0.111839245914994,0.311284046692607,-2.24621658510763,0.00297247939073751,0.154915465850542,0.00484359626948264,-2.24514578065704,0.00358066508338956,0.0975911242863356,0.00474103545060475,-2.24936864609883,0.00600895817247574,0.167622240414296,0.00955915872630177,-2.24517733508791,0.00294092002819046,0.156423458029803,0.00486511463466026
"11422-66",390,-2.245641,0.1549768,-0.7,0.8,0.25,0.111813195612344,0.322834645669291,-2.25032235992876,0.00299458808776844,0.161575288001717,0.00482030360621866,-2.25301819135358,0.00364499990122357,0.108335768983455,0.00476343199092078,-2.24771213821343,0.00591115876498543,0.149449251117954,0.00971879300302196,-2.2509978221419,0.00302104901032361,0.161634303173184,0.0047838381228169
"11422-67",390,-2.245641,0.1549768,-0.7,0.8,0.25,0.111397293199042,0.286259541984733,-2.24788984377565,0.00294499929822861,0.154039535754732,0.00488792990515103,-2.24694602198503,0.00348212144742806,0.0982259643540385,0.00471951015797637,-2.24648031614094,0.00582044750440956,0.156505329235358,0.00981581564828753,-2.24629014519904,0.00290610546080951,0.155204257608493,0.00503651251221477
"11422-68",390,-2.245641,0.1549768,-0.7,0.8,0.25,0.111466563897442,0.348148148148148,-2.24383343858214,0.00289434592476582,0.153547758071249,0.00495519980771543,-2.2469671954692,0.00359103915763121,0.0944235368238164,0.00474806164510023,-2.24231850338991,0.00585035229606524,0.14442967851587,0.00976709433012203,-2.24442708018694,0.00287005131169117,0.152655998875414,0.00518321647507549
"11422-69",390,-2.245641,0.1549768,-0.7,0.8,0.25,0.111007048946323,0.329588014981273,-2.2504599057732,0.00291999635063884,0.157077802340626,0.00493532367992467,-2.2509506774536,0.00356808364422604,0.0953342817076313,0.00474809390582507,-2.25189122810838,0.00578857062367616,0.159183510559758,0.00992437413292072,-2.25039485198541,0.00292984985541768,0.159387602025709,0.00493220339624782
"11422-70",390,-2.245641,0.1549768,-0.7,0.8,0.25,0.110857836806656,0.287234042553192,-2.24378826509065,0.00283355400078076,0.151471781196717,0.00510131087206103,-2.24330969387188,0.00335400466188291,0.088525112984678,0.00471284808669081,-2.24687972389132,0.0055120876693895,0.147354590268189,0.010738192964043,-2.24311046829368,0.00286589992162923,0.152712115766375,0.00508348766546956
"11422-71",390,-2.245641,0.1549768,-0.7,0.8,0.25,0.111076630633471,0.330882352941176,-2.2495511771631,0.00289375239893919,0.162427620147008,0.00497634526090839,-2.25304352509261,0.00354482844805431,0.101611820210705,0.00474145003342464,-2.23791489818299,0.00567148148571628,0.147179227763791,0.0100578189218572,-2.25009312571791,0.00290711224625283,0.162313079713576,0.00501053526011388
