"sim","N","beta0","beta1","muU","sigmaU","q","avg_prev","fpr","beta0_gs","se_beta0_gs","beta1_gs","se_beta1_gs","beta0_n","se_beta0_n","beta1_n","se_beta1_n","beta0_cc","se_beta0_cc","beta1_cc","se_beta1_cc","beta0_smle","se_beta0_smle","beta1_smle","se_beta1_smle"
"11422-1",2200,-2.245641,0.1549768,-0.7,0.8,0.75,0.11203932780034,0.303261623872311,-2.24440011642946,0.00125386219699518,0.153062469954944,0.00203321735815061,-2.24478816158991,0.00150268387688372,0.100462419391975,0.00199290803762953,-2.24405232045203,0.00144823349338855,0.15421303230189,0.00234638957854986,-2.24435604888694,0.00125222078388371,0.153035269362232,0.00202114806667378
"11422-2",2200,-2.245641,0.1549768,-0.7,0.8,0.75,0.111216494596996,0.295350360183366,-2.2462798884507,0.00121910123329641,0.154909570647991,0.00209074593772815,-2.24745864574261,0.00145301523992886,0.0978623756016616,0.00198578616007877,-2.24564181916012,0.00140490553849909,0.1546792596469,0.00241811487917134,-2.24612607535318,0.00121491113199936,0.154827366528589,0.00208371295341937
"11422-3",2200,-2.245641,0.1549768,-0.7,0.8,0.75,0.111234216499,0.288146692861821,-2.24653708545496,0.00121893998933272,0.156140444929417,0.00209119375391733,-2.24534891335233,0.0014442224461837,0.0949645535382204,0.0019843936710074,-2.2482491945408,0.00140333453105963,0.158560118834195,0.00242644633742005,-2.24682667399825,0.00121907972521244,0.156243526532473,0.00207676452603301
"11422-4",2200,-2.245641,0.1549768,-0.7,0.8,0.75,0.111791618014208,0.298630136986301,-2.24647726003318,0.00124666433787757,0.156288197486474,0.00204428243259058,-2.24546518898284,0.00148769945366515,0.0993286248779099,0.00198991228092437,-2.24657032621098,0.00143878287361776,0.158050828567293,0.00235996541754009,-2.24644580889462,0.00124115468678148,0.15646680076677,0.0020365064939092
"11422-5",2200,-2.245641,0.1549768,-0.7,0.8,0.75,0.111602465972102,0.328187919463087,-2.24498733552951,0.00123318772302581,0.153558557603521,0.00206364698946293,-2.24480803253234,0.0015042182133215,0.093442754163737,0.00199605804401202,-2.2449934997294,0.00141989983139004,0.153267893354427,0.00239028807993242,-2.24509752894502,0.00123026195491919,0.153242015307337,0.00205182887467291
"11422-6",2200,-2.245641,0.1549768,-0.7,0.8,0.75,0.111830782378337,0.285616438356164,-2.24526180478811,0.00124573060404169,0.154009727042298,0.00204381089528176,-2.24550347112687,0.00147409551804751,0.101619759647076,0.00198558563043038,-2.2450582522315,0.00144150853440083,0.153050514880094,0.00235585880531927,-2.24533993990713,0.00124245810058087,0.153659836501326,0.00203095719648852
"11422-7",2200,-2.245641,0.1549768,-0.7,0.8,0.75,0.111776785571785,0.298293515358362,-2.24558137675454,0.00124455490156999,0.154493729361324,0.00204756684960246,-2.24471165496154,0.0014852590580557,0.0980821477984938,0.00198962531073001,-2.24637413356368,0.00143342944730401,0.15442060805792,0.00237162749190915,-2.24574157997207,0.00124067035561379,0.154673294894189,0.00203616786237447
"11422-8",2200,-2.245641,0.1549768,-0.7,0.8,0.75,0.111572524868408,0.2895263509006,-2.24495712647558,0.00122936857129361,0.154508463179972,0.00206889261719081,-2.24534069865043,0.00145860138892038,0.0989445122164606,0.00198407656818468,-2.24495377509458,0.00142022202282777,0.154410581955313,0.00238810094614803,-2.24468448904136,0.00122077717902206,0.1550121936413,0.00206417683335761
"11422-9",2200,-2.245641,0.1549768,-0.7,0.8,0.75,0.112009969675638,0.304347826086957,-2.24382045411636,0.0012398835082369,0.156799851301965,0.00204824504950925,-2.24426249170812,0.00148687865879063,0.100709987638725,0.00198790964330596,-2.24346308657484,0.00143949535430677,0.158080879637516,0.00235111913598034,-2.24394527598987,0.0012387501248704,0.157217127710216,0.00203439654247117
"11422-10",2200,-2.245641,0.1549768,-0.7,0.8,0.75,0.111570433654106,0.303378378378378,-2.24552650473165,0.00123839942393355,0.152363880135201,0.00205827300683886,-2.2450714126582,0.00148284856510002,0.0958500175879159,0.00199041435202016,-2.24613919359285,0.00143620608278887,0.153406157174605,0.00236763748754455,-2.24553971165256,0.00123309053473503,0.152280341509543,0.00205189276553461
