"sim","N","beta0","beta1","muU","sigmaU","q","access","avg_prev","fpr","beta0_gs","se_beta0_gs","beta1_gs","se_beta1_gs","beta0_n","se_beta0_n","beta1_n","se_beta1_n","beta0_cc","se_beta0_cc","beta1_cc","se_beta1_cc","beta0_smle","se_beta0_smle","beta1_smle","se_beta1_smle","ppv_smle","msg"
"11422-269",390,-2.245641,0.1549768,-0.7,0.8,0.1,5,0.121482998540497,0.207547169811321,-2.23403724960769,0.0064999490537833,0.144469739621082,0.0069291502739257,-2.23699370537503,0.00731487472602614,0.143455483305103,0.00768832563120941,-2.24993430512013,0.0180627746782606,0.143692921736305,0.0196953928163762,-2.23714298751174,0.0135799832176331,0.146650582102213,0.00673957411051264,0.977820712206398,""
"11422-270",390,-2.245641,0.1549768,-0.7,0.8,0.1,5,0.121479835039552,0.309090909090909,-2.24043110842932,0.00640617510653846,0.152574771331624,0.00684233538065414,-2.23965091856362,0.00770393803086524,0.144871341025221,0.00805534303606444,-2.24498969806211,0.0194661570098399,0.161370396663437,0.0209039770442502,-2.24210414070147,0.00751975289060974,0.15364770212083,0.00788839778943118,0.957276112751609,""
"11422-271",390,-2.245641,0.1549768,-0.7,0.8,0.1,5,0.122072167557485,0.317073170731707,-2.24730577801345,0.00744673491455239,0.159807607915763,0.00781071211568705,-2.24845674516115,0.00902771105098233,0.155687864513659,0.0093209821849943,-2.26225871949051,0.0170350002628674,0.176982376966014,0.0187691204885806,-2.25001446282833,NA,0.162155549691525,NA,0.968099396751096,""
"11422-272",390,-2.245641,0.1549768,-0.7,0.8,0.1,5,0.120851928401876,0.357142857142857,-2.24945662100521,0.00637939659341874,0.157386720893895,0.00682077071133705,-2.25571532989376,0.00797021369285422,0.155976165526901,0.00831056240708194,-2.27877159197789,0.0217597059360354,0.190147587381313,0.0230300624208501,-2.25101646584015,0.0151954969243119,0.15936425379456,0.00753620647589555,0.942310327691991,""
"11422-273",390,-2.245641,0.1549768,-0.7,0.8,0.1,5,0.121720312346875,0.270833333333333,-2.25435246842106,0.00689523849156922,0.167438799376958,0.00729471006101856,-2.25812649512983,0.00808584123864585,0.165860733295501,0.00841847628019876,NA,NA,NA,NA,NA,NA,NA,NA,NA,"All X = 1 in subset"
"11422-274",390,-2.245641,0.1549768,-0.7,0.8,0.1,5,0.12086201666212,0.30188679245283,-2.24975178389525,0.00654756318096829,0.156447509380038,0.0069753141020023,-2.25178392460049,0.00784416029146667,0.152057934923936,0.0081907192715782,-2.28896332477293,0.0242535604084769,0.193857039983811,0.0253781021374533,-2.25190228338467,0.0126584210664865,0.158095864215824,0.00716529391371011,0.959868170762194,""
"11422-275",390,-2.245641,0.1549768,-0.7,0.8,0.1,5,0.121311157865093,0.262295081967213,-2.24626189548166,0.00609156056600985,0.160302125732379,0.00655657153379102,-2.25433285518217,0.00712470332589846,0.162338779997369,0.00751015377396311,-2.19710598854272,0.03266857598903,0.10271312957463,0.0334639650043065,-2.25005909993003,0.0104245039364146,0.162868559441965,0.00682161834831158,0.965083742550885,""
"11422-276",390,-2.245641,0.1549768,-0.7,0.8,0.1,5,0.120758917619824,0.274509803921569,-2.25317385170618,0.00669304243962869,0.158571966951925,0.00710986341752875,-2.24523507197984,0.00782444680636841,0.144089164622597,0.00817212742621511,-2.24167633990694,0.0179547351162788,0.14606193898152,0.0195793726044603,-2.25192012835425,0.0164436239347555,0.157213810641571,0.00882954456738274,0.959931931395053,""
"11422-277",390,-2.245641,0.1549768,-0.7,0.8,0.1,5,0.121621640436228,0.309090909090909,-2.24438247919727,0.00641302283134551,0.158459944908328,0.0068481262779519,-2.24250265965219,0.00769617799527332,0.149340481719146,0.00804760010461655,-2.27047790749148,0.0196418516206828,0.179401435535001,0.0210875488014215,-2.24371256553893,0.0152978364562957,0.157497853896497,0.00906012332322797,0.95309079380777,""
"11422-278",390,-2.245641,0.1549768,-0.7,0.8,0.1,5,0.120463471018198,0.293103448275862,-2.24471050190177,0.00624767982225346,0.149163852828751,0.00670167618647344,-2.24590484197535,0.00744219550317499,0.143672787995645,0.00781120561225929,-2.25057505973753,0.0168406497402794,0.137603737731643,0.018657735854037,-2.244244768969,0.0102609409008132,0.148776186571714,0.00544122454616959,0.950216200977062,""
"11422-279",390,-2.245641,0.1549768,-0.7,0.8,0.1,5,0.122072180750402,0.41304347826087,-2.24081488451452,0.00699676926036256,0.154773453563534,0.00738739087792449,-2.2438937084511,0.00913289387766917,0.150533559915203,0.00942200493901886,-2.21088651775072,0.020878691339387,0.122230146026976,0.0221981368760878,-2.24077863589855,0.0388204585965983,0.15440955671062,0.018386413811117,0.949741902205321,""
"11422-280",390,-2.245641,0.1549768,-0.7,0.8,0.1,5,0.121068186240054,0.293103448275862,-2.24101923350343,0.00623746322454431,0.150674819354676,0.00669011932703278,-2.23703800481555,0.0074124917512064,0.139409314888112,0.00778143047960366,-2.25456418623571,0.0144805912680552,0.159330333685872,0.0167206001977275,-2.24035107707603,0.0206550195003426,0.150415418708926,0.00881616012359944,0.947623884081883,""
"11422-281",390,-2.245641,0.1549768,-0.7,0.8,0.1,5,0.120562842848244,0.254237288135593,-2.24284721796491,0.00619209701367084,0.148322870179788,0.006650360072531,-2.2408363666593,0.00716445451238724,0.140096867999374,0.00754947757160679,-2.24644902846757,0.0168837991738791,0.164231834535558,0.0186372892526574,-2.24378164004209,0.0548794775669963,0.149735406986022,0.021169257434109,0.954226455575476,""
"11422-282",390,-2.245641,0.1549768,-0.7,0.8,0.1,5,0.121258783196626,0.232142857142857,-2.22725589807764,0.00630278372151111,0.135884067005782,0.00674845445187526,-2.22534877135339,0.00718476661998192,0.129000640901043,0.00756621232098563,-2.17840258781514,0.0230082659330515,0.0889673125165035,0.0241841080032116,-2.2262702139331,0.0226618069682037,0.134757800922017,0.00695775591860136,0.962464689851576,""
"11422-283",390,-2.245641,0.1549768,-0.7,0.8,0.1,5,0.120946445091339,0.384615384615385,-2.25073490343267,0.00662513037144904,0.157993606768787,0.00704629433846158,-2.23642822387259,0.00837032437016209,0.134431556371248,0.00869202380545337,-2.26926210553099,0.0152676184496038,0.174189188543985,0.0173296845984866,-2.24649505982898,0.036225141681009,0.154679764984676,0.0160176154497293,0.93440985676059,""
"11422-284",390,-2.245641,0.1549768,-0.7,0.8,0.1,5,0.121536687818029,0.32,-2.23911802444669,0.00669829651496824,0.14959545729996,0.00711174782880066,-2.23681899735754,0.00811855122124814,0.14079522053671,0.00844971697227629,-2.24538033427536,0.0237222714772835,0.166315410774237,0.0248498825112313,-2.24116252396479,NA,0.151411672018296,NA,0.958214670253184,""
"11422-285",390,-2.245641,0.1549768,-0.7,0.8,0.1,5,0.121402549354466,0.388888888888889,-2.24588546680287,0.00649021997186992,0.157602391188062,0.00692070983143887,-2.25448590227337,0.00833477605591965,0.158293459177018,0.00865714888139309,-2.24937733355894,0.0180128986178357,0.150188900881958,0.0196365203397879,-2.25245341002947,0.00811728397055399,0.163040606873278,0.00845818348491002,0.953885738274435,""
"11422-286",390,-2.245641,0.1549768,-0.7,0.8,0.1,5,0.120773045149272,0.283333333333333,-2.24538527678887,0.00615142720628178,0.153739161193987,0.00661359881480749,-2.24627185762921,0.00727219606885016,0.147702344241137,0.00765074562300494,-2.24091631398026,0.019327484770465,0.142812949190726,0.020810294353681,-2.24789350767025,0.0108944451136484,0.156406265939919,0.00659074646653493,0.952580052080742,""
"11422-287",390,-2.245641,0.1549768,-0.7,0.8,0.1,5,0.121233170856426,0.313725490196078,-2.25292685957767,0.00669814647115348,0.162685678315366,0.00711307407490072,-2.25243389349698,0.00807476144066872,0.155398167961321,0.00840909425300347,-2.24856550324631,0.0169054988355394,0.156519823710981,0.0186799125571134,-2.25074346400039,0.018353367762508,0.160417419480111,0.00956119096458253,0.95373386436801,""
"11422-288",390,-2.245641,0.1549768,-0.7,0.8,0.1,5,0.122043675873252,0.441860465116279,-2.24415657192215,0.00725285310628369,0.156949152981512,0.0076278100308995,-2.24653753844599,0.00973446224755035,0.151857517271015,0.0100043960237292,-2.20483290953417,0.0470881609348011,0.12157722059162,0.0476225771891711,-2.2440398258705,0.00947823742983243,0.15664825994236,0.00976331630498091,0.949159572805237,""
"11422-289",390,-2.245641,0.1549768,-0.7,0.8,0.1,5,0.12152973248956,0.27906976744186,-2.24575399131005,0.00725953656282387,0.153968697127334,0.00763558765294414,-2.24073294211533,0.00853578824927049,0.143769684339508,0.0088487848403499,-2.25351879387848,0.0275032432338335,0.15462844548195,0.0284747546314093,-2.24394579869456,NA,0.152556919520647,NA,0.962508400881657,""
"11422-290",390,-2.245641,0.1549768,-0.7,0.8,0.1,5,0.120677484051801,0.313432835820896,-2.24350907338366,0.00581906829044278,0.153656387911185,0.00631407909266338,-2.25053896367682,0.0070460960711287,0.152792682150641,0.00743860654794635,-2.24099661568128,0.0179201088746358,0.162496602186147,0.0195161910348235,-2.24479237710349,0.0149471021157799,0.1540616891375,0.00631082152221863,0.946287968781037,""
"11422-291",390,-2.245641,0.1549768,-0.7,0.8,0.1,5,0.121025420337432,0.245283018867925,-2.24800285025257,0.0065503709190439,0.15609653195245,0.00697706682056258,-2.25521872741658,0.00756295911604533,0.158656203128011,0.0079235568758214,-2.25308444922097,0.0238365612652086,0.16353193451649,0.0249788238051155,-2.25152120828806,NA,0.158945942503914,NA,0.970331166833749,""
"11422-292",390,-2.245641,0.1549768,-0.7,0.8,0.1,5,0.121540711143371,0.259259259259259,-2.24752404395803,0.00649076831562835,0.160744682046387,0.00692054613081199,-2.24588941719851,0.0075455021356739,0.152950961539177,0.00790572451404194,-2.2571092215459,0.0240911404504688,0.173889657938516,0.0252079355138267,-2.24700495058963,0.00736018015730326,0.160422439817228,0.00773987450822799,0.958182241398503,""
"11422-293",390,-2.245641,0.1549768,-0.7,0.8,0.1,5,0.120977480903904,0.338983050847458,-2.24504539918445,0.00618877649435368,0.154784304942981,0.00664557614222496,-2.24033716576905,0.0076008805191438,0.141371817958444,0.00795917568354532,-2.23849116588606,0.0136500464050397,0.150325730389095,0.0160554616414339,-2.24218024380379,0.0304004118452672,0.152287154897612,0.0121021949402346,0.937557450227647,""
"11422-294",390,-2.245641,0.1549768,-0.7,0.8,0.1,5,0.121762728171108,0.307692307692308,-2.23995791552422,0.00657908757516905,0.153369770408111,0.00699958381021969,-2.2366095399866,0.00789927511018562,0.143263794199059,0.00823933027537704,-2.22712108027023,0.0192378797894909,0.136638882502885,0.0207055426206478,-2.23787850161148,0.0223013067053683,0.151939585418111,0.00981028134719372,0.948686771598204,""
"11422-295",390,-2.245641,0.1549768,-0.7,0.8,0.1,5,0.121806836067412,0.28,-2.23321916095709,0.00669499224274943,0.145468170262816,0.00710794664455091,-2.2363148442068,0.00790050882438161,0.14347421935434,0.00824140549568285,-2.25625324489407,0.0169224308403177,0.176313695236159,0.018671773202513,-2.23455675556006,0.0388301634407336,0.146705879322163,0.0167406707510768,0.962346265845714,""
"11422-296",390,-2.245641,0.1549768,-0.7,0.8,0.1,5,0.121466798047463,0.274509803921569,-2.24733361420106,0.00667810216080669,0.158511671275777,0.00709333371189757,-2.24962481264273,0.00784657546649093,0.155195927325258,0.00819096231894616,-2.26815775130516,0.0276078567044669,0.174414616972541,0.0285708693768641,-2.24566936016132,0.011874074887687,0.157404990020826,0.00635069527847636,0.955347460750935,""
"11422-297",390,-2.245641,0.1549768,-0.7,0.8,0.1,5,0.12174292459487,0.386363636363636,-2.24113271081142,0.0071591272505717,0.151220891738241,0.00754069611827883,-2.24433409565686,0.00914854940270826,0.148038960588387,0.00943804498332729,-2.2560869307447,0.0214225562086367,0.153641320626116,0.0227260475820354,-2.24381870239941,0.0303338469190255,0.153729600127664,0.0160195154178459,0.956301529145893,""
"11422-298",390,-2.245641,0.1549768,-0.7,0.8,0.1,5,0.121771931857759,0.244897959183673,-2.23529355071375,0.00675783464943745,0.147035386660364,0.0071662735245275,-2.23541862735599,0.00776922918149444,0.142524387498872,0.00811669558853364,-2.23660355590077,0.0272165452500519,0.146071823891144,0.0281912177209946,-2.2351764815135,0.0269994974790492,0.14670850710893,0.00965994688690508,0.967445994773606,""
"11422-299",390,-2.245641,0.1549768,-0.7,0.8,0.1,5,0.121472510307345,0.283018867924528,-2.24084048505023,0.00653399255246966,0.152174131172603,0.00696045417208415,-2.23388174916687,0.0076929892384569,0.138531630666774,0.0080454108510328,-2.23814552361316,0.0179634236023167,0.154606493708816,0.019569225209273,-2.24018000132429,0.0352806459341448,0.151544366706036,0.014786211764899,0.956519426361592,""
"11422-300",390,-2.245641,0.1549768,-0.7,0.8,0.1,5,0.121203806051236,0.351851851851852,-2.2385487839586,0.00645214866740413,0.147417156041219,0.00688589489544137,-2.23496332699011,0.00799513919635535,0.136161148395462,0.00833307592834264,-2.23612634990364,0.0211382832403476,0.148744242027557,0.022451677384892,-2.23433688014339,NA,0.144203152018912,NA,0.935374414017817,""
"11422-301",390,-2.245641,0.1549768,-0.7,0.8,0.1,5,0.121987838580894,0.333333333333333,-2.24762183053494,0.00689507347351945,0.162398079953155,0.00729370800115596,-2.25228107896685,0.00847214147706976,0.160684306302183,0.00878720001258887,-2.22878878217077,0.0150041233985767,0.140730496203359,0.0170960175963777,-2.25073654906049,0.118503788450803,0.166009947652598,0.070787647490744,0.954464796375791,""
"11422-302",390,-2.245641,0.1549768,-0.7,0.8,0.1,5,0.121948506645299,0.130434782608696,-2.24204389132989,0.00701810364041678,0.154989708170924,0.00740771328279225,-2.24289770908744,0.00753136545957283,0.153462389259928,0.0078904190956097,-2.26391039056321,0.0278530882019765,0.171777041149335,0.0288038070319292,-2.24240527969166,0.0251029022875294,0.155523586234668,0.0116010923947032,0.981920411767623,""
"11422-303",390,-2.245641,0.1549768,-0.7,0.8,0.1,5,0.12110737308752,0.309090909090909,-2.24770733902424,0.00642664809224051,0.157387974706779,0.0068626219477425,-2.24200500171413,0.00770553855221273,0.144111404896887,0.00805802898681903,-2.27516374895724,0.0217648557292623,0.176551289266959,0.0230493563506144,-2.24648482405926,0.0126713882653816,0.155806431212919,0.00707848063081219,0.952978469984512,""
"11422-304",390,-2.245641,0.1549768,-0.7,0.8,0.1,5,0.120846281861815,0.285714285714286,-2.24766518179383,0.00636826282642979,0.155324394109594,0.00680980103989092,-2.25034400515445,0.00754722234492316,0.151662354149297,0.00790874673345143,-2.23461737895853,0.0239662791510906,0.135972817248819,0.0251077398973019,-2.25113464091598,0.00736066109912585,0.158099285253375,0.00773620063665257,0.962071171652418,""
"11422-305",390,-2.245641,0.1549768,-0.7,0.8,0.1,5,0.121691095676553,0.27906976744186,-2.25004332420168,0.00727430998698028,0.160217440007279,0.00764893690899295,-2.2522802767388,0.00856736745920071,0.157683500234504,0.00887864366438485,-2.25389988514857,0.0195366166048707,0.151801893409638,0.021002899623906,-2.25311229219204,0.0293650674609111,0.163237117530599,0.0162420392177041,0.969010514202266,""
"11422-306",390,-2.245641,0.1549768,-0.7,0.8,0.1,5,0.120634133847003,0.290322580645161,-2.2463376327553,0.00604917139152115,0.154311726241914,0.00652131172815775,-2.24618399791837,0.00717754532318038,0.146678159252883,0.0075621311058162,-2.26593846988426,0.0215615397779693,0.179535442279301,0.0228381191765664,-2.25211455023176,0.0176567332198349,0.159087139392301,0.00789375233364074,0.960675907498495,""
"11422-307",390,-2.245641,0.1549768,-0.7,0.8,0.1,5,0.121409260110203,0.235294117647059,-2.24274321582565,0.0066583831822343,0.152846635282462,0.00707475595215079,-2.24342112084634,0.00761607465293582,0.148739665333018,0.00797207674659823,-2.24808508273955,0.0238433393055798,0.158886425606374,0.0249771984351873,-2.24324205459332,0.00742421276569407,0.152977373071891,0.00778671044798209,0.968746746224324,""
"11422-308",390,-2.245641,0.1549768,-0.7,0.8,0.1,5,0.121104215209371,0.25531914893617,-2.25481456302701,0.00698566283930386,0.161918506223044,0.00738090241282645,-2.25746667615984,0.00809935357233027,0.159758557721703,0.00843287909224687,-2.26832865108858,0.0216269898093937,0.181266369855874,0.0229111723326152,-2.25929288381769,NA,0.165528071046473,NA,0.975088013304152,""
"11422-309",390,-2.245641,0.1549768,-0.7,0.8,0.1,5,0.12141678866365,0.269230769230769,-2.25769643516561,0.00665307678524784,0.170308557463989,0.00707058701265639,-2.2608320750902,0.00779041810891844,0.167516224882315,0.00813796167873979,-2.26289990417246,0.0239731600042808,0.168551690774508,0.0251049533325434,-2.2582817467354,0.0167210005673475,0.170424155051402,0.0107048707162678,0.963496813540989,""
"11422-310",390,-2.245641,0.1549768,-0.7,0.8,0.1,5,0.121360306247576,0.32,-2.24269823869937,0.00672763950817955,0.151918706277458,0.00713946933251726,-2.23756862383741,0.00814651956559992,0.139990376768017,0.00847681298410714,-2.22127708973608,0.0192378849435216,0.125400276303345,0.0207177640344937,-2.2398524359768,0.0181404603580404,0.149658783991096,0.00908686281610628,0.948628405755217,""
"11422-311",390,-2.245641,0.1549768,-0.7,0.8,0.1,5,0.120408155000224,0.333333333333333,-2.23703341256928,0.00596571041019228,0.141744260128108,0.0064462812026091,-2.24163870107637,0.0073301863492214,0.138781217243224,0.00770564768424171,-2.24381908705558,0.0194477367884016,0.141996292345853,0.0209170482114564,-2.23967818584815,0.0102438320588345,0.144021911196031,0.00523526721397062,0.945223640673293,""
"11422-312",390,-2.245641,0.1549768,-0.7,0.8,0.1,5,0.122014922146,0.288888888888889,-2.23391912108053,0.00705362915278368,0.146146160290879,0.00744148308095301,-2.23267611506958,0.00835832654984743,0.139847090756503,0.00867793299733496,-2.23161776907507,0.0167014938537921,0.135451661146457,0.0184968925445215,-2.23262548855652,NA,0.14542399075249,NA,0.958547844589325,""
"11422-313",390,-2.245641,0.1549768,-0.7,0.8,0.1,5,0.120511680096807,0.225806451612903,-2.23785383457326,0.00601874560042697,0.143277828030807,0.00649348422025277,-2.23914308406534,0.00684337599839842,0.139247192916551,0.00724976789351113,-2.24108528895939,0.0179172326665476,0.154155504519357,0.0195341204812478,-2.23730028441199,0.012329851081884,0.143313221674541,0.00575790305022299,0.954356064502149,""
"11422-314",390,-2.245641,0.1549768,-0.7,0.8,0.1,5,0.121154828897862,0.269230769230769,-2.24349375232352,0.00660011979769514,0.151729535494972,0.00702263988904997,-2.24284253552517,0.00771034889115394,0.145434982989927,0.00806281869233558,-2.23444921138273,0.0273895470463772,0.145263296372421,0.0283586340315032,-2.24258883029547,NA,0.150765705795541,NA,0.959908198748266,""
"11422-315",390,-2.245641,0.1549768,-0.7,0.8,0.1,5,0.121415956924967,0.277777777777778,-2.24154627914982,0.00646548578930631,0.152769367886027,0.00689779510914559,-2.24358732883946,0.00761453065334588,0.148927557633649,0.00797142656390498,-2.23622827659967,0.01679545561926,0.153392886404664,0.018555936899269,-2.24073158299588,0.0362577276084539,0.152952997769981,0.0145628413556836,0.949825419883679,""
"11422-316",390,-2.245641,0.1549768,-0.7,0.8,0.1,5,0.121610621152116,0.207547169811321,-2.23688069009785,0.00651482961481734,0.148928458750224,0.00694223957110915,-2.2350675933886,0.00731781145710891,0.142515790655202,0.00769056543311651,-2.2243251954621,0.0234920264183633,0.136194025221681,0.0246361182159684,-2.23346204280484,0.00712837610813992,0.146045672934183,0.00750537642596946,0.961238452778956,""
"11422-317",390,-2.245641,0.1549768,-0.7,0.8,0.1,5,0.120926161154879,0.338709677419355,-2.24684250212648,0.00605849052895762,0.157716168246822,0.00652723001095458,-2.25675848653286,0.00748501953881249,0.159855298180302,0.0078495307584437,-2.24203136249414,0.0213007140350302,0.153268004334285,0.0225966742727861,-2.25281586699456,0.0119981694535057,0.162312798522098,0.00661528621920353,0.954725768583391,""
"11422-318",390,-2.245641,0.1549768,-0.7,0.8,0.1,5,0.121529594115211,0.36734693877551,-2.23955883512502,0.00678578380927452,0.14949711668524,0.0071924200082989,-2.24285442485168,0.00853579136424646,0.146094449686876,0.00884854712692781,-2.24861880026635,0.0194551012963299,0.159646298492107,0.0209062896674214,-2.24194527922493,NA,0.15212111755578,NA,0.95032326498018,""
"11422-319",390,-2.245641,0.1549768,-0.7,0.8,0.1,5,0.122187844813583,0.363636363636364,-2.25385969963132,0.00721293227240886,0.169363706053719,0.00758977959314111,-2.2552607503647,0.00905765486461134,0.163930695578065,0.00934927309762551,-2.24199685002695,0.0341195581289738,0.155600615871445,0.0348772257820394,-2.25395212374134,0.00882449214488141,0.169277257556961,0.00913596747995649,0.956981853500247,""
"11422-320",390,-2.245641,0.1549768,-0.7,0.8,0.1,5,0.120342327605666,0.323076923076923,-2.24728631284156,0.00590528087437362,0.153973847994555,0.00639175163511175,-2.25643014713033,0.00721743904638743,0.155379571588615,0.00759951029334455,-2.22971897722827,0.0143178921262404,0.12907645560354,0.016589958617554,-2.24815322544092,0.0113921036767816,0.154270956992674,0.00669757543272482,0.943903597506802,""
"11422-321",390,-2.245641,0.1549768,-0.7,0.8,0.1,5,0.121824072930754,0.272727272727273,-2.23272705948956,0.00713230997894012,0.142662791907947,0.00751547924906648,-2.23577524815785,0.00838178227126774,0.141462802856387,0.00870063451315143,-2.22342340736297,0.027196411611489,0.133206391606604,0.0281722980394447,-2.23424018403651,NA,0.143894650739994,NA,0.96958080988949,""
"11422-322",390,-2.245641,0.1549768,-0.7,0.8,0.1,5,0.121416863728343,0.297872340425532,-2.24749000358071,0.00696310402095241,0.156534985860937,0.00735844542869193,-2.24636031067896,0.00830540429310195,0.149635057859888,0.00862854449274483,-2.2280113345588,0.0334824757586808,0.136536802333873,0.0342586104925184,-2.2463844394426,NA,0.155995233232805,NA,0.956326167169323,""
"11422-323",390,-2.245641,0.1549768,-0.7,0.8,0.1,5,0.121377227381019,0.313725490196078,-2.24112012525003,0.00664469973743128,0.150749707483012,0.00706232904484063,-2.23536507364187,0.0079913075556553,0.138182818955792,0.00832857760643758,-2.24156801749302,0.0193310927474759,0.16096530522293,0.0207793980026325,-2.24043168011213,NA,0.149548324343819,NA,0.957864677655341,""
"11422-324",390,-2.245641,0.1549768,-0.7,0.8,0.1,5,0.120987136537507,0.258620689655172,-2.24685744837439,0.00625158624434773,0.1566394708314,0.00670247288386644,-2.24244402423639,0.00724333307419094,0.145469339994914,0.00762182331499692,-2.25160289642166,0.0213248898381692,0.16759912555761,0.0226156130607912,-2.24426195317739,0.0113985632397613,0.154699229805684,0.00647218957389734,0.949708473341054,""
"11422-325",390,-2.245641,0.1549768,-0.7,0.8,0.1,5,0.122113401538332,0.318181818181818,-2.24130576640869,0.00715766107099749,0.154826992077629,0.00753799617543716,-2.24718841312709,0.00868285699999623,0.155559666364328,0.00898846329319798,-2.23817584598244,0.017977936424424,0.15428850305348,0.0195784773197116,-2.23918313842239,NA,0.154301260662554,NA,0.94881850398801,""
"11422-326",390,-2.245641,0.1549768,-0.7,0.8,0.1,5,0.120891938462705,0.365384615384615,-2.25387991664793,0.00662745828361729,0.161058087879721,0.00704930082331971,-2.25479054845807,0.00832870576909963,0.15405236539092,0.00865283634581484,NA,NA,NA,NA,NA,NA,NA,NA,NA,"All X = 1 in subset"
"11422-327",390,-2.245641,0.1549768,-0.7,0.8,0.1,5,0.121744251290722,0.347826086956522,-2.23890993112129,0.00699745541299858,0.149678549368036,0.00738905404394346,-2.23845101594152,0.00866588710103684,0.142984821854448,0.00897298438905313,-2.19467802176617,0.0267452347198259,0.109263680577178,0.0277293233247676,-2.23849624443718,NA,0.149316715889313,NA,0.95482077146685,""
"11422-328",390,-2.245641,0.1549768,-0.7,0.8,0.1,5,0.12082998571767,0.188679245283019,-2.25975513818933,0.00657980016524698,0.167646735609434,0.00700497493556647,-2.25949828827161,0.00730121395470406,0.162905466539941,0.00767739615802117,-2.25262796643359,0.0240284665623253,0.148919425323088,0.0251687310277845,-2.25967111815784,0.00711853478986484,0.16783887897791,0.00750827553565595,0.969416883004278,""
"11422-329",390,-2.245641,0.1549768,-0.7,0.8,0.1,5,0.120878448335219,0.264150943396226,-2.25131893491134,0.00655487187713092,0.158526650367804,0.00698189014928674,-2.25130103163384,0.00764696402859131,0.15260570344605,0.00800358326108816,-2.20942317483158,0.0175654798393234,0.116532590551048,0.0192233337587736,-2.24817492627668,0.0157170271920687,0.156028318094437,0.00855656861805867,0.952890990037085,""
"11422-330",390,-2.245641,0.1549768,-0.7,0.8,0.1,5,0.120887927185208,0.258620689655172,-2.24039796857499,0.00624171381430048,0.148202708500753,0.00669486649233323,-2.23885900272118,0.00723972463268064,0.140549418517475,0.0076195695263465,-2.21820215528519,0.0210398129755402,0.112856078260253,0.0223745661271689,-2.23929559813387,0.011842158487842,0.147035515717803,0.00546536407426901,0.956129641252787,""
"11422-331",390,-2.245641,0.1549768,-0.7,0.8,0.1,5,0.120917914113833,0.351851851851852,-2.24873187451524,0.00648516765057221,0.156363475709371,0.00691743484724092,-2.25732649565531,0.00810200831552318,0.157850312119282,0.00843580586370631,-2.23994952200252,0.0211288535927944,0.139994586809905,0.0224516951156658,-2.25292707883293,0.0157481888797407,0.159842103983071,0.00853856250659423,0.954649226463954,""
"11422-332",390,-2.245641,0.1549768,-0.7,0.8,0.1,5,0.120478231590218,0.342857142857143,-2.24107388724991,0.0056728489313332,0.150123044299033,0.00618470480668127,-2.23852169487397,0.00699232002870292,0.13746749969175,0.00738879822128034,-2.24312107679923,0.0212621558014133,0.16837391751928,0.0225425743820977,-2.24307377230744,0.0133303876252433,0.151952136871679,0.00661108216021752,0.93384689447175,""
"11422-333",390,-2.245641,0.1549768,-0.7,0.8,0.1,5,0.121210593404581,0.216216216216216,-2.24690970184866,0.00783308421150752,0.149985396663157,0.00817914888199063,-2.23952098332909,0.00881236774417084,0.138993800416545,0.00911570083062365,-2.25394096627054,0.0239319347700507,0.156713746365551,0.0250701002977647,-2.24200570460339,NA,0.146225334471633,NA,0.966522647089988,""
"11422-334",390,-2.245641,0.1549768,-0.7,0.8,0.1,5,0.12133317032892,0.275862068965517,-2.24151700011455,0.00623637178401266,0.153695670201031,0.00668770854475958,-2.23973464397754,0.00731507082130747,0.145179601074071,0.00768854888955246,-2.22598900910023,0.0178315706458382,0.137400144807258,0.0194530392173194,-2.2428032561786,0.0176214525710235,0.154591524387802,0.00860141119673654,0.958047785045927,""
"11422-335",390,-2.245641,0.1549768,-0.7,0.8,0.1,5,0.120914254967214,0.296296296296296,-2.25010308064058,0.006489402273972,0.15783281372083,0.00692172774810689,-2.25122872702017,0.00774054886374641,0.152383145338503,0.00809235388429323,-2.2664050324903,0.0195890233292818,0.169975644143495,0.0210521604719756,-2.25143958648788,0.0220215184167172,0.158650310372373,0.0116475584315726,0.959052166557699,""
"11422-336",390,-2.245641,0.1549768,-0.7,0.8,0.1,5,0.12127867297006,0.352941176470588,-2.24572138048876,0.00666488743167923,0.1550126574904,0.00708158318696292,-2.24253876183754,0.00827690748009755,0.144289538907998,0.00860156108436225,-2.23891043596098,0.0179576280345575,0.146066990494524,0.0195803179948251,-2.24733455206074,0.0235647091362673,0.156907295906009,0.0120336596448154,0.949218770704638,""
"11422-337",390,-2.245641,0.1549768,-0.7,0.8,0.1,5,0.121302483791408,0.241379310344828,-2.24329314415006,0.00625244004604091,0.155446870396722,0.00670278873747219,-2.24692400192782,0.00719405650932957,0.153630538047238,0.00757517646739963,-2.22933240655772,0.0333518580755022,0.143197442956852,0.0341248960596619,-2.2440369582289,0.0109643979604552,0.156624189203277,0.0057591710271443,0.957431439471766,""
"11422-338",390,-2.245641,0.1549768,-0.7,0.8,0.1,5,0.121490664865355,0.36734693877551,-2.25539922508022,0.00683282485649619,0.167005694411231,0.00723629220338789,-2.25508899138605,0.0085970812595121,0.158908281769371,0.0089074647509551,-2.26091480208473,0.0237758515813845,0.171819755984885,0.0249158659964269,-2.25607597825692,0.00838539156398086,0.167552883043409,0.00872422704961173,0.951118252559521,""
