"sim","N","beta0","beta1","muU","sigmaU","q","avg_prev","fpr","beta0_gs","se_beta0_gs","beta1_gs","se_beta1_gs","beta0_n","se_beta0_n","beta1_n","se_beta1_n","beta0_cc","se_beta0_cc","beta1_cc","se_beta1_cc","beta0_smle","se_beta0_smle","beta1_smle","se_beta1_smle"
"11422-167",390,-2.245641,0.1549768,-0.7,0.8,0.5,0.11112955203818,0.301115241635688,-2.25060588255819,0.00291044577833626,0.163197186972774,0.00494657866165762,-2.25115391987052,0.00348243887608576,0.101918806701959,0.00472446357439617,-2.25399302541902,0.00409749930797981,0.165364960170616,0.00704502395826058,-2.25113939167836,0.00292558165468838,0.162693843702673,0.00476194588123282
"11422-168",390,-2.245641,0.1549768,-0.7,0.8,0.5,0.110975334662549,0.28,-2.2449561900469,0.00287326579992928,0.149812566569319,0.00502267261740106,-2.24691959174779,0.0033911349886248,0.0961606397809985,0.00471610901607878,-2.24561936084259,0.00404110342285581,0.150084571517281,0.00716072567707106,-2.24479119600266,0.00281392506508317,0.14974262612426,0.00505992727819637
"11422-169",390,-2.245641,0.1549768,-0.7,0.8,0.5,0.112371114710497,0.30241935483871,-2.24498851270715,0.00302508442221583,0.154450010555267,0.00477810330188275,-2.24097620879791,0.00361437307157429,0.096869626829122,0.00474474006362557,-2.24268226794493,0.00419081751577377,0.155388357872051,0.0068470747166607,-2.24399630342213,0.00295070708244793,0.154459687932528,0.00462496015648179
"11422-170",390,-2.245641,0.1549768,-0.7,0.8,0.5,0.112370360162757,0.3046875,-2.24031569780913,0.00296778930795684,0.150682946081087,0.0048274094150797,-2.23774632746928,0.00355552220442789,0.0932187984818814,0.0047234794269169,-2.23900202007044,0.00427983851056368,0.149665912032073,0.0067279006287777,-2.24028052135103,0.00287470199306391,0.150176033178874,0.00475515897865706
"11422-171",390,-2.245641,0.1549768,-0.7,0.8,0.5,0.111825743041547,0.349019607843137,-2.2474526251524,0.00298625763442339,0.155629497080756,0.00483044302596266,-2.24894328557994,0.00370319407156499,0.0991862190247379,0.00478778309106085,-2.24703225347215,0.00414830468838295,0.150381753053255,0.00694046685520909,-2.24716781011677,0.00291444390329231,0.154770799631813,0.00480516798601697
"11422-172",390,-2.245641,0.1549768,-0.7,0.8,0.5,0.112289050387752,0.306772908366534,-2.24433579482008,0.00300338139032261,0.153924865816934,0.00479626490945993,-2.24824254547241,0.00361442004935664,0.108417650596789,0.00474483474005257,-2.24072842889773,0.00437574840870362,0.14859203648743,0.00666254345804888,-2.24452500322044,0.00297027465907275,0.152676593825524,0.00465880416433578
"11422-173",390,-2.245641,0.1549768,-0.7,0.8,0.5,0.112066621966132,0.288537549407115,-2.24669279192184,0.00299840877339728,0.156934132819031,0.00481075127702404,-2.2478413444106,0.00355894292212202,0.107150767016742,0.00473084358450888,-2.2423030735644,0.00422181379614009,0.158632836971732,0.00679479016834344,-2.24593249819277,0.0029200282771272,0.15656265172417,0.00469315988505025
"11422-174",390,-2.245641,0.1549768,-0.7,0.8,0.5,0.111968263055031,0.308300395256917,-2.24634697625234,0.00299530025171532,0.153912211514992,0.00481750069776004,-2.2477501282376,0.00360524737786437,0.103075901753797,0.00474792907024595,-2.24943859724708,0.00423219872025617,0.158499934872411,0.00682287766446331,-2.24632940620621,0.00291164311338549,0.15387982086005,0.00468800650925453
"11422-175",390,-2.245641,0.1549768,-0.7,0.8,0.5,0.111491124550061,0.252788104089219,-2.24234293509838,0.00290174523405058,0.148540893321033,0.00495203576224569,-2.2425484067801,0.00335755684271298,0.0980540799237334,0.0047036084101182,-2.24015315377669,0.00404652615309076,0.156610282508209,0.00709007921858626,-2.24160313133197,0.00279973370163469,0.151275678173387,0.00502811567735873
"11422-176",390,-2.245641,0.1549768,-0.7,0.8,0.5,0.111457447990111,0.283154121863799,-2.23972103040103,0.00284204358743753,0.151964530139593,0.00505285506268906,-2.23750086139014,0.00335413637113173,0.0871110748765381,0.0047005144846223,-2.24093991548953,0.00414787667010663,0.150442285360617,0.00689559867957216,-2.24005565643802,0.00278791293728535,0.152144482530098,0.00494912098372164
"11422-177",390,-2.245641,0.1549768,-0.7,0.8,0.5,0.112588566470721,0.326530612244898,-2.24564319606392,0.00304201511372021,0.157777585046591,0.00475613999965043,-2.2440799678022,0.0037024332188313,0.101909751333269,0.00477547248348639,-2.24480990891714,0.00436157446441441,0.159270362197749,0.00666755686051996,-2.24581909999147,0.00298266377355102,0.156944777456657,0.0045752767556649
