"sim","N","beta0","beta1","muU","sigmaU","q","access","avg_prev","fpr","beta0_gs","se_beta0_gs","beta1_gs","se_beta1_gs","beta0_n","se_beta0_n","beta1_n","se_beta1_n","beta0_cc","se_beta0_cc","beta1_cc","se_beta1_cc","beta0_smle","se_beta0_smle","beta1_smle","se_beta1_smle","ppv_smle","msg"
"11422-1",2200,-2.245641,0.1549768,-0.7,0.8,0.1,5,0.121256449282584,0.366666666666667,-2.2438776045225,0.00274752153797403,0.1536527870148,0.00292761776891108,-2.24266720495876,0.00345230012286553,0.14450444028778,0.00359055878164795,-2.24504351367622,0.00793625560690691,0.148790202602402,0.00857993041553739,-2.24462467446791,0.00298240835273461,0.154053202123058,0.00286275261804866,0.948243690399296,""
"11422-2",2200,-2.245641,0.1549768,-0.7,0.8,0.1,5,0.121101644119976,0.268608414239482,-2.24743847540741,0.00270929008379976,0.156915842788206,0.00289264928315711,-2.2490077622158,0.00317022799398199,0.152506200712437,0.00332267397821678,-2.23243507524139,0.0103037995978665,0.143248477283416,0.0107654127387663,-2.24896341947536,0.00283651813755919,0.15800335959646,0.00273615379711331,0.962237673830608,""
"11422-3",2200,-2.245641,0.1549768,-0.7,0.8,0.1,5,0.121038717561825,0.328990228013029,-2.24752450468986,0.00272249145134195,0.156261235967603,0.00290484552394179,-2.24780794592684,0.0033221848236148,0.149244680094299,0.00346676321326308,-2.24576594649541,0.00857776476413448,0.155239256867614,0.00915711682485463,-2.24805770622916,0.00289333012185232,0.156633484096839,0.00273711278750746,0.95089345941432,""
"11422-4",2200,-2.245641,0.1549768,-0.7,0.8,0.1,5,0.121191196460774,0.326599326599327,-2.24717292622378,0.00276584047970167,0.156546622342947,0.00294456313741402,-2.24589129070459,0.00336862534275114,0.148101277215922,0.00351079689343478,-2.24504931418605,0.0103913249292148,0.151079306660258,0.0108528042232564,-2.24786282356786,0.00297569743633502,0.157013751980955,0.00284233334788916,0.953521098906297,""
"11422-5",2200,-2.245641,0.1549768,-0.7,0.8,0.1,5,0.121390625777459,0.309027777777778,-2.24632304842711,0.00280804626630883,0.15674594045196,0.00298321523736516,-2.24838533858393,0.00337920650303287,0.152536397149428,0.00352060243600279,-2.25289451643683,0.00844821844928618,0.160968725717992,0.00903899295843187,-2.24604575120898,0.00291358504111649,0.156258209769994,0.00274290346302767,0.956750340206377,""
"11422-6",2200,-2.245641,0.1549768,-0.7,0.8,0.1,5,0.121044626084693,0.282312925170068,-2.24529770550486,0.00277746614603956,0.152833807546459,0.00295553415234487,-2.24434095582668,0.00327893425305023,0.145842817417168,0.00342570962767808,-2.24157376666453,0.00839861608919651,0.149742383606792,0.00899312510089791,-2.24517433355383,0.00291548027254963,0.152601301381401,0.00275677165075541,0.95891412492665,""
"11422-7",2200,-2.245641,0.1549768,-0.7,0.8,0.1,5,0.121022674020335,0.331103678929766,-2.24574593035736,0.00275763631741013,0.153494555607572,0.00293729290082918,-2.24827419564844,0.00337597001137591,0.149190493975201,0.00351801941010545,-2.23783632427217,0.00852399881890104,0.147783776537626,0.00910452604067431,-2.24604564204691,0.0028987532009247,0.153731980188111,0.00275219046138241,0.951202298457114,""
"11422-8",2200,-2.245641,0.1549768,-0.7,0.8,0.1,5,0.121165678400997,0.272108843537415,-2.24882240426528,0.0027819332334822,0.15792114784246,0.00295948566292495,-2.2446025448982,0.00325401481068014,0.147406226227503,0.00340192845300977,-2.24537316124296,0.00917817088314026,0.148549944229497,0.00971450763000622,-2.24797826345737,0.00284772793111935,0.157070864416921,0.00272617431591285,0.959043200311294,""
"11422-9",2200,-2.245641,0.1549768,-0.7,0.8,0.1,5,0.121176396210706,0.339100346020761,-2.24552403545907,0.00280208684476209,0.153922594111502,0.00297806660262536,-2.24812964886139,0.0034502646624552,0.149771303218551,0.00358866955177097,-2.23305280587617,0.00812015398129898,0.146077350064297,0.00873701732033107,-2.2453879407628,0.00296592274168836,0.153564555311559,0.00276119321131068,0.952625163136179,""
"11422-10",2200,-2.245641,0.1549768,-0.7,0.8,0.1,5,0.121267669863645,0.308771929824561,-2.24701879342577,0.00282281981911436,0.156158141635074,0.0029971811170624,-2.24486217025515,0.00339209078042046,0.147440531612519,0.00353310377242386,-2.23565460208725,0.0089478498322077,0.144096911888551,0.00949648438189728,-2.24678670259222,0.00295760761456963,0.155678777544499,0.00282199825816138,0.957532940998563,""
"11422-11",2200,-2.245641,0.1549768,-0.7,0.8,0.1,5,0.121138000992722,0.239583333333333,-2.24540687928619,0.00280434505475392,0.153341365660427,0.00298031341745918,-2.24288521960389,0.00321178260897684,0.145607309334797,0.0033620069412259,-2.23192044625002,0.00963321235912145,0.140780257023469,0.0101346556926938,-2.24535069270695,0.00289822114778684,0.153275396409544,0.00278127751811332,0.965223224559082,""
"11422-12",2200,-2.245641,0.1549768,-0.7,0.8,0.1,5,0.121294283777294,0.286219081272085,-2.24034465531954,0.00282262882585856,0.148751268238177,0.00299699590232852,-2.23917272737253,0.00333856673071432,0.14185475276528,0.0034821272806356,-2.23855765667107,0.00988984493234368,0.147061899357798,0.0103771658879826,-2.23950402063091,0.0028651379063036,0.148028492822059,0.00264104931383307,0.957939242403602,""
"11422-13",2200,-2.245641,0.1549768,-0.7,0.8,0.1,5,0.120904749698764,0.30421686746988,-2.24671671926569,0.00261456815263604,0.155999248521966,0.00280639985067811,-2.24342784790288,0.00312891261392457,0.144941422378496,0.00328395598588671,-2.25391168522329,0.00776805773399169,0.165316900833231,0.0084247344473441,-2.24577934049103,0.00273281474241726,0.155298721085737,0.00259589886163786,0.946172021862544,""
"11422-14",2200,-2.245641,0.1549768,-0.7,0.8,0.1,5,0.121505855493363,0.297872340425532,-2.24305700643627,0.00283383816016589,0.153706570674228,0.00300699234704601,-2.2412653175997,0.0033781458798147,0.145778694648536,0.00351949605453474,-2.22370481369893,0.00922805648867245,0.130991307849539,0.00975727145987158,-2.24388125973449,0.00294039300242509,0.154272744685545,0.00279194158784438,0.960460964999384,""
"11422-15",2200,-2.245641,0.1549768,-0.7,0.8,0.1,5,0.121114441694316,0.333333333333333,-2.24640513135695,0.0027504816957676,0.155167793864206,0.00293057120834501,-2.2440522759405,0.00336469529159954,0.145397277230978,0.0035071838597615,-2.25196896328589,0.00857587409261831,0.161235015325501,0.00915466065385485,-2.24706745188639,0.00296396553852735,0.155830267863144,0.00282908113982672,0.950668828563577,""
"11422-16",2200,-2.245641,0.1549768,-0.7,0.8,0.1,5,0.121030360777693,0.322033898305085,-2.24126970838506,0.00276570327234934,0.148220459194074,0.00294462264484629,-2.24538672079051,0.00336471440942666,0.146136109826742,0.00350721603259299,-2.2442377615244,0.00841286897919012,0.154148876979025,0.00900513440443043,-2.2426226588552,0.0028821643063357,0.149209946654115,0.00266545655284704,0.956248163155726,""
"11422-17",2200,-2.245641,0.1549768,-0.7,0.8,0.1,5,0.121134780233627,0.276666666666667,-2.24634497435776,0.00275107484480041,0.155294873521928,0.00293106044433591,-2.2445767179142,0.00323255663856764,0.147316943862801,0.00338162550797265,-2.25040259990805,0.00872173916548917,0.158867102746992,0.00928994598519653,-2.24670979450332,0.00285160276414172,0.155908210073112,0.00274137461806304,0.956775130987908,""
"11422-18",2200,-2.245641,0.1549768,-0.7,0.8,0.1,5,0.121267304264053,0.304794520547945,-2.2419589731634,0.00278058910000927,0.150977537339215,0.00295801342285803,-2.24173444222707,0.00333715391238318,0.144442382437558,0.0034807120059961,-2.22567637296598,0.00943311818736608,0.14082455859314,0.00994411822582484,-2.24041801201949,0.00285375925818269,0.150047735014028,0.00265076541912569,0.94979592724915,""
"11422-19",2200,-2.245641,0.1549768,-0.7,0.8,0.1,5,0.121232005658125,0.283276450511945,-2.24323901687707,0.00277887030728007,0.15217248161869,0.00295645111017107,-2.24028820250045,0.00327817607036318,0.14304492307916,0.00342468540044795,-2.2268837511081,0.00860376011266502,0.138527113309891,0.00917680744165455,-2.24278426005473,0.00288201537198988,0.151923219149916,0.00272704540684772,0.95651434897071,""
"11422-20",2200,-2.245641,0.1549768,-0.7,0.8,0.1,5,0.121092677501625,0.337883959044369,-2.24699660966622,0.00278461782932475,0.155129502063538,0.0029620265301805,-2.24714333831454,0.00342329162816593,0.148169064799331,0.00356300580952326,-2.25723323500909,0.0102200527438759,0.167940550040812,0.0106888391080448,-2.24733427286371,0.00293534542094391,0.15502255839518,0.00274296939065828,0.95385699797208,""
"11422-21",2200,-2.245641,0.1549768,-0.7,0.8,0.1,5,0.12118429627058,0.302721088435374,-2.24509578708678,0.00277530456080944,0.153931981830968,0.00295327312877643,-2.24510252610774,0.00332154275606455,0.147566168700034,0.00346597499431171,-2.25450433622632,0.0106600320218349,0.164148201872596,0.0111054952347085,-2.24383511037618,0.00285426466645946,0.152704275425812,0.00268777884447064,0.954037026037777,""
"11422-22",2200,-2.245641,0.1549768,-0.7,0.8,0.1,5,0.12109148687269,0.300970873786408,-2.24897746961692,0.00271374558525062,0.158577671411843,0.00289686557165141,-2.24703136628551,0.0032418346533608,0.149555933438109,0.003390535461313,-2.2573010451477,0.00775543275227532,0.16856488579404,0.00841483987138127,-2.24751570549913,0.00279676319183039,0.157585190709936,0.00266255396958791,0.948782089483129,""
"11422-23",2200,-2.245641,0.1549768,-0.7,0.8,0.1,5,0.121251771791135,0.285714285714286,-2.24472380415856,0.00280807978749871,0.153558609399533,0.00298343414115961,-2.24744214553019,0.00332707244163752,0.150644386288399,0.00347112348026978,-2.24552500196357,0.00817696548907279,0.154529025265176,0.008791953710024,-2.24545541191921,0.00291809696079473,0.154491776878486,0.00278286488737151,0.958202435669418,""
"11422-24",2200,-2.245641,0.1549768,-0.7,0.8,0.1,5,0.121340288234078,0.313131313131313,-2.24744514644319,0.00276635939777339,0.158271759422535,0.00294488412754827,-2.24793071575705,0.00333968372905517,0.151947229679727,0.00348312489839653,-2.25148032052252,0.00829996726235044,0.163368293789906,0.00890260279448535,-2.24708075102335,0.00292023709368644,0.158144435535335,0.00275759478553751,0.951504956758215,""
"11422-25",2200,-2.245641,0.1549768,-0.7,0.8,0.1,5,0.121059672372426,0.254716981132075,-2.2483091738148,0.00267277389163194,0.158211861198465,0.00285923151294263,-2.25037381361989,0.00309839576285244,0.154437223700408,0.00325496393317866,-2.23032781923578,0.00823386781436818,0.144246164864458,0.00883898064677148,-2.24874734167935,0.00278466708189998,0.158632484490583,0.00268088963400957,0.959221120509411,""
"11422-26",2200,-2.245641,0.1549768,-0.7,0.8,0.1,5,0.121227877700253,0.27681660899654,-2.24451210038121,0.00280143811146622,0.153254827459456,0.00297754679211116,-2.24734702031517,0.00329783319658724,0.150632762686487,0.0034435406161288,-2.23999184470794,0.0081641469392201,0.148977161611877,0.00878120120129901,-2.24522985255811,0.00290700519939782,0.153828659578408,0.00275644070415655,0.961464839978461,""
"11422-27",2200,-2.245641,0.1549768,-0.7,0.8,0.1,5,0.121112662197378,0.3,-2.246052239068,0.00266217328467418,0.156267289903486,0.00284946575090258,-2.24496982474662,0.00318050511585915,0.148019492234625,0.00333238151437418,-2.25169739848591,0.00785262008562237,0.16354852890332,0.00850111040151415,-2.24509247914268,0.00276777216373883,0.155558701967642,0.00262170104004334,0.9488268269787,""
"11422-28",2200,-2.245641,0.1549768,-0.7,0.8,0.1,5,0.121386917923041,0.283737024221453,-2.24026444041285,0.00279509498781524,0.14996846566214,0.00297128557632706,-2.23960333364277,0.00329905351906127,0.14352775391926,0.00344438276113217,-2.23100243605409,0.00878206966586633,0.137796201949572,0.00934449382288633,-2.24033980713583,0.00290974994650339,0.149704184012993,0.00277816810188129,0.961261459899714,""
"11422-29",2200,-2.245641,0.1549768,-0.7,0.8,0.1,5,0.121253376096817,0.267123287671233,-2.24465672318372,0.00278609822995236,0.153885313315559,0.00296311175401114,-2.245561380454,0.00325610182883255,0.149259354600331,0.00340372744241547,-2.25647515733033,0.00977203604953241,0.166934440110349,0.0102658177003033,-2.24535483269654,0.00287507719384424,0.154496048941996,0.0026826789394018,0.961965030596328,""
"11422-30",2200,-2.245641,0.1549768,-0.7,0.8,0.1,5,0.121368638048514,0.289655172413793,-2.24152600429242,0.00279053127149125,0.15129376743132,0.00296712657044657,-2.24342120141459,0.00331409278333524,0.147423275844542,0.00345872313672337,-2.23357061684207,0.0077776844815684,0.141886991747406,0.00843285493350023,-2.24268190974577,0.00291437719323333,0.152227237216002,0.00274928421343936,0.960405657523943,""
"11422-31",2200,-2.245641,0.1549768,-0.7,0.8,0.1,5,0.121150540970041,0.369127516778524,-2.24832294998794,0.00276373788552886,0.157542222501484,0.00294279254298814,-2.24990195853378,0.00348400217004847,0.151238485194707,0.00362101812044071,-2.25468466404738,0.00846576397114639,0.162902568742397,0.00905773701321369,-2.25016211186483,0.00304330324731766,0.15891404461268,0.00288800343551381,0.949850741337281,""
"11422-32",2200,-2.245641,0.1549768,-0.7,0.8,0.1,5,0.121167400672154,0.326666666666667,-2.24018964057025,0.00274287686319793,0.148634650799286,0.00292347659634303,-2.23915606239817,0.00334141695718443,0.140712084854836,0.00348495849969479,-2.24112784230256,0.00932625712463874,0.148977599124258,0.0098489807190129,-2.24017379896414,0.0028464179893297,0.148907473652122,0.00263877039080199,0.948854367126855,""
"11422-33",2200,-2.245641,0.1549768,-0.7,0.8,0.1,5,0.121452878856689,0.284697508896797,-2.24711510514919,0.0028425259968557,0.157705198644278,0.00301508637002663,-2.24702715581263,0.00336163321965329,0.151745066068774,0.00350379399323299,-2.23891699616817,0.00881236711857689,0.143051233477523,0.00937489288994704,-2.24729989374209,0.00297220558784947,0.157966949179557,0.00286300552129804,0.959597635213431,""
"11422-34",2200,-2.245641,0.1549768,-0.7,0.8,0.1,5,0.121510078698252,0.313653136531365,-2.25080620512695,0.00290104886324268,0.161603983443385,0.00306954295269255,-2.25211370796321,0.00350456615479918,0.156692366135335,0.00364026296170602,-2.26608777753935,0.00864901402594176,0.18048855817401,0.0092213794891512,-2.25143935953936,0.00309053143782792,0.162394362639937,0.00292329817194039,0.957277923016447,""
"11422-35",2200,-2.245641,0.1549768,-0.7,0.8,0.1,5,0.121046442035968,0.305921052631579,-2.24506288176109,0.00273011049381015,0.153293818434871,0.00291190019955912,-2.24796127549169,0.00328227062225236,0.149782641346063,0.00342888271186089,-2.2540838382064,0.00921199241995408,0.155813617982794,0.00974672103242752,-2.24661667366657,0.00288017274526533,0.154655527538628,0.00273220061745454,0.955897422711543,""
"11422-36",2200,-2.245641,0.1549768,-0.7,0.8,0.1,5,0.121298045908461,0.288135593220339,-2.24602557549134,0.0027745031793028,0.156070389232213,0.00295249927685962,-2.2444519522597,0.00328606061852707,0.148162871648993,0.00343223535271082,-2.24794629846689,0.00856517004457944,0.161847527270828,0.00914291740000322,-2.24408035914818,0.00284528130116079,0.154853566834126,0.00269810101002616,0.950726291284365,""
"11422-37",2200,-2.245641,0.1549768,-0.7,0.8,0.1,5,0.121079085199835,0.309597523219814,-2.24037802124192,0.00264310731957003,0.149646960188848,0.00283213650312908,-2.23867313888334,0.00317811144803515,0.140722457379253,0.00333018904425342,-2.24096318211612,0.00912832793843976,0.152159320817327,0.00966214580467552,-2.24088870654594,0.0027852938975235,0.150167924113835,0.00262114922027429,0.949921860509273,""
"11422-38",2200,-2.245641,0.1549768,-0.7,0.8,0.1,5,0.12152516530675,0.311827956989247,-2.24583474214713,0.00285305733711197,0.156794397455856,0.00302480348571431,-2.2467621633714,0.00343983881204644,0.151505225802219,0.00357832032392525,-2.25003321560431,0.00871015024528155,0.162938219063806,0.00927700855099799,-2.24714695825934,0.00302526382844066,0.157836099808023,0.00288891324684117,0.959490950608812,""
"11422-39",2200,-2.245641,0.1549768,-0.7,0.8,0.1,5,0.120950303249097,0.324232081911263,-2.24516112402393,0.00278156752336613,0.151703005383282,0.00295935954344516,-2.24695387458452,0.00338630918502999,0.146955224714873,0.00352785824088192,-2.24718679265894,0.0079420106885748,0.149729708869502,0.00858465581625297,-2.24433180852545,0.00290118058272325,0.150916716021939,0.0027347510103036,0.951527210226847,""
"11422-40",2200,-2.245641,0.1549768,-0.7,0.8,0.1,5,0.121230941179081,0.345276872964169,-2.24113503367339,0.00271231796011512,0.150830367420762,0.00289526395055278,-2.23817566848234,0.00334575333789877,0.140172745908713,0.00348900346104288,-2.2438263329247,0.00932829214735924,0.153010327172786,0.00985103018228661,-2.24086962358071,0.0028326568478472,0.150520883887836,0.00260544054521859,0.947029741787088,""
"11422-41",2200,-2.245641,0.1549768,-0.7,0.8,0.1,5,0.121156385619128,0.265822784810127,-2.2449055537727,0.00267666794391306,0.155085348531371,0.0028626342315348,-2.24800532871877,0.0031276115149534,0.152354915478418,0.00328236409466658,-2.24359631458862,0.00815898250592911,0.150332286839799,0.00877819275305808,-2.24588024629554,0.00281669171557115,0.155625262017409,0.0027193616128129,0.961145119270686,""
"11422-42",2200,-2.245641,0.1549768,-0.7,0.8,0.1,5,0.121163943737521,0.327922077922078,-2.24191199438823,0.00271141064984076,0.151120729238476,0.00289455336240028,-2.24069388549925,0.0033050123900988,0.142677915945606,0.00345035736320292,-2.23948875485361,0.00828741765014769,0.154724502365209,0.00888898788598018,-2.24154096829632,0.00282042998837019,0.150744231621003,0.00265106114920608,0.949090481140324,""
"11422-43",2200,-2.245641,0.1549768,-0.7,0.8,0.1,5,0.121295201134066,0.365248226950355,-2.24918250798096,0.00284360612843911,0.15860466979554,0.00301634657203724,-2.25267694385411,0.00357727278984445,0.154864003201163,0.00371005909380184,-2.24604194013478,0.00869466450694544,0.15068626445386,0.00926520556636301,-2.25146371166794,0.0030087399778805,0.160642447391914,0.00286586794065345,0.952425882582533,""
"11422-44",2200,-2.245641,0.1549768,-0.7,0.8,0.1,5,0.121455855789273,0.343859649122807,-2.24735569365251,0.00282372039971494,0.158311518644285,0.00299765759789981,-2.24794053083054,0.00348664866711781,0.151794302626142,0.00362310318869957,-2.248422960864,0.00953245682764517,0.156113448779241,0.010042184989621,-2.24819775895239,0.00304642768021919,0.158867850841754,0.00285519192392852,0.953840448694301,""
"11422-45",2200,-2.245641,0.1549768,-0.7,0.8,0.1,5,0.121005448637578,0.249180327868852,-2.24565449035478,0.00272657650926617,0.15366525126242,0.00290877139492332,-2.24446349412289,0.00314524384989119,0.146839378487313,0.00329927586057551,-2.25300698529994,0.00808478371982074,0.163355636502154,0.00871003600222983,-2.24608367932503,0.00278779945221532,0.154058686355562,0.00269152707938401,0.962084627228557,""
"11422-46",2200,-2.245641,0.1549768,-0.7,0.8,0.1,5,0.121207466809418,0.324503311258278,-2.24326810440709,0.00273505871675416,0.152643980531008,0.00291615201141031,-2.24531063653634,0.00333272135986692,0.147868607862598,0.00347658867223828,-2.2248377694208,0.00819616769216889,0.138674298822632,0.00880407226172653,-2.24262737167112,0.00286079706750224,0.152056294272104,0.00262636002586532,0.94988451088042,""
"11422-47",2200,-2.245641,0.1549768,-0.7,0.8,0.1,5,0.121071350303494,0.329032258064516,-2.24972253920708,0.00270988698498729,0.159312216460489,0.00289324262693617,-2.25151391140765,0.00331098501213213,0.153695038827607,0.00345610056694982,-2.25780762688963,0.00939889347114135,0.164635310834655,0.00991836757362313,-2.25016436519833,0.00287856926760212,0.15977160109984,0.00272821481769073,0.94910183689918,""
"11422-48",2200,-2.245641,0.1549768,-0.7,0.8,0.1,5,0.121390619045027,0.301818181818182,-2.24635187904078,0.00287224628321767,0.155812076568767,0.00304274913258284,-2.2485642755504,0.00344210007234275,0.152218060134243,0.00358056882889643,-2.2489759214975,0.0082933981936251,0.159433218642402,0.00889710746904064,-2.24687440304497,0.00299276439393321,0.156369875302366,0.00283644993577911,0.958851459844599,""
"11422-49",2200,-2.245641,0.1549768,-0.7,0.8,0.1,5,0.121122710831689,0.282539682539683,-2.24629421863377,0.00268278719449547,0.156256571676644,0.00286832089803859,-2.24660484221689,0.00316912939968346,0.150033583733048,0.00332162048467924,-2.24511623576322,0.0101518904480846,0.154324659262761,0.0106240514293376,-2.24706478344575,0.00279931323980133,0.156590828901152,0.00269495856299535,0.958525393175641,""
"11422-50",2200,-2.245641,0.1549768,-0.7,0.8,0.1,5,0.121248343666855,0.32996632996633,-2.24594460694673,0.00276640180543197,0.155652176184817,0.00294504759846086,-2.24509460008492,0.00337749090385329,0.147663018974708,0.00351921588869707,-2.25562856887392,0.00977063454901847,0.159923349591181,0.0102683089054218,-2.24406148110955,0.00288312113544796,0.154194425166365,0.0027230381668431,0.946565291090114,""
"11422-51",2200,-2.245641,0.1549768,-0.7,0.8,0.1,5,0.121219674001881,0.327922077922078,-2.24806589507595,0.00271887651052631,0.158682973230699,0.00290134988957077,-2.24876249056852,0.00331635205598377,0.151998152355767,0.00346108578199953,-2.24640529426948,0.00794025889723118,0.162480683022903,0.00857641464141228,-2.2497498456019,0.002914637556715,0.160321837145659,0.00279336546525471,0.951092000058133,""
"11422-52",2200,-2.245641,0.1549768,-0.7,0.8,0.1,5,0.121474402847192,0.352159468438538,-2.2432536701042,0.00274244385610245,0.155062914922256,0.00292255770738744,-2.2408229675872,0.00340216663436279,0.14481625187847,0.00354242872115595,-2.23885276759972,0.0089686977171305,0.151497858802227,0.00951359738156751,-2.2417682638837,0.00289517505693723,0.153674372182449,0.00274101801966378,0.945150672655185,""
"11422-53",2200,-2.245641,0.1549768,-0.7,0.8,0.1,5,0.121248745519849,0.285198555956679,-2.24600849206189,0.00286397660681738,0.154258091338294,0.00303534921618359,-2.24783328425786,0.0033906275625024,0.150589569962265,0.00353169251811588,-2.24222142292088,0.00883469037979917,0.149999661468388,0.00939348927838266,-2.24590669728373,0.00300651985694548,0.154229258614132,0.00287993558285277,0.960036209566131,""
