"sim","N","beta0","beta1","muU","sigmaU","q","avg_prev","fpr","beta0_gs","se_beta0_gs","beta1_gs","se_beta1_gs","beta0_n","se_beta0_n","beta1_n","se_beta1_n","beta0_cc","se_beta0_cc","beta1_cc","se_beta1_cc","beta0_smle","se_beta0_smle","beta1_smle","se_beta1_smle","ppv_smle"
"11422-11",2200,-2.245641,0.1549768,-0.7,1,0.1,0.111811343944671,0.35792349726776,-2.24539996062825,0.00124464552089662,0.154706521835561,0.0020469876410333,-2.24700035962497,0.00155468501849318,0.095903594785168,0.00201375714527466,-2.24714564546154,0.00393152656439675,0.150844194794847,0.00649950473196814,-2.24664079421457,0.00130171970074122,0.154215826658796,0.00206558572774391,0.599800707842028
"11422-12",2200,-2.245641,0.1549768,-0.7,1,0.1,0.111839739709646,0.344543582704187,-2.24664363454028,0.00124848963799446,0.157326526631073,0.00204220591850725,-2.24782573771637,0.00154312486084627,0.0988262736907247,0.00200887467965743,-2.24805598174472,0.00404146624265618,0.16122061959979,0.00634077938548946,-2.24666452958589,0.00129477780264586,0.156713368004946,0.00207427907147026,0.599630126158294
"11422-13",2200,-2.245641,0.1549768,-0.7,1,0.1,0.11160766846376,0.325660121868653,-2.2457615832459,0.00123946153979064,0.153225126642608,0.00205639059165288,-2.24543391315949,0.00150909869114755,0.0942246754737202,0.00199798584574745,-2.24683622209881,0.00380734763923675,0.153022047065393,0.00674435518609739,-2.245266484421,0.00128146154165326,0.153033812587434,0.00209232210681712,0.595634268548346
"11422-14",2200,-2.245641,0.1549768,-0.7,1,0.1,0.111684211099725,0.344339622641509,-2.24532416810784,0.00123614647723072,0.155314058627437,0.00205823817152732,-2.24743433817502,0.00152811578671137,0.0972198607463812,0.00200364845719564,-2.24581352167761,0.0039165715411661,0.157536696483723,0.00649390075087912,-2.24542684156824,0.00128197667467355,0.154976366636282,0.0021013922344928,0.586117556956821
"11422-15",2200,-2.245641,0.1549768,-0.7,1,0.1,0.111499942055471,0.316210807204803,-2.24450526812289,0.00122931373149985,0.151351993106279,0.00207132097782077,-2.24365310584458,0.00148580980214751,0.091492428013293,0.00199158881663393,-2.24971558878947,0.00388464360748776,0.15916897371947,0.00658560507403184,-2.24444764544355,0.0012723571355285,0.152097297302417,0.00210686127838335,0.592817035664345
"11422-16",2200,-2.245641,0.1549768,-0.7,1,0.1,0.112051160614725,0.336111111111111,-2.24529059166813,0.0012551523595941,0.15549518645013,0.00203192672610611,-2.24571570637381,0.00154062855584635,0.0985962021198179,0.00200653153391001,-2.24410312438924,0.00399622754894852,0.158050227600863,0.00637857358824882,-2.24562359855555,0.0013036361203966,0.154577597960663,0.00204241757985676,0.618598813911675
"11422-17",2200,-2.245641,0.1549768,-0.7,1,0.1,0.111774986728597,0.345890410958904,-2.24583889650523,0.0012467312400586,0.154186630545131,0.00204490509082316,-2.24694393131548,0.001542023714265,0.0964036734929041,0.00200873627451181,-2.24688151473403,0.0039636366893797,0.148256257381994,0.00646400060784995,-2.24635422329033,0.00129308868230964,0.15402594674285,0.00206251926278643,0.6008368076975
"11422-18",2200,-2.245641,0.1549768,-0.7,1,0.1,0.111607934140354,0.334010840108401,-2.24783624508042,0.00124054259922169,0.158737787002924,0.00205381001754943,-2.2475976625735,0.00152030954987543,0.0969549305246625,0.0020012781398028,-2.25423974040802,0.00385680760110696,0.159871016473958,0.00666493951290477,-2.24791075556435,0.00128776069177863,0.159025935298011,0.00207228058470175,0.594552784441646
"11422-19",2200,-2.245641,0.1549768,-0.7,1,0.1,0.11152349629432,0.335810810810811,-2.24645536534148,0.001238661641123,0.153715740182187,0.00205844681578813,-2.2458804566597,0.00151960541302192,0.0927728507448644,0.00200196788438435,-2.24169243996158,0.00385723760826845,0.147341795874199,0.00660033684126146,-2.24570810468876,0.00128051447703434,0.154115210542758,0.0020911855341502,0.581434159939614
"11422-20",2200,-2.245641,0.1549768,-0.7,1,0.1,0.111583784159123,0.331986531986532,-2.24591968220928,0.00123625035776174,0.15469096925602,0.00206077072156976,-2.24608463234907,0.00151268226402336,0.094719585694082,0.00199929169761886,-2.24899026431506,0.00392171744071708,0.159855636732813,0.00650495453543077,-2.24518765215067,0.00127676337668001,0.155318567112173,0.00210835874409679,0.581028041739758
"11422-21",2200,-2.245641,0.1549768,-0.7,1,0.1,0.111684885814245,0.322951929587001,-2.24602704734076,0.00123943772372455,0.15586722648617,0.00205435435421476,-2.2468883722485,0.00150711955991252,0.0982975500680963,0.00199647580100494,-2.2434562135504,0.00384532812553891,0.160120956280822,0.00659938868433662,-2.24577169222099,0.00129270341344685,0.156151771619325,0.0020792784701147,0.598275397990162
"11422-22",2200,-2.245641,0.1549768,-0.7,1,0.1,0.111859294513124,0.336059986366735,-2.24350267688113,0.00124226055094586,0.151282970156155,0.00204860238141855,-2.24299667060228,0.00152430652952281,0.0923057266359716,0.00200141824313908,-2.23842819814474,0.00382468523633862,0.146370884243795,0.00664155179323187,-2.24357592460386,0.00129053012716082,0.151319914073188,0.00207768656291599,0.598557997105531
"11422-23",2200,-2.245641,0.1549768,-0.7,1,0.1,0.111612043585932,0.330857528696826,-2.24620800207995,0.00123801219563367,0.155359362943652,0.00205810577378257,-2.24596917000723,0.00151288307122172,0.0948858984074691,0.00199919398409859,-2.24633214984309,0.00388904800110306,0.149317367023814,0.00656832969352251,-2.24611158789465,0.00128585402529296,0.155244716185408,0.00207692269345471,0.594196597880013
"11422-24",2200,-2.245641,0.1549768,-0.7,1,0.1,0.112013569567445,0.323489010989011,-2.24429985953986,0.00124750215774081,0.155016026786188,0.00204054955219337,-2.24471277912138,0.00151728935722133,0.0984393783683528,0.00199805697886895,-2.2436923580545,0.00408095130702078,0.152990830625548,0.00631052114072693,-2.24397238628477,0.00128961382113944,0.154983662883616,0.00207865475400228,0.608825383024685
"11422-25",2200,-2.245641,0.1549768,-0.7,1,0.1,0.111587242483765,0.328657314629259,-2.24456595946163,0.00123057800508712,0.15335835625694,0.00206818220325727,-2.24452605534774,0.0015019937897453,0.0929957085478653,0.0019957571135705,-2.24407475167111,0.00394976143119678,0.153902872832994,0.00643742179307395,-2.24457514404207,0.00127622651608586,0.153869822715787,0.00210701964478025,0.58630501305824
"11422-26",2200,-2.245641,0.1549768,-0.7,1,0.1,0.111718681662188,0.325292901447278,-2.24564287754084,0.00124986481504344,0.150648286056985,0.00204097897915802,-2.24557747639856,0.00152140873294328,0.0949677285061884,0.00200080710823386,-2.24834859347997,0.00397216365752556,0.157885153929528,0.00642878992258085,-2.24569534440372,0.00130557201924616,0.150031210116921,0.00207215587329511,0.61679760166141
"11422-27",2200,-2.245641,0.1549768,-0.7,1,0.1,0.111637330551321,0.318091451292247,-2.24364464112633,0.00122469732322817,0.154571740483604,0.00207466980264874,-2.24278864213959,0.00148245902684824,0.0925558833620094,0.00198931327755496,-2.24527613565455,0.00373949909925747,0.148600410608617,0.00690219173847453,-2.24329827718817,0.00126188193840196,0.154397748604749,0.00211407377313478,0.586582185756552
"11422-28",2200,-2.245641,0.1549768,-0.7,1,0.1,0.112016640671249,0.330357142857143,-2.24398581286469,0.00124672250128765,0.154231532139437,0.0020403130988982,-2.24355020618934,0.0015236269353714,0.0956610891201075,0.00199985147598514,-2.25214446028238,0.00394198917961118,0.166420978208095,0.00648527819951019,-2.24376893189994,0.00128871225274112,0.154454278784237,0.00206957826023787,0.603856475302628
"11422-29",2200,-2.245641,0.1549768,-0.7,1,0.1,0.111583136683891,0.328685258964143,-2.24427356601046,0.0012262986017451,0.154301166144531,0.00207478840970672,-2.24405058629475,0.0014965176367285,0.0924774423653818,0.00199429534893919,-2.24250012974677,0.00384402062627521,0.147461100542001,0.00662830303659335,-2.24395122351919,0.00126356496575996,0.154460959871132,0.00212288229098125,0.579273900314822
"11422-30",2200,-2.245641,0.1549768,-0.7,1,0.1,0.111471933736388,0.343373493975904,-2.24708527448457,0.00123267235405256,0.15698626338924,0.0020663860774208,-2.24650125093206,0.0015205555711954,0.0928736812499384,0.00200233316783338,-2.25040365016795,0.00382479725009287,0.160172912253151,0.00670849311816186,-2.24697825975639,0.00128362899188617,0.156645176724724,0.00210244214917766,0.579417799101023
"11422-31",2200,-2.245641,0.1549768,-0.7,1,0.1,0.111550327562925,0.330857528696826,-2.24647695677769,0.00123792203100697,0.154593643375213,0.00205792553211417,-2.24704112004529,0.00151389343653978,0.0957830061598729,0.00199941313917499,-2.25005022428703,0.00410799576040553,0.165376472485087,0.00628486535349734,-2.24702494213772,0.00128562661492303,0.154238535988068,0.00207656392487282,0.602519823996466
"11422-32",2200,-2.245641,0.1549768,-0.7,1,0.1,0.111893395096698,0.329149232914923,-2.24731885206092,0.00125921574756867,0.155995737692965,0.00203065637495783,-2.2477000551849,0.00153771324355662,0.100024823977152,0.00200656443589175,-2.24856112954106,0.00405306874908288,0.156457792022657,0.00635977621525502,-2.24755850242857,0.00130741454017494,0.155327092239263,0.00204535766460768,0.624178713494443
"11422-33",2200,-2.245641,0.1549768,-0.7,1,0.1,0.111331073816351,0.334208798424163,-2.24494156626476,0.00121985110965988,0.153180463863974,0.00208845987982577,-2.24457041384475,0.00149464592950719,0.0896156297822426,0.00199525245723955,-2.2479191420005,0.00395925380160121,0.145538617949685,0.00647693389739954,-2.24471680239909,0.00125229186072353,0.153338577339495,0.00214373368317085,0.56755157654412
"11422-34",2200,-2.245641,0.1549768,-0.7,1,0.1,0.111638690646139,0.351902173913043,-2.24656508864645,0.00124177764237196,0.155310365583536,0.00205263243922826,-2.24615536784019,0.00154225280373415,0.0929160157397681,0.00200959616681784,-2.23737477484924,0.00385913262880624,0.148212219658538,0.0065507806548817,-2.24630405298004,0.00129118060663962,0.156227015521442,0.00208545411665364,0.577585345009615
"11422-35",2200,-2.245641,0.1549768,-0.7,1,0.1,0.111749373339285,0.332189430336307,-2.24772931600179,0.00124904264664361,0.158098080100591,0.00204252070172295,-2.24647893204825,0.00152760925224367,0.0965258611912262,0.00200332154745336,-2.24431504364244,0.00398125150199409,0.150872074562227,0.0064132933804975,-2.24805558219524,0.0012931564163585,0.158462122866206,0.00204883877895881,0.607629069261949
"11422-36",2200,-2.245641,0.1549768,-0.7,1,0.1,0.112027198554512,0.327044025157233,-2.24540350559284,0.00125883155734343,0.153572370603273,0.00202914670306662,-2.24648134441791,0.00153545846981596,0.0999832315583091,0.00200487512042553,-2.24490070101507,0.00409224639366122,0.149798111248085,0.00630587676325388,-2.24655114357573,0.00131208290095755,0.152901265780355,0.00204307803384429,0.637663542833914
"11422-37",2200,-2.245641,0.1549768,-0.7,1,0.1,0.111667926633232,0.336271186440678,-2.24601331743026,0.00124016095493654,0.155032143328895,0.00205342227655013,-2.24586576571379,0.00152224417558905,0.0946714263669759,0.00200161308927793,-2.24671893385889,0.0040673252923605,0.160148432908863,0.00631323640742272,-2.24572709371051,0.00127775650832477,0.155339990843082,0.00210205150755147,0.589200984059052
"11422-38",2200,-2.245641,0.1549768,-0.7,1,0.1,0.111858535001186,0.357336956521739,-2.2449410340479,0.00124054067509829,0.15611117692596,0.00204989855523772,-2.24563050020178,0.00154784251299041,0.0947283566516645,0.00201017755329293,-2.24447020868775,0.00389985731833318,0.151141097011258,0.00653686076001719,-2.24540128244736,0.00128570559444264,0.156070478303703,0.00209074148180391,0.585856676172381
"11422-39",2200,-2.245641,0.1549768,-0.7,1,0.1,0.111818847256211,0.341513292433538,-2.24458368148083,0.00124276510516128,0.153209960728302,0.00204847561788111,-2.24353481117791,0.00153065032243531,0.0920170410719358,0.00200394787017781,-2.24053501539936,0.00386333576362221,0.140455066539837,0.00658148127956686,-2.24473252923138,0.00129208045676762,0.152601942041534,0.00206496991805697,0.598334300559742
"11422-40",2200,-2.245641,0.1549768,-0.7,1,0.1,0.11167959389796,0.345769487008661,-2.24391598586078,0.00122857317384806,0.154664037814206,0.00206953367790633,-2.24493650335786,0.00151979847864746,0.0934633632377403,0.00200108401300537,-2.23803704664073,0.0039843789992291,0.151902473222206,0.00638427227729883,-2.24400118351525,0.00128275793516449,0.153900044665781,0.0020982037369557,0.57798640730395
"11422-41",2200,-2.245641,0.1549768,-0.7,1,0.1,0.111442640782058,0.343085106382979,-2.24675674743782,0.0012285759393089,0.157433135469368,0.00207281796217607,-2.24828693129685,0.00151680594152636,0.0960843270353401,0.00200131916275709,-2.24273370952036,0.00397753379222683,0.151186908555355,0.00640591298903631,-2.24688655051921,0.00126640959860331,0.157049805038769,0.00212731144590646,0.577133713670744
"11422-42",2200,-2.245641,0.1549768,-0.7,1,0.1,0.111499440744299,0.331778814123917,-2.24523690352832,0.00122891911206126,0.153841048707107,0.00207172311623735,-2.24637361564018,0.00150444280611913,0.0946501593432396,0.00199701340103389,-2.2471638705926,0.00394192839478881,0.157487802611706,0.00646838833010621,-2.24533725427376,0.00127597798370798,0.153829598503504,0.0021195594200119,0.58522957060527
"11422-43",2200,-2.245641,0.1549768,-0.7,1,0.1,0.111654616859934,0.336512261580381,-2.24742252856021,0.00124418979026225,0.157108613420535,0.00204916525441053,-2.2476042753732,0.00152751663232725,0.0970896085796451,0.0020037558697836,-2.25110798842835,0.00375245636670808,0.154933758511628,0.00691028813845874,-2.24755176958608,0.00128943468725185,0.157883660814507,0.00206061953204515,0.595441155114419
"11422-44",2200,-2.245641,0.1549768,-0.7,1,0.1,0.111441866652104,0.327792553191489,-2.24631884356259,0.00122835069018579,0.1560790144918,0.00207409235518177,-2.24599821543621,0.00149793903435021,0.093674836686076,0.00199563445629279,-2.24746827538309,0.00387815293165337,0.154489981831712,0.00657922898401025,-2.24584200976079,0.00126907890322377,0.156843913265853,0.00212465660680091,0.576781530760152
"11422-45",2200,-2.245641,0.1549768,-0.7,1,0.1,0.111435472020498,0.34913217623498,-2.24666521938315,0.00123085385537831,0.155669287611458,0.00206927941704784,-2.24536189207778,0.00152430647032064,0.0899285944690675,0.00200381418509242,-2.24529572394035,0.00376309528377345,0.146439077387384,0.00684066917499425,-2.24610018880438,0.00127307102984688,0.156004008665587,0.00212193745228577,0.565421187782573
"11422-46",2200,-2.245641,0.1549768,-0.7,1,0.1,0.111708806895455,0.316216216216216,-2.24587044849526,0.00123794386820068,0.156779341598863,0.00205597557806167,-2.2454102886808,0.00149660817587699,0.0970929443998942,0.00199307886571661,-2.25055622666604,0.00397992706423937,0.153701143473934,0.00644296293199816,-2.24630032374472,0.00127674981969822,0.156946168496852,0.00207240899194141,0.610176537490877
"11422-47",2200,-2.245641,0.1549768,-0.7,1,0.1,0.111490296895309,0.313621262458472,-2.24489555532004,0.00122723554280945,0.153573532393289,0.00207447755385114,-2.24521626920487,0.00148129249801757,0.0948737237803573,0.00199045887207623,-2.2437479112999,0.00395519503784663,0.155502298327182,0.00643620429644892,-2.24510367042786,0.0012693506348414,0.15374895949055,0.00212067658232871,0.597301543823053
"11422-48",2200,-2.245641,0.1549768,-0.7,1,0.1,0.112210047357389,0.316783216783217,-2.24519447724833,0.00125917083040171,0.156927719867038,0.00202571004200545,-2.244816824991,0.00152301717479301,0.100972246818138,0.0019988341808686,-2.24056726679036,0.00387396031438625,0.149515796185874,0.00654874097982163,-2.24510502215651,0.00130361987978314,0.156915132988977,0.00203138428113436,0.628772952136254
"11422-49",2200,-2.245641,0.1549768,-0.7,1,0.1,0.111593195327258,0.342818428184282,-2.24558125436124,0.00123932728727059,0.152241958850001,0.00205597668908833,-2.2448676472788,0.00152793915093829,0.0911621913980228,0.00200428709729743,-2.24998162407042,0.00394557742981167,0.164549609420219,0.00646018096491044,-2.24634996901662,0.00129620083309235,0.151932576551844,0.00206886311102474,0.598615685819313
"11422-50",2200,-2.245641,0.1549768,-0.7,1,0.1,0.111582308103151,0.33130493576741,-2.24710893347832,0.00123949962120258,0.156687404901968,0.00205639239059704,-2.24705180859766,0.00151570435789279,0.0961443788156392,0.00200021369050278,-2.24690085614163,0.00389113786923762,0.154450809979751,0.00655400908411447,-2.2466668076274,0.00127853879957075,0.157103918788243,0.00208106970823559,0.588708874608978
"11422-51",2200,-2.245641,0.1549768,-0.7,1,0.1,0.111719837859897,0.324525745257453,-2.24493840734288,0.00123911701294147,0.153490934799145,0.00205404522396124,-2.24645878603265,0.00150880151045637,0.0978475554498009,0.00199672999821989,-2.23956605080374,0.00392897615608639,0.147218666420407,0.00645483963314681,-2.24584733564615,0.00129345437593126,0.15225070147799,0.00206768044726469,0.617875348269118
"11422-52",2200,-2.245641,0.1549768,-0.7,1,0.1,0.111649531347564,0.341414141414141,-2.24662989381644,0.00123661230823172,0.158289933329147,0.00205882456816365,-2.24604396840443,0.00152316028320814,0.094654970634067,0.00200232108458965,-2.2479250731862,0.00382055151192924,0.159052011465134,0.00670497385965118,-2.24606804182388,0.00127241384155798,0.158914452218669,0.00209616439436087,0.576527820662087
"11422-53",2200,-2.245641,0.1549768,-0.7,1,0.1,0.111308194412323,0.347682119205298,-2.24693022122042,0.00122636221095209,0.155596397241809,0.00207902216797934,-2.24548591922575,0.00151774380198265,0.0887385202675801,0.00200278572648735,-2.24409743015071,0.00396972196827787,0.157648609659954,0.00642246693952462,-2.24658621800235,0.00127487309882691,0.155368189924501,0.00210728476582242,0.564937783419012
"11422-54",2200,-2.245641,0.1549768,-0.7,1,0.1,0.111737736605957,0.3406292749658,-2.24523013879473,0.00124556527801273,0.152018928947382,0.00204735789887262,-2.24700904630419,0.0015352485816203,0.0965590478659958,0.00200656216800555,-2.24071399419155,0.00394511705358504,0.156019455928329,0.00642795017656789,-2.24520220209657,0.00130130903056403,0.152311404283336,0.00209684173557718,0.595604310745025
"11422-55",2200,-2.245641,0.1549768,-0.7,1,0.1,0.111838797187276,0.341926729986431,-2.24432837236426,0.00123971483105715,0.15433402943042,0.00205218438825717,-2.2435238636348,0.00152774473755649,0.0925438221008617,0.00200288349263162,-2.24161039694518,0.00390526583668649,0.14287968977644,0.00652032577144961,-2.24500115659447,0.00129367027095533,0.154272252489108,0.00205632694882793,0.598137993769719
"11422-56",2200,-2.245641,0.1549768,-0.7,1,0.1,0.111930503005864,0.329452054794521,-2.24534077849213,0.00124624413527453,0.156590715717695,0.00204250055965464,-2.2449744600836,0.00152148452150483,0.0971972138996477,0.00199977605621096,-2.24178996773527,0.00398935346737618,0.150561102115552,0.00638737831139966,-2.24527682483991,0.00129737237996347,0.156839826006499,0.00204588203958715,0.604330551770443
"11422-57",2200,-2.245641,0.1549768,-0.7,1,0.1,0.111562662966603,0.357142857142857,-2.24774423247031,0.00123750396110278,0.159035309168464,0.00205829226855236,-2.24915133349716,0.00154469261556193,0.0968531499255687,0.00201069816276107,-2.2492070470784,0.00379531812721239,0.15976107223798,0.00675500065493116,-2.24824705003935,0.0012847787183875,0.158444558679413,0.00207887609153932,0.582319154024657
"11422-58",2200,-2.245641,0.1549768,-0.7,1,0.1,0.111229392709878,0.340052015604681,-2.24518345976886,0.00121407653872552,0.154455843316697,0.00209937286893573,-2.24474391168204,0.00149397526775369,0.0884530927284141,0.00199558004666325,-2.24736760583782,0.00385434337950536,0.15887100073419,0.00662351082793902,-2.24466330565348,0.00125036928447505,0.154433766690145,0.00215823141153875,0.552534987141875
"11422-59",2200,-2.245641,0.1549768,-0.7,1,0.1,0.111606906910747,0.339799331103679,-2.24539393518667,0.0012315537731554,0.155816624793497,0.00206665763022747,-2.2452112696686,0.00151542588872923,0.0931555070366923,0.0020000670695856,-2.25030230392928,0.00401963031240837,0.159363866497187,0.00638692535600367,-2.24539354520489,0.00126910832576956,0.156547561448593,0.00211317534097853,0.578335268015515
"11422-60",2200,-2.245641,0.1549768,-0.7,1,0.1,0.111608704211435,0.326626425217975,-2.24640395475613,0.0012338643456383,0.157856795965281,0.00206260863585691,-2.24689185271255,0.00150394931033325,0.0974475199907858,0.00199591702732351,-2.24382385732298,0.00392265290780678,0.153781287375768,0.00648182839220829,-2.24590366261097,0.00127328167345445,0.157678665001994,0.00209958125750644,0.587907194612821
"11422-61",2200,-2.245641,0.1549768,-0.7,1,0.1,0.111934490154381,0.319755600814664,-2.2431360297744,0.00123921786334157,0.153270172346158,0.00205029951746397,-2.24390446091598,0.00150334250365169,0.0971222607405784,0.00199343184659257,-2.24170240743992,0.00411930795094395,0.153631509668116,0.00626140895955084,-2.24292438288329,0.00127448920426919,0.153306226598163,0.0020867371488321,0.604278631056585
"11422-62",2200,-2.245641,0.1549768,-0.7,1,0.1,0.111673637186643,0.331329325317301,-2.24473308391845,0.00123014313454828,0.155980402369381,0.00206676223766226,-2.24467075934683,0.00150443776877655,0.0942362842171372,0.0019957109659623,-2.24240895066175,0.00384490175229772,0.156310995279445,0.00661022097262119,-2.24439015000983,0.00127353759407628,0.155800404311326,0.00212162425528055,0.583145201932292
"11422-63",2200,-2.245641,0.1549768,-0.7,1,0.1,0.112186080596658,0.31545518701482,-2.24613072774832,0.00126512623648991,0.156451212775509,0.00201959853339755,-2.2469886095333,0.00152997639695253,0.103810951444112,0.00200110734867989,-2.24285785377766,0.00388341333167205,0.147474426820512,0.00655587938205519,-2.24588873138613,0.00130974624964163,0.156039657155853,0.00202213293386061,0.635688679750056
"11422-64",2200,-2.245641,0.1549768,-0.7,1,0.1,0.11166311422178,0.322646657571623,-2.24529684417101,0.00124363828347163,0.151191182625954,0.00205041854250833,-2.24347126235762,0.00150950092598741,0.0914320088564276,0.00199774139232471,-2.24717127550662,0.00381326651956071,0.156255012434673,0.00671208202764358,-2.2449539017585,0.00129350439677692,0.151341679942517,0.00207209471521963,0.603530373251465
"11422-65",2200,-2.245641,0.1549768,-0.7,1,0.1,0.111489891549309,0.303788903924222,-2.24775607631712,0.00124002072922594,0.156024061815315,0.00205692867339914,-2.24607973200447,0.00148502968430575,0.0960076932502925,0.00199130511737926,-2.25481477297134,0.00398713325248246,0.159930705273349,0.00644890019264367,-2.24733569302434,0.00126694243527473,0.157240460188356,0.00209000831640308,0.606394096706984
"11422-66",2200,-2.245641,0.1549768,-0.7,1,0.1,0.111835200915868,0.332189430336307,-2.24532899783103,0.00124749057863877,0.153801231190854,0.00204260742865078,-2.24607000306167,0.00152706590775081,0.0972135656710126,0.00200243493769129,-2.24258149054033,0.00388273992019888,0.150001898754737,0.00655056208684822,-2.2451386688531,0.00129363443133497,0.15353161086854,0.00206350570554674,0.604595624459794
"11422-67",2200,-2.245641,0.1549768,-0.7,1,0.1,0.11188068740973,0.345653661875428,-2.24429929257349,0.0012448846658736,0.152904412402573,0.0020443374906372,-2.24343250451082,0.00153830449381817,0.092144961752423,0.00200619478192859,-2.24549294423178,0.00377624625583057,0.157483256703226,0.00678218210148509,-2.24434690993207,0.00129670458626452,0.153001074151977,0.00206650901430265,0.594166496475705
"11422-68",2200,-2.245641,0.1549768,-0.7,1,0.1,0.111880565553316,0.343728813559322,-2.24305138959776,0.0012382892747152,0.152079981311461,0.00205241479233739,-2.24279128158332,0.00152852443833698,0.0918121720864092,0.00200255956903113,-2.24712634138315,0.00393061455130277,0.152857283195316,0.00649448957162546,-2.24291682084054,0.00127743470144131,0.15218384901835,0.00210687557951669,0.58640329448924
"11422-69",2200,-2.245641,0.1549768,-0.7,1,0.1,0.111606412841993,0.321236559139785,-2.24564971042403,0.00123434462867803,0.15506985316457,0.00206168581689453,-2.24523285749591,0.00149810209342224,0.094878970224664,0.0019939829081067,-2.24902802731572,0.00385365682029465,0.16561390768587,0.00660625079190339,-2.24502516758078,0.00127292056027863,0.155695503383392,0.00209801479801665,0.588600404351744
