"sim","N","beta0","beta1","muU","sigmaU","q","avg_prev","fpr","beta0_gs","se_beta0_gs","beta1_gs","se_beta1_gs","beta0_n","se_beta0_n","beta1_n","se_beta1_n","beta0_cc","se_beta0_cc","beta1_cc","se_beta1_cc","beta0_smle","se_beta0_smle","beta1_smle","se_beta1_smle","ppv_smle"
"11422-27",2200,-2.245641,0.1549768,-0.7,0.4,0.1,0.111588325248469,0.245484949832776,-2.24444399335461,0.00123149124634238,0.152639334827292,0.00206771950552792,-2.24393670293063,0.00141726071948359,0.102013240873758,0.00197914984904292,-2.24299075917378,0.00378475638053404,0.142119419874446,0.00678477364235542,-2.24396145516055,0.00126316830922279,0.152771938093139,0.00211052168654543,0.650827831338139
"11422-28",2200,-2.245641,0.1549768,-0.7,0.4,0.1,0.111844469287063,0.235534377127297,-2.24503605845908,0.00124188973858843,0.155506897820435,0.00204897613775276,-2.24505157794744,0.00142059167474999,0.108096493912495,0.00197664023700645,-2.23949291206462,0.00416290836554755,0.148661970380132,0.00624035859475835,-2.24529420208752,0.00127333201125763,0.155581471147578,0.00206510041345803,0.681605934335874
"11422-29",2200,-2.245641,0.1549768,-0.7,0.4,0.1,0.111556022439449,0.242705570291777,-2.24406200641753,0.00122537665198049,0.153400365196149,0.00207628365921122,-2.24317057292521,0.00140732704116766,0.10118336205332,0.00197856365919684,-2.24944363266945,0.00377334200907633,0.160233061854622,0.00682132934819721,-2.24400565613188,0.00126054940915126,0.152955068505628,0.00210063680602443,0.655393880097183
"11422-30",2200,-2.245641,0.1549768,-0.7,0.4,0.1,0.111646767747718,0.257955314827353,-2.24606466038038,0.00123849914328321,0.155019470299283,0.00205537711529582,-2.24719461361326,0.00143832889814112,0.106273170135033,0.00197986942033837,-2.24768016110425,0.00391237244121097,0.154914157653222,0.00650823073830268,-2.24576538673987,0.00126804472409276,0.155371969706984,0.00210221987447021,0.649459911459886
"11422-31",2200,-2.245641,0.1549768,-0.7,0.4,0.1,0.111744811761932,0.244702665755297,-2.24438262764983,0.00124420234492291,0.150143372664091,0.00204732696192538,-2.24504224770078,0.00143226608481315,0.104740943991305,0.0019784611562273,-2.2394463763792,0.00395630912051291,0.154763643088289,0.00640374791944644,-2.24410638042364,0.00127849132824361,0.150587030469696,0.00208719910420945,0.667229717281404
"11422-32",2200,-2.245641,0.1549768,-0.7,0.4,0.1,0.111692625157801,0.248290013679891,-2.24655397859126,0.00124600222141828,0.154521472809715,0.00204564929929876,-2.24665598207594,0.0014369813782642,0.106428536292437,0.00197929785226762,-2.2534174058643,0.00405810388489305,0.167590841461724,0.00634580354392501,-2.24699129174232,0.00129215714751002,0.153571276307977,0.00205963214210796,0.680420326734852
"11422-33",2200,-2.245641,0.1549768,-0.7,0.4,0.1,0.111267357055437,0.234056541748849,-2.24591496045645,0.00122148351319667,0.154038635273189,0.00208679197095114,-2.24631964039004,0.00139590989692785,0.104541199403462,0.00198076933315008,-2.24375361286771,0.00381049709719347,0.150814632568003,0.00670352168039281,-2.2461596246954,0.00125740633867763,0.1542690589838,0.00211070010443648,0.658162359537111
"11422-34",2200,-2.245641,0.1549768,-0.7,0.4,0.1,0.111961347941348,0.237311385459534,-2.24413824985229,0.00124612218298442,0.153683394625599,0.00204275363838332,-2.2443399184206,0.00142707327695478,0.107658576483671,0.00197660273030749,-2.24319048513235,0.003951919377329,0.159841805801598,0.00642723907974116,-2.24414972769301,0.00128409228512669,0.153979445003238,0.00205472487154169,0.680729560649337
"11422-35",2200,-2.245641,0.1549768,-0.7,0.4,0.1,0.11160993356718,0.242567567567568,-2.24641881730905,0.00123821334792116,0.15570572033139,0.00205743061975382,-2.24705262031569,0.00142320053344849,0.107732082496959,0.00197891501032477,-2.24624361004644,0.00390223189726403,0.159083562263508,0.00651907958186031,-2.24671589718524,0.00127976752246461,0.15466138010569,0.00207487238756766,0.675896180738768
"11422-36",2200,-2.245641,0.1549768,-0.7,0.4,0.1,0.111529276972464,0.236495388669302,-2.24338087094694,0.00122115742037666,0.152838436113555,0.00208336397121556,-2.24321547169416,0.00139751614677898,0.102375680573901,0.00197877792054732,-2.24326681549019,0.00370469342495586,0.14575836003472,0.00701567670645058,-2.24327080250141,0.00125039255262158,0.153379243382464,0.00213453892390655,0.651144444483029
"11422-37",2200,-2.245641,0.1549768,-0.7,0.4,0.1,0.111617775035932,0.242383209207854,-2.24642727876761,0.00123969485531673,0.155338948476064,0.002055267774858,-2.24616818024135,0.00142422066508909,0.10600487215681,0.00197885445585937,-2.23712066185837,0.00368232211375812,0.143090269586462,0.00704906079988516,-2.24606231551748,0.00126909904459407,0.155724148197276,0.00208429959087146,0.662328121796923
"11422-38",2200,-2.245641,0.1549768,-0.7,0.4,0.1,0.111628374960686,0.24340770791075,-2.24518112502511,0.00123848586669157,0.152532773565526,0.00205746179908638,-2.24577224924199,0.00142424813880534,0.105441469225386,0.00197920502471222,-2.25015227299027,0.00387375701919879,0.148521455865506,0.00662862412238847,-2.24502069169757,0.00126822375869887,0.152617014932906,0.00209566213420482,0.664692681793772
"11422-39",2200,-2.245641,0.1549768,-0.7,0.4,0.1,0.111788805563492,0.241660993873383,-2.24427478159934,0.00124190702333294,0.152092816939433,0.00204989490953455,-2.243513378442,0.00142558187410965,0.103438816184961,0.00197761332023075,-2.24023465674257,0.00387961258895477,0.155940706480595,0.00652022630937064,-2.24378914172419,0.00127316046841252,0.152118915366572,0.00208385997379664,0.666677455630817
"11422-40",2200,-2.245641,0.1549768,-0.7,0.4,0.1,0.111810127863952,0.268970189701897,-2.24571273318686,0.00123951388037505,0.157883687987184,0.00205158922289162,-2.24535049248969,0.00144951999684196,0.104117856962497,0.00198046972516898,-2.24917028959109,0.00386966552729331,0.168363848876498,0.00657331986612893,-2.24582228316459,0.00127825798075647,0.157486934853925,0.00206896535773037,0.648972843034326
