"sim","N","beta0","beta1","beta2","q","eta1","eta0","eta2","ppv","queried_ppv","avg_prev","fpr","beta0_gs","se_beta0_gs","beta1_gs","se_beta1_gs","beta2_gs","se_beta2_gs","beta0_n","se_beta0_n","beta1_n","se_beta1_n","beta2_n","se_beta2_n","beta0_cc","se_beta0_cc","beta1_cc","se_beta1_cc","beta2_cc","se_beta2_cc","beta0_mle","se_beta0_mle","beta1_mle","se_beta2_mle","beta2_mle","se_beta1_mle","eta0_mle","se_eta0_mle","eta1_mle","se_eta1_mle","eta2_mle","se_eta2_mle","mle_msg","sim_msg"
"seed1031-run1",2200,-2.2778541,0.1764544,0.1413503,0.1,1.9459098603872,-1.098612,0.3364722,0.7,0.709090909090909,0.116262988292122,0.508324084350721,-2.27775842732961,0.00177096546719882,0.179013043019849,0.00200969828400783,0.133931845800043,0.0062625023327869,-2.22843737841215,0.00211580557340308,0.0773303295887747,0.00220868741408001,0.166189795548419,0.0063024184638507,-2.27567855402189,0.0051556754296824,0.179489923362303,0.00625039273682378,0.102047851760243,0.0196305925038176,-2.27947023394133,0.00201322820423468,0.17978977800492,0.00708611072999056,0.136495358328592,0.00206737627820295,-1.05131936127021,0.107199969493147,1.88650853902824,0.111037771223277,0.84918274194465,0.332877652506005,"Converged",""
"seed1031-run2",2200,-2.2778541,0.1764544,0.1413503,0.1,1.9459098603872,-1.098612,0.3364722,0.7,0.7,0.115748147469316,0.485592315901814,-2.27660986964983,0.0017549224418524,0.173433754677739,0.0019966364369905,0.147490012357848,0.00653013198482316,-2.22825252234472,0.00204148084433553,0.0759087800929937,0.00216865387982133,0.153963357159324,0.00657287250833892,-2.27805918701532,0.0051252904537667,0.169483512667627,0.00623455811273987,0.134156811964872,0.0217149385002965,-2.27662324570874,0.00197952545079322,0.173376581589072,0.00745236508262136,0.148338365593254,0.00204437181029805,-1.0816122765228,0.105753768450996,1.94517469407155,0.111080956116337,0.150926615073289,0.347101920177623,"Converged",""
"seed1031-run3",2200,-2.2778541,0.1764544,0.1413503,0.1,1.9459098603872,-1.098612,0.3364722,0.7,0.8,0.116158114368697,0.481481481481481,-2.27769527832004,0.00178062322879469,0.174709202223131,0.00201518452314333,0.145806974814518,0.00607616850139763,-2.22893857683127,0.00206588679713832,0.080262451289351,0.00219338074914382,0.152461493106996,0.00610496260584126,-2.28485549551216,0.00568833632190358,0.181913819423706,0.00630223226153056,0.164739490459819,0.0200878668895902,-2.27799618465265,0.00198843202070891,0.174933134927666,0.00689107032486385,0.145361899735571,0.00206860630171697,-1.04614010992857,0.104755134665286,2.00759632488586,0.111648044972409,0.211808465448406,0.325931125166708,"Converged",""
"seed1031-run4",2200,-2.2778541,0.1764544,0.1413503,0.1,1.9459098603872,-1.098612,0.3364722,0.7,0.690909090909091,0.116070496599297,0.491767288693743,-2.27841559334259,0.00178269420294539,0.178811473213879,0.00200649021015067,0.135002066437437,0.00645947180616417,-2.22661286452276,0.00205507874975547,0.0780567280789377,0.00218175484949102,0.139488222609172,0.00647212383894475,-2.27551874452906,0.00503408052035164,0.178421030357352,0.00622133511968965,0.114321280185799,0.0252643804026396,-2.27935864186199,0.00199287680856878,0.17911105080735,0.00784377054761333,0.134020366956275,0.00204574543203363,-0.985090092017385,0.103019897156301,1.90169978947833,0.109295602162063,0.152560458128928,0.347688403546379,"Converged",""
"seed1031-run5",2200,-2.2778541,0.1764544,0.1413503,0.1,1.9459098603872,-1.098612,0.3364722,0.7,0.709090909090909,0.116225916531109,0.478747203579418,-2.27661307798898,0.00175719690485091,0.173352541814538,0.00201313558298881,0.141473339685995,0.00577247108877652,-2.22889086404049,0.00201032319764284,0.0789300845695452,0.00216664976487502,0.160094206773221,0.00578297899167752,-2.27693165140703,0.00503345227758275,0.179288558643571,0.00620247870418474,0.121105159621171,0.0193349059496543,-2.27442218926003,0.00193787415205896,0.172595368380305,0.00658635315632846,0.14137790808559,0.00204213552296315,-1.09912877102789,0.1036801785112,1.957909082632,0.110759854193601,0.548262612854355,0.311879317518022,"Converged",""
"seed1031-run6",2200,-2.2778541,0.1764544,0.1413503,0.1,1.9459098603872,-1.098612,0.3364722,0.7,0.736363636363636,0.116001785953365,0.482608695652174,-2.27594779822657,0.00178431993559898,0.174020855007711,0.00200340990269501,0.133800192662991,0.00609588107500578,-2.22548401308212,0.00206177805397,0.075850254060107,0.00216639176681434,0.139178651195891,0.00612332447502633,-2.27575433423433,0.00554485674125634,0.179756464086441,0.00622885027800068,0.116417408128911,0.0195923210003765,-2.27660143559673,0.00202285194879926,0.174100280614754,0.00745337204258526,0.134191560322966,0.00204464705654925,-1.01902337010544,0.106087998968669,1.94068677780919,0.110319487439602,0.167626857645763,0.332481521157106,"Converged",""
"seed1031-run7",2200,-2.2778541,0.1764544,0.1413503,0.1,1.9459098603872,-1.098612,0.3364722,0.7,0.709090909090909,0.115935789699571,0.48494983277592,-2.2811066579412,0.00178561604790788,0.178994004644567,0.00201602008042563,0.13830755193774,0.00606281179787962,-2.2338463426535,0.00208995740961608,0.0855347934473053,0.00221505208499247,0.139208647348899,0.00607634984092796,-2.26851831922498,0.00538172665647429,0.169522316401792,0.0062406152201751,0.0977304390500388,0.0198808172630846,-2.28047178145927,0.00196470287977128,0.179394314641094,0.00683501495058024,0.128821053741562,0.00205874941677743,-1.15227352792309,0.109017882225074,2.09323027593163,0.114449377678806,0.323144822894155,0.326691444726099,"Converged",""
"seed1031-run8",2200,-2.2778541,0.1764544,0.1413503,0.1,1.9459098603872,-1.098612,0.3364722,0.7,0.709090909090909,0.115707283290405,0.480769230769231,-2.27923747029826,0.00174390941519054,0.177931462090566,0.00199844621248631,0.142242753123849,0.00646869730959327,-2.22924773532882,0.00200529484310044,0.0767403143697855,0.00214326718878283,0.162736599934794,0.00648297745851785,-2.27678523919546,0.00538713594325043,0.179825004348077,0.00622371838031716,0.121382894728837,0.0194124790250727,-2.27981928776975,0.00195743459722918,0.17793641462217,0.00714717602172879,0.146543873334834,0.00204358184830407,-0.988750525842574,0.10089467395036,1.81283672565843,0.10704541973323,0.444892681794689,0.333708740796966,"Converged",""
"seed1031-run9",2200,-2.2778541,0.1764544,0.1413503,0.1,1.9459098603872,-1.098612,0.3364722,0.7,0.690909090909091,0.116153961307711,0.509803921568627,-2.27679299615978,0.00176254041605783,0.176437020278396,0.00200209749601125,0.136500777753901,0.00573054770018449,-2.22479274675829,0.00206907766655693,0.0748507140992075,0.00219635455011464,0.138305903406666,0.0057522344301561,-2.28698138829968,0.00507905567531212,0.18827735197353,0.00625937869789043,0.133333297738275,0.0206341873288162,-2.27741440495445,0.00196844166330342,0.17704642241086,0.00703231706135088,0.132500520028343,0.00204347570657863,-0.977119099050927,0.103602296319097,1.84314116245174,0.109844293176217,0.170849481651494,0.308830253657969,"Converged",""
"seed1031-run10",2200,-2.2778541,0.1764544,0.1413503,0.1,1.9459098603872,-1.098612,0.3364722,0.7,0.7,0.115919163485741,0.491341991341991,-2.2780713692054,0.00175719268311651,0.177965180814658,0.00200226063072252,0.141789751467825,0.00629279041525576,-2.22686657833243,0.00206360470721601,0.0768807601868282,0.00219263635258363,0.145012194182911,0.00630063039148373,-2.27565514893664,0.00514545658038539,0.170572005429251,0.0062004612815472,0.153524656109921,0.0155629195138607,-2.27867187555468,0.00198496037161088,0.177862126489856,0.00732232719989066,0.147719519557695,0.00204822365605022,-1.04848819411918,0.105667903207512,1.93841004794234,0.111662918564861,-0.0195172092630545,0.334307792169492,"Converged",""
