"sim","N","beta0","beta1","muU","sigmaU","q","avg_prev","fpr","beta0_srs","se_beta0_srs","beta1_srs","se_beta1_srs","beta0_bcc","se_beta0_bcc","beta1_bcc","se_beta1_bcc","beta0_cc","se_beta0_cc","beta1_cc","se_beta1_cc","beta0_resid","se_beta0_resid","beta1_resid","se_beta1_resid","ppv"
"11422-124",2200,-2.245641,0.1549768,-0.7,0.8,0.1,0.111530649880642,0.301608579088472,-2.24470291200633,0.0012763481708686,0.150836102246018,0.00210984589021581,-2.24469885729691,0.00127888142827475,0.151022539616029,0.00210944543188663,-2.24515694399847,0.00127670636793194,0.150733836049331,0.00210562312343605,-2.24506561714057,0.00128840992753947,0.150614318555903,0.00211408605790395,0.61139896373057
"11422-125",2200,-2.245641,0.1549768,-0.7,0.8,0.1,0.111608277410272,0.314741035856574,-2.24556198321072,0.00127622975286228,0.157741676983787,0.00208543939713513,-2.24533045177826,0.00127641127723875,0.157711377362802,0.00208770729478685,-2.24549470913274,0.00127547688585232,0.157658398468234,0.00208946313403337,-2.2454543841999,0.00129227521608374,0.157610247793278,0.00209447099374143,0.594178082191781
"11422-126",2200,-2.245641,0.1549768,-0.7,0.8,0.1,0.111643342106082,0.304435483870968,-2.24428360764662,0.00127321246698614,0.152103895754891,0.00210101580540964,-2.24423192547712,0.00128005603072424,0.152098986684391,0.00209544628287953,-2.24404267289543,0.00127227931338714,0.152245942216045,0.00210463452631088,-2.24420334933407,0.00128617652201271,0.151976040767538,0.00211121279086845,0.611158798283262
"11422-127",2200,-2.245641,0.1549768,-0.7,0.8,0.1,0.111870943786473,0.304613297150611,-2.24376031244329,0.00128732685995664,0.152302578746738,0.0020765044482938,-2.24342967401714,0.00128872152362184,0.15266889575048,0.00208410613215256,-2.24319935572261,0.0012843996618639,0.153040796001664,0.00208482620481892,-2.24340646036926,0.00129843658428541,0.152921669224931,0.00209367540511705,0.617872340425532
"11422-128",2200,-2.245641,0.1549768,-0.7,0.8,0.1,0.111596672793634,0.311231393775372,-2.24570097482868,0.00127399500928482,0.154615777746334,0.00208576506725377,-2.24580466069868,0.0012794891776096,0.154721484650298,0.00208924780605124,-2.24589484393383,0.00127650152488174,0.154758507141554,0.00208440043878648,-2.24578323835624,0.00128849495136618,0.154958389221756,0.00209495395320013,0.61082910321489
"11422-129",2200,-2.245641,0.1549768,-0.7,0.8,0.1,0.111571353174955,0.297135243171219,-2.24634060488626,0.0012754877508445,0.156340141952624,0.00209177825688259,-2.24613036049596,0.00127951152152534,0.156381810062321,0.00209458924906343,-2.24622071113953,0.00126980187212052,0.156453161304548,0.00209286770790201,-2.24646427670839,0.00128637782854933,0.155997366682928,0.00209826384400208,0.610480349344978
"11422-130",2200,-2.245641,0.1549768,-0.7,0.8,0.1,0.111907558125144,0.306856754921928,-2.24518935868867,0.00128999325927472,0.155450286536918,0.00207147210344721,-2.24511357045252,0.00129178474711528,0.155359419023877,0.00207362690166509,-2.24520106946528,0.00128796729581406,0.155470418546783,0.00206922424953813,-2.24510674312436,0.001299617967258,0.155375747838672,0.00208149775219806,0.616624257845632
"11422-131",2200,-2.245641,0.1549768,-0.7,0.8,0.1,0.111997748279049,0.30267673301304,-2.244262311225,0.00129164003353495,0.155007611902747,0.00205731034055256,-2.24439490051459,0.0012953016153611,0.154772028106266,0.00205599961551869,-2.24448012338683,0.00129081387510424,0.154425334141736,0.00205275449924086,-2.24436019850104,0.0013051535259962,0.154772952152015,0.00206255666003623,0.627533783783784
"11422-132",2200,-2.245641,0.1549768,-0.7,0.8,0.1,0.111690981864112,0.309285237140949,-2.24317166667761,0.00128023445161878,0.150779400604376,0.00210130487501523,-2.24329489323977,0.00128218366998271,0.150786647297761,0.0021135964853886,-2.24330399823497,0.00127998063882432,0.150900478443236,0.00211179199140399,-2.24332489589336,0.00129510107652508,0.150655057764719,0.00211981785890471,0.602915951972556
"11422-133",2200,-2.245641,0.1549768,-0.7,0.8,0.1,0.111775630875907,0.297185998627316,-2.24735208347527,0.00129994924846001,0.156757386844926,0.00205445881376184,-2.24723323192431,0.00129753632826052,0.156936724412957,0.00206060517638436,-2.24721337526434,0.00129455573715435,0.156876165498969,0.00206509596008393,-2.24720799685286,0.00130846537458109,0.156909270598905,0.00206778536763717,0.631802721088435
"11422-134",2200,-2.245641,0.1549768,-0.7,0.8,0.1,0.111823468928604,0.305442176870748,-2.24488408765978,0.00128971967084308,0.153170314320871,0.00207733061232436,-2.24508731791418,0.00129236195124136,0.152710178428827,0.00207256580422894,-2.24481739621001,0.00128757950137645,0.153121397212404,0.00208128706095315,-2.24498617480694,0.00130157390193291,0.152966316295292,0.00208620311447734,0.619168787107718
"11422-135",2200,-2.245641,0.1549768,-0.7,0.8,0.1,0.111656526559447,0.295652173913043,-2.24441313406668,0.00127067669100743,0.15400855751572,0.00209269583683286,-2.24442436756208,0.0012750206206206,0.153955580065729,0.00210359020004607,-2.24422110567581,0.00126953950743706,0.154154932131517,0.00209503365870827,-2.24439177731028,0.0012840713735636,0.154057698315838,0.00210609544008953,0.614646904969486
"11422-136",2200,-2.245641,0.1549768,-0.7,0.8,0.1,0.111790471151224,0.304054054054054,-2.24470321334747,0.00129071154924338,0.15130585875123,0.00207364403975793,-2.24485475393768,0.00129507310312121,0.151022353958084,0.00208168311928492,-2.24416321884912,0.00128770258359363,0.15148312457859,0.00208690796477084,-2.24487279985304,0.00130700549866636,0.151145865077297,0.00209102355559899,0.615384615384615
"11422-137",2200,-2.245641,0.1549768,-0.7,0.8,0.1,0.111811172157518,0.292600135777325,-2.24536967954969,0.00128442436948662,0.155511062438394,0.00206390799928829,-2.24502487049336,0.00129031156271924,0.155382815772851,0.00206909874716352,-2.24546308167256,0.00128546431113153,0.15520187325967,0.00207002747586385,-2.24528213779817,0.00129890301519039,0.155289549491274,0.00207591494907011,0.627806563039724
"11422-138",2200,-2.245641,0.1549768,-0.7,0.8,0.1,0.111592936141582,0.305874409182984,-2.24674271700655,0.00128941740100543,0.155084371508534,0.00206271998007565,-2.24696342636005,0.00129243090535092,0.154752948962134,0.00206240224054955,-2.24689682786234,0.00128812698557846,0.1550825829815,0.00206686290107229,-2.24688923918262,0.00130209479364545,0.154991343977428,0.00207041268767938,0.613481228668942
"11422-139",2200,-2.245641,0.1549768,-0.7,0.8,0.1,0.11157866712651,0.300201477501679,-2.24705317139965,0.00127550123152025,0.156859377310882,0.0020827856506523,-2.24700826177141,0.00128429410282498,0.156957583936772,0.00208640227096217,-2.24696722758872,0.001278251802857,0.156859756378307,0.00208323806697512,-2.24701304022816,0.00129110813671259,0.156736841033011,0.00209333006264985,0.6139896373057
"11422-140",2200,-2.245641,0.1549768,-0.7,0.8,0.1,0.111981960355108,0.297446514837819,-2.24527370205379,0.00129976732464037,0.153941860101676,0.00204904908429088,-2.24522101473026,0.00129890637035881,0.154046758138312,0.00205468373596154,-2.24503086325505,0.00130136186303401,0.153894730419385,0.00205132763031744,-2.24518503437563,0.00131194535223124,0.153885130493001,0.00205574346948546,0.635363790186125
"11422-141",2200,-2.245641,0.1549768,-0.7,0.8,0.1,0.112026661013588,0.292498279421886,-2.24604453501186,0.00129479040544002,0.159097444004289,0.002030515921613,-2.24607595058833,0.00129750361283932,0.158926095205066,0.00203588034859722,-2.24635029047645,0.00129760050242928,0.158878599823011,0.00203276701805879,-2.24618174539897,0.00130984449903584,0.158943124837485,0.00203722479509801,0.637372013651877
"11422-142",2200,-2.245641,0.1549768,-0.7,0.8,0.1,0.111877821775421,0.309993201903467,-2.24522359041517,0.00128191801663329,0.158046137742744,0.00206743285587191,-2.24532931829433,0.00128182149594995,0.158173827950178,0.0020721389838726,-2.2451062952355,0.00128299890202019,0.158304420426299,0.00206644093647472,-2.24522556720603,0.00129447042384607,0.158156776963774,0.00207585530294123,0.615189873417721
"11422-143",2200,-2.245641,0.1549768,-0.7,0.8,0.1,0.111493718071734,0.292861907938626,-2.24527020076555,0.00126929386332435,0.152110607584952,0.00212482227512034,-2.24519965350132,0.00127054152793366,0.15222901712311,0.00212660364998008,-2.24524910644867,0.00126895515735878,0.152141054495803,0.00211876980528872,-2.24522103699846,0.00128165754435442,0.152083455135378,0.00213934146751089,0.614912280701754
"11422-144",2200,-2.245641,0.1549768,-0.7,0.8,0.1,0.111898386582829,0.316735822959889,-2.24664812297552,0.00130429558997952,0.155256547036919,0.00203658647041963,-2.24656670264672,0.00130685208102629,0.155231180458373,0.00203935075744821,-2.24686785593133,0.00130613733078614,0.155001205374747,0.00203530202891342,-2.2466703967768,0.0013165803538641,0.155128151048045,0.00204072029303028,0.622112211221122
"11422-145",2200,-2.245641,0.1549768,-0.7,0.8,0.1,0.111553009052844,0.305369127516779,-2.24693384530995,0.00127708980342725,0.157735144753475,0.00207427722364106,-2.24675013403717,0.00128265970544192,0.157821306581757,0.00207580446652697,-2.2471662182178,0.00128246557244981,0.157654877060773,0.00206844981727585,-2.24702830351962,0.00129403014416098,0.157632648592769,0.00207510395842481,0.609442060085837
"11422-146",2200,-2.245641,0.1549768,-0.7,0.8,0.1,0.11180512726462,0.30150068212824,-2.24460843826067,0.0012814320907525,0.15322108916539,0.00206750214009594,-2.24458964627064,0.00128860592717042,0.153102410396599,0.00207379647000613,-2.24477868791401,0.00128532382463618,0.15315457582,0.0020711814904138,-2.24467120441005,0.00129587279795586,0.153129793208901,0.00207852801724664,0.624149659863946
"11422-147",2200,-2.245641,0.1549768,-0.7,0.8,0.1,0.111837927463018,0.287388008270159,-2.2466866601676,0.00129226156877143,0.155775773711924,0.00205387382260547,-2.24688374654472,0.00129461011311725,0.155658784586741,0.00204758223234726,-2.2466834125247,0.00129625166967214,0.1558465745545,0.00204419280042482,-2.24667770874879,0.00130593262738845,0.1559306995154,0.00205653368939462,0.642367066895369
"11422-148",2200,-2.245641,0.1549768,-0.7,0.8,0.1,0.111891456125907,0.289455547898001,-2.24579355150453,0.00129130817421471,0.154746845552698,0.00204365723737871,-2.2459980543339,0.00130198471285611,0.154515990020163,0.00203827007117569,-2.246127175256,0.00129478080301342,0.154339164202736,0.0020383394454861,-2.24599836041617,0.00131011125034899,0.154432259978971,0.00204483105719568,0.640718562874252
"11422-149",2200,-2.245641,0.1549768,-0.7,0.8,0.1,0.111707379174933,0.298305084745763,-2.2454348536027,0.00127521413920929,0.154970832188179,0.00208788515597102,-2.24547440280845,0.00128312998408019,0.154684434203177,0.00208126342529748,-2.24568757161458,0.00128221906575496,0.154739391721347,0.00208054861992564,-2.24551877608128,0.00129118229253944,0.154882626277293,0.00209026252471972,0.622317596566524
"11422-150",2200,-2.245641,0.1549768,-0.7,0.8,0.1,0.111725337714475,0.299729364005413,-2.24543798638694,0.00128118173194133,0.157768764572758,0.00207261586656598,-2.24524982500605,0.00128151783978297,0.157970242166795,0.00207681029639816,-2.24532651886407,0.00127594724480972,0.15798904326551,0.00207637074534981,-2.24513572715914,0.00128913927765471,0.158148538842114,0.0020855622847163,0.619742489270386
"11422-151",2200,-2.245641,0.1549768,-0.7,0.8,0.1,0.111839326128707,0.294889502762431,-2.24488514782216,0.0012906517635063,0.152790678073323,0.00206122683759524,-2.24541402391056,0.00129466024929249,0.15229444312309,0.0020566209610605,-2.24504897224672,0.00129202163121347,0.152987086885656,0.00206262236657607,-2.24516746138648,0.00130416941102902,0.152638593429975,0.00206901315228022,0.63782866836302
