"sim","N","beta0","beta1","muU","sigmaU","q","avg_prev","fpr","beta0_gs","se_beta0_gs","beta1_gs","se_beta1_gs","beta0_n","se_beta0_n","beta1_n","se_beta1_n","beta0_cc","se_beta0_cc","beta1_cc","se_beta1_cc","beta0_smle","se_beta0_smle","beta1_smle","se_beta1_smle"
"11422-220",2200,-2.245641,0.1549768,-0.7,0.8,0.25,0.111780405831896,0.295988934993084,-2.24646275326027,0.00125286487789865,0.153304226481047,0.00203790766428118,-2.24689666870653,0.00149364021237665,0.101211609999916,0.00199180417195871,-2.24398115734235,0.00250522650659717,0.150220441008359,0.0040720260816051,-2.24630147630437,0.00128069739756081,0.15307388084784,0.00204675901929737
"11422-221",2200,-2.245641,0.1549768,-0.7,0.8,0.25,0.11211968421845,0.316340782122905,-2.24508333677695,0.00125847263830346,0.155066241656884,0.00202803350420997,-2.244832239008,0.00152198664518825,0.0998495159345462,0.00199920374066255,-2.24111582269783,0.00257160272113929,0.150168911925333,0.00399079752953925,-2.24533038083218,0.00128558142957391,0.155292306487498,0.00202980562700447
"11422-222",2200,-2.245641,0.1549768,-0.7,0.8,0.25,0.111678563332636,0.303908355795148,-2.24681696761962,0.00123682698514211,0.159382049426788,0.00205737890034738,-2.24804411650246,0.00148344227952623,0.102961918388227,0.00198930521756656,-2.24435852048252,0.00249042932706226,0.158603364496102,0.00407852070535779,-2.24707906390508,0.00126149567100292,0.158694120955366,0.0020722487166393
"11422-223",2200,-2.245641,0.1549768,-0.7,0.8,0.25,0.111894991800115,0.307692307692308,-2.24677673258512,0.00125450137171081,0.156305946046952,0.00203506499194568,-2.24626491600687,0.00150770531403385,0.100364855153527,0.00199567081370993,-2.24592449810077,0.00245317654583148,0.154342073199481,0.0041558201045802,-2.24646479059172,0.00128085875730561,0.156868779551536,0.00204020803994955
"11422-224",2200,-2.245641,0.1549768,-0.7,0.8,0.25,0.111875094769385,0.298076923076923,-2.24589663092382,0.00124859373343086,0.156027576438522,0.00204196733921281,-2.24545292008043,0.00148976825730881,0.100560375415502,0.00199042772130094,-2.24778573418208,0.00253610232099962,0.1602816407196,0.00403837234742802,-2.24601495094487,0.00127324031721124,0.156799169413497,0.00205310374776955
"11422-225",2200,-2.245641,0.1549768,-0.7,0.8,0.25,0.111588475652402,0.303355704697987,-2.24602142926864,0.00123405037740345,0.156170421966557,0.00206288273794544,-2.24578794586571,0.00147829987838002,0.0978840447010305,0.00198877552466774,-2.24694234446884,0.00247827029030287,0.155580011845879,0.004116052228492,-2.24585634271664,0.00126469649910148,0.155546746365242,0.0020724597880589
"11422-226",2200,-2.245641,0.1549768,-0.7,0.8,0.25,0.111798268074969,0.31740614334471,-2.24664236258326,0.00124462626419235,0.157936055946226,0.00204653317478137,-2.24884300936014,0.00150773441598897,0.103521814612756,0.0019959926035704,-2.24836003597269,0.00251395110111982,0.161095563330685,0.00406420743896003,-2.24653134060884,0.00126899388992262,0.158238687724832,0.002057549484169
"11422-227",2200,-2.245641,0.1549768,-0.7,0.8,0.25,0.111838073024015,0.288919102651258,-2.24514621452477,0.00124112821095051,0.155972925985413,0.00204958187766258,-2.24471229747716,0.001471611377986,0.1005044636562,0.00198515703575339,-2.24305344311177,0.0025060209335457,0.154516042146696,0.00405984510088973,-2.24484178094447,0.00126496332543305,0.157220331484423,0.00205345530649551
"11422-228",2200,-2.245641,0.1549768,-0.7,0.8,0.25,0.111440319225643,0.300132802124834,-2.24508515349831,0.0012271190642308,0.152996116365431,0.00207618358474771,-2.24478414636899,0.00146664257619936,0.0948504258974605,0.00198756871797352,-2.2432826158663,0.00243032841355062,0.156111930163615,0.00418487812665666,-2.24502162935496,0.00125963848148661,0.15303461206111,0.00209853227053478
"11422-229",2200,-2.245641,0.1549768,-0.7,0.8,0.25,0.111204980547379,0.292730844793713,-2.24554021260352,0.00121925433660018,0.152438010945666,0.00209321666719869,-2.24627420545784,0.00145015542761805,0.0957644961997269,0.00198644342654282,-2.24333941405513,0.00242807774951766,0.15241753435525,0.0041940057706592,-2.2455799836704,0.00124473046885012,0.152177497538709,0.00212014540440776
"11422-230",2200,-2.245641,0.1549768,-0.7,0.8,0.25,0.111845418685938,0.313186813186813,-2.24557061997624,0.00124808410611167,0.154419931096225,0.00204208326160052,-2.24541117376956,0.00150612437799079,0.098204994390965,0.00199523473309107,-2.24634392432819,0.00247710653867169,0.155390971966522,0.00411461510440518,-2.24489925776669,0.00126310756761925,0.15586951115522,0.00207449022959249
"11422-231",2200,-2.245641,0.1549768,-0.7,0.8,0.25,0.111744123014757,0.289795918367347,-2.24636080993775,0.00124239187030239,0.156809501655224,0.00204979721768246,-2.24533891388183,0.00147366160219772,0.0999519380825078,0.00198645292905563,-2.24436886614187,0.00244011995209935,0.152420645416543,0.00416811985899766,-2.24698477603127,0.00128037015042295,0.156583130291877,0.00204003121531212
