"sim","N","beta0","beta1","muU","sigmaU","q","avg_prev","fpr","beta0_gs","se_beta0_gs","beta1_gs","se_beta1_gs","beta0_n","se_beta0_n","beta1_n","se_beta1_n","beta0_cc","se_beta0_cc","beta1_cc","se_beta1_cc","beta0_smle","se_beta0_smle","beta1_smle","se_beta1_smle","ppv_smle"
"11422-813",2200,-2.245641,0.1549768,-0.7,0.1,0.1,0.111547381109791,0.234312416555407,-2.2446936887488,0.00122981839193747,0.152895991030545,0.00206890616680174,-2.24539001215521,0.0014058117448248,0.105903863674284,0.00197801276844854,-2.25002004716061,0.00387401839036377,0.152033834784149,0.00661264946536966,-2.24501161260662,0.00126786491338344,0.151956681171753,0.00210433161278151,0.675547048532171
"11422-814",2200,-2.245641,0.1549768,-0.7,0.1,0.1,0.111614927344284,0.234071093226023,-2.24547670850053,0.001233271203863,0.155498746368999,0.00206371321796616,-2.24606170805393,0.00140968544656108,0.107964194956457,0.0019779111253498,-2.24380697051946,0.00412463043217423,0.15648586582813,0.00626554304610598,-2.24568419528119,0.00126349124523527,0.155408878620934,0.00210178085703104,0.673314150658842
"11422-815",2200,-2.245641,0.1549768,-0.7,0.1,0.1,0.111731530793532,0.248813559322034,-2.24470023462238,0.00123905803563582,0.153038429621411,0.00205347002106658,-2.2445081793165,0.00142931789574808,0.103811515503919,0.00197808410467008,-2.24691064983284,0.00398248215914204,0.14889848400869,0.00642195482942198,-2.24466192633174,0.00126981905691915,0.152683093540524,0.00208685170026462,0.6650058416283
"11422-816",2200,-2.245641,0.1549768,-0.7,0.1,0.1,0.112021122946901,0.229979466119097,-2.24386284156971,0.00124516253231136,0.155001905741602,0.00204326075135644,-2.2449488895802,0.00141989691673875,0.111172339302581,0.00197556945301961,-2.2439567839564,0.00398270309984034,0.157538557022104,0.00639963947703058,-2.24459875134109,0.00128652775528436,0.154312568326285,0.00204999170039207,0.700364084404464
"11422-817",2200,-2.245641,0.1549768,-0.7,0.1,0.1,0.111761840222098,0.243967828418231,-2.24454512424559,0.00123287933844342,0.156680321197083,0.00206282938344007,-2.24285722180204,0.00141644717373994,0.102978838755746,0.00197758041254339,-2.25021690580695,0.00395340205575583,0.170211145312022,0.00644808468831928,-2.2442437399851,0.00126426219892908,0.157167785208295,0.00207492341443649,0.654544690576606
"11422-818",2200,-2.245641,0.1549768,-0.7,0.1,0.1,0.111683977061704,0.242198100407056,-2.24551967881555,0.00123980060702247,0.153932794060839,0.00205334096742807,-2.24573205834613,0.00142432176784071,0.106132466670333,0.00197794355443613,-2.245217898156,0.00409533413386653,0.149877842874137,0.00630423326925611,-2.24568704494915,0.00128081436741962,0.153430258071013,0.00205689377755876,0.674893053231107
"11422-819",2200,-2.245641,0.1549768,-0.7,0.1,0.1,0.111644029008581,0.24192439862543,-2.2486663474096,0.0012504627561916,0.157716530516241,0.002042415882449,-2.24835078923246,0.00143577228210365,0.109201804118457,0.00198003426241622,-2.24178982574318,0.00387198512733403,0.141825146195791,0.00658576646994866,-2.24822922282618,0.00128182779342147,0.157356584950947,0.00205157182136081,0.675252342938347
"11422-820",2200,-2.245641,0.1549768,-0.7,0.1,0.1,0.111469004247535,0.234931506849315,-2.24931332974135,0.00124837488096918,0.156114121022673,0.00204698878171013,-2.24874369294563,0.001427055949208,0.108107975772878,0.00198018122838651,-2.24693945669512,0.00406645127186937,0.149914736926993,0.00632946321457463,-2.24921251620923,0.00127901936876695,0.155607018844172,0.00206416697980849,0.684411425156017
"11422-821",2200,-2.245641,0.1549768,-0.7,0.1,0.1,0.111560283456566,0.229152542372881,-2.24708154776152,0.00124072113504065,0.155359023733601,0.00205449845521755,-2.24715856103464,0.00141341478940093,0.108640711268446,0.0019782801200221,-2.25204406256714,0.00405400113758133,0.171778951348426,0.00633597051100285,-2.2475347383705,0.00128122581432271,0.155008396256267,0.0020646649350407,0.689507704869271
"11422-822",2200,-2.245641,0.1549768,-0.7,0.1,0.1,0.11144424477932,0.250167224080268,-2.24650142276348,0.00123225855965531,0.154883545785929,0.00206845269936745,-2.24659102506764,0.00142298433563961,0.10403625933775,0.00198048799852615,-2.2410417877478,0.00393344155805174,0.153562223990948,0.00644901491787518,-2.24674172445207,0.0012692331632346,0.155186204431123,0.00210265929587919,0.655131169666006
