"sim","N","beta0","beta1","q","ppv","avg_prev","fpr","beta0_gs","se_beta0_gs","beta1_gs","se_beta1_gs","beta0_n","se_beta0_n","beta1_n","se_beta1_n","beta0_cc","se_beta0_cc","beta1_cc","se_beta1_cc","beta0_smle","se_beta0_smle","beta1_smle","se_beta1_smle","ppv_smle"
"11422-18",2200,-2.245641,0.1549768,0.1,0.5,0.110248198091944,0.339634146341463,-2.24729775030528,0.00117719057398055,0.156603686732661,0.00220312766291699,-2.24882239334674,0.00144954891544566,0.0845011808868098,0.00199340696944677,-2.24675614938904,0.00373545256889469,0.158449410108622,0.00692274769864451,-2.24766332663117,0.00121828282619572,0.156035326072376,0.00230649751404731,0.50795787175554
"11422-19",2200,-2.245641,0.1549768,0.1,0.5,0.110535101869893,0.341299019607843,-2.24463205985604,0.00117862468821504,0.154412640011823,0.00219287899134651,-2.24442189214648,0.00145213254169288,0.0805426671538328,0.00199177698378539,-2.24979857810066,0.00371334229807462,0.167188983082381,0.00698240177891579,-2.24497235107812,0.00122707513559959,0.152797192634889,0.00226885367585461,0.514835296563346
"11422-20",2200,-2.245641,0.1549768,0.1,0.5,0.110131253803469,0.329952267303103,-2.24559488013659,0.0011635614160962,0.156317105992229,0.00224871677576676,-2.24438937944195,0.0014202921313077,0.0767824159212657,0.00199165987487868,-2.2449955196536,0.00363043798769754,0.158901349595209,0.0073172188143691,-2.24584011465838,0.00119802787332029,0.155786210798364,0.00236071249918505,0.49147509625066
"11422-21",2200,-2.245641,0.1549768,0.1,0.5,0.110300120864896,0.326714801444043,-2.24431666734136,0.00116743877061832,0.153419473568268,0.00223014382138559,-2.24433271640214,0.00142265756303928,0.0793492316400933,0.00198989273572988,-2.24411993171862,0.00365964074490649,0.165294899813124,0.00714358485832935,-2.24416932800482,0.001198105088622,0.154361478767423,0.00236046605653577,0.492498549136161
"11422-22",2200,-2.245641,0.1549768,0.1,0.5,0.109803937986505,0.324675324675325,-2.24721204172344,0.00115789887523445,0.156301519059452,0.00227700850500488,-2.24786026529734,0.00140925702147271,0.079218206702515,0.001994018738935,-2.24728823064289,0.00372063482600488,0.157931859068417,0.00696318450075893,-2.2469133112266,0.00118454516156312,0.156164634715645,0.00242997143478458,0.475632207009587
"11422-23",2200,-2.245641,0.1549768,0.1,0.5,0.110141151624916,0.340855106888361,-2.24483932531253,0.00116021190906677,0.156121189116285,0.00225854545845366,-2.2471807339773,0.00143084755676484,0.0815121256889766,0.0019918740030516,-2.24131412683819,0.00362461497711153,0.14770428032907,0.00733618793999149,-2.24502411917606,0.00118930185801042,0.156871191860499,0.00241897546466537,0.473119766658341
"11422-24",2200,-2.245641,0.1549768,0.1,0.5,0.11046141361709,0.343421865348981,-2.24699428842125,0.00118415402016399,0.156975625339853,0.00217832288865574,-2.24636353878126,0.00146148342208733,0.0820188830368266,0.0019934268980934,-2.2517740872399,0.00377258991625545,0.158975402267993,0.00683250329569994,-2.2466787877603,0.00121771021489351,0.157538813204266,0.00230000036122902,0.505274092347812
"11422-25",2200,-2.245641,0.1549768,0.1,0.5,0.110331679011713,0.340659340659341,-2.24614973276962,0.0011766501879721,0.15488124941045,0.0022016202596982,-2.24623567965586,0.00144890520155542,0.0808282388713863,0.00199233522007581,-2.24059813504629,0.00373409842508561,0.143545655390812,0.00690107571241576,-2.24618510952211,0.0012097710899423,0.155021427463354,0.00232171969026191,0.501621763075474
"11422-26",2200,-2.245641,0.1549768,0.1,0.5,0.110238279713809,0.330143540669856,-2.24408950274552,0.00116341890654978,0.153318547705723,0.00224369480842044,-2.2443399964207,0.00142187201707272,0.078323918547465,0.00199002319954593,-2.25086439013722,0.00365126325044756,0.16100908523819,0.00727256719122131,-2.24442643408309,0.00120743514534016,0.153334764843095,0.00236882080468257,0.493133319161507
"11422-27",2200,-2.245641,0.1549768,0.1,0.5,0.110276763258269,0.326359832635983,-2.24448866064498,0.00116365755175406,0.156253758026235,0.00224283856416241,-2.24393030658834,0.00141770068823073,0.0786660424507925,0.00198979372267185,-2.24732552357019,0.00368953277957064,0.171248072746926,0.00705848601039298,-2.24471247709713,0.00120174361738815,0.155932939773904,0.00234227462153372,0.494980623982697
"11422-28",2200,-2.245641,0.1549768,0.1,0.5,0.110089390630681,0.315536892621476,-2.24559516298397,0.00116641855942212,0.152534515248185,0.00223959714429846,-2.24715440505866,0.00141098001159695,0.0827617368365558,0.00199148268059609,-2.24215391519804,0.00365743696589345,0.153167232113643,0.00717450530961182,-2.24561670005199,0.00120224297562582,0.152523255324794,0.00237034421628551,0.503568584747042
"11422-29",2200,-2.245641,0.1549768,0.1,0.5,0.110114205628527,0.329151732377539,-2.24542734876054,0.00116411162696515,0.154572914672776,0.00224697234289088,-2.24588459039891,0.00142189213676943,0.0793592493122823,0.00199176979280506,-2.24956352654517,0.00377194581760079,0.163164134071144,0.00682017497583116,-2.24542784391135,0.00119210407055484,0.155250776469017,0.00239083602458761,0.486035215006479
"11422-30",2200,-2.245641,0.1549768,0.1,0.5,0.110495947529927,0.332712600869025,-2.24673927207077,0.00118694596468932,0.155152207686529,0.00217089090929851,-2.24493950715285,0.00145197794505759,0.0807618007687032,0.00199159798639881,-2.24256094328492,0.00367910597055214,0.141939217375871,0.00711242302701821,-2.24601999586757,0.00121903721016673,0.15598804181372,0.00227011500990016,0.511854750503491
"11422-31",2200,-2.245641,0.1549768,0.1,0.5,0.110273502524919,0.317161916312917,-2.24645176453831,0.0011732181379849,0.156701097171891,0.00221370330053091,-2.24602592430024,0.00141944778198722,0.0825953101484209,0.00199010149070848,-2.25117606193338,0.00367287202014879,0.160045629364523,0.00718450888996139,-2.24671599601425,0.00120696607540006,0.155734699767011,0.00231439597635837,0.519973785407557
"11422-32",2200,-2.245641,0.1549768,0.1,0.5,0.110272553347779,0.347162904209884,-2.24652994105559,0.00117702992532353,0.154453827743947,0.00220372479564241,-2.24592590976757,0.00145639683690156,0.0784885471045541,0.00199454965472208,-2.24689484513591,0.00372114966098772,0.14811880089599,0.00699260547876364,-2.2467577311255,0.00121243155461915,0.153850900878739,0.00230995384664831,0.501385774432908
"11422-33",2200,-2.245641,0.1549768,0.1,0.5,0.110265107320382,0.350641417226634,-2.24731472563862,0.0011780913064551,0.156472717496009,0.00219902473450625,-2.24731817841559,0.00146197690155429,0.0805793979437853,0.00199500304223773,-2.24378331271399,0.00369676173227877,0.15517555078206,0.00703411717708593,-2.24698298468525,0.0012118574790286,0.156506403336359,0.00232138600602007,0.491265212666225
"11422-34",2200,-2.245641,0.1549768,0.1,0.5,0.110029632316347,0.352171326591315,-2.24641048474211,0.00116205209420581,0.157270644806439,0.0022558631404353,-2.24564721136513,0.00144327143231499,0.075077537187127,0.00199427188280942,-2.24282082816639,0.00359396018659834,0.150827874358354,0.00748738235526421,-2.24603328180436,0.00119858252969278,0.1575274626915,0.00238470396572634,0.461863587595549
"11422-35",2200,-2.245641,0.1549768,0.1,0.5,0.110355692607621,0.322815533980583,-2.24542431652313,0.00117281782691029,0.155673161614953,0.00221217718626207,-2.2470064052577,0.00142597020505677,0.0853781112845007,0.00198959335801539,-2.24825147083738,0.00371554572012464,0.158169871144496,0.00701086219337608,-2.24578664020212,0.00120977265069438,0.155026268436524,0.00233527814184227,0.516079643113048
"11422-36",2200,-2.245641,0.1549768,0.1,0.5,0.110578373121815,0.326517967781908,-2.24679348544568,0.00118608569666119,0.158630624195849,0.00217170750695365,-2.24851443117659,0.00144645067545052,0.0898759972974188,0.00199029018582177,-2.2536835824194,0.00370751867788919,0.168010154006525,0.00704424540596459,-2.24720895324222,0.0012202894370953,0.158399233148323,0.00226433886422088,0.532282212811493
"11422-37",2200,-2.245641,0.1549768,0.1,0.5,0.110340254637998,0.317933130699088,-2.24706658533027,0.0011747893322568,0.160174141313501,0.00220647801487332,-2.24758446940075,0.00142305354034024,0.0866114807782398,0.00198940000017446,-2.24071832881495,0.00374193307432403,0.147185693355291,0.00685874819943124,-2.24669269478344,0.00119881070447287,0.160299350349587,0.00230458715572375,0.509677613960753
"11422-38",2200,-2.245641,0.1549768,0.1,0.5,0.110189148626502,0.33474833232262,-2.24566123226396,0.00117269849030138,0.151352672901465,0.00221659977539099,-2.24564567798146,0.0014377654221847,0.0784342723850698,0.00199202176536814,-2.23976004761034,0.00363355246106043,0.141391305050484,0.00728221334180887,-2.24582937405971,0.00121363299111063,0.151916478643357,0.0023260389836297,0.499711765918129
"11422-39",2200,-2.245641,0.1549768,0.1,0.5,0.109905212021879,0.344009489916963,-2.24732658521294,0.00116057436638085,0.157925448708548,0.00226269215155125,-2.24844272931145,0.00143380663278625,0.0794614676153396,0.001993735936502,-2.25107826440078,0.00358865660915828,0.162370021903178,0.00761328086631886,-2.24793507267509,0.00119701768055403,0.157166925192084,0.00239360148600301,0.479763771136969
"11422-40",2200,-2.245641,0.1549768,0.1,0.5,0.11037156914771,0.318016928657799,-2.24407121012565,0.00117018745408458,0.152888276613498,0.00222038188650863,-2.24328217795085,0.00141617158127889,0.0792524774930917,0.0019891568449164,-2.24516243134957,0.00369602924497436,0.148107119282384,0.00706318309579405,-2.24423247972351,0.00120957600597145,0.152938971934059,0.00234075504927877,0.511315465796999
"11422-41",2200,-2.245641,0.1549768,0.1,0.5,0.110521671902196,0.33271375464684,-2.2467044632935,0.0011857488011838,0.156594834672296,0.0021722504620539,-2.24621945460767,0.00145095206140421,0.0838608075122208,0.00199088153749227,-2.24656895293579,0.00370688178714452,0.159840917683554,0.00699437303387504,-2.24656997849065,0.00122180685146309,0.156693286838942,0.00225988976009479,0.519784745887882
"11422-42",2200,-2.245641,0.1549768,0.1,0.5,0.110191832369784,0.331927710843373,-2.24672011251959,0.00116958466593949,0.158078808205003,0.00222646239356327,-2.24573808687214,0.0014304551715899,0.0794485696983394,0.00199143420024752,-2.24426433335277,0.00376386834651555,0.153362543939302,0.00681563500816487,-2.24684912787211,0.00120179468275525,0.158321803621226,0.00231001366685767,0.495744389377424
"11422-43",2200,-2.245641,0.1549768,0.1,0.5,0.110189825097168,0.332741267021906,-2.24472166801262,0.00115859576320224,0.158642438465137,0.00226579793159482,-2.24409598813485,0.00141789024553269,0.0774048177828389,0.00199152774539903,-2.24617748118227,0.00367386354845789,0.160127796444548,0.00712904134323727,-2.2446286429233,0.00119146112954422,0.158650670941276,0.00239235885972331,0.475098949085555
"11422-44",2200,-2.245641,0.1549768,0.1,0.5,0.110401329679782,0.323170731707317,-2.24449459125076,0.00117548633923758,0.151728791478833,0.00220416015098906,-2.24570338107755,0.00142982633761947,0.0831520636963688,0.00198980495413923,-2.24762143635108,0.00363297746063978,0.163212951403269,0.00730716536076028,-2.24434795074619,0.00121283587566424,0.152817828375365,0.00236971697513046,0.507888032920113
"11422-45",2200,-2.245641,0.1549768,0.1,0.5,0.110485276856994,0.343483556638246,-2.24462377087443,0.0011744562397526,0.155402742494059,0.00220351508933822,-2.24371316974157,0.0014488230230893,0.078568252062192,0.00199094022445463,-2.24321134783558,0.00373808803310387,0.148755511028403,0.00689855978466851,-2.24458260304822,0.00120686225118187,0.155353214932508,0.00232712627815638,0.496837312157558
"11422-46",2200,-2.245641,0.1549768,0.1,0.5,0.110218740002364,0.325762104004782,-2.24523338948431,0.00116414082421103,0.157058855183771,0.00224315257965118,-2.24438214231165,0.00141700449658706,0.0786347572600315,0.0019903724529761,-2.24358686611133,0.00358923463909035,0.157811355870588,0.00753773073407526,-2.24517671731407,0.00119675441601595,0.157144288740631,0.00234473357875002,0.49082315260479
"11422-47",2200,-2.245641,0.1549768,0.1,0.5,0.110627970465328,0.32719459791283,-2.24407044255267,0.00117903999359669,0.154626591668587,0.00218768406139763,-2.24469337420471,0.00143802112615816,0.0841474216340665,0.0019884127971389,-2.2461312221586,0.00373167960408167,0.164065638203538,0.00690792849349457,-2.24443765078236,0.00122530966029596,0.154080574840101,0.00228650621468607,0.523767158777808
"11422-48",2200,-2.245641,0.1549768,0.1,0.5,0.110429723041614,0.324876237623762,-2.24632151898018,0.00118493761235349,0.152871100956434,0.00217739435378067,-2.24678456904978,0.00144238077469853,0.0842670812790665,0.00199070334488232,-2.24689264854828,0.00372145857379876,0.146543278283177,0.00698313863101958,-2.24683239269286,0.00122724709293197,0.152115565058012,0.00228688389590885,0.535891148336154
"11422-49",2200,-2.245641,0.1549768,0.1,0.5,0.110295363647588,0.339877300613497,-2.24607412687182,0.00117956237952233,0.151409511400216,0.00219363365273116,-2.24663389017812,0.00145219690945194,0.0806889225283733,0.00199286314014332,-2.24604975232912,0.00367108984530471,0.148917864773651,0.00714569661532704,-2.24632478476883,0.0012184325267218,0.151606875911099,0.00230343370016192,0.50955659306914
"11422-50",2200,-2.245641,0.1549768,0.1,0.5,0.110420087773637,0.333538840937115,-2.24654733624424,0.00118281633202751,0.154980300049634,0.00218242681984556,-2.2456899636231,0.00144840051759766,0.0813898445061059,0.00199141574295007,-2.2469304257225,0.00362337738211017,0.154700101086159,0.00737552053016776,-2.24618241717362,0.00122426598394654,0.154970863227813,0.00228330566783929,0.511951163965975
"11422-51",2200,-2.245641,0.1549768,0.1,0.5,0.110233744424453,0.353688029020556,-2.24605344391743,0.00117149485016267,0.155532713129352,0.00222097990678007,-2.24600640542815,0.00145716513082027,0.0779999008895916,0.00199502082242357,-2.25127870091327,0.00382602825969427,0.162441549138147,0.00670124167629072,-2.24593536917115,0.00120839987017921,0.154762817599708,0.00234190158199026,0.483825662144315
"11422-52",2200,-2.245641,0.1549768,0.1,0.5,0.110452285258548,0.341568869672637,-2.24492289382244,0.00118314330545017,0.149557334740976,0.00218117520604128,-2.24351188843064,0.0014573028563826,0.0767650786622844,0.00199274420939174,-2.24425564339663,0.00372458107099151,0.140271656504367,0.00696125040533842,-2.24472449224838,0.00122483882901819,0.149627039217756,0.00229815829305071,0.509624665813136
"11422-53",2200,-2.245641,0.1549768,0.1,0.5,0.109923953740158,0.357951161405599,-2.24677737950372,0.00116303332815543,0.154511873949177,0.00225517780262052,-2.24473856193485,0.00144993897723172,0.0708886494702994,0.00199594397237801,-2.24745737566126,0.00360150462176111,0.156825830826038,0.00747800902283039,-2.24607182369254,0.00119275885790546,0.155721333556676,0.00239946088629473,0.451891144012819
"11422-54",2200,-2.245641,0.1549768,0.1,0.5,0.110536876672607,0.329703569267998,-2.24291533011508,0.0011702107129911,0.153757685673673,0.0022170309865051,-2.24100399985768,0.00142825179116954,0.0762650222712154,0.00198881987796255,-2.24483792119487,0.00371654604744416,0.161100471198637,0.00694650237846332,-2.24231308953673,0.00120051670677254,0.15527183311478,0.00235940310386531,0.488153363443858
"11422-55",2200,-2.245641,0.1549768,0.1,0.5,0.110413505934924,0.324604141291108,-2.24459315312415,0.00117453889297103,0.153011031405709,0.00220642188569815,-2.24453261888061,0.00142943470007329,0.0809706466600906,0.00198962119972447,-2.24948648486167,0.00383265452663469,0.158903842486244,0.00667569753935587,-2.24447653994163,0.00120422059934138,0.153479011888125,0.0023083682217098,0.507991487111758
"11422-56",2200,-2.245641,0.1549768,0.1,0.5,0.110212706865528,0.328295042321645,-2.24696242261343,0.00117197341728404,0.1581325181344,0.00221929594204797,-2.24620746568564,0.00142932809798628,0.0809587084401895,0.00199137556583851,-2.24810758435527,0.00380459073249996,0.16285651708676,0.0067186554954151,-2.24677569737649,0.00120115462652862,0.158367440366011,0.00232116902460413,0.49831484133576
"11422-57",2200,-2.245641,0.1549768,0.1,0.5,0.110062207816993,0.333135743924126,-2.24485635152238,0.00115912561050048,0.1541028350161,0.00226473211579716,-2.24429954846993,0.00141900889030924,0.0754300787748858,0.00199182108089061,-2.24437527725462,0.00372799538463964,0.164118448477243,0.00689432591567745,-2.24487724613173,0.00119419447026736,0.154611507789851,0.00240610658647808,0.475919475749479
"11422-58",2200,-2.245641,0.1549768,0.1,0.5,0.110063840880101,0.345878136200717,-2.24663182521206,0.0011646768390464,0.157315485448562,0.00224577992906919,-2.24617129239656,0.0014396504574776,0.0771159623252247,0.00199347476493788,-2.25250000082773,0.00372207786065351,0.160970510808127,0.00701290239817938,-2.24618383485161,0.00119109859111165,0.158357646620838,0.00239740532942139,0.467265676391609
"11422-59",2200,-2.245641,0.1549768,0.1,0.5,0.110192523077123,0.322834645669291,-2.24658243573737,0.00117298161050262,0.155191084440391,0.00221700944875078,-2.24720822325556,0.00142578470227089,0.0830181394313315,0.00199134721491159,-2.24656663412378,0.00357448333918215,0.175927305462919,0.00762015508874684,-2.24704024993241,0.00122273451946085,0.154567813193409,0.00231025842584659,0.515446607305558
"11422-60",2200,-2.245641,0.1549768,0.1,0.5,0.11055291045017,0.328988206083178,-2.24639466016145,0.00118717682668507,0.155734256633382,0.00217017827582083,-2.24657091026483,0.00144903752828759,0.0853414488585381,0.0019910826491479,-2.24328815838529,0.0037834562206755,0.156168893892394,0.00675022274444026,-2.24604607529902,0.00122659983391695,0.156516527009197,0.00223928457994942,0.519307608488739
"11422-61",2200,-2.245641,0.1549768,0.1,0.5,0.110494669633037,0.338028169014085,-2.24376388262137,0.00117764603664254,0.150367483755846,0.00219523127887502,-2.24393005529332,0.00144744441445834,0.0793852156887554,0.00199094171867281,-2.24213082817571,0.00392217059843715,0.138573365520091,0.006506622657553,-2.24396011872067,0.0012110740629326,0.150667893283677,0.00230730607987715,0.508240760996731
"11422-62",2200,-2.245641,0.1549768,0.1,0.5,0.110029881960668,0.333530455351863,-2.24415448535163,0.00115720711034956,0.151452229676182,0.00227239712263431,-2.24255858542015,0.00141635202145988,0.0715454085143072,0.00199195468514255,-2.24639832037997,0.00372063414870282,0.154685312451619,0.00696430512421564,-2.24312236327926,0.00117987249985842,0.152959654969982,0.00246270113522538,0.45609207709339
"11422-63",2200,-2.245641,0.1549768,0.1,0.5,0.110596502843316,0.322916666666667,-2.2436794239888,0.00117731949841941,0.153082328547234,0.00219188975788369,-2.24351326715568,0.00143069672746063,0.0819878222799908,0.00198745748937722,-2.24541824465029,0.00382507664351141,0.160794228587796,0.0066638788864339,-2.24391630176975,0.00121557284929844,0.152168670445071,0.00229980077662662,0.525060185268314
"11422-64",2200,-2.245641,0.1549768,0.1,0.5,0.110124089223789,0.316766467065868,-2.24571439612542,0.00116498899006429,0.154923554294954,0.00224104189002215,-2.24602857613721,0.0014095748451304,0.0811402005390603,0.00199041726363683,-2.24748220973123,0.00369865764812135,0.149795933405271,0.00706446619588707,-2.24573639396952,0.00119376656181041,0.153979117944786,0.00239585823892578,0.504040670242692
"11422-65",2200,-2.245641,0.1549768,0.1,0.5,0.110349833694345,0.339177750906892,-2.24589226724483,0.00117113006213953,0.158614924991146,0.00221802702528056,-2.24657296279551,0.00144146955386136,0.0826120352198616,0.00199142381977019,-2.24242156789721,0.00362680777988078,0.153507420466849,0.0073146400710059,-2.24603306021575,0.0012061036134304,0.157969816479628,0.00233026732558193,0.497180205284181
"11422-66",2200,-2.245641,0.1549768,0.1,0.5,0.110131823761093,0.344291691572026,-2.24511271926442,0.00116400908347367,0.153746784857999,0.00224599709252047,-2.24349796409332,0.00143660911234238,0.0732640366630622,0.00199253969475181,-2.24325441696689,0.0037475515714909,0.154727393884362,0.00685190553681322,-2.24462304352029,0.00119124676645888,0.154716293274747,0.00241601062503582,0.468400687813341
"11422-67",2200,-2.245641,0.1549768,0.1,0.5,0.110221658961388,0.338719329742669,-2.24527882794453,0.00116474231613237,0.156939882808688,0.00224001826063155,-2.24528387084084,0.00143249522988161,0.0789057910239482,0.00199104429895293,-2.24687190507326,0.00368459602554541,0.14442462597799,0.00711680919880995,-2.24561902375819,0.00119629749852315,0.157068820973668,0.00237762747845966,0.486764511265808
"11422-68",2200,-2.245641,0.1549768,0.1,0.5,0.11064688275755,0.339098208770846,-2.24421005138638,0.001182869284185,0.153272923319087,0.00217683258489331,-2.2445165734856,0.00145519366018908,0.0823744630637366,0.00199069271088971,-2.24617487939609,0.00382300771022302,0.151914396348387,0.00667673699706322,-2.24499051932895,0.00123096355710543,0.152659432604127,0.00228298364759078,0.526047545738775
"11422-69",2200,-2.245641,0.1549768,0.1,0.5,0.110692196905156,0.309612983770287,-2.24679948679664,0.00119104726796735,0.159019310494006,0.00215715558283084,-2.24555255311359,0.00143239816448712,0.0877401697190635,0.00198756703392563,-2.24931730163876,0.00367170777183748,0.16958892048139,0.00714878361651891,-2.24688060834308,0.00123292760271487,0.158888093618603,0.00220587287208535,0.548128636623057
"11422-70",2200,-2.245641,0.1549768,0.1,0.5,0.110199480689578,0.327074500302847,-2.24664831245287,0.00117262912287772,0.155713023452139,0.00221694448859304,-2.24628970644667,0.00142949747804312,0.080790113290295,0.00199126178191085,-2.24955490604444,0.0037601940319759,0.165470426690999,0.00684711509737186,-2.24646608646383,0.00120223820799902,0.156555570989454,0.00232921910030737,0.498921539729761
