"sim","N","beta0","beta1","q","ppv","avg_prev","fpr","beta0_gs","se_beta0_gs","beta1_gs","se_beta1_gs","beta0_n","se_beta0_n","beta1_n","se_beta1_n","beta0_cc","se_beta0_cc","beta1_cc","se_beta1_cc","beta0_smle","se_beta0_smle","beta1_smle","se_beta1_smle","ppv_smle"
"11422-11",390,-2.245641,0.1549768,0.1,0.9,0.11396950170274,0.0737327188940092,-2.24382065999887,0.00323076818340571,0.155577727359428,0.00465211920331166,-2.2442572442139,0.00335763268131087,0.144145583663196,0.00465317905918831,-2.23648100541294,0.0103511667322908,0.151081154149556,0.0146568758062515,-2.24367398683902,0.00335332092796057,0.157602365197686,0.00417998817263127,0.900675792290339
"11422-12",390,-2.245641,0.1549768,0.1,0.9,0.113807722879561,0.101382488479263,-2.24987444071271,0.00323969036336679,0.165171181336348,0.00465253666337786,-2.2509675774032,0.0034186670628587,0.149955133954341,0.00466346734452023,-2.25367086396282,0.0099622101200687,0.163564729734487,0.0148572370939904,-2.2500285021932,0.00337880693260636,0.164424989510828,0.00433400476044504,0.893443598468071
"11422-13",390,-2.245641,0.1549768,0.1,0.9,0.114447353465737,0.0926829268292683,-2.24422815084106,0.00332468103685175,0.155097020409064,0.00464111695186081,-2.2449208198211,0.00349063970923765,0.142933713704587,0.0046714310180165,-2.24167698618347,0.0115662979125379,0.168818346275347,0.0148457674155431,-2.24414816035342,0.00346273624964696,0.156974755932962,0.00412608686124709,0.894326713991679
"11422-14",390,-2.245641,0.1549768,0.1,0.9,0.114699009649335,0.107692307692308,-2.24876245373751,0.00341565510323296,0.160330412173627,0.00464601543361308,-2.24927644151494,0.00361697276297457,0.146712008799648,0.00470802903662306,-2.26172617562404,0.00941345731991257,0.175986883821128,0.015389187792669,-2.2482332646494,0.0036358826667969,0.160343145150228,0.004139246565787,0.896538363039202
"11422-15",390,-2.245641,0.1549768,0.1,0.9,0.114247965063338,0.104265402843602,-2.24698003282339,0.00328204101891351,0.161933526057603,0.00464216963609391,-2.2465388520484,0.00346702106856815,0.144665678347235,0.0046672845376092,-2.25260053727541,0.0115973674453558,0.151142566582813,0.0149527850681096,-2.2463765775158,0.00337970888770368,0.162454117885167,0.00494248918692754,0.880393948073421
"11422-16",390,-2.245641,0.1549768,0.1,0.9,0.113902810829617,0.0853080568720379,-2.24691731015735,0.0032788814916089,0.155616318206134,0.00464946810839438,-2.24642720076237,0.003426747144721,0.1414911859392,0.00466418183109112,-2.24597878386371,0.0112182640738291,0.151711745873348,0.0147882154504738,-2.24701511355798,0.0034104788601963,0.154947761316105,0.00415302901764146,0.91419170569183
"11422-17",390,-2.245641,0.1549768,0.1,0.9,0.113232392234757,0.117647058823529,-2.2494156269755,0.00320966435228453,0.157112571566064,0.00467033927922139,-2.24852085348893,0.00341581454212605,0.135836633064327,0.00467403492195397,-2.2402611079068,0.0105886789960232,0.147218233915568,0.0146427944453782,-2.24827059581319,0.00331121206888311,0.157280423324778,0.00425083063281596,0.851111698667806
"11422-18",390,-2.245641,0.1549768,0.1,0.9,0.113483559977941,0.117117117117117,-2.24928087313058,0.00320492983166321,0.162369089974664,0.00466887734487289,-2.24857492868976,0.00341048628146024,0.140710022462548,0.00467133030643572,-2.24070313184817,0.010135708159579,0.151162574595245,0.0147288812390815,-2.24864193589117,0.00331826995244287,0.162396020622517,0.00425620571067517,0.857763403552379
"11422-19",390,-2.245641,0.1549768,0.1,0.9,0.114473700053451,0.104477611940299,-2.24901802571099,0.00336366755299368,0.161690374619464,0.00464504609721613,-2.24994539165093,0.00355572453367255,0.148254729999743,0.00469171153868844,-2.238502909683,0.0122803409658085,0.145057319919241,0.0152383339084295,-2.24835058870907,0.00346369663112653,0.16282756858895,0.00481477728543423,0.885521857997245
"11422-20",390,-2.245641,0.1549768,0.1,0.9,0.113504000002812,0.0977777777777778,-2.24184584675153,0.00316909763016796,0.14920829350701,0.00467405210776929,-2.24140451547477,0.00333511156681553,0.131942221922585,0.00466022941170438,-2.24685479164643,0.0106401003574391,0.166236250672353,0.0146464526622453,-2.24182716463538,0.00325207231129914,0.147980057579063,0.00484199954664467,0.890136681781618
"11422-21",390,-2.245641,0.1549768,0.1,0.9,0.114165765294256,0.0833333333333333,-2.23950939195094,0.0032273334552129,0.149320089099257,0.0046455893091294,-2.24139784066986,0.0033734712982659,0.139832656190109,0.00464930369075059,-2.23972729225514,0.0111985504836299,0.14209986913448,0.0147799891056534,-2.24020007629169,0.00330960678195536,0.149125495021478,0.00429130021384149,0.917094643578193
"11422-22",390,-2.245641,0.1549768,0.1,0.9,0.114108253578991,0.0666666666666667,-2.24915198835386,0.0032895964038792,0.16298483563912,0.00464174093545238,-2.24871179512242,0.00340443212296359,0.151241303252341,0.00465328184397662,-2.25782893127609,0.0107168021003987,0.169702211920012,0.0147215587213194,-2.24887525326708,0.00343357359038528,0.163649550725039,0.00406093158649742,0.920391679937507
"11422-23",390,-2.245641,0.1549768,0.1,0.9,0.114158958634142,0.0857142857142857,-2.24794027097033,0.00328922358801874,0.161396808860131,0.00464379764207133,-2.24663073306281,0.00343778525454407,0.145335555160467,0.00466171676079315,-2.24616164359563,0.00899733131168796,0.161809197499409,0.0159997294448869,-2.24659275066969,0.00344415847533126,0.1620743590453,0.00418690123011938,0.888593620717556
"11422-24",390,-2.245641,0.1549768,0.1,0.9,0.113411509825965,0.0990990990990991,-2.24704534734137,0.00319846434367525,0.156102765057045,0.0046690997886553,-2.24586281785301,0.00336740346917394,0.136983347390227,0.00466445388250321,-2.24617769295294,0.010905051171333,0.145023271510366,0.0147409926478833,-2.2467974693469,0.00328647629151228,0.156235240484486,0.00425405340868913,0.880327200101221
"11422-25",390,-2.245641,0.1549768,0.1,0.9,0.114094857585263,0.0995260663507109,-2.24685227083728,0.0032810690028067,0.159033767654239,0.00464745312529896,-2.24593243162456,0.00345654566240644,0.141748776714147,0.00466904634202467,-2.2450510204376,0.0108940451153006,0.156678247659645,0.0147035215376851,-2.24606449104264,0.00336999347622845,0.160006871855599,0.00495329784746064,0.879486777294728
"11422-26",390,-2.245641,0.1549768,0.1,0.9,0.113707298994556,0.091324200913242,-2.24637680632182,0.00321831204802787,0.15764197134182,0.00465504993244113,-2.24588246666783,0.00337548861382214,0.141321503955613,0.00465657188999298,-2.25544910524904,0.0107260556825342,0.159364366592263,0.0147385413640127,-2.24717963602539,0.0033819165639845,0.157040508155258,0.00410474941323522,0.909634906704902
"11422-27",390,-2.245641,0.1549768,0.1,0.9,0.114238521902487,0.104477611940299,-2.24609753222001,0.00335886367247412,0.152202057318642,0.0046483782094255,-2.24488993788351,0.00354812915028421,0.135790590831078,0.00469239163515552,-2.25871257800861,0.0102008944170886,0.164687991827476,0.0147813318617248,-2.24567315470067,0.00361097745742433,0.151581897178741,0.00395128394396568,0.898633725027999
"11422-28",390,-2.245641,0.1549768,0.1,0.9,0.1135122873392,0.0941704035874439,-2.24754445172704,0.00319426744691636,0.16012316704424,0.00467149540886643,-2.2487733180751,0.00335848433138107,0.145797074464305,0.00466478904620348,-2.25041697132859,0.00974369638180829,0.1461576808937,0.0150499516714829,-2.24906973233949,0.00333274464918452,0.158826027809016,0.00428533840010286,0.915970551808935
"11422-29",390,-2.245641,0.1549768,0.1,0.9,0.114401674601872,0.107981220657277,-2.24021699354197,0.0032565506234424,0.152608600097901,0.00464355273843952,-2.24095616653748,0.0034489310483398,0.137574035891834,0.00466352772306058,-2.25614855824819,0.0107396527677567,0.163288452115901,0.0147705076576223,-2.24091826920931,0.00340610543543893,0.152328657070062,0.00417031803620009,0.895522491060213
"11422-30",390,-2.245641,0.1549768,0.1,0.9,0.114210063571061,0.122448979591837,-2.25312503819298,0.0034163924339918,0.161065693346039,0.00465934271879602,-2.25279630471727,0.00364599346056825,0.144020898941502,0.00473053510345343,-2.23731429076783,0.011195739449461,0.142221536580324,0.0147693856958626,-2.25223833118934,0.00356527030039479,0.161382475443799,0.00409508320493274,0.878305501563667
"11422-31",390,-2.245641,0.1549768,0.1,0.9,0.113218022297073,0.112107623318386,-2.25070225451682,0.00319789177215438,0.161267596008939,0.00467536202172556,-2.25076655761116,0.00339422023295882,0.141764010602254,0.00467281371417303,-2.23533622121463,0.010352829122766,0.140120038184993,0.014687113997269,-2.25081342426712,0.00331432341470169,0.160927252979014,0.00425111874877569,0.873056216198543
"11422-32",390,-2.245641,0.1549768,0.1,0.9,0.114360369757818,0.0769230769230769,-2.24525529641244,0.00330319044463832,0.158029303730614,0.00464286057841207,-2.24479833610959,0.00343654665595876,0.145365227670357,0.00466038243104934,-2.23837933228215,0.0109284684748426,0.132235631995376,0.0147837432899085,-2.245220152849,0.00341448126437647,0.157797755832441,0.00402680052580986,0.920180150832631
"11422-33",390,-2.245641,0.1549768,0.1,0.9,0.113499736065083,0.0779816513761468,-2.24701785954704,0.0032266615909921,0.154423097403782,0.00466155418511974,-2.24725527222206,0.00335916642715534,0.142046281031849,0.00466099797162168,-2.25839427690636,0.0107266673463465,0.158236711616019,0.0147686017887458,-2.24742085884091,0.00335375620399677,0.154381706277328,0.00414999564427654,0.915904958600334
"11422-34",390,-2.245641,0.1549768,0.1,0.9,0.113969573987917,0.0511627906976744,-2.24314345039902,0.00324487164438176,0.152584510668768,0.00465105143193268,-2.24481092799005,0.0033337029157805,0.147455191769625,0.0046511663784752,-2.24421288976496,0.00949371551919766,0.1555267151539,0.0151244826692975,-2.24398902891938,0.00344486535040394,0.152025841540143,0.00413516585040133,0.956180313808403
"11422-35",390,-2.245641,0.1549768,0.1,0.9,0.113887745995816,0.117370892018779,-2.24605826287091,0.00326420981536833,0.155440279557353,0.0046511777840561,-2.24509680237606,0.00347395949684265,0.135638798573982,0.00467597065958419,-2.24880431989846,0.00899041900736937,0.152098627408445,0.0160645484302127,-2.24612692662206,0.00355126152770114,0.155704215503758,0.00406351057802476,0.875211871689164
"11422-36",390,-2.245641,0.1549768,0.1,0.9,0.113724535209896,0.0704225352112676,-2.246987284046,0.00326661281283152,0.154316412517696,0.00465607127996795,-2.24930019856765,0.00339281353317952,0.147387734730685,0.00466351466929969,-2.24799266105054,0.00994298977665458,0.173472529871257,0.0147975913750271,-2.24815175814465,0.00348462626976008,0.153191955605644,0.00418027650694687,0.944322236778286
"11422-37",390,-2.245641,0.1549768,0.1,0.9,0.114460609114023,0.076555023923445,-2.24421862706157,0.003291200486226,0.158553635512952,0.00463842191819756,-2.24434551064112,0.00342497798443782,0.146809951515517,0.00465436519022758,-2.22203279941203,0.0121080960235979,0.138201755476181,0.0150589750643073,-2.24432330694799,0.00340157500596507,0.157701743938561,0.00414494429600856,0.925502351293881
"11422-38",390,-2.245641,0.1549768,0.1,0.9,0.114183364543317,0.0761904761904762,-2.24592598994251,0.00328748116664472,0.15789716329187,0.00464428196845218,-2.24429771072861,0.00341724997375346,0.142910204252014,0.00465790797389726,-2.26509004388271,0.0120534379234585,0.170226352952408,0.0151632282095193,-2.24515383056955,0.00333288794745934,0.158302341530997,0.00485941293494621,0.906049542051408
"11422-39",390,-2.245641,0.1549768,0.1,0.9,0.11394481158207,0.0707547169811321,-2.24670365111239,0.0032703836680633,0.156822493692531,0.00464834101097855,-2.24514843064133,0.00338979056321327,0.142538273650017,0.0046564661415039,-2.22713530267894,0.0100789233373856,0.14937235927051,0.0146402495955258,-2.24587403958589,0.00340527866905136,0.157112247027629,0.00426616876318432,0.909726199263534
"11422-40",390,-2.245641,0.1549768,0.1,0.9,0.1135615119162,0.0707964601769911,-2.24253922415101,0.00316479333877884,0.152744793095839,0.00467638796149255,-2.24310914892122,0.0032842347195922,0.141201673166408,0.00465996338424119,-2.2483065053231,0.00973999843629631,0.165173560411522,0.014949962938288,-2.24306494396762,0.00327204206213465,0.15394379795326,0.00438445114757917,0.91088846059562
"11422-41",390,-2.245641,0.1549768,0.1,0.9,0.113184717917139,0.0737327188940092,-2.25121595213614,0.00324321571828074,0.156462847044892,0.00466764791835754,-2.25161150918428,0.00336986871088651,0.144952497735617,0.00466897394555552,-2.23681291003349,0.0103511671466411,0.161831352448258,0.0146087835646881,-2.25073688247448,0.00340022621099984,0.156928600991038,0.00420229424359441,0.906339597729311
"11422-42",390,-2.245641,0.1549768,0.1,0.9,0.113768206397785,0.118181818181818,-2.24522276587195,0.00320898648095508,0.157219778140144,0.00465722079763366,-2.2450058485699,0.00341699057866206,0.137313977437434,0.00466391201014538,-2.25855898715847,0.00955462183595848,0.1556588085025,0.0152230150932499,-2.24517841321961,0.00338087384924833,0.156786428262974,0.00422196460523971,0.869490094415468
"11422-43",390,-2.245641,0.1549768,0.1,0.9,0.114210479756639,0.0926829268292683,-2.24579261312451,0.00332497506401834,0.154168339863229,0.00464252522008413,-2.24411607244979,0.00348679687106016,0.137833305675208,0.00467153191431381,-2.24568541375814,0.00934252680881717,0.156433985448325,0.0153559417796058,-2.24532798319544,0.00349830879148227,0.15431955858912,0.0041433568415258,0.900147608117727
"11422-44",390,-2.245641,0.1549768,0.1,0.9,0.113939893397436,0.0921658986175115,-2.24232486846287,0.00322407825361336,0.151953647421052,0.004647273283468,-2.24281541999039,0.0033839243144925,0.138215389876121,0.00465192976824429,-2.23814940662837,0.00947027131718858,0.140329511825282,0.0151462658288766,-2.24186067650932,0.00336592437215409,0.15343126539251,0.00414934987964659,0.880859417618301
"11422-45",390,-2.245641,0.1549768,0.1,0.9,0.114228867122391,0.113744075829384,-2.24397441081292,0.00327539722792592,0.155633289314606,0.00464244068051393,-2.24530619323195,0.00348125682027318,0.140865684712819,0.00467117357558475,-2.24808752784443,0.0101414402796767,0.15492834993603,0.0147631304736507,-2.24406017719994,0.00339174766523484,0.155485242306791,0.00478652967134799,0.883877498576484
"11422-46",390,-2.245641,0.1549768,0.1,0.9,0.113485184299955,0.0821917808219178,-2.24776122510417,0.00322058190662376,0.156496898107159,0.00465949678094199,-2.24808082454212,0.00336258350100062,0.143211155115743,0.00465895369106783,-2.24155989125002,0.00989856221227613,0.135846830359745,0.0148710908538253,-2.24785705174993,0.00328983049485293,0.156853963609828,0.00432510359236608,0.903860396656312
"11422-47",390,-2.245641,0.1549768,0.1,0.9,0.113104161622945,0.0909090909090909,-2.24440137485385,0.00313179565292636,0.152317927630814,0.00469462549379979,-2.24392620780145,0.00328333168999611,0.134792759348981,0.00466638786492584,-2.21392525799107,0.00936010988510951,0.126053217582511,0.014999768665693,-2.24498354191074,0.00320259830438972,0.151533636000478,0.00491392914259017,0.896618042243979
"11422-48",390,-2.245641,0.1549768,0.1,0.9,0.114447555116365,0.108910891089109,-2.24229069806842,0.00334710234060188,0.149162578107559,0.00464229239844692,-2.24107061576814,0.00354380410853665,0.132420365862583,0.00468703046672384,-2.22396996494224,0.0107807581749279,0.134323019218773,0.0146100541807877,-2.24296047038813,0.00356711037365199,0.149307529628554,0.00401019811237491,0.902609859696202
"11422-49",390,-2.245641,0.1549768,0.1,0.9,0.11478760339943,0.0676328502415459,-2.23805964224256,0.00330031123286822,0.150486373865396,0.00463357625712052,-2.23785476069757,0.0034169708345906,0.140192329814121,0.00464826399652518,-2.2430177078048,0.0103695148119622,0.152270541993155,0.0146817274123828,-2.2376345779327,0.00342918137009122,0.150280587338083,0.00425251141856033,0.924864964120431
"11422-50",390,-2.245641,0.1549768,0.1,0.9,0.113637971175763,0.0754716981132075,-2.24813476950999,0.00327374703822467,0.154338108435589,0.00465431465467623,-2.24705896996123,0.00340254094789736,0.140475988330478,0.00466377824282776,-2.23529008807131,0.00946602997771583,0.15876455044755,0.0150542190102522,-2.24754499826496,0.0034588633835689,0.154497907719128,0.00416931957231026,0.908754072168188
"11422-51",390,-2.245641,0.1549768,0.1,0.9,0.113598863242648,0.0707964601769911,-2.24445101761729,0.00316841316759423,0.157665699474754,0.00467273893488846,-2.24450793398681,0.00328691246558821,0.144757842830173,0.00465762415696272,-2.2641102815523,0.0103010646626935,0.171656888451242,0.0148532854835617,-2.24453661919817,0.0032553000916318,0.157484750903996,0.00442129895785844,0.913268413231174
"11422-52",390,-2.245641,0.1549768,0.1,0.9,0.114854684276247,0.0886699507389163,-2.23884644725671,0.00333188844289229,0.150131380242057,0.00463146234119969,-2.23827808343875,0.00348842953758753,0.136877860159527,0.00466215240450424,-2.24281041170422,0.00949200241764894,0.146894604225088,0.015165018285714,-2.23850739796951,0.00352296043324962,0.149921516429118,0.00409011957779627,0.909345315002997
"11422-53",390,-2.245641,0.1549768,0.1,0.9,0.11306360147739,0.0782608695652174,-2.24315041151198,0.00313340980539509,0.148060863115131,0.00469119163782908,-2.24343108981266,0.00326387950659201,0.134628993291378,0.00466491266605992,-2.23989657200738,0.00970004987605455,0.139276114703512,0.0149902447106338,-2.24331208732093,0.00326916149613064,0.147615159364619,0.00434004219225982,0.904108664172283
"11422-54",390,-2.245641,0.1549768,0.1,0.9,0.113572596951435,0.118721461187215,-2.25065010530377,0.00322758590064027,0.164125647324442,0.00466193296313792,-2.25087244956173,0.0034378664719643,0.144414983861651,0.00467373075186913,-2.25743497417342,0.0104701949398743,0.188638404935083,0.0146757600421153,-2.25089298764106,0.00344125917802445,0.163313486811682,0.00417919761586824,0.875733227441808
"11422-55",390,-2.245641,0.1549768,0.1,0.9,0.113909261095715,0.105769230769231,-2.24973745269818,0.00330842889579027,0.159218312442561,0.00465061314810048,-2.24896166841484,0.00349799936798952,0.141757612259838,0.00468205901074649,-2.2571690211077,0.009977569141946,0.177023459746259,0.014813073925555,-2.24945575590521,0.00353968134550124,0.15837866833613,0.0039915848285352,0.89387707310289
"11422-56",390,-2.245641,0.1549768,0.1,0.9,0.113943961035913,0.0717703349282297,-2.24979844250149,0.00329844332610118,0.160594604666267,0.00464880730915925,-2.25116702460458,0.00342570120226739,0.151698895397325,0.00466337092174428,-2.24242674211965,0.0101242735859284,0.146359206073478,0.014732116194059,-2.25036424793167,0.00343459548025198,0.159726878004075,0.00414874551514494,0.936213282785682
"11422-57",390,-2.245641,0.1549768,0.1,0.9,0.114503590326803,0.089622641509434,-2.24238981557495,0.00326384454017382,0.158034851232891,0.00463797305774075,-2.24354666169806,0.00342270973447448,0.145945120217393,0.00465342829995477,-2.24873441329057,0.0106606393762058,0.175977117684824,0.0146488201448945,-2.24352157087734,0.0034484449412459,0.157327506784092,0.00406834552471384,0.922199233677519
"11422-58",390,-2.245641,0.1549768,0.1,0.9,0.11367441194083,0.123287671232877,-2.24899145374534,0.00322402797659474,0.16258747222152,0.00465977290608842,-2.24815074037662,0.00344320185020657,0.14025428880736,0.00467282044008055,-2.25699357399669,0.0109870178234956,0.178104061036395,0.0147204971861896,-2.24846954193864,0.00333585068634321,0.163547457559959,0.00426224973169711,0.851909612901672
"11422-59",390,-2.245641,0.1549768,0.1,0.9,0.114508110885492,0.102439024390244,-2.2453251261743,0.00332657486802626,0.158250098854558,0.00463973196535014,-2.24642892067347,0.003513358799703,0.145172856034641,0.00467679176386323,-2.25540378650626,0.0099865223023881,0.16087131659499,0.0148745432062204,-2.24717568400581,0.00354932640227178,0.159477958583234,0.00408299427462701,0.912455781963935
"11422-60",390,-2.245641,0.1549768,0.1,0.9,0.114082363422189,0.080188679245283,-2.24571614171199,0.00327094330718007,0.15734405291385,0.00464550283860103,-2.24504115483468,0.00340975253800531,0.143289378153136,0.00465741525717366,-2.24665397713617,0.0106576123707594,0.154129029618874,0.0147027146388818,-2.24638160498839,0.00332638107090721,0.158241545307159,0.004840939923717,0.915547008156257
"11422-61",390,-2.245641,0.1549768,0.1,0.9,0.113504149624092,0.0875576036866359,-2.24875711968477,0.00323992837209592,0.157231318842205,0.00465995540487475,-2.24928384858613,0.00339226621488145,0.143800094425394,0.0046651072413055,-2.2420476108846,0.00951518089939086,0.131204813010626,0.0152289599265726,-2.24828234570037,0.00336185612311876,0.157890468818005,0.00422581119603419,0.891021910292061
"11422-62",390,-2.245641,0.1549768,0.1,0.9,0.113391634698176,0.0739130434782609,-2.24593040250604,0.00314061825497693,0.16049058504947,0.00468578112756078,-2.24655434249115,0.00326455784647835,0.14740257434724,0.00466244421282395,-2.24358021391247,0.009930723692306,0.181770130897838,0.0147277441914764,-2.2458913461388,0.00333135256569256,0.160299027659084,0.00428828055868724,0.904749108581909
"11422-63",390,-2.245641,0.1549768,0.1,0.9,0.114089127214439,0.105504587155963,-2.24289495418148,0.00322270475138224,0.156598974233402,0.00465242415869475,-2.24197924913198,0.00340593325115391,0.137633514985544,0.00465960084434351,-2.22985150783158,0.00909805077639964,0.160127631459245,0.015565652877305,-2.24175507207407,0.00332005696630951,0.158505082665055,0.00506104522658649,0.856295622904669
"11422-64",390,-2.245641,0.1549768,0.1,0.9,0.114553403139467,0.0603015075376884,-2.24636340551506,0.00337799210937225,0.156368135938049,0.00464392060244174,-2.2459904758451,0.00348319934320397,0.147176336160726,0.00466660166286253,-2.24304454859357,0.0112182631640559,0.156096158971704,0.0147513034277477,-2.24632941413663,0.00339633053144782,0.155640489896784,0.00466320123796571,0.945242046646773
"11422-65",390,-2.245641,0.1549768,0.1,0.9,0.113587073632348,0.0904977375565611,-2.24242873029658,0.00320180680733225,0.148835988780903,0.00466938688211208,-2.24355134789468,0.00335943192825932,0.136242036155865,0.00466435437670101,-2.25314291774924,0.00979403456676273,0.141490816185424,0.0151213317638649,-2.24359308635894,0.00336715284941809,0.149370727695223,0.004155719492111,0.90669262746977
"11422-66",390,-2.245641,0.1549768,0.1,0.9,0.113227087778522,0.0944206008583691,-2.24454980570702,0.0031170337456316,0.156928284470512,0.00469755908531526,-2.24314409231909,0.00327325545898122,0.136025745913874,0.00466447223172752,-2.24676921518779,0.00953505729924172,0.153477180096524,0.0151670022329888,-2.24410940923783,0.00323976936964517,0.156845549617416,0.00432345238608227,0.87162479151686
"11422-67",390,-2.245641,0.1549768,0.1,0.9,0.114021310170183,0.0717703349282297,-2.25037434730885,0.00330409197756105,0.163088908558647,0.00464719746102632,-2.25057057502299,0.00343049530520935,0.151840181988306,0.00466282663298455,-2.25572659669517,0.0119943346630434,0.175828196945014,0.015064796795794,-2.24999876993797,0.00339443212075545,0.163287377285356,0.00424058346885561,0.917738175425572
"11422-68",390,-2.245641,0.1549768,0.1,0.9,0.11336970275133,0.114155251141553,-2.24850794010947,0.00322389339949154,0.155988312405089,0.00467005345119747,-2.24772269528251,0.0034239734322324,0.135890653700391,0.00467701935694013,-2.24956993857242,0.0097478630078847,0.156030746857475,0.0150240670914444,-2.24885600815843,0.00333885713599994,0.15686247259612,0.00430179627525567,0.871535866529348
"11422-69",390,-2.245641,0.1549768,0.1,0.9,0.113735035309813,0.0642201834862385,-2.24299523517482,0.00322143327796699,0.150365478119185,0.00465807407769335,-2.24406785826923,0.00333203632621926,0.141884143854346,0.00465509647076417,-2.23711198901437,0.0103422992704882,0.14440573845369,0.0146845196374099,-2.24329129907462,0.00335510726246403,0.151416908298787,0.0042222899290562,0.921871007710731
"11422-70",390,-2.245641,0.1549768,0.1,0.9,0.113802230866222,0.0990566037735849,-2.24961092034835,0.00327891678447945,0.16015475423627,0.00465263679851833,-2.24973695095912,0.00345423563798206,0.144697699197232,0.0046727483045609,-2.25352070996575,0.0112665761360198,0.173680287426355,0.0147691121007341,-2.24940422748368,0.00341975584812684,0.159688475429237,0.00417363145588471,0.894833901831354
"11422-71",390,-2.245641,0.1549768,0.1,0.9,0.113396108398257,0.08,-2.24633543471803,0.00317647566836894,0.157064618471208,0.00467393930247736,-2.24353995392747,0.00330681897211055,0.137147248871075,0.0046604415084372,-2.24497382121078,0.00917662399084135,0.136883535898239,0.0157757309385372,-2.24547684799933,0.00328018033745957,0.158618644194597,0.00423777639339222,0.880721492020704
