"sim","N","beta0","beta1","beta2","q","eta0","eta1","ppv","queried_ppv","queried_strat_ppv","avg_prev","fpr","beta0_gs","se_beta0_gs","beta1_gs","se_beta1_gs","beta2_gs","se_beta2_gs","eta0_gs","se_eta0_gs","eta1_gs","se_eta1_gs","beta0_n","se_beta0_n","beta1_n","se_beta1_n","beta2_n","se_beta2_n","beta0_cc","se_beta0_cc","beta1_cc","se_beta1_cc","beta2_cc","se_beta2_cc","beta0_mle","se_beta0_mle","beta1_mle","se_beta2_mle","beta2_mle","se_beta1_mle","eta0_mle","se_eta0_mle","eta1_mle","se_eta1_mle","mle_msg","beta0_mle_strat","se_beta0_mle_strat","beta1_mle_strat","se_beta2_mle_strat","beta2_mle_strat","se_beta1_mle_strat","eta0_mle_strat","se_eta0_mle_strat","eta1_mle_strat","se_eta1_mle_strat","mle_strat_msg","sim_msg","sim_strat_msg"
"1031-534",390,-2.2778541,0.1764544,0.1413503,0.05,0.405465108108164,0.3897812,0.6,0.461538461538462,0.6,0.113413048425391,0.48792270531401,-2.27461607435002,0.00377596558608187,0.17275173244313,0.00466103918852277,0.12061351163889,0.015825111299373,0.490564371489288,0.155205108546665,1.06675378383976,0.990269369566628,-2.27726754425357,0.00510680469524484,0.114732815316876,0.00539776140018554,0.144839501844711,0.0158587999564136,-2.28790911964402,0.0155549199633954,0.170330582630129,0.0220849606613116,0.221634823140651,0.058930691334703,-2.27498791710427,0.00433228404921956,0.172837313673201,0.0183040577506721,0.134455976222372,0.00445521902888673,0.511596924564455,0.174571458830623,0.432143450751088,1.05505049570409,"Converged",-2.27413500272061,0.00424306122267954,0.172846963733688,0.0182980306381025,0.131193594357527,0.00447106802087574,0.482039947646314,0.172787906626347,0.558776125720662,1.06031192141622,"Converged","",""
"1031-535",390,-2.2778541,0.1764544,0.1413503,0.05,0.405465108108164,0.3897812,0.6,0.666666666666667,0.7,0.112369257105522,0.502183406113537,-2.28011300932643,0.00369234762698526,0.181045995841163,0.00470205042676011,0.125610339345912,0.0145471814403737,0.325902408238735,0.156130977702394,0.0918990998468138,0.847306090879086,-2.28217385092513,0.0049580968816585,0.111970228370954,0.00528491642699812,0.128681117759509,0.0145820035384606,-2.30856949259208,0.0163115652576885,0.19826805803157,0.0213033844179973,0.189507183900864,0.0614882157909152,-2.28077572291292,0.00435936905368127,0.180313649630587,0.0172365450555955,0.119445016861184,0.00443272967793901,0.354013062675983,0.166637150320934,0.335257015170131,0.889051141320992,"Converged",-2.2807962811796,0.00435815544879787,0.180331048843207,0.0166759851300982,0.119380453478167,0.00444527840157972,0.35432937874189,0.166483844082471,0.338238289852642,0.888258269470558,"Converged","",""
"1031-536",390,-2.2778541,0.1764544,0.1413503,0.05,0.405465108108164,0.3897812,0.6,0.6,0.75,0.1132959605615,0.427906976744186,-2.27679353964452,0.00369167655073274,0.180841145244579,0.00468346698083862,0.116774908888437,0.0158560351237574,0.338990348217348,0.171228641490688,2.86923351283113,1.15139089047984,-2.28180297853213,0.00474366420852336,0.119583210887165,0.0051398225471815,0.17550087099804,0.015753416272591,-2.27329119933148,0.0166946435604743,0.201079764113594,0.0220438407398533,0.0808760507812952,0.0876957617034249,-2.27542111726761,0.00420429627603684,0.18052623500682,0.020386991930757,0.1120457690555,0.00458487656461985,0.292603671674088,0.185660196461791,3.1077427420835,1.29410129232541,"Converged",-2.27516378355907,0.00417012582660853,0.18060702482394,0.0197274423436791,0.113117833913032,0.00452090680058679,0.28625016425496,0.182289315817615,3.01102603078359,1.25609943275737,"Converged","",""
"1031-537",390,-2.2778541,0.1764544,0.1413503,0.05,0.405465108108164,0.3897812,0.6,0.533333333333333,0.85,0.113219187126369,0.502369668246445,-2.2734558970455,0.00382811421062445,0.172431069055902,0.00466797388906824,0.113189660716609,0.0170145953487629,0.523705723668824,0.154908247567199,0.0023688912057027,0.93135175264532,-2.27578482854098,0.00513481342755584,0.11465094274501,0.00541172572614814,0.113437035115598,0.0169925081895723,-2.26684843210745,0.015398441047039,0.118702452465395,0.0234252386104898,0.242592405149386,0.0805452054480968,-2.27392257769601,0.00454429403909988,0.17195226549381,0.0191516974326695,0.1161088982611,0.00437538736794185,0.547344305270197,0.16874791616112,-0.102271460660473,0.965787412072188,"Converged",-2.27373444840477,0.00432781601396307,0.17222904997905,0.0187832431231884,0.114339232249508,0.00438102413301101,0.536519446339696,0.167331245303231,-0.0390413311420938,0.96680332004406,"Converged","",""
"1031-538",390,-2.2778541,0.1764544,0.1413503,0.05,0.405465108108164,0.3897812,0.6,0.285714285714286,0.45,0.113747163255018,0.526829268292683,-2.27464756713185,0.00392947419116209,0.173845534480459,0.00466508254204311,0.139156400024788,0.017744716295319,0.56293980619372,0.157993008181508,-0.25409612551037,1.03859774806378,-2.27756655471912,0.0054084153049714,0.117661465192605,0.00557287533920949,0.134751184049835,0.0177969735657657,-2.28702037227779,0.0181110147552847,0.184891880080033,0.026685318804179,0.179614284095876,0.109747034711555,-2.27728008959368,0.00512508282830578,0.173633275794981,0.0218399734748238,0.147597066947357,0.00431552368486418,0.657780860578078,0.18105979034926,-0.576848267939276,1.13820552264,"Converged",-2.27637802520517,0.00510777253293734,0.173638604386176,0.0219449345992178,0.144089750166681,0.00429963198026443,0.626251475940795,0.179036707314733,-0.43975671602034,1.13840449372542,"Converged","",""
"1031-539",390,-2.2778541,0.1764544,0.1413503,0.05,0.405465108108164,0.3897812,0.6,0.555555555555556,0.75,0.113686924075696,0.475490196078431,-2.27665318623998,0.00385435415577089,0.174683532492229,0.00466793657751803,0.135765472795244,0.0176892683594613,0.445074315792413,0.165625669836666,2.02787462740784,1.12644048953364,-2.28067007777565,0.00511058142099592,0.116561436805704,0.00536960232402493,0.183762925735604,0.0176316125939239,-2.27851698251124,0.0166480873959513,0.187181207352101,0.0231714378275795,0.15426438872793,0.0758137437617877,-2.27792092528479,0.00489453963223086,0.173813126115489,0.0233926448921945,0.156232020661489,0.00438644683511238,0.516290363120283,0.183206609344734,1.10951373800492,1.15086496377552,"Converged",-2.27828671164374,0.00477583449589581,0.17383140916141,0.0230324902380942,0.157679006825399,0.00435826113663399,0.52885860966164,0.181282190622426,1.05292897994377,1.14331914829545,"Converged","",""
"1031-540",390,-2.2778541,0.1764544,0.1413503,0.05,0.405465108108164,0.3897812,0.6,0.636363636363636,0.6,0.112524081069079,0.447368421052632,-2.28123468961938,0.00372450523354502,0.176494345313525,0.00469473250686043,0.145674097086071,0.0137312048228764,0.326739735854521,0.164042670450746,1.20507405194415,0.956324642066914,-2.28418808092034,0.00488802164698356,0.111531918937373,0.00514932767492959,0.170214218416573,0.0138416190943939,-2.28995152533927,0.0176298601103744,0.209535423588181,0.0211768537029371,0.19371895407647,0.0693544121990036,-2.28166968418942,0.00413719390197399,0.176323729785159,0.0146630599641481,0.146794203036616,0.00449824336187415,0.345174688279504,0.177335654278754,1.15822666984682,1.00861909645403,"Converged",-2.28169378158903,0.00406289626405288,0.176401591287247,0.0145527613890682,0.146768841037307,0.00450194308999283,0.34477968814222,0.175904564990118,1.15952883750669,1.00782341991225,"Converged","",""
"1031-541",390,-2.2778541,0.1764544,0.1413503,0.05,0.405465108108164,0.3897812,0.6,0.692307692307692,0.75,0.114492099411116,0.513089005235602,-2.2822098844504,0.00388058912934634,0.175003498222999,0.00466674260383324,0.182304676609484,0.0136888604822055,0.690125432710882,0.150167760034003,0.162718475815883,0.769600906092619,-2.28123625260107,0.00530970377945909,0.119030679445906,0.00562242546059679,0.184337130969824,0.0136037107652834,-2.23569287435964,0.0170263759610528,0.135012467985761,0.0209664434914085,0.0696642985682383,0.0905888129905788,-2.28137580743244,0.00441902019312364,0.175132165163163,0.0152547628603793,0.184696107870706,0.00422599052070815,0.661542980263358,0.16311030330075,0.0592191512125384,0.781005267461697,"Converged",-2.28178499680791,0.00438878734653715,0.175115390342897,0.0152713725369351,0.18431440510082,0.00423551957870582,0.675083266653775,0.164271103074879,0.0786842488904966,0.785463284347791,"Converged","",""
"1031-542",390,-2.2778541,0.1764544,0.1413503,0.05,0.405465108108164,0.3897812,0.6,0.8125,0.7,0.113511123306359,0.480769230769231,-2.27200301074533,0.00373862241046309,0.170608394957579,0.00467005562488849,0.115890738634856,0.0167989552151446,0.384779039790932,0.161067994183431,2.11893670825804,1.07337159018606,-2.27605210038536,0.0050047570857257,0.111286358471472,0.00534434734296148,0.166630576422908,0.0167182440289606,-2.25369645830776,0.0211631762018502,0.155474686630503,0.0226034592583909,-0.0460347322698185,0.135553989369494,-2.27434119551996,0.00459350576142459,0.170051851349119,0.0187921207360797,0.122381368875904,0.0043151972997897,0.4766510354683,0.175080863732936,1.88285899487825,1.10241654461995,"Converged",-2.27431076903103,0.00463266310385132,0.170049350146873,0.0188196724904959,0.12236639251054,0.00432070057123482,0.47586453025689,0.175649250107153,1.88243580360087,1.10093572868591,"Converged","",""
"1031-543",390,-2.2778541,0.1764544,0.1413503,0.05,0.405465108108164,0.3897812,0.6,0.571428571428571,0.75,0.113226167861332,0.488584474885845,-2.27188230800057,0.00374532227632171,0.170062459316825,0.00468846919697172,0.128275386483323,0.0138182204036031,0.59614563742074,0.156470152504277,-1.10762215399113,0.826457862471485,-2.26734975885171,0.00491846845999994,0.106053085561259,0.00528900816700035,0.101954899266824,0.0138146676390589,-2.25291067424802,0.0161854258635808,0.168147362266163,0.0214115481566952,0.188801463222842,0.0681092146481973,-2.27130868343488,0.00427297914646086,0.171634389224382,0.0151031938846048,0.12055191545745,0.00437666103463931,0.540807884261766,0.167982914731049,-0.755164599523523,0.845214950493155,"Converged",-2.27186531514849,0.00418706601892337,0.171556236208276,0.0150491478446164,0.122023230157446,0.00438195975044422,0.562482250689773,0.167093968643989,-0.817155709691563,0.844425782213662,"Converged","",""
