"sim","N","beta0","beta1","q","avg_prev","fpr","ppv","beta0_gs","se_beta0_gs","beta1_gs","se_beta1_gs","beta0_n","se_beta0_n","beta1_n","se_beta1_n","beta0_cc","se_beta0_cc","beta1_cc","se_beta1_cc","beta0_smle","se_beta0_smle","beta1_smle","se_beta1_smle","ppv_smle"
"11422-1",2200,-2.245641,0.1549768,0.5,0.111605099912472,0.653776978417266,NA,-2.24685293151683,0.00124114725608558,0.155327371673368,0.00205323300295548,-2.24564184490955,0.00144335115756948,0.10190210019394,0.00198118584019315,-2.24780328313885,0.0017676503703904,0.155092470970161,0.00288854814934944,-2.24690352413743,0.00124846430623584,0.155455553944458,0.00204525993074529,0.653831255050184
"11422-2",2200,-2.245641,0.1549768,0.5,0.11187095171851,0.654625550660793,NA,-2.24577673709534,0.00124814924633116,0.155743964607417,0.00204251935987,-2.2453111418124,0.00145951144158844,0.103800997166107,0.00198291130570406,-2.24566694700347,0.00178270347692257,0.154106944864696,0.00286687757949559,-2.24563132091279,0.0012527709312039,0.155563184453368,0.00203791077993433,0.653690476445144
"11422-3",2200,-2.245641,0.1549768,0.5,0.111474932661672,0.639672429481347,NA,-2.24616746033912,0.00123074016195837,0.155026075233625,0.00206906392158159,-2.24660253815169,0.00143550595582129,0.102659965361978,0.00198114491388811,-2.24639159550419,0.00175040047693672,0.154798705365071,0.0029106539420908,-2.2465124601069,0.00124095408238224,0.153991933712341,0.00206660868618829,0.648592202483063
"11422-4",2200,-2.245641,0.1549768,0.5,0.111648623062121,0.653382761816497,NA,-2.24399808017382,0.00123070850574795,0.152898877962451,0.00206646258906709,-2.24363470955735,0.00142088133718037,0.101829082986423,0.001978271782051,-2.24412749412767,0.00172718219233651,0.15261613574481,0.00294772701050218,-2.24378172862298,0.00123512183752224,0.153315340999334,0.00207677284282703,0.648663469110379
"11422-5",2200,-2.245641,0.1549768,0.5,0.111354802824891,0.646780303030303,NA,-2.24431720370891,0.00122225148980529,0.150709130499917,0.002084572615582,-2.24475201721271,0.00140814580628918,0.100864192452901,0.00198034253494547,-2.24540518801687,0.00172908399969749,0.153351702462208,0.00294821822632461,-2.24437753236028,0.00122783928870344,0.150562848826671,0.00210328211801965,0.648299242923586
"11422-6",2200,-2.245641,0.1549768,0.5,0.111053624749667,0.6190036900369,NA,-2.24760019180068,0.00121920812210183,0.155005799508042,0.00209379075986016,-2.24766162816635,0.00142733639743001,0.0988769055253132,0.00198362356928004,-2.24841778373474,0.00173219144099759,0.15579060155042,0.00294597254484073,-2.24769621947887,0.00122620592047865,0.155212988993123,0.00209742285204724,0.619347203177915
"11422-7",2200,-2.245641,0.1549768,0.5,0.111456252848952,0.63345521023766,NA,-2.24535211990929,0.001226322523304,0.154321036165763,0.00207580580582108,-2.24558915822813,0.00143151442852439,0.100921075086047,0.00198085397630766,-2.24354921846178,0.0017471195157686,0.153504882753021,0.00290833018812414,-2.24524124218587,0.00123011897080303,0.154239888562367,0.00208674107469238,0.632374426191551
"11422-8",2200,-2.245641,0.1549768,0.5,0.111408814920666,0.640794223826715,NA,-2.24704979262374,0.00123435020336335,0.154503381169542,0.00206516700275676,-2.24641305031513,0.00144145754503408,0.100477477663619,0.00198246649979013,-2.24745350792581,0.00174041204258031,0.152852683469051,0.00293269740197269,-2.24711441827064,0.00124005562956931,0.154099440327091,0.00207018587557151,0.643323318552782
"11422-9",2200,-2.245641,0.1549768,0.5,0.111601611504351,0.652411282984531,NA,-2.24624358910296,0.00123692348308247,0.1556580669096,0.00205859092294047,-2.24577374803297,0.0014352338522826,0.103365566210087,0.00198003680833311,-2.24396362691954,0.00175221338481308,0.153191659813971,0.00290095783029364,-2.24593318382143,0.00124091680025286,0.156055048509625,0.00206045676729284,0.646687544142378
"11422-10",2200,-2.245641,0.1549768,0.5,0.111524743806725,0.666976744186046,NA,-2.2483930711009,0.00123826078593702,0.159680247316325,0.00205850031946209,-2.24827306040127,0.00142159901252858,0.109041208085239,0.00197934901492735,-2.24894232369048,0.00174911193306222,0.162633484119751,0.00291176692755581,-2.24803410803219,0.0012423427547668,0.160361604016688,0.00206116438588999,0.659508852973964
