"sim","N","beta0","beta1","q","avg_prev","fpr","ppv","beta0_gs","se_beta0_gs","beta1_gs","se_beta1_gs","beta0_n","se_beta0_n","beta1_n","se_beta1_n","beta0_cc","se_beta0_cc","beta1_cc","se_beta1_cc","beta0_smle","se_beta0_smle","beta1_smle","se_beta1_smle","ppv_smle"
"11422-21",390,-2.245641,0.1549768,0.1,0.111575860709288,0.623115577889447,NA,-2.2458858119547,0.00292036999518894,0.157541192038189,0.00491766165500886,-2.24509114312561,0.00344624683077469,0.0994284875387567,0.00471095010403614,-2.23568633550498,0.00948090600228609,0.124101165694371,0.0152286828063697,-2.24560605767865,0.00299266788282234,0.1569715637762,0.00493047322799217,0.622055086190726
"11422-22",390,-2.245641,0.1549768,0.1,0.112398856084715,0.662100456621005,NA,-2.24686247617864,0.00304371933265578,0.156690903572241,0.00475905369422841,-2.24836794386229,0.00364596935822799,0.109002351476603,0.00475410335954897,-2.25242461208738,0.00872339703337478,0.163765430301195,0.0170536789818299,-2.24783288911149,0.00322468695028323,0.156742991907283,0.00483484705802663,0.672935174627145
"11422-23",390,-2.245641,0.1549768,0.1,0.111697933196297,0.66120218579235,NA,-2.24252385339671,0.00289882984530701,0.154771859932331,0.00494172383460172,-2.24392410346469,0.00330766880869119,0.107711045138215,0.00469550500119652,-2.23796531056066,0.00867403331989442,0.13112182404126,0.0171775252433123,-2.24270297698606,0.00296164777500819,0.154818393516723,0.00519279731581256,0.663524430232614
"11422-24",390,-2.245641,0.1549768,0.1,0.111649143481674,0.669902912621359,NA,-2.25300429070023,0.00301140536763034,0.162693637928827,0.00481089750097545,-2.25460171563516,0.00352868064348137,0.11463340009056,0.0047278232971476,-2.25747282525634,0.00956729670435885,0.15332486398048,0.015266169180675,-2.25321212486033,0.00310821097179726,0.16093730280925,0.00477937215592659,0.679967816196859
"11422-25",390,-2.245641,0.1549768,0.1,0.110985944760301,0.642045454545455,NA,-2.246864937323,0.00286534009691718,0.158293428103778,0.00503723312129337,-2.24574030883819,0.00325793286957425,0.102153637557441,0.00471830349641512,-2.25657178864076,0.00834608934795491,0.150198746619491,0.0199759340195854,-2.24741035961995,0.00297816045879634,0.157995780186829,0.0052830348989859,0.650887203885372
"11422-26",390,-2.245641,0.1549768,0.1,0.110716591272956,0.613756613756614,NA,-2.24438686923306,0.00287531993712193,0.139671817751009,0.00502835815281058,-2.24424278974786,0.00335610070002231,0.0877006221931375,0.00471803470872756,-2.24942997753192,0.00899296407583256,0.156690718878411,0.0160679279567407,-2.24369329679373,0.00294984658314359,0.142013380383601,0.00563385198917525,0.593176700310282
"11422-27",390,-2.245641,0.1549768,0.1,0.11080408260984,0.593908629441624,NA,-2.24969200060403,0.00288977412578242,0.156784607729598,0.00499952596490598,-2.24958822703656,0.00343555272641461,0.0959424896350111,0.00472415427441255,-2.24764282539137,0.00954243462420204,0.159264488729436,0.0151557429740071,-2.249903882529,0.00297342646647409,0.157140457605448,0.00517284999417595,0.595219601066552
"11422-28",390,-2.245641,0.1549768,0.1,0.111353315747004,0.641414141414141,NA,-2.24798770572815,0.00294181132084111,0.154348250225322,0.00489738525733797,-2.2461145502617,0.00344126410196428,0.0981722758947625,0.00471405727184705,-2.23858983831726,0.00992191645316369,0.148317920017696,0.0148020521602401,-2.24963335336825,0.00307519017263585,0.154797521514588,0.00479060210054331,0.659461524978578
"11422-29",390,-2.245641,0.1549768,0.1,0.111591156478871,0.663157894736842,NA,-2.24470687245967,0.00293088736916549,0.152293155844609,0.00490114665623221,-2.24186183527797,0.00336220326051194,0.0980635494892376,0.00469950020884271,-2.2341189967307,0.00878884928249037,0.135041888550829,0.0165254909533751,-2.24402431288777,0.00302592184245521,0.152470471795921,0.0051996668111882,0.653364404019502
"11422-30",390,-2.245641,0.1549768,0.1,0.111817992736608,0.712707182320442,NA,-2.24447255517007,0.00294491005248107,0.153939828779617,0.00487069394726825,-2.24092585369377,0.00328427057095345,0.104905796937699,0.00469228183022977,-2.2276138376443,0.00926084574769404,0.149669110949515,0.0152211906799277,-2.24302976336352,0.0029768073677537,0.156498927294501,0.00514809611802957,0.680770546312722
"11422-31",390,-2.245641,0.1549768,0.1,0.111890920148541,0.71356783919598,NA,-2.2473757312802,0.00302486215738479,0.149744895460152,0.00479005221673802,-2.24613831765325,0.00344420137328415,0.10673492592256,0.00470324990484654,-2.25161875220844,0.00886832520948426,0.145537017661832,0.016642747250239,-2.24642246229173,0.00315790152647483,0.149679790081597,0.00476294983071645,0.701644986566014
"11422-32",390,-2.245641,0.1549768,0.1,0.112370303086697,0.650943396226415,NA,-2.24463356311782,0.00299931244840692,0.157766533953465,0.004795719321735,-2.24430102283277,0.00356647254793766,0.105038115673152,0.00472641796157418,-2.24004968245844,0.00867566014551565,0.160820162405654,0.0169489280051883,-2.24420075237162,0.00318656259641674,0.156728777040911,0.00470035727113569,0.650600214013544
"11422-33",390,-2.245641,0.1549768,0.1,0.111131835169017,0.617801047120419,NA,-2.24463058430626,0.00288513939758128,0.149599389657551,0.00498582092975218,-2.24465836768796,0.00337151505862591,0.0951486952969874,0.00470758830477344,-2.2511173261118,0.0101776158687374,0.16523426294268,0.0147635033198801,-2.24640112754944,0.00294113345044952,0.149847776037233,0.00557604368553092,0.640242053616273
"11422-34",390,-2.245641,0.1549768,0.1,0.111811269837747,0.656565656565657,NA,-2.24500128430486,0.00295073758684228,0.153996382883637,0.00486547750194677,-2.2453436849334,0.00343458032069714,0.104280001827721,0.0047028078936048,-2.23101214972708,0.00861109405238324,0.126489063496453,0.0171065661755957,-2.24597074563939,0.00309854312655375,0.154649203060612,0.004861993520154,0.665894507643462
"11422-35",390,-2.245641,0.1549768,0.1,0.111509292570914,0.637755102040816,NA,-2.24547160390138,0.00292610280088166,0.153723482546863,0.00491276296447888,-2.24611153596463,0.00342126730115253,0.101905642919925,0.00470830094200422,-2.24107354007572,0.00991460235028868,0.166424722643554,0.0147590874900199,-2.24541131240889,0.00298172971701843,0.153211794524601,0.00524816112806453,0.639026913278804
"11422-36",390,-2.245641,0.1549768,0.1,0.111543483929907,0.693548387096774,NA,-2.24895451330468,0.00295463766759884,0.159724476179583,0.0048778601803768,-2.24915383255368,0.00334158541083888,0.113861422167723,0.00470209213490458,-2.25679951039775,0.00905431557173185,0.179137212791803,0.0159815847132141,-2.25014745490315,0.00307093560972836,0.159925043714992,0.00499558151575323,0.707571763520433
"11422-37",390,-2.245641,0.1549768,0.1,0.110848501334378,0.587912087912088,NA,-2.24470884524365,0.00283125892601303,0.155471141405671,0.00511082005094483,-2.24485987104816,0.00330293820844336,0.0946874809098665,0.00471504555478083,-2.23642518447827,0.00825741407155797,0.17160384418123,0.0195665030498,-2.24372616086821,0.00292633709734795,0.156015646669088,0.0055993603121033,0.572596199057393
"11422-38",390,-2.245641,0.1549768,0.1,0.112447403401097,0.711864406779661,NA,-2.23583256138056,0.00291650476277364,0.148881300742585,0.0048856979381859,-2.23656665185391,0.00324745407137129,0.109773041629356,0.00468313948530414,-2.2401143985735,0.00897808965374741,0.138245775966557,0.0161158660587382,-2.23625155877552,0.00301104441426521,0.146510384577189,0.00507177968463011,0.730152450047931
"11422-39",390,-2.245641,0.1549768,0.1,0.111392342770458,0.598958333333333,NA,-2.24414082522213,0.00287159484849258,0.158501653013627,0.0050071097616926,-2.24457694767744,0.00338549471304778,0.098738716234638,0.00470760970212427,-2.24030028583522,0.00868580486234565,0.183867764301319,0.0168845091872676,-2.24390360660775,0.00294388791306776,0.160774317573032,0.00539169945183344,0.587152116699355
"11422-40",390,-2.245641,0.1549768,0.1,0.111545629775376,0.63235294117647,NA,-2.24293889759804,0.00294181203456884,0.143052539164887,0.00488239120040552,-2.24195204765459,0.00348453119220963,0.0909169996496138,0.00471567696679908,-2.22941745928835,0.00962561913553829,0.110954906944128,0.0150116233786673,-2.24209341416102,0.00300024080677156,0.143212401300047,0.00491273811386408,0.62061114495943
"11422-41",390,-2.245641,0.1549768,0.1,0.111167104301242,0.650273224043716,NA,-2.24625696035875,0.00289365491785619,0.153605186942221,0.00497138836895869,-2.24649256948468,0.00331096638585575,0.103047540651583,0.00470615107867348,-2.24930012394382,0.00917585480877025,0.153108854890821,0.01572245146387,-2.24629964812259,0.00293738384719,0.15492814144638,0.00519299215323567,0.645369129822859
"11422-42",390,-2.245641,0.1549768,0.1,0.110655033188656,0.631284916201117,NA,-2.250244948168,0.0028679197051447,0.159474933748826,0.0050381457089101,-2.25133393942833,0.00328940127522312,0.105784799622683,0.0047176373118824,-2.25548011755838,0.00887251552207273,0.151269432804157,0.01657823043542,-2.25148142311385,0.00297814472484367,0.156515416025935,0.00509306346509011,0.660851487249134
"11422-43",390,-2.245641,0.1549768,0.1,0.111902527839645,0.639810426540284,NA,-2.24673523205708,0.00298180743594815,0.15560606102352,0.00482545796713252,-2.24529707434207,0.00355628670268793,0.099721474980025,0.00472943395633229,-2.2373082831801,0.00947154317202644,0.151165275956112,0.0151112098812983,-2.24664667754486,0.00308588315835343,0.155089370036799,0.00485756427945634,0.640731076279606
