"sim","N","beta0","beta1","beta2","q","eta1","eta0","eta2","ppv","queried_ppv","avg_prev","fpr","beta0_gs","se_beta0_gs","beta1_gs","se_beta1_gs","beta2_gs","se_beta2_gs","beta0_n","se_beta0_n","beta1_n","se_beta1_n","beta2_n","se_beta2_n","beta0_cc","se_beta0_cc","beta1_cc","se_beta1_cc","beta2_cc","se_beta2_cc","beta0_mle","se_beta0_mle","beta1_mle","se_beta2_mle","beta2_mle","se_beta1_mle","eta0_mle","se_eta0_mle","eta1_mle","se_eta1_mle","eta2_mle","se_eta2_mle","mle_msg","sim_msg"
"seed1031-run932",390,-2.2778541,0.1764544,0.1413503,0.1,3.29583657733622,-1.098612,0.3364722,0.9,0.9,0.118481650245357,0.252173913043478,-2.27449704430211,0.00477212830953803,0.172398389234738,0.00522572860010757,0.137073661980548,0.015750659633268,-2.23850219811852,0.00480080548343561,0.116070403927365,0.00514720596295836,0.179081055297523,0.015637725305136,-2.25904301146322,0.0130163550569342,0.149588009472808,0.0156963711906095,0.113975037046085,0.0455472350235244,-2.2711048152219,0.00530329948266479,0.170289618987676,0.0174068160952225,0.133487431346309,0.00540948635162384,-1.58331229142442,0.302661997415063,3.45465014378784,0.328787586225049,2.38418171028294,1.12410554979496,"Converged",""
"seed1031-run933",390,-2.2778541,0.1764544,0.1413503,0.1,3.29583657733622,-1.098612,0.3364722,0.9,0.95,0.118418748465209,0.245283018867925,-2.28084478484805,0.00506918101635464,0.176706869867469,0.00536145643292211,0.135157267800585,0.0146094347387481,-2.22750762619457,0.00495609754258665,0.106950541500957,0.00522184481421894,0.139321959303656,0.0146520012674536,-2.29093034936259,0.0155974163734471,0.185673460785011,0.0160316114538726,0.1448416833264,0.0430068178450861,-2.27901225619667,0.00550161802367887,0.17502620633119,0.0153176931883118,0.133962413570431,0.0054716824380327,-1.00752493060147,0.259051599165647,3.20867839505507,0.311117244606676,0.267329475903024,0.907591690043547,"Converged",""
"seed1031-run934",390,-2.2778541,0.1764544,0.1413503,0.1,3.29583657733622,-1.098612,0.3364722,0.9,0.85,0.116916155567309,0.333333333333333,-2.27889892755821,0.00455196454825724,0.175322911183718,0.00497266441686407,0.12355301670628,0.0149738673979242,-2.23201696477831,0.0047898002719473,0.0996418816907515,0.00510140291730546,0.131260199945918,0.0150256076384386,-2.27628289254264,0.0141647913907832,0.155185387861821,0.0149776607444716,0.203709961125397,0.0658019481383831,-2.27388290560873,0.00502566433607141,0.17430707543749,0.0193527992292311,0.120445037012436,0.00496133379391844,-1.27640305858799,0.266785564345569,2.66920453455763,0.283096096405338,0.387545511019344,0.955421033458073,"Converged",""
"seed1031-run935",390,-2.2778541,0.1764544,0.1413503,0.1,3.29583657733622,-1.098612,0.3364722,0.9,1,0.118961424388343,0.283018867924528,-2.28534608100514,0.00504608416659064,0.184999368508718,0.00535002683334309,0.152117086771718,0.0146875880765405,-2.24080017215615,0.00503898188755049,0.124656254007976,0.00532558356586341,0.153443154783193,0.014660781594282,-2.28021978924913,0.0141180705641714,0.181709191965636,0.0155703769350448,0.12321923431945,0.0541231886860991,-2.24080017215615,0.00503898188755049,0.124656254007976,0.014660781594282,0.153443154783193,0.00532558356586341,NA,NA,NA,NA,NA,NA,"naive used as replacement, edge case","100% PPV (Queried)"
"seed1031-run936",390,-2.2778541,0.1764544,0.1413503,0.1,3.29583657733622,-1.098612,0.3364722,0.9,0.95,0.11892397245754,0.298076923076923,-2.28487601039353,0.00503229878464959,0.186211965919265,0.00539866801890091,0.134710973930478,0.0156411080521025,-2.23180803934267,0.00500442412556578,0.112795920843966,0.0053256714754429,0.154741636751796,0.0156286921362769,-2.29260134793041,0.0148799958539652,0.19609118754726,0.0163968375613518,0.160323209903067,0.0478641490754365,-2.28607668434908,0.00543035622605021,0.18668942698941,0.0159963169500494,0.136802725980392,0.00559996880037125,-1.01721804900059,0.260340278639684,3.08645927798793,0.301451376483558,0.831674164718291,1.06457372481012,"Converged",""
"seed1031-run937",390,-2.2778541,0.1764544,0.1413503,0.1,3.29583657733622,-1.098612,0.3364722,0.9,0.8,0.118454006410982,0.175438596491228,-2.27713311146916,0.00479639284822214,0.174664718714298,0.00521746083700797,0.146014320744168,0.015269137807766,-2.23749833790581,0.00459372881238312,0.122614468685485,0.00504181338629635,0.155975682668746,0.0152617306655052,-2.27007142054448,0.0127321969325691,0.165041971861574,0.0150436386713557,0.162962157995402,0.061674931809737,-2.27447841874939,0.00533400592162715,0.173349973954583,0.0169260629755975,0.142568602922729,0.00538685861345006,-1.3630319208916,0.271671488425775,3.70080271750983,0.332678011592335,0.798766813695629,1.15846599168271,"Converged",""
"seed1031-run938",390,-2.2778541,0.1764544,0.1413503,0.1,3.29583657733622,-1.098612,0.3364722,0.9,0.85,0.119409986844669,0.28,-2.27925689716891,0.00511240869491644,0.175356617165095,0.00544959468455034,0.156725706455325,0.011066604869385,-2.22102752419544,0.00509840598430227,0.0988006386939735,0.00535611213310584,0.16527587129742,0.0113807831489487,-2.27871677102912,0.0150206283431712,0.160923719316211,0.0158221141868345,0.163320067552157,0.0443807443774284,-2.28242671600494,0.00573356797394917,0.175830805044023,0.0126037167901721,0.18374207075078,0.00563138491786205,-0.729010611177198,0.251457011142138,2.97466693648632,0.305754649685417,-0.771843764319191,0.77149887210804,"Converged",""
"seed1031-run939",390,-2.2778541,0.1764544,0.1413503,0.1,3.29583657733622,-1.098612,0.3364722,0.9,0.85,0.118281490623731,0.336065573770492,-2.27633212158901,0.00472405471500644,0.18176062379483,0.00511488635514533,0.106454644389318,0.0147125603038915,-2.23724357127673,0.00521181997689011,0.113554122408989,0.00542905505946176,0.131593905461709,0.0147850614491555,-2.26141395770653,0.014641279497308,0.170567511913673,0.01557871976276,0.115069375024092,0.0484654815635489,-2.27616308208749,0.00509698378613364,0.181888761450983,0.015737392216322,0.106488455515865,0.00526580155892435,-1.70474956622321,0.321363533609381,3.36102380823062,0.333814946313452,1.14403357493121,0.951161224661475,"Converged",""
"seed1031-run940",390,-2.2778541,0.1764544,0.1413503,0.1,3.29583657733622,-1.098612,0.3364722,0.9,0.85,0.118534188488715,0.254545454545455,-2.2730859571946,0.00491500673965876,0.171321400494807,0.00527190245374216,0.132674784761068,0.0155765991807845,-2.22693695807028,0.00481072698468403,0.108881378453626,0.00513898104579299,0.146423275076415,0.0155336599700993,-2.28109560611886,0.0135611389413026,0.186275146481218,0.0151132953207759,0.116773487404769,0.0412343635617815,-2.27534873613125,0.00541510114618119,0.172479780938841,0.0162234785589464,0.132291553235843,0.00545387553067924,-1.03927938389268,0.25706209276758,3.3004444749774,0.317029884667158,0.70812979908725,0.990461567445306,"Converged",""
"seed1031-run941",390,-2.2778541,0.1764544,0.1413503,0.1,3.29583657733622,-1.098612,0.3364722,0.9,0.9,0.117700961065482,0.311475409836066,-2.28239590640207,0.0047694992525816,0.178258614685929,0.00511653087509821,0.144955934590814,0.016698816012278,-2.2436257024195,0.00502447688560801,0.113079542218978,0.00518000864238619,0.194761654061861,0.0168276848652214,-2.28132770300427,0.0130247619066525,0.195463858574209,0.0150899088421449,0.119047101781849,0.0388694941138603,-2.27889570747766,0.00550330085368263,0.178400692430725,0.0185761647218821,0.125541207622588,0.00543131109965752,-1.54205423754078,0.297390048035879,3.05678505456518,0.310524688535743,2.94329192663093,1.14399126416665,"Converged",""
"seed1031-run942",390,-2.2778541,0.1764544,0.1413503,0.1,3.29583657733622,-1.098612,0.3364722,0.9,0.85,0.11906953495354,0.278846153846154,-2.28177176796329,0.00498780681006495,0.181633531360975,0.00540765829921046,0.151206155306417,0.0169080977960596,-2.22854778382602,0.00497803851437195,0.103968623286825,0.00527187437055525,0.203005896695064,0.0168630797488427,-2.27353248340931,0.0132764894992197,0.1734854341318,0.0149418009779699,0.12930097101857,0.0634015449616037,-2.28004316841891,0.00539447303377611,0.180560708016865,0.0179079160530343,0.153192341781585,0.00551244052097824,-1.2170891348668,0.275486729212301,3.06788179894181,0.305734736617959,2.28907493690161,1.17076511479666,"Converged",""
"seed1031-run943",390,-2.2778541,0.1764544,0.1413503,0.1,3.29583657733622,-1.098612,0.3364722,0.9,0.95,0.118418270205739,0.269565217391304,-2.27756540888946,0.0047178518558318,0.173689799911148,0.00520227217467517,0.135637313156264,0.0108218403634875,-2.22384011956384,0.00457276245400115,0.0999975272468314,0.00504647454058654,0.147245944201279,0.0108509051042866,-2.27303032142496,0.0125669148855778,0.16907268235064,0.0156654736680263,0.114273772947884,0.0244316792401851,-2.27427971670966,0.00533233073707126,0.173213502052894,0.0113118310473904,0.12927801927746,0.00534479064224425,-1.00005626808038,0.251730199839616,2.77567244086471,0.290876974589845,0.933893008628645,0.836838200780509,"Converged",""
"seed1031-run944",390,-2.2778541,0.1764544,0.1413503,0.1,3.29583657733622,-1.098612,0.3364722,0.9,0.95,0.118646274049655,0.176470588235294,-2.27205911432489,0.00480537486350027,0.175342313882876,0.00513699929550153,0.121910337935942,0.0147622185920351,-2.22954820557764,0.00461909174296159,0.119066627070285,0.00496378238857653,0.129915673412342,0.014741865160502,-2.26589949744468,0.0130737689959025,0.173657845741581,0.0146700886108258,0.0990077483392978,0.052375066808159,-2.23259642100708,0.00449481575526463,0.137909850989179,0.0152388183868048,0.117118762323291,0.00483763446335121,NA,NA,NA,NA,NA,NA,"",""
"seed1031-run945",390,-2.2778541,0.1764544,0.1413503,0.1,3.29583657733622,-1.098612,0.3364722,0.9,0.8,0.118487649262635,0.230769230769231,-2.28028993485009,0.00487366003408444,0.175129292849587,0.00517966187041886,0.152683906101765,0.0118719350916364,-2.23820252654926,0.00494053248444735,0.115709638129823,0.00519439622396522,0.153109085979343,0.0119218819039246,-2.27554505213192,0.0116059413553233,0.187270290714175,0.014910818550702,0.0930759733904091,0.0507317033933052,-2.2828182133937,0.00537683414359684,0.176831452182297,0.014510145184466,0.144305740639499,0.00541368004964635,-1.40952457033691,0.287387705107931,3.76393293300042,0.33792544387217,0.580177647889131,0.860028047631734,"Converged",""
"seed1031-run946",390,-2.2778541,0.1764544,0.1413503,0.1,3.29583657733622,-1.098612,0.3364722,0.9,0.95,0.118065030797116,0.285714285714286,-2.2773389711628,0.00474347548882518,0.17410094188856,0.00514420654245389,0.133849860605033,0.0132362371689355,-2.24152205737601,0.00487652012133035,0.120010690163113,0.00521910432024123,0.139367093683786,0.0132785102236745,-2.30519333939923,0.0136450909518218,0.199023992004283,0.0152276910892052,0.145039837309759,0.0475697933543914,-2.27954114697516,0.00532462545550538,0.176227189136754,0.0140385814341959,0.128868964034996,0.00534770870857906,-1.30601893758301,0.285126069413595,3.34139854713537,0.318938516879176,0.464133607712246,0.942030224897517,"Converged",""
"seed1031-run947",390,-2.2778541,0.1764544,0.1413503,0.1,3.29583657733622,-1.098612,0.3364722,0.9,0.9,0.118639615825905,0.256637168141593,-2.28234737040348,0.00491247405111895,0.178838509322552,0.00523504257110012,0.165864170431981,0.0141521641586931,-2.23045911170261,0.00492301947982032,0.106587371742848,0.00517802733811058,0.176348183896401,0.0143209482251619,-2.2955388148469,0.0126190882468327,0.180480017781381,0.0151910539675712,0.201953053723086,0.0295657934500906,-2.27956511973088,0.00543160092362751,0.178569519580998,0.0154360551847915,0.156485532273317,0.00543975250064068,-1.19144811540832,0.268932473455003,3.12121188499313,0.306725310730898,0.784313891599816,0.898002148278181,"Converged",""
"seed1031-run948",390,-2.2778541,0.1764544,0.1413503,0.1,3.29583657733622,-1.098612,0.3364722,0.9,0.8,0.118826844600065,0.278846153846154,-2.28500634328943,0.00530054437831385,0.178877653905409,0.00542285422676821,0.15959224938001,0.0143435197228393,-2.24322340763634,0.0054976576149112,0.121600137412236,0.00552938243445696,0.157374745743304,0.014508119314259,-2.28618049442845,0.0141597165813538,0.167259003366398,0.0152351557420832,0.141384560202438,0.0419163970247934,-2.28338631265941,0.00576702251848626,0.177981669574657,0.0155726746112201,0.159335750078004,0.00565407222966269,-1.30235772354274,0.310420425575459,3.50385247445559,0.333201979332833,-0.101279853172055,0.967238493816045,"Converged",""
"seed1031-run949",390,-2.2778541,0.1764544,0.1413503,0.1,3.29583657733622,-1.098612,0.3364722,0.9,1,0.11827179784242,0.214953271028037,-2.28343740387328,0.00513588619206196,0.175500003127595,0.00535141871965739,0.154305759544594,0.0154409815171766,-2.24298516942422,0.0050091196852961,0.125270520478562,0.00527654709044943,0.132606266685258,0.0153745167569098,-2.31415574395919,0.0170836859277965,0.201675240536431,0.0169115846018652,0.205860594117153,0.0561913580896339,-2.24298516942422,0.0050091196852961,0.125270520478562,0.0153745167569098,0.132606266685258,0.00527654709044943,NA,NA,NA,NA,NA,NA,"naive used as replacement, edge case","100% PPV (Queried)"
"seed1031-run950",390,-2.2778541,0.1764544,0.1413503,0.1,3.29583657733622,-1.098612,0.3364722,0.9,1,0.119736907871378,0.164948453608247,-2.27838177341153,0.00534171402532622,0.181770677637358,0.00552825939099018,0.128473632818129,0.0136850464243692,-2.21098403574383,0.00471643070244692,0.106775400509232,0.00505508510644715,0.101053251102523,0.0135742968775496,-2.28277118084957,0.0157994918618701,0.202127600910552,0.016874102272891,0.057434857380786,0.0523589594363234,-2.21098403574383,0.00471643070244692,0.106775400509232,0.0135742968775496,0.101053251102523,0.00505508510644715,NA,NA,NA,NA,NA,NA,"naive used as replacement, edge case","100% PPV (Queried)"
