"sim","N","beta0","beta1","beta2","q","eta1","eta0","ppv","queried_ppv","avg_prev","fpr","beta0_gs","se_beta0_gs","beta1_gs","se_beta1_gs","beta2_gs","se_beta2_gs","beta0_n","se_beta0_n","beta1_n","se_beta1_n","beta2_n","se_beta2_n","beta0_cc","se_beta0_cc","beta1_cc","se_beta1_cc","beta2_cc","se_beta2_cc","beta0_mle","se_beta0_mle","beta1_mle","se_beta2_mle","beta2_mle","se_beta1_mle","eta0_mle","se_eta0_mle","eta1_mle","se_eta1_mle","mle_msg","sim_msg"
"seed1031-run1",2200,-1.6094379124341,0.1764544,0.1413503,0.1,0.3897812,0.405465108108164,0.6,0.595454545454545,0.220762067416568,0.501216545012166,-1.60834280444569,0.00115965467802638,0.174954318182321,0.0014124448773827,0.140373089564951,0.00460560309136677,-1.60660033127137,0.00155101618820836,0.109959412687025,0.00161548040016226,0.12816791142924,0.00461484230059592,-1.60541705471419,0.00413447860432464,0.174434371249003,0.00457502324012784,0.125907170833449,0.0152767309648443,-1.60851130092445,0.00117943939811516,0.17490248506589,0.00466161546576856,0.140709677305154,0.00141958863121697,0.505588531985419,0.0667464025386698,-0.478092252942452,0.378798491427004,"Converged",""
"seed1031-run2",2200,-1.6094379124341,0.1764544,0.1413503,0.1,0.3897812,0.405465108108164,0.6,0.6,0.22007295416892,0.508716323296355,-1.60857646079437,0.00114497993697554,0.17575067484567,0.00141578219828372,0.137333598597162,0.004741344282781,-1.60797114939041,0.00152879778170052,0.110135918482105,0.00160948216837498,0.118260505168843,0.00473992074515184,-1.60516138507225,0.00426120725018201,0.167048949527034,0.00458355358130944,0.160449087870052,0.0187658695956757,-1.60867333883881,0.00114923050372499,0.175861043977587,0.00479275321908076,0.138258298297193,0.00141122520077965,0.454518264791142,0.0653355796608462,-0.705758632599939,0.364269926641834,"Converged",""
"seed1031-run3",2200,-1.6094379124341,0.1764544,0.1413503,0.1,0.3897812,0.405465108108164,0.6,0.636363636363636,0.220592724340173,0.494719740048741,-1.61022097104522,0.00111574756498371,0.178829133655103,0.00140733023639627,0.134767474679337,0.00434641277391205,-1.61019430996595,0.00149405097797511,0.112246108086002,0.00160286249815211,0.142867572848739,0.00434900751212138,-1.61457811106862,0.00415824971616659,0.179678760852198,0.004690471434378,0.139185410753496,0.014769573009295,-1.61018131513885,0.00113283818021044,0.178868107128462,0.00438623187279613,0.134482301808974,0.00141210044133357,0.428763192094901,0.0649807431374929,0.311145701016855,0.350264938026607,"Converged",""
"seed1031-run4",2200,-1.6094379124341,0.1764544,0.1413503,0.1,0.3897812,0.405465108108164,0.6,0.7,0.220194017662222,0.455555555555556,-1.60887474590458,0.0011180761072134,0.174982310277886,0.00141106510133877,0.143160673028161,0.00449700617154208,-1.61031195829571,0.0014490968005634,0.112665921064157,0.00155666083833737,0.152415882330848,0.00450226510841417,-1.60696522980823,0.00451766227061281,0.175962535255698,0.00494328975571588,0.125551570985935,0.0140689308732778,-1.6091177087819,0.00114663963606484,0.17502029728808,0.00457891966435074,0.143381142686012,0.00142013019402595,0.461381508417117,0.0668306992539805,0.354079065260869,0.368593692505152,"Converged",""
"seed1031-run5",2200,-1.6094379124341,0.1764544,0.1413503,0.1,0.3897812,0.405465108108164,0.6,0.577272727272727,0.22052572850967,0.476418864908074,-1.61054272283298,0.00110412692242718,0.177194633548022,0.00140914236108238,0.144434535919816,0.00410028555932036,-1.61289122627668,0.00145788597480771,0.112844786866583,0.00157637189278592,0.161019914301776,0.00410164914741227,-1.61438440835038,0.00383795552140126,0.182564607923628,0.00456206116539566,0.158332983352913,0.0130563771156476,-1.61073849929184,0.00114257999071881,0.177187552276285,0.00431195253666136,0.14589070932675,0.00142296050736356,0.396761438125567,0.0664662375390768,0.571475627347261,0.343889838765338,"Converged",""
"seed1031-run6",2200,-1.6094379124341,0.1764544,0.1413503,0.1,0.3897812,0.405465108108164,0.6,0.618181818181818,0.220040344526666,0.487301587301587,-1.60953184390294,0.00113320983808831,0.175916560587753,0.00141141292784853,0.138850872087682,0.00472531091974208,-1.61177346910122,0.00151331198943904,0.11035791310746,0.00158937454175159,0.156051457647275,0.00473834675573075,-1.60867182923644,0.00411679947135256,0.18019693505171,0.00462461610200188,0.117366507656822,0.0156515844850418,-1.60968256017048,0.00114145365855405,0.175842529431838,0.00477066517303752,0.139494834500727,0.0014064030882803,0.356021815282692,0.0671659560814476,0.681219671191917,0.396394712446399,"Converged",""
"seed1031-run7",2200,-1.6094379124341,0.1764544,0.1413503,0.1,0.3897812,0.405465108108164,0.6,0.6,0.220090954401674,0.467614533965245,-1.6099452319095,0.00111303134330434,0.175949174704003,0.00141237178017197,0.144963553764782,0.00426222796224323,-1.61117223621558,0.00146543656627109,0.111571977195047,0.00156768620094976,0.153822505037952,0.00427664057955707,-1.6068276645904,0.00408433366027968,0.171693200976925,0.00458803248574294,0.135808330496893,0.0166002090312148,-1.60977215236243,0.00112863767136527,0.175970064109817,0.00433340442733412,0.144748670662248,0.00142018800241538,0.408138332396145,0.0668610208782995,0.385715668642333,0.376059098520557,"Converged",""
"seed1031-run8",2200,-1.6094379124341,0.1764544,0.1413503,0.1,0.3897812,0.405465108108164,0.6,0.645454545454546,0.220213954088253,0.478330658105939,-1.6097249680227,0.00112783184947723,0.176711512239043,0.00140993907135853,0.140403041784066,0.0047076690632882,-1.61057213858576,0.00148462130550583,0.113020799135991,0.00158303781524394,0.144222666708938,0.00472010257440287,-1.60700003107138,0.00429606617307572,0.174567434982277,0.00470243379660096,0.131448012205111,0.0154416702041213,-1.6092229468963,0.00115490291531298,0.176769283477148,0.00483342255417984,0.138597903637129,0.00141971655524752,0.436445355752733,0.0671187714049855,0.215135578867133,0.392195126367456,"Converged",""
"seed1031-run9",2200,-1.6094379124341,0.1764544,0.1413503,0.1,0.3897812,0.405465108108164,0.6,0.622727272727273,0.22046156593024,0.461722488038278,-1.60882150237371,0.0011241684947108,0.176273662171617,0.00141000175679482,0.139183942937014,0.0043730152778462,-1.60883247911535,0.00146198176299326,0.112101885408909,0.00156389894425937,0.144237804886733,0.0043843646104218,-1.60545360569689,0.0041451277069941,0.174446551124692,0.00462816094728866,0.141030799801669,0.0134183018501901,-1.6087384563884,0.00114654709944153,0.176227577701927,0.0044251049614407,0.139488776836437,0.00142109006451451,0.467182681140794,0.0672886806976958,0.179211167451683,0.365130949655581,"Converged",""
"seed1031-run10",2200,-1.6094379124341,0.1764544,0.1413503,0.1,0.3897812,0.405465108108164,0.6,0.672727272727273,0.220668455201186,0.46897663174859,-1.60774744441007,0.00111775841269996,0.174498583542756,0.00140838483238445,0.142211908927364,0.00443878971726851,-1.60896721912959,0.00147744919582536,0.111176411905972,0.00157631295032397,0.158433770048013,0.00444999634220672,-1.61322530351227,0.00430656748819228,0.17742006480807,0.00485274115155285,0.15885938454499,0.0143837021802541,-1.60776791504681,0.0011294279651986,0.174579190967598,0.00446369059880581,0.141790338899235,0.00140842668454363,0.42563095271369,0.0663881504408043,0.704913844763692,0.385724746808054,"Converged",""
