"sim","N","beta0","beta1","beta2","q","eta1","eta0","ppv","queried_ppv","avg_prev","fpr","beta0_gs","se_beta0_gs","beta1_gs","se_beta1_gs","beta2_gs","se_beta2_gs","beta0_n","se_beta0_n","beta1_n","se_beta1_n","beta2_n","se_beta2_n","beta0_cc","se_beta0_cc","beta1_cc","se_beta1_cc","beta2_cc","se_beta2_cc","beta0_mle","se_beta0_mle","beta1_mle","se_beta2_mle","beta2_mle","se_beta1_mle","eta0_mle","se_eta0_mle","eta1_mle","se_eta1_mle","mle_msg","sim_msg"
"seed1031-run1",390,-2.2778541,0.1764544,0.1413503,0.25,0.3897812,0.405465108108164,0.6,0.581632653061224,0.112194419319777,0.474576271186441,-2.27928893870214,0.0036608451247623,0.179494493672381,0.0047225837672593,0.139781465314145,0.0155916922453881,-2.28177475864533,0.00478174001383709,0.108342263648244,0.00514183321592629,0.157076681252096,0.0156663111507941,-2.2910618307308,0.00836600954330268,0.183559551308186,0.00955198641254684,0.147842284162688,0.0327707533056422,-2.2800784697436,0.00384181853133483,0.179826985840536,0.0163672846975591,0.143006336850002,0.00477443450835503,0.270602168204407,0.16757013671576,0.484796885075217,0.934406138317246,"Converged",""
"seed1031-run2",390,-2.2778541,0.1764544,0.1413503,0.25,0.3897812,0.405465108108164,0.6,0.653061224489796,0.112824588925484,0.465753424657534,-2.28465237730172,0.00385282101299196,0.18572918872949,0.00467357024422003,0.15041863401439,0.0176790559427221,-2.28913308142276,0.00504735486059373,0.12228444578137,0.00524906632327408,0.177717404533884,0.0177889835726897,-2.28006438703892,0.00911226768133524,0.184684775100631,0.00989811094694807,0.141379522039708,0.0361494217378164,-2.28376870293235,0.00401574233972418,0.185385817151304,0.0187861210582354,0.143179255460014,0.00467716476985473,0.380386937599922,0.170762368156793,1.36188258221596,1.12530554789786,"Converged",""
"seed1031-run3",390,-2.2778541,0.1764544,0.1413503,0.25,0.3897812,0.405465108108164,0.6,0.642857142857143,0.11262290535927,0.513392857142857,-2.27610265299271,0.00374316342462413,0.172355756972479,0.00469763692996739,0.131041940738595,0.0151352101890058,-2.26998857873667,0.00491760992525017,0.1022850574188,0.00533021169799941,0.0979691769421043,0.0150425246763187,-2.27570154053926,0.00895607300279404,0.16535763129533,0.00986681288693201,0.143637927016008,0.0357393381757585,-2.27679873246759,0.00389389734608023,0.171541025534266,0.0159012953404481,0.129402218465175,0.00471606701385666,0.526538829470044,0.16088392560916,-0.994354606274792,0.821894064969846,"Converged",""
"seed1031-run4",390,-2.2778541,0.1764544,0.1413503,0.25,0.3897812,0.405465108108164,0.6,0.561224489795918,0.113497251633962,0.511737089201878,-2.28102774970489,0.00371732196757651,0.182181347754193,0.00465680519161059,0.141554421808044,0.013364979112728,-2.28132293784401,0.00503637516639826,0.116013496805022,0.00541846526614427,0.148489252058045,0.0134102715473423,-2.28787440914053,0.0079284920037306,0.184632063097696,0.00940857798490381,0.186027319213541,0.0217451346306086,-2.27969622532349,0.00394378713719193,0.182434634408107,0.0137903289013219,0.137983773188726,0.00471698549785085,0.416727128972653,0.157436930746763,0.298452537665005,0.743943115345794,"Converged",""
"seed1031-run5",390,-2.2778541,0.1764544,0.1413503,0.25,0.3897812,0.405465108108164,0.6,0.581632653061224,0.112117308242326,0.541125541125541,-2.2793594431896,0.00381836359330986,0.176381781275988,0.00472000479318456,0.1279058605038,0.0164377153717555,-2.27675239683879,0.00515452971650719,0.103035483115075,0.00539845327879835,0.102599799096046,0.0164745061765701,-2.27363104247229,0.00864646023289138,0.16154293277725,0.00950677752425174,0.184964047656369,0.0481081867542784,-2.27780074341619,0.00406762403113695,0.176074839986163,0.0187445355952911,0.121607740428629,0.00479515821937799,0.296316375505571,0.162662728837464,-0.654396826695453,0.909278126276407,"Converged",""
"seed1031-run6",390,-2.2778541,0.1764544,0.1413503,0.25,0.3897812,0.405465108108164,0.6,0.571428571428571,0.112228080919732,0.452586206896552,-2.27725644615125,0.00369062683006153,0.173884496271392,0.00470997952311776,0.130063513675369,0.0153655500955677,-2.28357918183485,0.00478536144689463,0.113656552141463,0.00511587445687858,0.149749531058693,0.0153777409299032,-2.27113166237739,0.00822873265763299,0.174092338369361,0.00946142444179501,0.0926600723685478,0.0317054277220828,-2.2770731174601,0.00383999064124142,0.173649379913239,0.0158091252618232,0.12655423694139,0.0047730655580629,0.294431004764665,0.174213502613313,1.15131896610136,1.06109581404272,"Converged",""
"seed1031-run7",390,-2.2778541,0.1764544,0.1413503,0.25,0.3897812,0.405465108108164,0.6,0.653061224489796,0.113515200136376,0.507389162561576,-2.28366493499839,0.00391489973984588,0.1823516529607,0.00466904372827837,0.13645834131496,0.0155575146161943,-2.27359197723922,0.00509736554437336,0.113435837884999,0.00549460051551866,0.102437262500876,0.0153656429287309,-2.28282030337904,0.00907875053335709,0.176508015042996,0.00995942784692404,0.149940991216493,0.0276270702428623,-2.2820624968303,0.00398069151218081,0.18207926135648,0.0157414639623291,0.134675440584837,0.00466378928305711,0.657354773984517,0.158840206515203,-0.819135427994861,0.775940241741215,"Converged",""
"seed1031-run8",390,-2.2778541,0.1764544,0.1413503,0.25,0.3897812,0.405465108108164,0.6,0.561224489795918,0.112807997582401,0.495454545454545,-2.27806598527984,0.00365005067493307,0.173427420154236,0.00468083316321377,0.140968838223235,0.0141876562730275,-2.28112414430367,0.00493786557355591,0.110520291517339,0.00532092525884519,0.159217855195131,0.0142961750897981,-2.27839760105525,0.00836180317213808,0.176827640041047,0.00946306827314304,0.100151886727085,0.0390832885039708,-2.2780575829411,0.00382490607059737,0.173237254127029,0.0165301273598772,0.140248963390343,0.00472425296592668,0.388205341105326,0.155587323803345,0.57278106153874,0.866649356910012,"Converged",""
"seed1031-run9",390,-2.2778541,0.1764544,0.1413503,0.25,0.3897812,0.405465108108164,0.6,0.551020408163265,0.111958736650007,0.502164502164502,-2.28000923043126,0.00379450778673237,0.176387338857663,0.00474964341947666,0.127947493348192,0.0158554279118978,-2.27576409394455,0.00508452987000268,0.103425604164854,0.0053099088297968,0.104785171307155,0.0159310620398908,-2.26892185138684,0.00856929636641148,0.163790114066149,0.00941184690915798,0.0952606882449221,0.0357343930544832,-2.28134059716706,0.00387142232660747,0.175995838906384,0.0161747482665838,0.128483306425862,0.00475812711970995,0.465580018537699,0.161633007607784,-1.0088845385218,0.999341624107268,"Converged",""
"seed1031-run10",390,-2.2778541,0.1764544,0.1413503,0.25,0.3897812,0.405465108108164,0.6,0.622448979591837,0.11275720212125,0.511415525114155,-2.27469393201733,0.00375727256361751,0.168553257625575,0.00467324352938022,0.132832146465346,0.0169123123354898,-2.27292133385894,0.00501120570812,0.102973881229657,0.00535938690584994,0.132179402682895,0.0170147822802006,-2.2796604558792,0.00868977023943902,0.167083038528486,0.00970968202794749,0.147219532133909,0.0322682430380904,-2.27459929234907,0.00397205009591069,0.167950261679423,0.0176366894207898,0.126102903595699,0.00470967298158997,0.440712558778166,0.163337711182852,0.135081769379948,0.91560277084457,"Converged",""
