"sim","N","beta0","beta1","beta2","q","eta0","eta1","ppv","queried_ppv","avg_prev","fpr","beta0_gs","se_beta0_gs","beta1_gs","se_beta1_gs","beta2_gs","se_beta2_gs","eta0_gs","se_eta0_gs","eta1_gs","se_eta1_gs","beta0_n","se_beta0_n","beta1_n","se_beta1_n","beta2_n","se_beta2_n","beta0_cc","se_beta0_cc","beta1_cc","se_beta1_cc","beta2_cc","se_beta2_cc","eta0_cc","se_eta0_cc","eta1_cc","se_eta1_cc","beta0_mle","se_beta0_mle","beta1_mle","se_beta2_mle","beta2_mle","se_beta1_mle","eta0_mle","se_eta0_mle","eta1_mle","se_eta1_mle","msg"
"11422-151",2200,-2.2778541,0.1764544,0.1413503,0.1,0.847297860387203,0.3897812,0.7,0.727272727272727,0.114721562291106,0.381040892193309,-2.27486479811032,0.00165394184615226,0.17339670052613,0.00196160913448877,0.13838112018696,0.00609474021136495,0.902073302270444,0.0736348965592223,0.94323906053357,0.42318562354215,-2.27716606451625,0.00204428583703661,0.12994777603985,0.00218348346771082,0.156817977435912,0.00609833877677187,-2.27393845155839,0.00517569435466739,0.181701055057688,0.00619826394502935,0.115737185255747,0.0192321948381669,0.844841499274617,0.228104604637118,1.3354390030808,1.44874070202303,-2.27492949359072,0.0017868614909076,0.173679385156759,0.00656506307200446,0.139055857770501,0.00192665667278752,0.899217272194987,0.0785074191942834,0.900686534580206,0.43912043020005,""
"11422-152",2200,-2.2778541,0.1764544,0.1413503,0.1,0.847297860387203,0.3897812,0.7,0.727272727272727,0.11471776536224,0.395891690009337,-2.2780020336807,0.00166893681266329,0.175708215541791,0.00196489960863654,0.153072089078289,0.00608123379381483,0.965974154758419,0.0724265612431354,0.117865185006573,0.396059832290407,-2.28028343668858,0.00207378389892563,0.133331829594793,0.00220686176619241,0.156346544945923,0.00609363675255919,-2.27955390765395,0.0051550607103736,0.175181658871671,0.00619878953475842,0.177256461417704,0.017662813835698,1.00889463212664,0.224599155522634,-0.213502487863519,1.00066783698463,-2.2786226769143,0.00179632386679916,0.175702389450346,0.00654991766975091,0.153280882849526,0.0019374337024089,0.991111803177183,0.0774249976299779,0.115121262705992,0.415062197518097,""
"11422-153",2200,-2.2778541,0.1764544,0.1413503,0.1,0.847297860387203,0.3897812,0.7,0.748427672955975,0.114269916377777,0.39964317573595,-2.278145829529,0.00163663077400659,0.176966188141872,0.00196138702781947,0.146104998672542,0.00581737737482282,0.835074685663477,0.0701526247105367,0.397318231704366,0.386484398639445,-2.27758899654963,0.00205165275378803,0.126130999072148,0.00218526290150292,0.153584588733659,0.00582952201947073,-2.27677110846703,0.00538563581841912,0.18168384576106,0.00623973147567666,0.142384609513455,0.0174432568810641,1.18910331292784,0.224166428335393,-0.787466717927376,0.994249506021514,-2.27785603691679,0.00178057836884169,0.177054653234468,0.00658996923768553,0.144669113355205,0.00193013575484716,0.821085056802412,0.0748454969321829,0.468457648397778,0.408322501974678,""
"11422-154",2200,-2.2778541,0.1764544,0.1413503,0.1,0.847297860387203,0.3897812,0.7,0.666666666666667,0.114242095343462,0.401610017889088,-2.27748329162526,0.0016330102284842,0.17555396142458,0.00196043253915993,0.14879182261654,0.00624596967137378,0.83139311319172,0.0708396391547124,0.434431595921833,0.396815269481274,-2.27857400840461,0.00203896851747195,0.126976340924937,0.00218420631771045,0.159213714142474,0.00626703068323117,-2.27151935547226,0.00492722576877623,0.17039873612512,0.00620628863582342,0.176808721589549,0.0231938245530311,0.512509059123621,0.2288405514972,1.77166374297226,1.53057372924732,-2.27606211299222,0.00173113880305939,0.17602615483784,0.00666661180355566,0.144999162579024,0.00193527346373899,0.766906663957701,0.0739847549364623,0.587596678078428,0.40960185623976,""
"11422-155",2200,-2.2778541,0.1764544,0.1413503,0.1,0.847297860387203,0.3897812,0.7,0.728476821192053,0.114268108104607,0.40990990990991,-2.27604095618284,0.0016576983534429,0.175406604910151,0.00196216116582329,0.134179850078542,0.0063694627037773,0.854734888850869,0.0713357740632804,0.171827626301971,0.406401503577863,-2.27654269107866,0.00208021946558758,0.126891965590478,0.00220140372930051,0.138074869978819,0.00638701778663607,-2.27353504073483,0.00520350496597563,0.174515128164815,0.00619931213521202,0.120070912447435,0.0172152733264973,1.01664550431545,0.229121385379196,-0.23705518260158,1.08674144246102,-2.27557469572663,0.00178967777534232,0.176145162398688,0.006968284338307,0.133649036050707,0.00192424747286548,0.821683356885533,0.0758610686165745,0.187235390503547,0.427887719968083,""
"11422-156",2200,-2.2778541,0.1764544,0.1413503,0.1,0.847297860387203,0.3897812,0.7,0.613924050632911,0.113868207614757,0.411247803163445,-2.27768082459178,0.00163197864709015,0.175183199391624,0.00196144480587179,0.139069724967303,0.00630024567935093,0.817104914581012,0.0699351992811998,0.0209156039614011,0.381488164161277,-2.27899562428933,0.00204165273080793,0.126513048349572,0.00218592793955311,0.139866891055918,0.00630786834109861,-2.27814786375399,0.00497546224960124,0.174869756770802,0.00621069423821714,0.166684039177385,0.0198071093754609,0.412154849752581,0.21073660001341,0.44425258217749,1.15517803778075,-2.27737427958918,0.00176861578629497,0.175338567258921,0.00682674453625583,0.139389614134089,0.00193036762511571,0.802581987178025,0.0744054097674711,0.00816040246300853,0.395877413295479,""
"11422-157",2200,-2.2778541,0.1764544,0.1413503,0.1,0.847297860387203,0.3897812,0.7,0.677631578947368,0.114099809672265,0.394950405770965,-2.27569707097461,0.00165757983305255,0.172765357664919,0.00196456772187064,0.133774423390145,0.00648661421293766,0.846012952501108,0.071976513347657,0.646300049356396,0.44252199152221,-2.2792360197471,0.00207509306002407,0.129055895778721,0.00219244235301565,0.146863971764517,0.0065061011959722,-2.27811334571865,0.00521948000442918,0.176723804070433,0.00621896733220847,0.113629855632279,0.0282382550369367,0.659620156333454,0.23046305951973,0.962349315746354,1.78826996527772,-2.27509558101633,0.00178185514650938,0.172741351155135,0.0069741278675109,0.133212153739142,0.00192865742690232,0.824001230566017,0.0765095950073619,0.653302966777745,0.459839988639205,""
"11422-158",2200,-2.2778541,0.1764544,0.1413503,0.1,0.847297860387203,0.3897812,0.7,0.644295302013423,0.114288442668846,0.420036764705882,-2.27937132894296,0.00163859157764358,0.176930271659602,0.00196428232490991,0.142379876440202,0.00608324943865783,0.757128578510232,0.0705366228868975,1.27576965135333,0.441915829525479,-2.28160332262471,0.00210412653459705,0.127668715217482,0.00223010168780259,0.16684278939423,0.00610716306268506,-2.28661372809294,0.00478794770697116,0.18528301066893,0.00623413355059024,0.157961208401875,0.0176980136405174,0.423089543685507,0.213349436631539,1.60259619523432,1.28668986836815,-2.27819427517563,0.00175645753966292,0.176765236987397,0.00650631875750293,0.140616818078686,0.00192911539578448,0.717116905883246,0.0740223768888032,1.33984338476861,0.458725340244082,""
"11422-159",2200,-2.2778541,0.1764544,0.1413503,0.1,0.847297860387203,0.3897812,0.7,0.76969696969697,0.114429268474911,0.414018691588785,-2.27898119643231,0.00165927007884824,0.177229249701368,0.00196699340214418,0.13785015343746,0.00627251535376019,0.926979730220965,0.0702455793508489,0.0838843295206312,0.378222114526865,-2.27888773137375,0.00208090597644178,0.130031859510585,0.00222943737911007,0.139566091673959,0.00626749341444885,-2.28321831721628,0.00563351633217227,0.182671156805692,0.006343632264485,0.123021133954076,0.0268641800847155,1.12082836618603,0.249358258297594,0.972213063975581,1.95264988459673,-2.27875469616279,0.0017899999070461,0.177578873499895,0.00683507310922449,0.135903181167301,0.00194060096760087,0.910826840143727,0.0743599094432483,0.162491165415345,0.392549557567856,""
"11422-160",2200,-2.2778541,0.1764544,0.1413503,0.1,0.847297860387203,0.3897812,0.7,0.778481012658228,0.114503909946814,0.4,-2.27694609483067,0.00165811241869079,0.175686406336755,0.00196438478732718,0.148609258145426,0.00600361285550133,0.896818245787166,0.0719738520252907,0.17818605336851,0.411849365436595,-2.27581332597182,0.00207385051261848,0.126627922604658,0.00219853458829482,0.150816404414348,0.00601349336060988,-2.27426770623431,0.00551284708337699,0.176187163002095,0.00628624708358123,0.147132609311408,0.0167732897442788,1.23157054636034,0.241939268601464,0.220841572349082,1.30711426379749,-2.27688278297566,0.00177543068607485,0.176091744798196,0.00654065025549299,0.149895394611443,0.00193361142712144,0.888257895631145,0.0762461914011743,0.0993593282345165,0.427467996644493,""
"11422-161",2200,-2.2778541,0.1764544,0.1413503,0.1,0.847297860387203,0.3897812,0.7,0.678362573099415,0.114208942341333,0.421005385996409,-2.27975602657169,0.00166084513560709,0.177651665865512,0.0019621019834091,0.149259591272378,0.00633642002470983,0.867158951839809,0.0705784165840328,-0.231650948167841,0.366744677654217,-2.27675095606241,0.00207340844004198,0.124226718692862,0.00220707850118843,0.143257620464796,0.00634353520769572,-2.27464236904443,0.00533621172529558,0.172362924377535,0.00622872007337844,0.144132147345146,0.0205579677577651,0.59846560820301,0.21294663782498,1.26418814774885,1.21501408294894,-2.2795462798489,0.00182736225753119,0.177586909851582,0.00746378226241467,0.146829405789074,0.00193204094354832,0.861107048521871,0.0753267604129985,-0.141496084046834,0.388650847236134,""
"11422-162",2200,-2.2778541,0.1764544,0.1413503,0.1,0.847297860387203,0.3897812,0.7,0.646258503401361,0.114165336108196,0.42262443438914,-2.27956618960475,0.00162887934427647,0.177773260156299,0.00196258339711942,0.145449597897921,0.00607573109637571,0.830230330577363,0.0682252684541486,0.202141514251099,0.371628610797814,-2.27974110212432,0.00206875506039074,0.127281718444706,0.00221819740817105,0.150714504446149,0.00609476590048002,-2.27654830490605,0.00498940404929928,0.18167713319163,0.00624359834675539,0.124850074772774,0.0232327965456137,0.562439406515936,0.206355406614924,0.480274832412993,1.37351497716077,-2.27915814231672,0.00176472599829729,0.177770793147192,0.00676137868386313,0.14518935223256,0.00193212009455102,0.81501484392279,0.0724675846722952,0.214497292330448,0.383555208326186,""
"11422-163",2200,-2.2778541,0.1764544,0.1413503,0.1,0.847297860387203,0.3897812,0.7,0.732919254658385,0.114309804231205,0.42661804922516,-2.27712332582474,0.00165872344808602,0.17568993971205,0.00196352828807309,0.137420955362022,0.0063640971112148,0.808738093065033,0.070158986040179,0.450872595335409,0.409080937419536,-2.2771415322347,0.00211781660111235,0.124904220299863,0.00223122587528223,0.147204641517661,0.00639194647317095,-2.27226148413573,0.00552404034884251,0.166306310724072,0.00626100726444299,0.142305724298567,0.0205393677438834,1.11830303902885,0.229749760105172,-0.924948516578213,1.19118064875873,-2.27661576667379,0.00178142823451959,0.175842697400447,0.00709541696831832,0.136845938140932,0.00193203094414927,0.787444225139123,0.073917300399726,0.466898592590079,0.42558473980135,""
"11422-164",2200,-2.2778541,0.1764544,0.1413503,0.1,0.847297860387203,0.3897812,0.7,0.694267515923567,0.114204356537441,0.409172661870504,-2.27677276930363,0.00164418528246446,0.176646315063227,0.00196090545624096,0.133046872170193,0.00648497437768042,0.857542479635801,0.0716444730066609,0.125923407274254,0.398414076524237,-2.27803514901891,0.00204932455486277,0.12895586319685,0.00219615906951873,0.136539491945038,0.00649523415125718,-2.26697643911445,0.0050385532024123,0.163572344197468,0.00619076107323678,0.122926641237988,0.0170039928576864,0.837832539834806,0.215786105191043,-0.141632259482341,1.02418103781341,-2.27696140094487,0.00175360559238973,0.177022765313027,0.00695849049167021,0.130930872111666,0.00192934759149793,0.855383716389957,0.0757460525190718,0.227575030087441,0.416212746136651,""
"11422-165",2200,-2.2778541,0.1764544,0.1413503,0.1,0.847297860387203,0.3897812,0.7,0.666666666666667,0.114254566081803,0.423415492957746,-2.27823777922146,0.00162652791156482,0.18094049604296,0.00195847038692003,0.139303060078853,0.00602717716331939,0.712795179489908,0.0696769523407427,0.732044049392541,0.39770025510178,-2.27937875174288,0.00207691055369641,0.12688089844386,0.00220202816310865,0.155769907333938,0.00605692792913113,-2.27902401390882,0.00530991784598624,0.179848946194968,0.00623028292921664,0.149380277252967,0.020289255360237,0.844970621982672,0.220864626495044,-1.36872893162858,1.26895267786115,-2.27799822015089,0.00174672910998341,0.181040281420384,0.00666445098466362,0.141601953812255,0.00192043763307631,0.705950006943515,0.0730293310396438,0.601756528648563,0.409518507167137,""
"11422-166",2200,-2.2778541,0.1764544,0.1413503,0.1,0.847297860387203,0.3897812,0.7,0.666666666666667,0.114248769447449,0.40864960282436,-2.27602775716366,0.00161186424490636,0.178613588910275,0.00195858585936568,0.130141706320541,0.0059485724291049,0.759262184634457,0.0703769409241209,0.668565485612479,0.391367872133057,-2.28043328257695,0.00203043537924273,0.131478395237132,0.00218490768318577,0.144959829909409,0.00595171418682247,-2.28121459979475,0.0055291457945242,0.194110236872961,0.00626455202039691,0.134775149128406,0.0200646696056572,0.861767742760299,0.221641477511355,-1.46029702143443,1.2448855615936,-2.27692214309304,0.00175058649919473,0.178419008959431,0.00698749918354326,0.133815508099843,0.00193195524125293,0.799442070204888,0.0757839417507953,0.496892921342031,0.412801764822354,""
"11422-167",2200,-2.2778541,0.1764544,0.1413503,0.1,0.847297860387203,0.3897812,0.7,0.770700636942675,0.11463783690603,0.400749063670412,-2.27892592397026,0.00167486306490064,0.17772995465082,0.00196618014279147,0.143321070226371,0.00613768768520133,0.9129221686585,0.0717042401097551,0.542364369820965,0.407991638071757,-2.27959774875562,0.00209729759101711,0.131274555367553,0.00221735264766876,0.153494922078623,0.00613349488602986,-2.28148864448722,0.00580177521407472,0.1824384495386,0.00631678693960461,0.129520573413987,0.0204370048290898,1.35453731845465,0.252527652313352,-1.12198708376727,1.25214965322465,-2.27857504405946,0.00180425317863193,0.177453991403131,0.0070463342295494,0.139987985539453,0.00192732715556759,0.903178345099959,0.0769047708759812,0.70893242010689,0.460418377186079,""
"11422-168",2200,-2.2778541,0.1764544,0.1413503,0.1,0.847297860387203,0.3897812,0.7,0.659259259259259,0.114045522959529,0.39964317573595,-2.27862120482417,0.00164180975959631,0.176566847432183,0.00196102991665103,0.139119838789724,0.0064273384612268,0.799889406194017,0.0721818483627926,0.701303707326391,0.412538002213248,-2.28079325272969,0.00204381058923424,0.128283668128813,0.00218122111524529,0.155083388165829,0.00643351480451989,-2.28250927055246,0.00507617513253781,0.180834347835982,0.00632490705385804,0.144048548912102,0.0207681310786932,0.514646904711321,0.239253154228367,1.63409444236825,1.81890004752152,-2.27856298451977,0.00177080302922157,0.176727745349758,0.00702911332759253,0.137088177641993,0.0019259284591591,0.792532551911067,0.0767989378137432,0.8053286781929,0.435868179160932,""
"11422-169",2200,-2.2778541,0.1764544,0.1413503,0.1,0.847297860387203,0.3897812,0.7,0.705128205128205,0.114126353776903,0.405949256342957,-2.27767779810343,0.00160075972488111,0.176277856797366,0.00195798039379243,0.150610664430483,0.00579558039322421,0.779823619769273,0.0708141285621927,0.37392705596453,0.38160982464592,-2.28064701358951,0.00200595908980066,0.128348425434799,0.00217374952857289,0.159289349302035,0.00580720935203311,-2.27394406587668,0.00509404617104989,0.177481105269839,0.00618145608698013,0.133236657263949,0.0158081139231217,0.84982849880923,0.222952839171995,0.156456097867983,0.984021684940932,-2.2778769759922,0.00171932590292492,0.176332132571857,0.00618131721353267,0.152730177048402,0.00193092632089671,0.787956924263778,0.075480938197898,0.267353885749678,0.39387163076575,""
"11422-170",2200,-2.2778541,0.1764544,0.1413503,0.1,0.847297860387203,0.3897812,0.7,0.738853503184713,0.114456039453943,0.416743330266789,-2.2779388916297,0.00166574667310377,0.173955899315122,0.00196358570803929,0.146522238188233,0.0060303755330516,0.852065014545611,0.0703702272582654,0.406322884638632,0.379121441942038,-2.27934615874875,0.00210745171433527,0.126964051938165,0.00222341243121903,0.156066447863154,0.00604860174995713,-2.28221920189573,0.00519864459494589,0.175571793844209,0.006242683808314,0.146558064451128,0.0175610331951585,0.891620759329705,0.22678800945092,1.30795668693826,1.28461607988417,-2.27850695012396,0.00180321322330746,0.173979217761777,0.00654053677047279,0.14792426822534,0.00193675004541628,0.87365509824237,0.0747245963122594,0.349660689975183,0.393411909627127,""
"11422-171",2200,-2.2778541,0.1764544,0.1413503,0.1,0.847297860387203,0.3897812,0.7,0.694267515923567,0.114208478500568,0.411081322609473,-2.27882308244255,0.00163154044417326,0.176897754467661,0.00196262244705704,0.146200191890447,0.00571562946280065,0.755843923304784,0.07080855315732,0.924726033455195,0.425651799202812,-2.28106634486208,0.0020828893803548,0.127673402996716,0.00220679343340929,0.162559792893778,0.00574756724032699,-2.27627920955977,0.00519064622954295,0.171384724428751,0.00622125481637537,0.178584987247941,0.0172594783922595,0.706726488259501,0.220934552083012,1.17070204853767,1.47068176209179,-2.27926104131401,0.00175043450638306,0.176939477295162,0.00616909310682748,0.145818864972865,0.00192942288264024,0.769192632205435,0.0754148773989675,0.969727635233317,0.450821424589376,""
"11422-172",2200,-2.2778541,0.1764544,0.1413503,0.1,0.847297860387203,0.3897812,0.7,0.691358024691358,0.114756807876267,0.445970695970696,-2.27784941992884,0.00163418673899672,0.178578391942613,0.00195957881394033,0.14933688409699,0.00589933750604766,0.732255888813313,0.0691624399636482,0.762686059931507,0.374579060770781,-2.27968139973229,0.00211635004772199,0.12670461138424,0.00225154777132175,0.167766428051325,0.00590688933316358,-2.28611780854841,0.00519000907037294,0.187916888780882,0.0062078501819584,0.15837895545527,0.0178624925950678,0.474996806545761,0.221713144420249,3.31005189708164,1.5878777741962,-2.27817890464325,0.00176774747092353,0.178453392496532,0.00649374574808598,0.150001701765301,0.00192970382098972,0.746203106782607,0.0732928382599138,0.737565406797996,0.392730464959838,""
"11422-173",2200,-2.2778541,0.1764544,0.1413503,0.1,0.847297860387203,0.3897812,0.7,0.674698795180723,0.114546370900118,0.419529837251356,-2.27410571935129,0.0016485297084014,0.173679042897908,0.00195947321349021,0.136311557008474,0.00603681145385537,0.735233647139465,0.0710790138533332,1.12091507973548,0.425238125844741,-2.27659811103853,0.00211206198556627,0.12476483960685,0.00221725369284741,0.157700457249459,0.00606694882705942,-2.27706216286925,0.00512356019585165,0.163113198398186,0.00622632215967717,0.148388135333195,0.0202525374715338,0.532531113383792,0.207699287688208,2.02070116444344,1.38359073764724,-2.27341846227225,0.0017603148792842,0.17364510175397,0.00649431240062516,0.13629915613138,0.00192615825638513,0.71222898593718,0.0750751558473005,1.09220339687379,0.441578156351472,""
"11422-174",2200,-2.2778541,0.1764544,0.1413503,0.1,0.847297860387203,0.3897812,0.7,0.703947368421053,0.114474129009478,0.391107078039927,-2.27725294558082,0.0016440212426701,0.177778106827076,0.0019611045123791,0.140059319805272,0.00602867553699145,0.911175077699867,0.0718626871678982,0.210095489221636,0.388980195990054,-2.27598578665064,0.00203376116873578,0.128261064468542,0.00218092077079143,0.144558760094043,0.00604208472961208,-2.27236916874543,0.00519064813181634,0.176566273126679,0.00619991153767136,0.127327960981391,0.0226925370037422,0.934374491720193,0.221030032334284,-0.66353669426618,1.24933047949134,-2.27701280187262,0.00176685840654805,0.178082837395402,0.00651558581139479,0.143198153506436,0.00192586005351451,0.89756505784401,0.0754982269324053,0.0532900720843236,0.397557610430467,""
"11422-175",2200,-2.2778541,0.1764544,0.1413503,0.1,0.847297860387203,0.3897812,0.7,0.74390243902439,0.114074174869148,0.416741674167417,-2.27664974560305,0.00163776395260199,0.174944714826911,0.00196222236085772,0.128571114639572,0.00636199480968149,0.78029496586561,0.0701600855583884,0.687445282221348,0.404552206450625,-2.27796655719179,0.00207166120836487,0.125233508766942,0.00220716542995773,0.143938240723072,0.00637045996708535,-2.2788912956419,0.00573247575967282,0.182005334362668,0.00635984557194936,0.13754318521715,0.018969886425247,1.15639819500503,0.218124463692475,-0.819509198146882,1.09306963290261,-2.27665076560631,0.00176741027019206,0.175184823025706,0.0071206946939721,0.127475773014531,0.00193220233759069,0.774520769552332,0.0744692529345416,0.741294010255146,0.428785915311479,""
"11422-176",2200,-2.2778541,0.1764544,0.1413503,0.1,0.847297860387203,0.3897812,0.7,0.77124183006536,0.114396389016135,0.401466544454629,-2.27807059446509,0.00165193394604944,0.174554798835721,0.00196350432884271,0.152267066184773,0.00622766730830363,0.891324870271141,0.0709173252232512,0.342078573995345,0.395777364116089,-2.27897715375512,0.00206196334170794,0.128239164118484,0.00220115103489806,0.159400405329355,0.00622893003274968,-2.27837035046045,0.00514571071286788,0.172870147254689,0.00630306914078159,0.134039299926751,0.0196628048345739,0.976918858191127,0.245481746323249,2.16105661270817,1.55612187496744,-2.27752784524915,0.00178113068455415,0.174058156838557,0.00703601486898809,0.150321196925094,0.00193052385049171,0.880600702034619,0.0757885868828986,0.423674943470249,0.422479153166733,""
"11422-177",2200,-2.2778541,0.1764544,0.1413503,0.1,0.847297860387203,0.3897812,0.7,0.736842105263158,0.114394552483223,0.413063477460902,-2.27953847942056,0.00166432697209537,0.175816386823624,0.00196397286704684,0.150843714618463,0.00616514164456934,0.822311350553821,0.0716574200728973,0.776958121853879,0.420081292823187,-2.28045078419292,0.00210961707993327,0.127001224142591,0.00222085892592113,0.166479827969275,0.00618808585509106,-2.28096770100888,0.00527023912952673,0.173113657459818,0.00623774203387915,0.158871399694155,0.0174149451517447,1.03604202561073,0.224684608851351,-0.0586849801838552,1.17201467588125,-2.27874629934366,0.00179852727541583,0.175998486798752,0.00670176788485892,0.14968226315866,0.00192955572434143,0.789332203982286,0.0756872942495938,0.810954489611086,0.436916753184814,""
"11422-178",2200,-2.2778541,0.1764544,0.1413503,0.1,0.847297860387203,0.3897812,0.7,0.656050955414013,0.113959342775945,0.409722222222222,-2.27690465201591,0.00161033957073987,0.175476533264787,0.00196015962767783,0.141376310265658,0.00580835571425895,0.742529025886093,0.0699827605047702,0.496463075249926,0.392050247502638,-2.27806824594048,0.0020352277147279,0.124110833703853,0.00217887418063857,0.15149147800463,0.00583094261524251,-2.27790310922351,0.00511735925609413,0.175137618328231,0.00619771924134899,0.143962629331223,0.0198176580473347,0.586981038171472,0.21213635370987,0.509355031112512,1.14179326271142,-2.27619368871053,0.00172656492761615,0.175634993298405,0.00633013043303155,0.139325171698965,0.00192515344758937,0.711754187596384,0.0746765131299114,0.589672136736563,0.41529833079568,""
"11422-179",2200,-2.2778541,0.1764544,0.1413503,0.1,0.847297860387203,0.3897812,0.7,0.743421052631579,0.114456465316467,0.412683823529412,-2.27782643899255,0.00163849655158457,0.17575599669194,0.00196227407497291,0.141822756148852,0.00614474309358325,0.797287820834581,0.0707531377423831,0.973207085559083,0.40214859309582,-2.28200881258891,0.00207293388622066,0.130132098193421,0.00221374401525495,0.164875920842914,0.00615705245006457,-2.27958516133529,0.00532579767205648,0.174163347857877,0.00622809111527496,0.129484086171189,0.0209889889298161,0.952597097855234,0.236017849745894,1.09713542644554,1.50954003384698,-2.2780370664995,0.00177499501597301,0.175668296685985,0.00695420713977889,0.13690182544113,0.00193570411687129,0.801673905137444,0.0766320516632264,1.25636399821114,0.454190155258537,""
"11422-180",2200,-2.2778541,0.1764544,0.1413503,0.1,0.847297860387203,0.3897812,0.7,0.65359477124183,0.114211085691215,0.398014440433213,-2.27844403204161,0.00166330606931562,0.176232719442859,0.00196333418182752,0.147555260064457,0.00660475438271048,0.825746752331906,0.0725628571969394,0.773749238438519,0.448514676514836,-2.2806042675837,0.00208302122949607,0.129055258499339,0.0021938716417286,0.16332473779455,0.00663134765654884,-2.28863967988426,0.00516991858031752,0.188173721657812,0.00623060400217567,0.136319047986777,0.0214802601524725,0.482026961907922,0.225998215422172,1.50740781870652,1.52222845837188,-2.27790334121028,0.00178541296532649,0.17645656093227,0.00738882367727411,0.149738845845225,0.00193058751556708,0.803873177246815,0.076265823225559,0.630535086344096,0.469658485756494,""
"11422-181",2200,-2.2778541,0.1764544,0.1413503,0.1,0.847297860387203,0.3897812,0.7,0.699300699300699,0.114005120742579,0.41563055062167,-2.2805708195724,0.00162625647194302,0.180122500201396,0.00196137539359015,0.14206831186367,0.00630914427118797,0.756275046946837,0.0708781274040595,0.668849065739886,0.407633534755228,-2.28314989861054,0.00205350233426089,0.129742879386308,0.00219865729841865,0.158159254691335,0.00632354623249942,-2.27681630352354,0.00525836967811692,0.182164834998503,0.00620400452055332,0.13791531536058,0.0241958102222505,0.892183054993091,0.247535406976493,-0.427565107956718,1.4682871173778,-2.28013367348448,0.00173266840312596,0.179968496515608,0.00702426302933216,0.140268197316972,0.00193508654793508,0.741857878135592,0.0744229179166188,0.754495786952985,0.430691548228281,""
"11422-182",2200,-2.2778541,0.1764544,0.1413503,0.1,0.847297860387203,0.3897812,0.7,0.715189873417722,0.114505605166434,0.411710887465691,-2.27461409125626,0.00165747730505129,0.172014492852883,0.00196202457759334,0.137959388277815,0.00606934351462099,0.815448067661463,0.0713108455333841,0.765246239762182,0.412641110623505,-2.27950007121158,0.00210053263806951,0.129336130325322,0.00221553308055589,0.15357863104489,0.00607372166709723,-2.27523820694644,0.00518925059880797,0.175372494742214,0.00621050562022821,0.180128532936164,0.0249242906212449,0.561689076999836,0.231597881566705,4.52716987769403,2.16204736449575,-2.27456966152942,0.00181511424145865,0.171726051127047,0.00666138945899167,0.137505483649971,0.00192406987087217,0.819301626468146,0.077043714552499,0.792914371739067,0.439176980873445,""
"11422-183",2200,-2.2778541,0.1764544,0.1413503,0.1,0.847297860387203,0.3897812,0.7,0.732484076433121,0.11396866765732,0.406824146981627,-2.27676012442007,0.0016531287049477,0.174487936181069,0.00196606010570369,0.147331652241289,0.00642423868615125,0.828939268388222,0.0714413312423166,-0.074176136350864,0.425800240947983,-2.27668712652425,0.00207385449499157,0.124454011486385,0.00218783383782372,0.145710151291439,0.00644588652875897,-2.28013056816354,0.00545263573648112,0.183322369211635,0.00623265969152939,0.143864039274125,0.0212766364906784,0.964161460831876,0.232824799956795,0.403358943228633,1.40035644759794,-2.27682843719425,0.00179241918462497,0.174770608129558,0.00703889947279499,0.144973344239737,0.00192853292700067,0.823427816863922,0.0759208354473698,0.0496675385856276,0.44855539919636,""
"11422-184",2200,-2.2778541,0.1764544,0.1413503,0.1,0.847297860387203,0.3897812,0.7,0.746575342465753,0.114689942640571,0.379603399433428,-2.27981564637858,0.0016588544855316,0.176273439689261,0.00196632956381696,0.154062150088803,0.00600633602778046,0.945475290469236,0.0735576866236057,0.881500142274582,0.425775151171724,-2.28241467215131,0.00205098827399276,0.133951011900878,0.00219526256836989,0.171493279095559,0.00601310106216672,-2.28409745575613,0.00525841528824791,0.176954239134515,0.00622149738877295,0.14657244842165,0.0190656607412765,1.01019050403915,0.235545287286578,0.640902672798473,1.31156694740447,-2.28025841215049,0.00183852828628505,0.176299067005399,0.00714080410309757,0.153158553216502,0.00193621088822614,0.962432000077581,0.0798311698958648,0.941642445105013,0.46509798743323,""
"11422-185",2200,-2.2778541,0.1764544,0.1413503,0.1,0.847297860387203,0.3897812,0.7,0.724358974358974,0.114022049469673,0.410714285714286,-2.27752106586624,0.00163647653696801,0.17398588020248,0.00196133947425055,0.142074021646955,0.00636248896498955,0.770688996328951,0.0711715683110564,0.767661093245362,0.423213419199578,-2.27874937150376,0.00206476921525421,0.124176473037491,0.00219589225464495,0.158362541242043,0.00637892188206678,-2.27785647915197,0.00517091975022499,0.176419999120141,0.00621028856549077,0.160346362434604,0.0175268032070043,0.889142226567561,0.227464997093137,0.696499566202286,1.30587839290759,-2.27683634278328,0.00181987325987284,0.173807478394499,0.00772366691606569,0.137929152988014,0.00192744700292576,0.743842858344375,0.076502334922139,0.986184301729733,0.467555325432204,""
