"sim","N","beta0","beta1","beta2","q","eta0","eta1","ppv","avg_prev","fpr","beta0_gs","se_beta0_gs","beta1_gs","se_beta1_gs","beta2_gs","se_beta2_gs","eta0_gs","se_eta0_gs","eta1_gs","se_eta1_gs","beta0_n","se_beta0_n","beta1_n","se_beta1_n","beta2_n","se_beta2_n","beta0_cc","se_beta0_cc","beta1_cc","se_beta1_cc","beta2_cc","se_beta2_cc","eta0_cc","se_eta0_cc","eta1_cc","se_eta1_cc","beta0_mle","se_beta0_mle","beta1_mle","se_beta2_mle","beta2_mle","se_beta1_mle","eta0_mle","se_eta0_mle","eta1_mle","se_eta1_mle"
"11422-11",2200,-2.2778541,0.1764544,0.1413503,0.1,2.19722457733622,0.3897812,0.9,0.113989312688949,0.0867733782645324,-2.27931013660394,0.00192764818670148,0.177827113680316,0.00220778450691408,0.143205365467447,0.005381622863797,2.32750235262776,0.141982520771396,-0.682375923396282,1.56727159615398,-2.27957878894123,0.00206336919410171,0.163126894001232,0.00227123245644575,0.143242558298263,0.00551778294507037,-2.28143338990642,0.00636037906934189,0.180625928243133,0.00717882945674884,0.142489256039901,0.019151972554803,2.46809289245533,0.453044805850542,-3.02128354967774,4.58666790290698,-2.2791438630735,0.00198562205444816,0.177831596082819,0.00547521415075895,0.143212640293837,0.00216760770385653,2.33346437352596,0.15367036953273,-1.12731864719429,1.66915055084711
"11422-12",2200,-2.2778541,0.1764544,0.1413503,0.1,2.19722457733622,0.3897812,0.9,0.113664894935628,0.0883074407195421,-2.27515183272048,0.00184594085343847,0.171126966351585,0.00217873714796881,0.133836800013366,0.00495524987577922,2.23575848764295,0.138096816308169,-0.546516872494846,1.51033512263397,-2.27448368795641,0.00197328203427063,0.154450313121789,0.00223032380427196,0.132538796793086,0.00507131849240691,-2.28441620641042,0.00597036608167836,0.184701932571158,0.00688779781810415,0.142846171252568,0.0149136094806775,2.38763008073154,0.438518220672553,-0.136887851629389,4.85810945425105,-2.27477302533281,0.00190483095316172,0.171099075426399,0.00501802276066287,0.133683290119109,0.00213153717292517,2.23849846741282,0.149479709255168,-1.28255269075405,1.49839300850056
"11422-13",2200,-2.2778541,0.1764544,0.1413503,0.1,2.19722457733622,0.3897812,0.9,0.113848233786067,0.0848176420695505,-2.27793395349786,0.0018747764047519,0.174942609891816,0.0021769538260539,0.139026769353334,0.00533100917618037,2.19501230208152,0.149910359015231,2.36915351766382,2.08133130970712,-2.27831416186678,0.00200239410941669,0.160813153653669,0.00223722943804233,0.140542122311133,0.00545597388438072,-2.2715341412703,0.00629474199112982,0.170615111179714,0.00708036187708966,0.119868279644144,0.019540795810521,2.580520916668,0.601419605701018,4.90566895741345,9.64314770544969,-2.27805084394903,0.00192054695526424,0.175009231844227,0.00537654695759667,0.139219441891384,0.00214580605632822,2.20196631750097,0.162614150806941,2.39877707890723,2.34311682044181
"11422-14",2200,-2.2778541,0.1764544,0.1413503,0.1,2.19722457733622,0.3897812,0.9,0.11427110077552,0.0756302521008403,-2.27727460191921,0.00185534587792445,0.177339587619074,0.00216984761659697,0.139499801474054,0.00464474145794188,2.2707527656132,0.154454233210608,2.47200234194482,1.94097498017362,-2.27774917485593,0.00196620244535199,0.164407508223292,0.00222029391092247,0.141018767530078,0.00473919318059155,-2.27730253453002,0.00576345698796862,0.177767900448956,0.00684676634692331,0.140895182517993,0.0133354180240612,1.88591886244668,0.36581998891343,-0.944932388143724,3.59081473056869,-2.27707681620135,0.00188235790739773,0.177424628169171,0.00464813835603643,0.139472410299491,0.00213581034484506,2.28567495406196,0.163897217899699,1.59998216802621,1.95810345039966
"11422-15",2200,-2.2778541,0.1764544,0.1413503,0.1,2.19722457733622,0.3897812,0.9,0.113563850630407,0.0686835650040883,-2.27563171046752,0.00181138049429706,0.171031336178683,0.00216327288081098,0.133933317626683,0.00481764419269791,2.51890414184573,0.158638908968149,-1.07089418696645,1.76478203151908,-2.27515507748171,0.00190305790784812,0.157885626160449,0.0021965418370639,0.132841457371172,0.00489495571772829,-2.26938975539755,0.00551577207059963,0.166604584518357,0.00682026228143735,0.143059380012515,0.0130345557794468,2.28162603143663,0.527863609082308,5.68933762016399,8.41219253958085,-2.27524442080014,0.00184443943646125,0.171354688584009,0.00484241399279251,0.133537407852579,0.00212473697541937,2.46451462793604,0.170177474393807,-1.42470038237557,1.82745111027966
"11422-16",2200,-2.2778541,0.1764544,0.1413503,0.1,2.19722457733622,0.3897812,0.9,0.114233125637192,0.0868443680137575,-2.27956218635829,0.00192578892290833,0.178675293341613,0.00220793332298772,0.14190971279965,0.00511953414501153,2.41789727337415,0.147570748898808,-1.45645417624487,1.65011203930635,-2.27980824000942,0.00205987765091683,0.164556369020661,0.00227330379968458,0.141643073716609,0.00524585915036884,-2.27770658125006,0.00608941267520129,0.177332400361348,0.00698877115789759,0.135890253248679,0.014614338517821,2.23742161481849,0.456908080352352,1.21656791480779,6.3098933385215,-2.27952519248626,0.00197390871897611,0.178799939246774,0.005166400893535,0.142017362016126,0.00217368511412581,2.42402371900287,0.158083496913702,-1.77897085714375,1.70485508800349
"11422-17",2200,-2.2778541,0.1764544,0.1413503,0.1,2.19722457733622,0.3897812,0.9,0.114096589130455,0.0889077053344623,-2.27727399464939,0.00188157898151098,0.17552241908864,0.00218680958296168,0.139006633015278,0.00499831104003713,2.34897785872616,0.143285390101838,-1.24270793514082,1.57763449556577,-2.277999594598,0.00201213493009621,0.16156027442057,0.00224595738782187,0.13949982220458,0.00511379547415291,-2.28346554921755,0.0064582614573297,0.182447014004923,0.00715493154920126,0.159670181675776,0.0201263150637392,2.64016204002733,0.482225911421044,-3.08403934590155,5.17151627465458,-2.27735041028499,0.00195107270102069,0.175389991295128,0.00507556295811667,0.13921951233028,0.00214287986946358,2.3776156503071,0.16080908214017,-1.45243495878086,1.68238190778821
"11422-18",2200,-2.2778541,0.1764544,0.1413503,0.1,2.19722457733622,0.3897812,0.9,0.113902910566162,0.0762987012987013,-2.27695696244012,0.00185035964314939,0.175898878780272,0.00219179522663788,0.146252465006734,0.00487276704046814,2.41865373168359,0.149208756831109,-1.44865241438419,1.65409211246536,-2.27736942666969,0.00196089844162332,0.162269571281758,0.00223519423610248,0.146285361811618,0.0049728265360041,-2.27870777342922,0.00601310106654984,0.181131581859256,0.0070342619405951,0.136943360497829,0.0175195697302337,2.2279787108671,0.413440543436979,-3.86237649532092,4.46960472055214,-2.27670420204209,0.00188833655468352,0.175836195182854,0.00490334121127115,0.145948912462879,0.0021569549269519,2.40609529980514,0.160425049526031,-1.63392742463151,1.7042033110195
"11422-19",2200,-2.2778541,0.1764544,0.1413503,0.1,2.19722457733622,0.3897812,0.9,0.113947814890084,0.0773109243697479,-2.27854845782199,0.00188739990647837,0.175990632146317,0.00218611914732127,0.143057801722941,0.00515416620165467,2.44737602546158,0.158603964135328,-0.828458109186903,1.82111542103364,-2.27956411201628,0.00200083604825979,0.163934442590802,0.00223569407131552,0.144327528765902,0.00525810978638619,-2.27329041264919,0.00606296051185724,0.17060122224183,0.00702512684104366,0.149547918540477,0.0155758123168912,3.19597126525699,0.588311828362751,-5.45608259139564,5.40017687228696,-2.27960085273104,0.00193566844320443,0.176629208800522,0.00520106956649348,0.145043209632529,0.0021559223407987,2.5642133091931,0.175615845844486,-1.63359347681699,1.95553268915415
"11422-20",2200,-2.2778541,0.1764544,0.1413503,0.1,2.19722457733622,0.3897812,0.9,0.113884233592383,0.0850367947669665,-2.27994025064598,0.00187824366690652,0.179255956881268,0.00220054238545237,0.143926825944384,0.00481609728970338,2.34642491420502,0.149360899246993,-1.67307723665526,1.63440908829447,-2.27932416639627,0.00200514658477957,0.162683469428987,0.00225378312642702,0.142315334848259,0.00493275466971271,-2.28935802526621,0.00588184714206588,0.187602242633038,0.00701901025746087,0.173049551048757,0.0126017409860555,2.21595296009665,0.469283956861485,-2.47782907621203,4.37498332503683,-2.27978079281846,0.00193170762708959,0.179076511022749,0.00486178351532782,0.143678153461745,0.002157738837369,2.34131511476033,0.159307195463214,-1.65738507700611,1.69173784287651
"11422-21",2200,-2.2778541,0.1764544,0.1413503,0.1,2.19722457733622,0.3897812,0.9,0.113789711722207,0.0726392251815981,-2.27751712825301,0.00182184918029413,0.177235910905446,0.00217403758336237,0.14085276220987,0.00470849232694723,2.177109513491,0.155395612782786,3.51598330114656,2.18850085278376,-2.27831111153251,0.00192853062158518,0.16408703544667,0.00221755096851099,0.143049489599759,0.0048050161217889,-2.27615954834958,0.00579428358491039,0.176218291867553,0.00686254791698082,0.144572706881399,0.01349439881692,1.92735203375929,0.421308925346247,2.10241533634291,5.40499541951681,-2.27754426874236,0.00186447732731159,0.177037148087814,0.00473884108095833,0.140923976576525,0.00213555884958786,2.19853889664555,0.168872458387206,3.42115283427284,2.37096535956048
"11422-22",2200,-2.2778541,0.1764544,0.1413503,0.1,2.19722457733622,0.3897812,0.9,0.113473132194787,0.0814696485623003,-2.28113147860913,0.00185742182766491,0.180049452120653,0.00219992810784502,0.146692066541917,0.0050356955094178,2.26757318002148,0.14779937702982,-0.650597192453073,1.75860337660384,-2.28133871920696,0.00197945908861552,0.164267646641246,0.00224773343740992,0.1467936598132,0.00515489058676093,-2.28975096714476,0.0060771260825174,0.188498251189319,0.00700141067831522,0.169315261694987,0.0176689114016259,2.55690962671074,0.468990980791367,-4.19384979213881,4.1834426883078,-2.28099142318775,0.00189110842116422,0.179836813501546,0.00506060957232333,0.146344702110194,0.00216342139681166,2.25174368710197,0.158884491447159,-0.360860042536417,1.88487281855248
"11422-23",2200,-2.2778541,0.1764544,0.1413503,0.1,2.19722457733622,0.3897812,0.9,0.114164367955134,0.0926083262531861,-2.2743419927121,0.00190921727195474,0.171683127423272,0.00219932384981867,0.133854095924356,0.00512994109027926,2.3715794057656,0.145212835807002,-2.09421468356634,1.57429345089226,-2.27372728843642,0.00204895929081996,0.155796415698623,0.00226399611405676,0.131902447313171,0.00526092896247005,-2.26768818266572,0.00571429170723757,0.172526786500037,0.0069322567217906,0.130569714318442,0.0160462134473732,1.89848187834783,0.462121233027671,4.11675354918201,7.27145135512597,-2.27428765642942,0.00197606733831796,0.171355851446974,0.00520092577123746,0.133552502593234,0.00215570425962714,2.36663063272974,0.15939100623136,-1.7026135825068,1.71502291723179
"11422-24",2200,-2.2778541,0.1764544,0.1413503,0.1,2.19722457733622,0.3897812,0.9,0.113928553598065,0.0887966804979253,-2.2781201389068,0.0018455551476267,0.17645249332189,0.00217415969435364,0.14029521285061,0.004780381658199,2.32723551623318,0.143016579340788,-1.52714281648267,1.51614532922353,-2.27851217185762,0.00197061446592441,0.161376721649447,0.00222569959470151,0.140136287801197,0.00488496022075802,-2.28549960046729,0.00589546610897286,0.190934624918899,0.0069451123594514,0.179707473627873,0.0140720681921816,3.13406164526564,0.573253864011273,-11.5198636364645,5.4664202505952,-2.27852927090574,0.00189665433862658,0.176673666784055,0.00482114872530367,0.141041227313019,0.00213192949646134,2.36942295051031,0.157641258532454,-1.81555333348542,1.5817937226916
"11422-25",2200,-2.2778541,0.1764544,0.1413503,0.1,2.19722457733622,0.3897812,0.9,0.114010323426783,0.0818030050083473,-2.27467236788619,0.00184923713318225,0.174781830315402,0.00215821083556304,0.133885529955485,0.00522122579923946,2.24166248130456,0.148053830725594,1.40150930614475,1.80967812626421,-2.27533989261611,0.00196641618632925,0.161161550145842,0.00220851777157461,0.135613051857469,0.00532864201140972,-2.27135008347274,0.00592110259517659,0.170392973252117,0.00686502028462162,0.134049034752856,0.0181995790835179,1.78742576382682,0.392393264012264,0.796662944793655,5.10998762071641,-2.27478634393201,0.00189045590570683,0.174863812944343,0.00525188146001198,0.134139311204452,0.00212001580844845,2.25608980777713,0.159206476882399,1.23546586642089,1.92891512163903
"11422-26",2200,-2.2778541,0.1764544,0.1413503,0.1,2.19722457733622,0.3897812,0.9,0.113959159609422,0.0897755610972569,-2.276773584748,0.00182380300396267,0.175139685977558,0.00216493983790198,0.137008829619959,0.00463799220884998,2.22641803679159,0.139422641024568,-0.0636854200355024,1.60352114009517,-2.27602345525285,0.00194956831213708,0.158245302930451,0.00221826504383585,0.135884628984749,0.00474259672908723,-2.28000962863864,0.00570177649054557,0.174401604314838,0.00686155772674353,0.1362975022612,0.0156544979649682,1.87997744426747,0.397967991988025,-0.59779839521259,4.9293845437908,-2.27652649969613,0.0018802815973744,0.174747812904425,0.00469133294605687,0.136169559738525,0.00212012784409066,2.16790074176216,0.153880197399912,1.1022488023495,1.9031971696686
"11422-27",2200,-2.2778541,0.1764544,0.1413503,0.1,2.19722457733622,0.3897812,0.9,0.113768864065058,0.07457898957498,-2.27680112307966,0.00179214440097679,0.175986493124939,0.00216496723560352,0.139508152112534,0.00443564697326185,2.14021421451214,0.153300070165777,3.42813402944723,2.14991545688767,-2.27834856640606,0.00189870572939955,0.16356126384891,0.00220641540196898,0.142628877957251,0.00452394738875046,-2.2720144917323,0.00584540474402688,0.165394231500149,0.00682509552603391,0.153868980682721,0.0160725738457118,2.06464887307824,0.502414607201111,5.78742994863007,7.46845466266576,-2.27755999117977,0.00183403130145884,0.176136034384692,0.00445127714677069,0.140955745034093,0.00213103107174361,2.28233671878616,0.169998884846444,2.0024190602512,2.13619656906581
"11422-28",2200,-2.2778541,0.1764544,0.1413503,0.1,2.19722457733622,0.3897812,0.9,0.114001262939769,0.0922693266832918,-2.27499615239268,0.00184562035281624,0.172783188454785,0.00217110284122321,0.137615989172947,0.00487617353486331,2.25068328083348,0.138720975092506,-0.890881369621745,1.5072943273837,-2.27508358213448,0.00197639158378819,0.157058877583896,0.00222611344757253,0.137281710102976,0.00498860851253804,-2.27250754355145,0.00623800431147208,0.169347888626029,0.00707902980519232,0.134781480551099,0.0156332803414625,2.25165458792319,0.393865039519383,-4.3343432325863,3.99382617138202,-2.27509745106219,0.0018876464826157,0.172569384913181,0.00491199721772096,0.137857794384864,0.00213318042196759,2.28651220239762,0.152556627848393,-1.09512376642032,1.63699579216932
"11422-29",2200,-2.2778541,0.1764544,0.1413503,0.1,2.19722457733622,0.3897812,0.9,0.113429307842817,0.0992,-2.28101821068778,0.001834706335974,0.179939191557743,0.00217863435367675,0.149352911439703,0.00517158324357041,2.03691121027593,0.134757001735622,-0.0124710484349909,1.62230346425727,-2.2795562305633,0.00197902116532782,0.15867053768478,0.00223516501193624,0.146974524987413,0.00531340712832846,-2.2790380171381,0.00641720132003048,0.175619165187905,0.00711286922087224,0.134815902725058,0.0198386342167939,2.50100563049078,0.536876649214388,-0.920792208375206,6.8859387623129,-2.28055294842493,0.00188726840586893,0.179758440596627,0.00522184831307177,0.148544149554638,0.00213232157106278,2.00300575983804,0.142550222667262,0.0890896375428018,1.69954351141153
"11422-30",2200,-2.2778541,0.1764544,0.1413503,0.1,2.19722457733622,0.3897812,0.9,0.114491556769899,0.0952380952380952,-2.27566239193067,0.00190327618519892,0.176509665884541,0.00217805992200524,0.137403283254081,0.00519084655641431,2.23153579325596,0.141752834356699,0.319425908388753,1.63360667216135,-2.27701802889323,0.00204697237662041,0.162804809619345,0.00224831382499877,0.139656196560569,0.00532095116461146,-2.27930635531312,0.00611820459130302,0.176713525919273,0.0069081830812143,0.154303270367367,0.0165407386938598,2.24015237162245,0.469353995607912,2.13583170044614,5.77022209929986,-2.27594648861512,0.00196367565153389,0.176550140751374,0.00526212529062758,0.137469581735519,0.00214584271287126,2.2190025764701,0.158365431758825,1.06941033029678,1.90696319810044
"11422-31",2200,-2.2778541,0.1764544,0.1413503,0.1,2.19722457733622,0.3897812,0.9,0.113676705005895,0.0891410048622366,-2.2765035313542,0.00183862185675354,0.1767881603234,0.00217034014290797,0.139013685887187,0.00528491927417664,2.17095522098856,0.142269841643646,0.0293890132969166,1.71152177965732,-2.27617475470935,0.00196639049871543,0.159609905432336,0.00222071675233611,0.138485747758925,0.00540810123214613,-2.27706078204265,0.00590905682101818,0.175790942177459,0.00691862597334979,0.129701268671503,0.0149255601793843,2.7187924680556,0.487124603323217,-7.13105510195227,4.92133939340529,-2.27601768637901,0.00187394780134703,0.176742026203186,0.00531693200709529,0.137965837486527,0.00212590462116439,2.10402301391922,0.1502546545078,0.526682081950809,1.84241453200025
"11422-32",2200,-2.2778541,0.1764544,0.1413503,0.1,2.19722457733622,0.3897812,0.9,0.113832891296226,0.088597210828548,-2.2775024306269,0.00191574012363437,0.175460397900489,0.00222500574247908,0.139254491987729,0.00510887998951021,2.35307339138955,0.1475136682384,-2.40160513663886,1.6650558885189,-2.27796361783401,0.00205632596842095,0.160287794401289,0.00228718542807838,0.139024651546776,0.0052488549960894,-2.28976021514596,0.00547988175708482,0.185339855278183,0.00691752064242475,0.157080081937058,0.0139294974492566,2.29950352462854,0.559969910687983,4.76833413925229,9.43691992726682,-2.27782032190125,0.00197868256580527,0.175521830597344,0.00517909872552353,0.139604675485162,0.00217814372915963,2.36072000104052,0.16276449931184,-2.06390629359123,1.83828115762567
"11422-33",2200,-2.2778541,0.1764544,0.1413503,0.1,2.19722457733622,0.3897812,0.9,0.114287785011469,0.0929839391377853,-2.27927154916633,0.00188032685561172,0.179968116328632,0.00216690546050738,0.150222522857428,0.00515721499620607,2.13284625076739,0.143235695225297,1.4671177217934,1.70191293646154,-2.27844789332683,0.00201744739781046,0.162469968560797,0.00223030044708635,0.149697901191216,0.00528509979873247,-2.27195940679377,0.00579051113268877,0.165656622985812,0.00680686200844522,0.135547922295778,0.014588280973527,1.98635373579525,0.453389388778177,3.04303183638923,5.29435260402239,-2.27899900837078,0.00192817974086436,0.179957548927773,0.005219652165289,0.149874992974838,0.00213452667893179,2.12075371741291,0.155020241961945,1.2508746180082,1.91064680920523
"11422-34",2200,-2.2778541,0.1764544,0.1413503,0.1,2.19722457733622,0.3897812,0.9,0.114040241850205,0.0917508417508417,-2.27714549030846,0.00187519711907103,0.175132656931468,0.00218700384904824,0.138005189291536,0.00491668896643441,2.20645208043695,0.144092300737141,0.373594270235647,1.77257801462047,-2.2780271235553,0.00201411986724064,0.160593277066985,0.00225173255589907,0.139496576865722,0.00504304522575162,-2.28197376903743,0.00592421707393815,0.179990600938107,0.00687402736049952,0.141200463969235,0.0152401113656181,2.23398019313503,0.54534597331784,6.90224989647853,9.02424984593038,-2.27694975677684,0.00193077309272852,0.174821589002014,0.00496161515577015,0.136997494092258,0.00214934397667509,2.1110563140212,0.156717676608688,2.36448571966077,2.08462940349581
"11422-35",2200,-2.2778541,0.1764544,0.1413503,0.1,2.19722457733622,0.3897812,0.9,0.114398663980121,0.087979094076655,-2.27906585757405,0.00195330411432137,0.177134190748852,0.00221592222358347,0.144026621473854,0.00518150652698665,2.23218961168266,0.149075042827703,1.94418481571274,1.9493087577217,-2.27961638767801,0.00209923748056207,0.163353210615237,0.00229338149727626,0.14563982165064,0.005328445342397,-2.28874934134592,0.00627647744643288,0.189282991199347,0.00706811126234986,0.173218700352998,0.0157848226058377,2.82511634758317,0.568547256815197,-1.43318054646538,6.44432763041023,-2.27888788004231,0.00200011715681308,0.177395554651063,0.00523073956161662,0.143702442587196,0.00217296462860488,2.19390385380449,0.15956957219723,2.00041940801577,2.05525884497372
