"sim","N","beta0","beta1","beta2","q","eta0","eta1","ppv","queried_ppv","avg_prev","fpr","beta0_gs","se_beta0_gs","beta1_gs","se_beta1_gs","beta2_gs","se_beta2_gs","eta0_gs","se_eta0_gs","eta1_gs","se_eta1_gs","beta0_n","se_beta0_n","beta1_n","se_beta1_n","beta2_n","se_beta2_n","beta0_cc","se_beta0_cc","beta1_cc","se_beta1_cc","beta2_cc","se_beta2_cc","eta0_cc","se_eta0_cc","eta1_cc","se_eta1_cc","beta0_mle","se_beta0_mle","beta1_mle","se_beta2_mle","beta2_mle","se_beta1_mle","eta0_mle","se_eta0_mle","eta1_mle","se_eta1_mle","msg"
"11422-131",390,-2.2778541,0.1764544,0.1413503,0.1,1.38629436111989,0.3897812,0.8,0.733333333333333,0.116024605008904,0.321637426900585,-2.27524066940285,0.00401930853752683,0.181341587324362,0.00471196880752576,0.132633971017275,0.0140866107771,1.21802278850558,0.184945978151427,1.68897335436831,1.2300980097552,-2.27735316182068,0.00482727712055277,0.146206988224284,0.00520627763066612,0.158594812391052,0.0141015966936491,-2.26595461242776,0.0143620941691913,0.153099274407007,0.015064979410586,0.199100101698971,0.0650439123248652,1.09015294147731,0.570294844589217,-0.816358945795787,4.00625353622619,-2.27471773653733,0.00492157227104827,0.180975696032478,0.0176389583552621,0.132899974537832,0.00435239982132806,1.20688624544698,0.200425309966934,1.63392184121865,1.27319107052212,""
"11422-132",390,-2.2778541,0.1764544,0.1413503,0.1,1.38629436111989,0.3897812,0.8,0.785714285714286,0.114987601354346,0.23728813559322,-2.28545207261088,0.00413288061431524,0.185106735827998,0.00472006449731466,0.14156422950566,0.0143831131118522,1.44733217303436,0.216235155977422,1.86942574859117,1.58661461937077,-2.28834216405614,0.00472077883266983,0.157782133412035,0.0050385658443645,0.160739575346956,0.0144962424297912,-2.301084462008,0.0143766248859368,0.182618379323858,0.0156235393896453,0.212399896486489,0.0424455306615492,0.618029471871107,0.67911022779988,9.82566689136429,8.49229557269436,-2.28689017018781,0.00496430073296833,0.18549980827338,0.0171834682275174,0.151330179295824,0.00444658866712825,1.54983347303346,0.23591984132603,0.754131493486581,1.55409406789773,""
"11422-133",390,-2.2778541,0.1764544,0.1413503,0.1,1.38629436111989,0.3897812,0.8,0.851851851851852,0.115859117600921,0.331360946745562,-2.28032595624239,0.00413527545294702,0.175535796779447,0.00472932641111345,0.166007326879597,0.0129374003259923,1.3680083351475,0.1867061542986,0.0398355241835754,0.928888614934378,-2.28197519896037,0.00493219782763679,0.144606011552808,0.00525784136798557,0.166305293630063,0.0129322085895391,-2.28006876900216,0.0127060902613361,0.181879753977398,0.0150013405938897,0.215439241310921,0.0266094452462763,1.66727630590345,0.672963721484528,0.419612633918438,2.15841104067876,-2.283442686584,0.00498728256649877,0.176971055954861,0.0139918139756178,0.171302637835966,0.00432773030648012,1.48318724603323,0.215615586633142,-0.243651399923924,0.94979043712402,""
"11422-134",390,-2.2778541,0.1764544,0.1413503,0.1,1.38629436111989,0.3897812,0.8,0.806451612903226,0.116261619881005,0.390243902439024,-2.27666916824259,0.00421504862796151,0.182107731617229,0.00475143411327381,0.123634567236392,0.0148751739102336,1.18748967560457,0.180017663934822,0.661169504052254,1.02585095865446,-2.27841267753511,0.00525440751842079,0.144757950097339,0.00547908715308161,0.137400630140212,0.0149254473164569,-2.26980990285321,0.0158593476077569,0.174288590642064,0.0158293525345577,0.169992168744649,0.0417760090761941,1.79957562163462,0.67250911907274,-2.25976081327352,2.70068990611531,-2.27711403662422,0.00501576052128821,0.182768266207778,0.0171417870265217,0.123150531286306,0.00441180118262216,1.18683016930251,0.199489533585673,0.697070460755865,1.0624618807964,""
"11422-135",390,-2.2778541,0.1764544,0.1413503,0.1,1.38629436111989,0.3897812,0.8,0.75,0.115983043506317,0.377358490566038,-2.28184213202467,0.00435316034028081,0.18125845267498,0.00480299295838988,0.138118200780473,0.0152743707355081,1.51845229614031,0.190538982902399,-1.41590334625413,0.964130628883929,-2.27412985569035,0.00524416905342277,0.141103893417281,0.00549577001525933,0.107690227411287,0.0152465671789122,-2.28826461729246,0.013724273170834,0.176583503306774,0.0153104246872055,0.228540609595246,0.0523687762083582,1.18271793592768,0.529572176790949,-0.709797298789096,2.76229168876956,-2.2827251498961,0.00563855268346167,0.181928893527228,0.0187762640304198,0.142072226714422,0.00436457690743258,1.54069180732237,0.215054853949437,-1.59053740200351,0.994609294125983,""
"11422-136",390,-2.2778541,0.1764544,0.1413503,0.1,1.38629436111989,0.3897812,0.8,0.862068965517241,0.115860479432657,0.317365269461078,-2.27331215860336,0.00409248014405431,0.170576297877076,0.00473544804439961,0.137231397828198,0.0133032019018459,1.3993378470467,0.187460852077202,0.327958785101929,0.971144946783241,-2.27174809502021,0.00482982311855264,0.137387927891947,0.00522778984290266,0.140299020611372,0.0132149472489478,-2.27761872605818,0.0135478728510688,0.18300620043824,0.0156426234152135,0.0946594745472975,0.0434782098163196,1.7856648796535,0.654509890238839,0.399238490054755,3.28266837535206,-2.27272603415782,0.00477989785492442,0.170597695883081,0.0167611317251469,0.134878800592197,0.00411687001589252,1.36789175088883,0.215124121608237,0.454042894733638,1.09469205546899,""
"11422-137",390,-2.2778541,0.1764544,0.1413503,0.1,1.38629436111989,0.3897812,0.8,0.931034482758621,0.116346910753148,0.264516129032258,-2.27898553646433,0.00439318733983251,0.179189960437907,0.00481786234697941,0.135812367423137,0.0156827540876953,1.73496439532696,0.218883899179384,0.102865987583432,1.29968675856565,-2.2776477543788,0.00502573664317185,0.152553577851551,0.00525384991349531,0.136667221164708,0.0157248223475112,-2.27703905978704,0.0143380632033025,0.167534583651799,0.0166242621064483,0.163924450169255,0.0507841210879921,2.11117224061678,0.949948409658325,4.97493815368097,8.22756513385831,-2.27883846089354,0.00526917289435616,0.178862064469529,0.0174212864356814,0.136228757919374,0.00432847983433215,1.74119836337494,0.249598255196207,0.0595908030157526,1.34548207350142,""
"11422-138",390,-2.2778541,0.1764544,0.1413503,0.1,1.38629436111989,0.3897812,0.8,0.9,0.115401136368181,0.280898876404494,-2.27094753877514,0.00405973948893899,0.172011356391335,0.00469768104131902,0.123574956341841,0.0143701076023955,1.45130150477786,0.200929591830532,-0.062488878979641,1.15656269280539,-2.2700909540943,0.0046876229870173,0.140394439411465,0.00506451576595922,0.122762291211708,0.0144157792393812,-2.27090806999069,0.0126542791603246,0.173589145382781,0.0148238779377985,0.0245849825271837,0.0893480136217169,10.8464189369411,8.03222081959819,-65.8183253456831,51.4844528857104,-2.27288949797817,0.00489490312025006,0.172574614658504,0.0164617598795651,0.141522726125137,0.0044210128287733,1.56156456095238,0.222156665010058,-1.25049273325296,1.11739057371268,""
"11422-139",390,-2.2778541,0.1764544,0.1413503,0.1,1.38629436111989,0.3897812,0.8,0.730769230769231,0.114996044156848,0.309782608695652,-2.28431413115962,0.00407149753964725,0.183649676322822,0.00468521272881128,0.171428887628462,0.0156806058048725,1.23124238188234,0.194247233118479,0.500054649044865,1.18219947734237,-2.28576627721378,0.00477084041058603,0.147626112794685,0.00509122834667626,0.177382040461762,0.015612176411195,-2.26853529120498,0.0124307555837529,0.168776930866929,0.0146905245238594,0.206190944952454,0.0570099207248454,1.24954669647242,0.56771036478034,-2.25951403929882,2.97630739992422,-2.28255930353514,0.00461436932478649,0.183205678078871,0.0172685870677074,0.169577869069376,0.00433514354736193,1.16310150489277,0.209389115213078,0.567382217882946,1.21733999527117,""
"11422-140",390,-2.2778541,0.1764544,0.1413503,0.1,1.38629436111989,0.3897812,0.8,0.777777777777778,0.116506079533009,0.289308176100629,-2.27262669304715,0.00434734131649433,0.173008679787753,0.00478757673896101,0.144424064489227,0.015633724923158,1.50603707634272,0.201352451594167,1.1387627845906,1.35845445196543,-2.27932222793698,0.00512094173031402,0.152715010009104,0.00529488779059525,0.161055095374446,0.01569107681304,-2.25964178589027,0.0135040129780247,0.17621827287707,0.0148329582656755,0.114304138383115,0.0462788194252112,1.2262533823979,0.575884102585994,0.231827859153571,3.03642679233746,-2.27779071881527,0.00536335484250108,0.175085022088858,0.0195155257008371,0.168717767319265,0.00429801592035198,1.74030654974548,0.242476660001066,-0.590547575749448,1.32654327562023,""
"11422-141",390,-2.2778541,0.1764544,0.1413503,0.1,1.38629436111989,0.3897812,0.8,0.884615384615385,0.116348292826268,0.335365853658537,-2.27349296038853,0.00411034753058175,0.171752497675475,0.00474114488886502,0.158388862323876,0.0135163131860556,1.35544564424595,0.185409067541765,0.522233690120977,1.0160502323383,-2.27377454229358,0.00493639582299959,0.139276135802965,0.0052953437005694,0.167692184721934,0.0135614217968682,-2.26140927712171,0.0130151217078982,0.162258357893066,0.0157841195122763,0.156299292537899,0.084720194469747,2.20828576120853,0.978944021959153,-1.42399389978961,6.0608825878548,-2.27487901500196,0.00481228038945868,0.173604470889765,0.0169462214733326,0.161188303750518,0.00433902509559555,1.36891031163964,0.208973295778179,0.34467519770629,1.05270715816982,""
"11422-142",390,-2.2778541,0.1764544,0.1413503,0.1,1.38629436111989,0.3897812,0.8,0.772727272727273,0.115860531061221,0.351190476190476,-2.27699942003124,0.00421781225002701,0.179400335158674,0.00474539619520975,0.125020241339247,0.0140929583686479,1.43149363368696,0.181755659425786,-0.848934765349122,0.814538111670063,-2.27342072304102,0.00501729167891253,0.143003752021714,0.00531692177785214,0.104261153467645,0.0141007115108304,-2.27389991855927,0.0149566697897997,0.191252892940995,0.0158763468405667,0.0886980891063113,0.0666353684504166,1.91049926892243,0.782940078066939,-6.42779464181069,4.85914902719485,-2.2747746658725,NA,0.179795091737333,NA,0.110085586369403,NA,1.33064788529322,NA,-0.284001714791441,NA,""
"11422-143",390,-2.2778541,0.1764544,0.1413503,0.1,1.38629436111989,0.3897812,0.8,0.7,0.115295915163529,0.331460674157303,-2.28345876308957,0.00422711915978154,0.184400421343385,0.00472545472992413,0.142216563986209,0.014163354154828,1.38347033390652,0.190915807747381,-0.836342331751948,0.934388129288907,-2.28455773094065,0.0049921947041283,0.151105466180639,0.00521115550135703,0.127946600766702,0.0141996409715195,-2.29162567119093,0.0147518875317534,0.192045753213999,0.0153734373418465,0.249641849015223,0.0780372766727345,1.3426508798067,0.559699131376839,-5.35908972652543,3.92476330155136,-2.28316102541074,0.00587337466319492,0.184738139489553,0.0212671043062857,0.137559602964424,0.00445310004786025,1.3558981712252,0.217870717976869,-0.581218736490052,1.14571230723418,""
"11422-144",390,-2.2778541,0.1764544,0.1413503,0.1,1.38629436111989,0.3897812,0.8,0.826086956521739,0.115656385620577,0.281609195402299,-2.27472881386586,0.00415031423667416,0.176386219526089,0.00470807080651926,0.129274230527003,0.0147388423146434,1.31154124143265,0.19973312811958,1.70016648996387,1.32420756185797,-2.2771870556659,0.00485919639481116,0.14574124951541,0.00511666384580171,0.150767787567995,0.0148156311363276,-2.29034884209274,0.0127508118014722,0.178695814817023,0.0148651431591597,0.229669614521975,0.0509879101200313,1.8045333353351,0.699489127442843,-2.11404947221495,3.23163365182034,-2.27499740346934,0.00484400744173774,0.17675070602827,0.0186160323961583,0.137037970139027,0.00433644082325458,1.33272449890713,0.218485789178748,0.952376841422471,1.37976953595349,""
"11422-145",390,-2.2778541,0.1764544,0.1413503,0.1,1.38629436111989,0.3897812,0.8,0.909090909090909,0.115561505197767,0.335294117647059,-2.27996114019665,0.00401790036861988,0.181594861087116,0.00472710393422447,0.137233177071605,0.0138591204266242,1.34913746558638,0.178220914198715,0.0130067214731292,0.889966097617232,-2.27935779368688,0.00480146084912674,0.145845672299596,0.00525911259654777,0.137907827669121,0.0138944218971649,-2.30205932646434,0.0168287074146664,0.197667901889347,0.0168927110635919,0.187553467359895,0.0726757969879266,6.68092589900277,3.98973868882732,-23.7017247700629,14.1798333254414,-2.28124888462538,0.00481738574031613,0.182476920270975,0.0179025508499875,0.139260622940904,0.00437230235022969,1.38178274614315,0.197631130213068,-0.059060474097683,0.924330395800386,""
"11422-146",390,-2.2778541,0.1764544,0.1413503,0.1,1.38629436111989,0.3897812,0.8,0.733333333333333,0.116288984386968,0.29054054054054,-2.28097210043305,0.00450947463490241,0.172590776689758,0.00488437652382089,0.155481552842736,0.0151358686128297,1.67694060382895,0.219607655350136,0.487380405509402,1.41801757029259,-2.28244261427443,0.00529173938505597,0.149333989871602,0.00543447032244876,0.161544286606929,0.015249468073936,-2.29411258616148,0.0133982070503605,0.199347413130957,0.0153079808122814,0.143382515328988,0.0417312605799176,1.20531274697332,0.504130108979924,-2.02650564304578,2.8123797826361,-2.28159841402617,0.00545523163434204,0.17389114297463,0.017506456091822,0.152116234389665,0.00434939594111567,1.64222712435302,0.251571950700511,0.948351372992023,1.58582306835723,""
"11422-147",390,-2.2778541,0.1764544,0.1413503,0.1,1.38629436111989,0.3897812,0.8,0.777777777777778,0.115828208722283,0.323353293413174,-2.27859530643558,0.00419794325210144,0.179263279116549,0.00474315336078579,0.136188445214879,0.0147334370845806,1.40481295156491,0.192674858203273,0.11798793541997,1.05536215329411,-2.26962377402745,0.004953651997646,0.134732387276528,0.00524820778695177,0.135912712569546,0.0147640605696231,-2.27252834154636,0.0133487841632083,0.178396738143339,0.014737324075683,0.155011493846171,0.0596831092205542,1.34680280432362,0.674805406474604,-0.797947137012189,4.06838146349385,-2.27599513675361,0.00542413569842026,0.178838846512191,0.0189507196325706,0.131646327689034,0.00431074056346455,1.29245119654687,0.2042780476307,0.337509512983888,1.08430206856323,""
"11422-148",390,-2.2778541,0.1764544,0.1413503,0.1,1.38629436111989,0.3897812,0.8,0.88,0.1165776981163,0.29559748427673,-2.27487083712526,0.0043018418794862,0.173105728603076,0.00479116977191089,0.14589489733898,0.0127034517264933,1.56422039107645,0.201042089440679,0.240019658700057,1.05858393915676,-2.27750750762899,0.00505477852333261,0.148704732386811,0.00529334219961347,0.1502838313213,0.0127794139196279,-2.26676063232323,0.012847281798573,0.152129654821658,0.0149001490191943,0.198018472994734,0.0527700243691161,2.11687509541693,0.897993529532458,-1.04491677904161,5.26082846340362,-2.27461620228413,0.00524045727186456,0.17255933801011,0.01752885094059,0.154558723797682,0.00431625205695503,1.58313655628038,0.235819948572244,-0.432582530163403,1.17200100675077,""
"11422-149",390,-2.2778541,0.1764544,0.1413503,0.1,1.38629436111989,0.3897812,0.8,0.92,0.115642577082712,0.345029239766082,-2.27582094016168,0.00405366048377705,0.170693916737001,0.00472036852930987,0.152541930490036,0.0142352649466765,1.12944725217247,0.189167611250948,1.66914967469169,1.19778720936083,-2.2792094839768,0.00491821510143281,0.137083885027896,0.00526371522700288,0.178742528697053,0.0142349644657639,-2.25526388147571,0.0138104842202089,0.150802213807355,0.015037846305731,0.0969675413369093,0.0421129778439607,2.19427430433778,0.950292776503338,2.00154177027893,5.66801883340567,-2.27484536263786,0.0047922008249234,0.171037342058226,0.0159797682117616,0.145668738898296,0.00421148756459754,1.05525868915497,0.210216523066842,2.26309823701373,1.33731588347943,""
"11422-150",390,-2.2778541,0.1764544,0.1413503,0.1,1.38629436111989,0.3897812,0.8,0.7,0.115645334729072,0.390243902439024,-2.27828818577771,0.00421900649830819,0.172801019986303,0.0047719671426317,0.145470974057675,0.0138186060039007,1.40523163755917,0.174962391309422,-1.19419061332103,0.804134474363656,-2.27521280798808,0.00515623690591479,0.13739822252436,0.00547025376823806,0.117870227531424,0.0138258296433376,-2.26755386876992,0.0142624866620914,0.168836013448608,0.0158031457585597,0.0638025040899,0.0435322169048643,1.7785960863509,0.637023555609405,-7.10722422236052,3.74525594782275,-2.27620641884238,0.00496106907644762,0.173400420399242,0.0153914210800076,0.143039952415064,0.00428389741306004,1.29161521877412,0.189372447821337,-1.06648742271346,0.820173036769322,""
"11422-151",390,-2.2778541,0.1764544,0.1413503,0.1,1.38629436111989,0.3897812,0.8,0.821428571428571,0.115980981261528,0.292682926829268,-2.26911779281333,0.00412008461135425,0.168061594288199,0.00475051709810553,0.121028454233562,0.0153766477337009,1.29209034511882,0.202046935290581,2.70987659849925,1.51646080503728,-2.27497896620414,0.00486065736821697,0.143702972295565,0.00520586907142865,0.152559076751316,0.0153733690910549,-2.26038070395752,0.0139572280047859,0.173198549981351,0.0153297626037584,0.129380225997415,0.0567611761846992,1.44245047088,0.687699318935495,1.18560245303521,6.99003848475089,-2.26914887048452,0.00489494653733269,0.168051383703666,0.0181312167722053,0.118425012902569,0.00420986020010071,1.27989363008566,0.23208511373653,3.11709977703301,1.78506721798158,""
"11422-152",390,-2.2778541,0.1764544,0.1413503,0.1,1.38629436111989,0.3897812,0.8,0.740740740740741,0.115502285280064,0.312883435582822,-2.28022937825806,0.00432383906223634,0.176666126285144,0.00477379634228426,0.136512342106773,0.0177861094022213,1.41317631484407,0.202590258306585,0.799914158229276,1.35415103009814,-2.2791933754228,0.00509973048044256,0.143249038812911,0.0052899290694735,0.149135108655918,0.0178878257910733,-2.27164339172139,0.0161048972598485,0.169168525958329,0.0162337931654425,0.206833094208179,0.0879619560163679,2.78757855431279,0.995000169052207,-17.7599412326826,7.67200217118187,-2.27962788056106,0.00515263658837869,0.176344901352251,0.022075252494411,0.144113922049492,0.00424247471884878,1.40205076679799,0.221835425113136,0.246526506803718,1.32711881828213,""
"11422-153",390,-2.2778541,0.1764544,0.1413503,0.1,1.38629436111989,0.3897812,0.8,0.814814814814815,0.115948887735067,0.304597701149425,-2.27443957071555,0.00405787927944913,0.177321947987206,0.00469654048949104,0.13998249856151,0.0138841609051166,1.29338919810665,0.196737812021848,0.97864002418161,1.14095212448846,-2.27256176540631,0.00476626668087293,0.139761169807659,0.00512616321849071,0.153708044681558,0.0139056349328875,-2.2605047679342,0.0127639735608384,0.150960839322927,0.0148322379315365,0.200395779562889,0.0480722014476259,0.93949424748278,0.654508093634997,6.84690226478257,7.11456251791153,-2.27365307283487,0.00492369455859264,0.176775928469576,0.0180382070068148,0.14339936715183,0.00429686864743381,1.27975582277394,0.213539048731609,0.684235121457593,1.1761918012689,""
"11422-154",390,-2.2778541,0.1764544,0.1413503,0.1,1.38629436111989,0.3897812,0.8,1,0.115833866110733,0.315151515151515,-2.27745944533877,0.00427359148236065,0.173516387256355,0.00476801492514468,0.148475997553972,0.0145141561722716,1.48692926553491,0.199472322603346,-0.199096817575514,1.13359631759742,-2.27759495165243,0.0050533628394432,0.143567826274686,0.00528299930356632,0.14678223272715,0.0145880497766889,-2.26477678505241,0.0150880796789568,0.151768756419243,0.0159856976614827,0.143299858236864,0.0300473087394175,25.5660693580482,56837.1481502084,-6.65389547423999e-09,284739.719968709,-2.27793415349079,0.00527632311438495,0.173543678851138,0.0164283177036974,0.147713206209169,0.00437182563534292,1.50790914035108,0.226150263943234,-0.123189550169387,1.23132262402875,"100% PPV (Queried)"
"11422-155",390,-2.2778541,0.1764544,0.1413503,0.1,1.38629436111989,0.3897812,0.8,0.777777777777778,0.11559076384672,0.296296296296296,-2.27895609711516,0.00424782472092215,0.172809221304452,0.00477485968761407,0.137529956538593,0.0144571317676246,1.60086559523867,0.200050964599388,-0.366432738358222,1.01934699608177,-2.27779352165542,0.00492558748821194,0.144170203842637,0.00524289675000166,0.13198961894296,0.0144674248990996,-2.27750345834359,0.0138822796854191,0.180248557799666,0.0151548408880488,0.125434576021161,0.0561380232695166,1.66361955978347,0.654696560933695,-3.73327596476879,3.80841220527874,-2.2796606857173,0.00506920641662844,0.172936536473867,0.0193656623931724,0.133281947228217,0.00423483398679744,1.63641300375906,0.242535071318405,-0.0960043238593967,1.22364441179881,""
"11422-156",390,-2.2778541,0.1764544,0.1413503,0.1,1.38629436111989,0.3897812,0.8,0.833333333333333,0.116152572485235,0.307228915662651,-2.27797800199104,0.00409082634764871,0.18019967269986,0.00473717054317005,0.135884988806138,0.0128658607679488,1.34893803114739,0.191958294082035,1.16625195960094,1.09719381258324,-2.27817835709212,0.00484120769354616,0.146380205999017,0.005217569794535,0.153464556494792,0.0128596640019972,-2.27594467840313,0.0132661786482485,0.188127048489952,0.0148591333739305,0.0985129221707506,0.0685983989228982,1.69098795830808,0.721236498858618,-0.958722615871204,5.31078089704829,-2.27913396043894,0.0046465332799687,0.180580620367177,0.0149667503761613,0.139317187341703,0.00426833955769259,1.39990509191881,0.214763425349241,0.926220539389686,1.13508930599885,""
"11422-157",390,-2.2778541,0.1764544,0.1413503,0.1,1.38629436111989,0.3897812,0.8,0.833333333333333,0.116094593503132,0.325,-2.27569400859355,0.00438210021139937,0.17328639659403,0.00480210275900815,0.139917927929028,0.0154629186200438,1.34079356753066,0.201067877561029,1.5594770077806,1.48439557049476,-2.28104953789142,0.00532493427407676,0.147616359054023,0.00542125755178789,0.159373919709407,0.0156692534136818,-2.2762555880427,0.0145751721467105,0.192545104818658,0.0153097283842185,0.142473755899314,0.0746238074876109,2.26586425946792,0.922559295866992,-7.36874910324569,7.30019433480375,-2.27773051865549,0.00543910989507203,0.173530367075349,0.0179057951881244,0.150646278221509,0.00428887023303936,1.46668779202926,0.237994061594907,0.563108702218363,1.47991633677856,""
"11422-158",390,-2.2778541,0.1764544,0.1413503,0.1,1.38629436111989,0.3897812,0.8,0.91304347826087,0.11569231749677,0.293413173652695,-2.28547123049778,0.00427600223009596,0.185518783094486,0.00475731713047455,0.142326616282294,0.0141127011241027,1.60976184494324,0.201140392868894,-0.749961416053886,0.945360362430583,-2.28271539176523,0.00491424560347487,0.153381430395607,0.0051956659302399,0.127215269429638,0.0140608441416053,-2.27332220715637,0.0136413751140046,0.182566959063401,0.0150618935457887,0.0870477998513081,0.0582159748286613,2.91802849107301,1.03841684195358,-4.69546040419879,4.68087973008274,-2.28768820293743,0.00520900097165601,0.186058772412038,0.0166913919007618,0.1481029584895,0.0044566930877249,1.71113761678983,0.227462067880996,-1.04417841735312,0.979117568052348,""
"11422-159",390,-2.2778541,0.1764544,0.1413503,0.1,1.38629436111989,0.3897812,0.8,0.703703703703704,0.114429487346051,0.34,-2.27567920531796,0.00377662988918318,0.178476981449893,0.00464942100252648,0.134868369289986,0.0132416685041135,0.942521907182591,0.17488662026081,0.741020195921104,0.93873529761946,-2.27785869034812,0.00453128152007955,0.135046689216324,0.00502044199492402,0.14896160488441,0.0132013313446077,-2.28102347193223,0.0117241600076355,0.197301720308702,0.0147310794788735,0.113148359417513,0.0327938781759939,0.875496727120288,0.527763035387859,-0.0578496554666135,1.743695143231,-2.27645183910149,0.00448946020058445,0.178732132882312,0.0167586422088733,0.134592934502925,0.00440381963767731,0.968842601569705,0.194943973790297,0.772897377806577,1.02276806744489,""
"11422-160",390,-2.2778541,0.1764544,0.1413503,0.1,1.38629436111989,0.3897812,0.8,0.777777777777778,0.115426681095893,0.318181818181818,-2.27566528486175,0.00402665558763635,0.175715154457291,0.00469920094550348,0.143059234180111,0.015073604583072,1.28849531655105,0.188833807188015,0.491017733026477,1.10855384826854,-2.27441088579775,0.00475911891317046,0.13855127680926,0.00515075759907235,0.151898266529684,0.0151124859471742,-2.27191552225322,0.0122973734508585,0.174971276434166,0.0148704523557896,0.174052748171564,0.0569006876910217,1.11975940935756,0.579340529907685,1.410715314483,3.96001551363078,-2.27498631699249,0.00460658927430901,0.175611128884504,0.0164048947734285,0.141029723695382,0.00433061524523758,1.25580317176475,0.203946552763443,0.60851692911994,1.14636304422897,""
"11422-161",390,-2.2778541,0.1764544,0.1413503,0.1,1.38629436111989,0.3897812,0.8,0.777777777777778,0.115636883913731,0.338888888888889,-2.27342886790574,0.00394850596069769,0.177766621555356,0.00470919497999187,0.124106618772702,0.014621375254224,0.940943799146685,0.190389713175317,2.5525461237062,1.20969136274301,-2.28131875776287,0.00476101153045592,0.143110559737101,0.00517125798719981,0.1698981225251,0.0145293157907375,-2.27202559577186,0.0129693559999122,0.17252654888931,0.0148765591361128,0.0937038831335521,0.0541643992025364,0.966575502115169,0.629584703955443,2.4292619677977,3.95719015047789,-2.27466128977267,0.00451065488043979,0.178239074154977,0.0168733742858019,0.124459759652404,0.00436751103432289,0.981187903120849,0.212782843098138,2.60192929506891,1.3249849360853,""
"11422-162",390,-2.2778541,0.1764544,0.1413503,0.1,1.38629436111989,0.3897812,0.8,0.90625,0.116202412860998,0.284810126582278,-2.28209532067188,0.00439861291370843,0.177755839000026,0.00479227545643546,0.166017321182746,0.0163050392115896,1.57426862584362,0.215654595980757,0.602303307703951,1.33279336772416,-2.2823805063964,0.00509710944039195,0.149861984935108,0.00526441460215783,0.174855425992722,0.0163743378296646,-2.28862637107468,0.0163831930066894,0.181503908112428,0.0172605651084802,0.182310869245256,0.0461741137374428,1.20902499517657,0.87727055793525,29.4661285570885,32.3727607369655,-2.28177959075889,0.00541358962973765,0.179000466045929,0.0181195444870046,0.164516283644678,0.00441738360711159,1.51061492230146,0.233168837585803,0.68173764677465,1.36158732700316,""
"11422-163",390,-2.2778541,0.1764544,0.1413503,0.1,1.38629436111989,0.3897812,0.8,0.827586206896552,0.115009236624376,0.383333333333333,-2.27650561272502,0.0040581621289247,0.169754603929766,0.00469988840593769,0.162523995565757,0.014721553179506,1.15771721422414,0.173124840171338,-0.413220006993077,0.938175537364379,-2.27172030444456,0.00498203663410203,0.125327627332672,0.00528898338628218,0.153425038930568,0.014744209630303,-2.27505506478539,0.012955984258626,0.178307820964311,0.0155427428195979,0.14373770000354,0.0550002466438098,1.31444862297473,0.631846062570457,2.57595347806173,4.61386208210205,-2.27615212004032,0.00473890455567515,0.170241952082877,0.0167480841386537,0.181169601307309,0.00421125673115677,1.1297706784226,0.189134577439726,-1.21698786646181,0.957756936165908,""
"11422-164",390,-2.2778541,0.1764544,0.1413503,0.1,1.38629436111989,0.3897812,0.8,0.730769230769231,0.115896512920003,0.335294117647059,-2.27798158868745,0.00414268491881844,0.178393387726971,0.00471947960789823,0.14014948412444,0.0138499857199397,1.13935028489158,0.190697688627002,1.94859833133453,1.2177106073762,-2.28781655454517,0.00503589255435461,0.152528476825451,0.00527424881264686,0.168771877542073,0.0138968280694825,-2.28378509991438,0.0118161856863883,0.196159097526966,0.014863451451207,0.133476656358259,0.0392883402875525,0.105927882459953,0.599240630048948,9.32456821854611,5.88507432627737,-2.27957429299095,0.00495709045732474,0.178447070379299,0.0163996886307526,0.145701908706279,0.0041799231875534,1.22189046101875,0.224181744872407,1.54683746014381,1.29382417043295,""
"11422-165",390,-2.2778541,0.1764544,0.1413503,0.1,1.38629436111989,0.3897812,0.8,0.833333333333333,0.116159541264554,0.290123456790123,-2.27709341899182,0.00416011795001152,0.175920089427733,0.00476013061752128,0.145784809736258,0.0133612912877948,1.64934143090388,0.193031906567373,-0.569517101370567,0.833406223583246,-2.27529797922433,0.00479074984765957,0.14748390872524,0.00521299591912843,0.133302309653512,0.0133368478031513,-2.27055629935165,0.0132318953769959,0.175650944191435,0.0157139651769495,0.153344903790631,0.0368294784465186,1.05781140884504,0.634439628026881,6.88054653889527,7.34960918769651,-2.27841505447287,0.00550573355992867,0.175612351485896,0.0205929106591993,0.151527345371124,0.00439617006862396,1.73382459209853,0.22518097023726,-0.839585954194004,0.872509789416737,""
"11422-166",390,-2.2778541,0.1764544,0.1413503,0.1,1.38629436111989,0.3897812,0.8,0.7,0.116019562252809,0.31578947368421,-2.27553315686417,0.00404469827406454,0.181145093730961,0.00471848868522849,0.122746304514318,0.0119498794950493,1.30325668023341,0.191194593289927,0.890610779924872,1.13224329971342,-2.27740329667162,0.0048334646109195,0.148439630287551,0.00520810851225444,0.134328982219722,0.0119828778470604,-2.28631741137509,0.0153232675780384,0.176960143470624,0.015038944539558,0.239095755859813,0.0893044631211368,1.0356773474799,0.615405192835856,-2.00985171776422,4.87972257394853,-2.2757009228767,0.00512852161799021,0.180677341957298,0.0162034969170152,0.122248570721666,0.00433327461379752,1.3199631454117,0.211750137886746,0.979586597661989,1.22515066086343,""
