"sim","N","beta0","beta1","muU","sigmaU","q","access","avg_prev","fpr","beta0_gs","se_beta0_gs","beta1_gs","se_beta1_gs","beta0_n","se_beta0_n","beta1_n","se_beta1_n","beta0_cc","se_beta0_cc","beta1_cc","se_beta1_cc","beta0_smle","se_beta0_smle","beta1_smle","se_beta1_smle","ppv_smle","msg"
"11422-147",390,-2.245641,0.1549768,-0.7,0.8,0.1,1,0.111996003209507,0.298449612403101,-2.2421027575736,0.00295803560620101,0.148767395140683,0.00484892527356961,-2.24266682682447,0.00353290674464307,0.0974374894972114,0.00472166735999059,-2.2368517506635,0.0098879112312646,0.137033875802461,0.0148487444084558,-2.24177202622667,0.00301853579434179,0.149942883017162,0.00490365026592506,0.622218808112182,""
"11422-148",390,-2.245641,0.1549768,-0.7,0.8,0.1,1,0.111311558497759,0.330855018587361,-2.24652671812499,0.00290565006736648,0.156083824702524,0.00495132031186999,-2.24953440389765,0.00355752397674855,0.0981934917266845,0.00474277085389539,-2.26793656698491,0.0102776474223187,0.173118696932117,0.0148677537717079,-2.24846443392035,0.00299392553262476,0.153468194734045,0.00517703579187729,0.60943649678087,""
"11422-149",390,-2.245641,0.1549768,-0.7,0.8,0.1,1,0.112266772471961,0.275720164609054,-2.24988511295839,0.00306448615786167,0.15916151050663,0.00475246700826119,-2.25012073440094,0.00359982346809733,0.112590312919659,0.00474058451208867,-2.23255079674256,0.0105874862508812,0.142562559594192,0.0146301751697046,-2.24928251171027,0.00316087984197388,0.158446530916014,0.00474817218126488,0.683477781030403,""
"11422-150",390,-2.245641,0.1549768,-0.7,0.8,0.1,1,0.111905363344449,0.296153846153846,-2.24651694383966,0.00295440546200022,0.160496632060417,0.00485697626016047,-2.24855986889932,0.00352613510040713,0.107392968795819,0.00472153245417151,-2.23530600210871,0.00930242468336413,0.168070142073453,0.0152472245673229,-2.24678772447331,0.0030707305700783,0.159303055204135,0.00488738877572363,0.636306429257961,""
"11422-151",390,-2.245641,0.1549768,-0.7,0.8,0.1,1,0.11135558104836,0.257352941176471,-2.24375354377805,0.00288452769483954,0.152770498274256,0.00497975317001192,-2.24455775046736,0.00334935444151719,0.100083763774636,0.00470311625615672,-2.23217755075553,0.00944194736265705,0.146050834021477,0.0150933143673861,-2.24390729777432,0.00293340234033068,0.153034828464756,0.00534921929495931,0.628122666308209,""
"11422-152",390,-2.245641,0.1549768,-0.7,0.8,0.1,1,0.111466816376321,0.291828793774319,-2.25138002049416,0.00297812896790216,0.159581797389588,0.00484556687544383,-2.24918394700374,0.00353584221360322,0.100964131498867,0.00473104036006826,-2.23690101227644,0.0093084653415038,0.148390422693456,0.0153721587814565,-2.25207361951016,0.0032074168667148,0.15877404865589,0.0045716603219848,0.650753542999812,""
"11422-153",390,-2.245641,0.1549768,-0.7,0.8,0.1,1,0.112502686712691,0.276,-2.24162591024254,0.00300499434419383,0.150870779963187,0.00478617809458873,-2.24285653155882,0.00353548860245433,0.105617115340834,0.00471458820344301,-2.23713587517454,0.00895681685441693,0.130148143080799,0.0160881261881721,-2.2424456736746,0.0031276571244001,0.149647982462012,0.00505865176375255,0.6856434909095,""
"11422-154",390,-2.245641,0.1549768,-0.7,0.8,0.1,1,0.111959842509523,0.314176245210728,-2.2437566782741,0.0029444756346098,0.155462944267222,0.00487010644576038,-2.24374765786416,0.00355565667115314,0.0977809568923741,0.00473074164306906,-2.22651251290631,0.00862228828830082,0.13507961211519,0.0170650676564033,-2.24442029190658,0.0031721397868971,0.15483420707943,0.0046277285733863,0.621811812263424,""
"11422-155",390,-2.245641,0.1549768,-0.7,0.8,0.1,1,0.111241943406131,0.322463768115942,-2.24434295820728,0.00286491708613719,0.156262295908974,0.0050191069715502,-2.24416108305082,0.00347868588183855,0.0905014247101521,0.00472196268527961,-2.23178239294661,0.0096560883684563,0.162400145360177,0.0148301907567155,-2.24304305136952,0.00289347677099799,0.160726656609508,0.00541011013090567,0.529857094273722,""
"11422-156",390,-2.245641,0.1549768,-0.7,0.8,0.1,1,0.111564279792581,0.330798479087452,-2.24498866403979,0.00293572037292465,0.15143305297852,0.00489639796043191,-2.24383389217678,0.00358734001101501,0.0905176235414286,0.00474721026977739,-2.2454823950891,0.00840751553972394,0.188187719063257,0.0183904591334889,-2.24489692665633,0.00316860753740016,0.152930869105162,0.00502510667406378,0.585871970858175,""
"11422-157",390,-2.245641,0.1549768,-0.7,0.8,0.1,1,0.112286715410252,0.307086614173228,-2.24457427247066,0.00298649759803905,0.157633309366138,0.00481169571195051,-2.24244989871747,0.00358455042373601,0.0992709923852417,0.00473432341043572,-2.24588543361464,0.00899550740532498,0.15703433387502,0.0160508168912036,-2.24430713327764,0.00312840866723282,0.15708007840887,0.00484129608477257,0.635291987036066,""
"11422-158",390,-2.245641,0.1549768,-0.7,0.8,0.1,1,0.112592760275229,0.341269841269841,-2.24117822278402,0.00299228149231853,0.153911288109326,0.00479302520617117,-2.24379291738392,0.00369192156548451,0.101939221080008,0.0047697210788227,-2.23509580989786,0.0103147560322936,0.149518336500646,0.0146173610459681,-2.24251394574597,0.00311593324175494,0.152094659216468,0.00482034864958988,0.638833656354961,""
"11422-159",390,-2.245641,0.1549768,-0.7,0.8,0.1,1,0.112584180626985,0.290322580645161,-2.24526111535794,0.00302381152463632,0.159719230600846,0.00476837559220667,-2.24570361801966,0.00359071518441674,0.109567479959926,0.00473112438518361,-2.25015888247396,0.00954764842209643,0.146203200957994,0.0152270778125744,-2.24522945913896,0.00318880097104678,0.160245981193869,0.00450488579126733,0.661000607924433,""
"11422-160",390,-2.245641,0.1549768,-0.7,0.8,0.1,1,0.111016251078952,0.259259259259259,-2.24577855879274,0.00289758829214061,0.147429382665312,0.00496952656809523,-2.2494230570413,0.00337295354532387,0.102721547447078,0.00470968662746411,-2.24660727416615,0.0106697357178238,0.145491516235619,0.0147334433046163,-2.24745664241391,0.00296696182469267,0.14506908801938,0.00516631476479052,0.6657881725712,""
"11422-161",390,-2.245641,0.1549768,-0.7,0.8,0.1,1,0.111801901182212,0.329501915708812,-2.24482057826509,0.00294705783040247,0.154437606910013,0.00487292371652399,-2.24559801364429,0.00359970740073936,0.0968704445400309,0.00474757763674433,-2.23357940452674,0.0094719693012785,0.140655444770903,0.0151306219905553,-2.24486734885914,0.00305606597418539,0.153832057737842,0.0048894833962571,0.602843777732004,""
"11422-162",390,-2.245641,0.1549768,-0.7,0.8,0.1,1,0.111904563969311,0.29277566539924,-2.24368025823426,0.00293173084289271,0.156096025450658,0.00488132479083119,-2.24552967573126,0.00348953423000597,0.103353057730033,0.00471057248974949,-2.23940556102411,0.00851410599339013,0.169632850264184,0.0176089777199841,-2.24647007126576,0.00314663749583432,0.159369575254245,0.00478350319115496,0.641267394258233,""
"11422-163",390,-2.245641,0.1549768,-0.7,0.8,0.1,1,0.11106451160088,0.339350180505415,-2.24754113739024,0.00286443514352739,0.162717179917253,0.00502763456450746,-2.24796824364964,0.00352208644735792,0.093032739519224,0.00473508495574989,-2.24064507645421,0.00812498041381462,0.123025190666331,0.0215320571266313,-2.24773198520728,0.00303956881505157,0.161517138862188,0.00530743432625516,0.552422276203688,""
"11422-164",390,-2.245641,0.1549768,-0.7,0.8,0.1,1,0.111074553809768,0.335766423357664,-2.24562188689204,0.00287903486938514,0.153164435164062,0.00500527031010049,-2.24843371939734,0.0035351562663129,0.0935287304269816,0.00474019406115845,-2.25825549389073,0.00922255799629389,0.157461546690162,0.0157607360891616,-2.24651034221708,0.00296198686545845,0.153101692260642,0.00521313128403774,0.568843274509886,""
"11422-165",390,-2.245641,0.1549768,-0.7,0.8,0.1,1,0.110922991755589,0.296296296296296,-2.25108385590519,0.00290538014152894,0.160555505201248,0.00496352791016066,-2.2497867631405,0.00346059994953069,0.0969598466469806,0.00472396608088682,-2.24383775328762,0.00899478165527449,0.165491382016562,0.0160011656589231,-2.25203471352487,0.0030791125740587,0.158527428163797,0.00501107051474551,0.61975427981056,""
"11422-166",390,-2.245641,0.1549768,-0.7,0.8,0.1,1,0.112576288630017,0.299180327868852,-2.24297764849138,0.00304253603757007,0.150068947930207,0.00475171596430805,-2.24223441619008,0.00363153984605982,0.101282987660122,0.00474454701545405,-2.22558197573615,0.00944152399368252,0.127150013105254,0.015110300138112,-2.24162177721534,0.00311340358360774,0.15117442179378,0.00490043299268405,0.645884242239274,""
"11422-167",390,-2.245641,0.1549768,-0.7,0.8,0.1,1,0.11219825188448,0.37007874015748,-2.24366741438251,0.00298410312014461,0.153291150180476,0.00481663498572487,-2.24271533348437,0.00375785729917429,0.0918318855731563,0.00480572799716344,-2.23190295593547,0.00965473724929692,0.130025229409712,0.0150075682487719,-2.24417372005537,0.00315434395569614,0.153682609524288,0.0047673196341774,0.595000433398097,""
"11422-168",390,-2.245641,0.1549768,-0.7,0.8,0.1,1,0.111787871616073,0.303501945525292,-2.2493121565177,0.0029769544014786,0.161682983131552,0.00483937648442,-2.24959676414054,0.00356844762358612,0.10540267900431,0.00473733980525752,-2.24012409289762,0.00931654388316227,0.157596556770453,0.0153250864293856,-2.25026224420363,0.00316841128907547,0.160520383860762,0.00474128753544264,0.645939124038671,""
"11422-169",390,-2.245641,0.1549768,-0.7,0.8,0.1,1,0.112104810079881,0.370656370656371,-2.24319892717178,0.00295400596179334,0.155186414844285,0.00485000455634455,-2.24590378459912,0.00372778865757596,0.0969142774574165,0.00479260119244827,-2.24052936288466,0.00898388706107925,0.177642129184442,0.0158801099387232,-2.24300832897528,0.00310506727499098,0.155328701124991,0.00525399308336265,0.574407981135143,""
"11422-170",390,-2.245641,0.1549768,-0.7,0.8,0.1,1,0.111726229477139,0.240740740740741,-2.24157378824393,0.00289257760131458,0.153917411338055,0.00494908369354205,-2.24259066251638,0.00332084721489058,0.104587576243446,0.00469417028668071,-2.24075077328556,0.00916274471573863,0.124214173493106,0.01583106236697,-2.24235397505365,0.00298033352603527,0.152336956334142,0.00505229155817134,0.666338771520204,""
"11422-171",390,-2.245641,0.1549768,-0.7,0.8,0.1,1,0.111355793324685,0.298850574712644,-2.24936552450885,0.00295370957909638,0.156014310683551,0.00488245345180903,-2.25003126708053,0.00352982370013783,0.101157594770573,0.00473363087094122,-2.25632555866443,0.00846212422593176,0.162505748599016,0.018729153342067,-2.24935591805243,0.00310997644472403,0.156251161475791,0.00509129818735462,0.622038058403385,""
"11422-172",390,-2.245641,0.1549768,-0.7,0.8,0.1,1,0.111684949407706,0.28030303030303,-2.24251445477146,0.00292711815582747,0.148473440069652,0.00490518499468222,-2.24212466326352,0.00344948506647965,0.0953178159381184,0.00471010004267911,-2.23952823227602,0.0103806839196584,0.154633508014362,0.0146710341255071,-2.24296621198913,0.0030388505856023,0.148643449990409,0.0051754600985847,0.635181733983712,""
"11422-173",390,-2.245641,0.1549768,-0.7,0.8,0.1,1,0.11115793901116,0.288888888888889,-2.24758749630313,0.00289953680595138,0.156326639385974,0.00495955395834882,-2.24632454574914,0.00343819195446883,0.0951264944964639,0.00471434635448339,-2.25348566177386,0.0093926710936434,0.145044658660839,0.0154916066350453,-2.2471049034909,0.00295032606155804,0.155580672051927,0.00523290182422632,0.603054566715303,""
"11422-174",390,-2.245641,0.1549768,-0.7,0.8,0.1,1,0.110642652228431,0.318840579710145,-2.24937969890767,0.00287339608521758,0.15543483995137,0.00503666214253423,-2.24834849052502,0.00347885438019081,0.0887999621509365,0.0047348773495799,-2.24920324492209,0.00903139093301772,0.154860963950721,0.0160438655775425,-2.24990738364698,0.00297171153228741,0.155191895009651,0.00526852278690245,0.571657197158327,""
"11422-175",390,-2.245641,0.1549768,-0.7,0.8,0.1,1,0.111696568410529,0.346007604562738,-2.24635894826598,0.00293857142609437,0.158425854179059,0.00488674359098401,-2.24525127269172,0.00363223448609587,0.0934359980253249,0.00476051343625026,-2.25599608085215,0.00957606556858649,0.168127061217383,0.0151896364883036,-2.24632968726986,0.00310178682963195,0.15725763828116,0.00473746745061386,0.586928816973145,""
"11422-176",390,-2.245641,0.1549768,-0.7,0.8,0.1,1,0.111619157878501,0.299625468164794,-2.24481330579714,0.00291401468846014,0.15684140787655,0.00492187853137527,-2.2439582533527,0.00347931734633205,0.0964771771170735,0.00471544676735893,-2.24545413536684,0.00867664442507888,0.18284462183879,0.0168889244701102,-2.24472314820361,0.0030647499553157,0.156937977922185,0.0050677196157017,0.604420177838658,""
"11422-177",390,-2.245641,0.1549768,-0.7,0.8,0.1,1,0.110806658944843,0.289855072463768,-2.24992478782706,0.00287461882918059,0.161320601279073,0.00502769846897308,-2.24746014548093,0.00340559777849088,0.093289713957206,0.00472074245317991,-2.24128941876885,0.0089665355703987,0.149401359769434,0.0160346003012597,-2.2493062508366,0.00296369105369514,0.160820876185429,0.0051844520702585,0.582028927333122,""
"11422-178",390,-2.245641,0.1549768,-0.7,0.8,0.1,1,0.112643685071702,0.302040816326531,-2.24697873510531,0.00304503153351948,0.16242409937619,0.00475439820544469,-2.24456571981489,0.00363997408580186,0.106316073329566,0.00474994477469429,-2.25425402015048,0.009234347588085,0.165595079784726,0.0157281225806924,-2.24753740323718,0.00331102005368274,0.16106384227741,0.00441204684012029,0.674157412861425,""
"11422-179",390,-2.245641,0.1549768,-0.7,0.8,0.1,1,0.111827234034458,0.316793893129771,-2.2451430820834,0.00294288166792364,0.157131046272614,0.00487691852495533,-2.24594146737165,0.00356438719392573,0.0995888876940521,0.00473551839907563,-2.24489261407754,0.00932423672533482,0.139326294470299,0.0154651712541454,-2.24504935082357,0.00305986758506502,0.157165283250222,0.00480406415693689,0.605352616762025,""
"11422-180",390,-2.245641,0.1549768,-0.7,0.8,0.1,1,0.111253261494581,0.279850746268657,-2.24744655155555,0.00291339615492024,0.155932540252289,0.00494289944498548,-2.24776896994057,0.00343340530413218,0.100038718506735,0.00471563270010754,-2.24768687890814,0.00831027902037919,0.17913645585262,0.0195712109811305,-2.24673731030651,0.00305103906652061,0.157926140996138,0.00516681677268098,0.602412233325584,""
"11422-181",390,-2.245641,0.1549768,-0.7,0.8,0.1,1,0.111143259114276,0.283088235294118,-2.24517813405849,0.00288723164623533,0.151291403577901,0.00498183807546709,-2.24610079895713,0.0034122132611758,0.0960531445839751,0.00471147509320793,-2.2398340146825,0.00931613808835205,0.160429325096815,0.015303465549265,-2.24592083231123,0.00297423095370254,0.150302377093579,0.0054183500569848,0.619219332983749,""
"11422-182",390,-2.245641,0.1549768,-0.7,0.8,0.1,1,0.111438473524734,0.275471698113208,-2.24746979557521,0.00293150443555041,0.157464060814329,0.00491297770099809,-2.24838653076856,0.00344663594224413,0.103959521821816,0.00471591804512174,-2.25653623254003,0.00924460509099383,0.145868764692002,0.0158188011653544,-2.24819952876318,0.00304834007517515,0.156166965873128,0.00486737699910083,0.646085568466825,""
"11422-183",390,-2.245641,0.1549768,-0.7,0.8,0.1,1,0.112262863708876,0.288537549407115,-2.24656347601646,0.00299630808077603,0.161261689636456,0.00480690548297909,-2.24606411410638,0.00355110276416825,0.107188121800138,0.0047256563843753,-2.25366254832506,0.00955461699177019,0.177828968782879,0.0151375560395537,-2.24721645908336,0.00316424510945542,0.161201558278522,0.00466886115362345,0.659712222488331,""
"11422-184",390,-2.245641,0.1549768,-0.7,0.8,0.1,1,0.111697596027344,0.319230769230769,-2.24740234118108,0.0029565094445414,0.158007956759708,0.00486462061089734,-2.24684227572328,0.00358344578601916,0.0983436363995872,0.00474335273078751,-2.25390836634537,0.00920106549305423,0.168646596957057,0.0156391317323341,-2.24743826650649,0.00316151376612814,0.156411955716611,0.00469195884551964,0.617413606259202,""
"11422-185",390,-2.245641,0.1549768,-0.7,0.8,0.1,1,0.112267719243679,0.288461538461538,-2.24257048590088,0.00295103291000694,0.158479300571636,0.004852312931097,-2.24190072292529,0.00349633125831703,0.102269854706324,0.00470974874406121,-2.24793443394382,0.00992876533922397,0.174956884128332,0.0147613581817268,-2.24134576832013,0.00300107765785256,0.158544348896622,0.00504464737858347,0.619527602667235,""
"11422-186",390,-2.245641,0.1549768,-0.7,0.8,0.1,1,0.111683722360364,0.32089552238806,-2.24364045254452,0.00290574839411233,0.156131364648,0.0049345171590715,-2.24188568073115,0.00352136591468773,0.0913244164355833,0.00472592571438175,-2.24769001007539,0.00900717977768683,0.16057342741194,0.016070027951852,-2.24386916944166,0.00304590016753834,0.154288600085851,0.00503630391096605,0.596754529765647,""
"11422-187",390,-2.245641,0.1549768,-0.7,0.8,0.1,1,0.111256502718865,0.298892988929889,-2.24592157085853,0.00289223896466489,0.155379009387399,0.00496930178996894,-2.24238958531582,0.00344690229798552,0.0887413824153398,0.00471497226399155,-2.25963707939753,0.00920535324701935,0.1319312235016,0.0159149951140322,-2.24477475742711,0.00290285783450505,0.156950537774437,0.00528083292515357,0.574602161807901,""
"11422-188",390,-2.245641,0.1549768,-0.7,0.8,0.1,1,0.111267064713816,0.304832713754647,-2.24534597839411,0.00290108606410836,0.151493222476004,0.00495516453818261,-2.24466220116613,0.00347761311212854,0.0916784260887537,0.00472097618348314,-2.24649788984901,0.00885823193747626,0.149119301462336,0.0165729298442435,-2.24416022937214,0.00303505752185326,0.151037304034967,0.00499725422241669,0.583196076592422,""
"11422-189",390,-2.245641,0.1549768,-0.7,0.8,0.1,1,0.112061611047244,0.319066147859922,-2.24162641360965,0.00296568711905257,0.14797973163278,0.00484018243229997,-2.24143589924479,0.00359154857495211,0.0939043071880923,0.00473994384231515,-2.2520504942095,0.00997260935020586,0.153598724225494,0.0148796539105462,-2.24187658850793,0.00306707118351429,0.148334842791963,0.0051439922882036,0.620199308360962,""
"11422-190",390,-2.245641,0.1549768,-0.7,0.8,0.1,1,0.112083215079938,0.303501945525292,-2.24062160794248,0.00296463166466859,0.145647817568148,0.00484760197020487,-2.23803936054384,0.00354652208676413,0.0896463488304746,0.00472836380340545,-2.2432513080015,0.00935396708294772,0.132899155079351,0.0155033890077033,-2.24059053925899,0.00309574869090476,0.143311232641554,0.0049077419184845,0.641239823883958,""
"11422-191",390,-2.245641,0.1549768,-0.7,0.8,0.1,1,0.11113721516753,0.321969696969697,-2.24954512241651,0.00293507555042498,0.154562424676211,0.00491103830437833,-2.2532839112524,0.0035704713003692,0.101697041346976,0.00474749254720926,-2.24735747435068,0.0101581706770915,0.1542184536952,0.0147607745178381,-2.25114366816387,0.00302749009416177,0.153781945057475,0.00505112057450874,0.619027480575204,""
"11422-192",390,-2.245641,0.1549768,-0.7,0.8,0.1,1,0.110907536925347,0.250883392226148,-2.24627426817481,0.00283006826148028,0.162129680250556,0.00510852612965975,-2.24310625397449,0.00326452326512502,0.093822328666855,0.00471630611787105,-2.24387117725267,0.00932910454732725,0.170698323824628,0.0152993252267293,-2.24523561262094,0.00288204203394771,0.164772045504088,0.00522707219880536,0.577360690835327,""
"11422-193",390,-2.245641,0.1549768,-0.7,0.8,0.1,1,0.111858318601978,0.27027027027027,-2.24365792507706,0.00295734961766284,0.150630940160871,0.00485874496177125,-2.24243174657039,0.00345809560593473,0.098553087835909,0.00470765622447889,-2.24729189758358,0.00872206994808362,0.14825645832742,0.0171585285917591,-2.2440519880498,0.0030953540696509,0.149578066127411,0.00500567224425881,0.662093620825182,""
"11422-194",390,-2.245641,0.1549768,-0.7,0.8,0.1,1,0.112081241130512,0.294820717131474,-2.24778691580938,0.00300677250934008,0.158286152142439,0.00479657743528662,-2.24693575664912,0.00357963151121234,0.104492825493978,0.00473427703462817,-2.2630011681664,0.00981713857848275,0.168673575341984,0.0150454134377304,-2.2491747280449,0.00316840760126756,0.159091371240033,0.00460704403916142,0.664457300148975,""
"11422-195",390,-2.245641,0.1549768,-0.7,0.8,0.1,1,0.111209352623236,0.29368029739777,-2.24707422241328,0.00290632481127275,0.155044548604145,0.0049530476637279,-2.25139742431357,0.00346668714666733,0.104610214515833,0.00472128133680698,-2.23612927721402,0.00967414450246781,0.14402310982404,0.014949115596998,-2.24885014291194,0.00302758869579065,0.154233434104554,0.00501283166699028,0.630392510307924,""
"11422-196",390,-2.245641,0.1549768,-0.7,0.8,0.1,1,0.111622743031107,0.306273062730627,-2.2425100550704,0.00288934027472451,0.155139939971192,0.00496042345691817,-2.24037977307467,0.00346404553578151,0.0904501040559917,0.00471252438074325,-2.24041634783687,0.00949200666251603,0.136904796821031,0.0151760086741624,-2.24298372764074,0.0029848019765812,0.152985494546224,0.00508027053876462,0.60374514233957,""
"11422-197",390,-2.245641,0.1549768,-0.7,0.8,0.1,1,0.111555226918304,0.274809160305344,-2.2442411117816,0.00294085736519334,0.148076630091585,0.00488887923201278,-2.24442006195078,0.00345312303611353,0.0976517504042287,0.0047115765489546,-2.23662678530413,0.00864739813141972,0.139398688464119,0.0170394005450004,-2.24515826201713,0.00312201253824434,0.147860667761478,0.00511760332635097,0.652812864520039,""
"11422-198",390,-2.245641,0.1549768,-0.7,0.8,0.1,1,0.110866702611206,0.271739130434783,-2.24777355451378,0.00286809668688426,0.156501873072457,0.00502957658563162,-2.24872480104124,0.00336336292518163,0.0990237419044129,0.00471293779990793,-2.25059866877672,0.00872339599795242,0.13601985175603,0.0172690723582226,-2.2489401798619,0.00298706361482335,0.155990103203255,0.00525576498551445,0.61999667521584,""
"11422-199",390,-2.245641,0.1549768,-0.7,0.8,0.1,1,0.112162293454225,0.306772908366534,-2.24285516312196,0.00300082440437288,0.147267010890744,0.00480304544632078,-2.24231058793329,0.00360508336120513,0.0961269292075366,0.00474357083715727,-2.25983521763949,0.00922648805192627,0.179632381722743,0.0156672132932023,-2.24409443305603,0.00325600577191464,0.146240895183312,0.00474685579812263,0.663482910989342,""
"11422-200",390,-2.245641,0.1549768,-0.7,0.8,0.1,1,0.110834812587227,0.356363636363636,-2.25008403110375,0.00287634261732059,0.161483953190735,0.00501433693457829,-2.24995261072268,0.0035845047411078,0.0901113147877465,0.00475627334189884,-2.26587828533807,0.00939184262085795,0.16892446631682,0.015445388278317,-2.25013001253819,0.00295127332422742,0.160517278037214,0.00515497237991486,0.543632738429846,""
"11422-201",390,-2.245641,0.1549768,-0.7,0.8,0.1,1,0.111518587251896,0.274436090225564,-2.24639848822708,0.00292342562120991,0.157480947898493,0.0049163678872058,-2.2453519244426,0.00343023258462421,0.100092239118667,0.00470961473016117,-2.23670682560558,0.00969640461847026,0.141662521608576,0.0149930142150649,-2.24478930157606,0.00294017411118458,0.160567631603733,0.0051266803865178,0.597529826659031,""
"11422-202",390,-2.245641,0.1549768,-0.7,0.8,0.1,1,0.111999214397086,0.298387096774194,-2.24782267656341,0.00302724567351315,0.153151344859689,0.00478684457640109,-2.25072999289971,0.00361851117817473,0.10829197548472,0.00475125204375202,-2.23615798425486,0.0101227201240664,0.151868051331254,0.0147022949457339,-2.24842349705773,0.00319325538658102,0.153591181992478,0.00477688360859986,0.662250673618846,""
"11422-203",390,-2.245641,0.1549768,-0.7,0.8,0.1,1,0.112218738086398,0.321428571428571,-2.24813824187271,0.0030033949734874,0.163252373814426,0.00480054427456864,-2.24688841227742,0.00364277461911364,0.103749840285234,0.00475739018403283,-2.25183143608108,0.0101781463982214,0.197891576616105,0.0146256294351952,-2.2462481375559,0.00317669189066118,0.165867550823734,0.00460210815467818,0.599531000939911,""
"11422-204",390,-2.245641,0.1549768,-0.7,0.8,0.1,1,0.111055063516846,0.274074074074074,-2.24715138088715,0.00290104891372214,0.152326853699152,0.00496236880514246,-2.24966875346196,0.00340862309211319,0.10188695424428,0.00471239847885661,-2.26364360163454,0.00924974340568756,0.187957107709981,0.0156539862626879,-2.24693522024799,0.00293676490223015,0.156276742153954,0.0054575248265631,0.599152767928429,""
"11422-205",390,-2.245641,0.1549768,-0.7,0.8,0.1,1,0.111805178814691,0.364705882352941,-2.24896333120548,0.00298964610383387,0.159170422866927,0.00482955521430757,-2.25060204468762,0.00375324921947869,0.100022046467956,0.00481087721767039,-2.23727002708027,0.00950056939565001,0.148256403137968,0.015112952928169,-2.24862089786972,0.00316376292396898,0.158657358469881,0.0047630612139765,0.590471183923431,""
"11422-206",390,-2.245641,0.1549768,-0.7,0.8,0.1,1,0.111480340157834,0.307407407407407,-2.24478264743991,0.00289958560545985,0.156880617977148,0.00495352426762439,-2.24458326275753,0.00348478514627801,0.0953612165477268,0.00472087593406588,-2.23178280779029,0.00892821294663899,0.140615344850538,0.0159821441721048,-2.24444615613622,0.00302078877508847,0.156315798845611,0.00501159948268101,0.589354884805914,""
"11422-207",390,-2.245641,0.1549768,-0.7,0.8,0.1,1,0.11226616830735,0.296,-2.24871712646509,0.00301459193161087,0.163575905981383,0.00478524594374978,-2.25043165385544,0.00359781967321458,0.11279035292263,0.00473822303784351,-2.24837309106591,0.0099351327649111,0.163896811263033,0.0148435761847367,-2.2485515838265,0.00315575635926822,0.163479557860722,0.00456059244143746,0.652804385507882,""
"11422-208",390,-2.245641,0.1549768,-0.7,0.8,0.1,1,0.111993979285906,0.306201550387597,-2.24588651919598,0.00296469661534648,0.158711122408104,0.00484201222185761,-2.24480792692433,0.00355597168206414,0.100361453053005,0.00472872670311022,-2.25351793921896,0.00873470483295542,0.143016052360556,0.0172591149886853,-2.24521605865618,0.00305492062958209,0.161196175990644,0.00486864424790335,0.607774262557914,""
"11422-209",390,-2.245641,0.1549768,-0.7,0.8,0.1,1,0.111697894069757,0.243542435424354,-2.24389776239455,0.0028905585647546,0.161071677197079,0.00495847287738248,-2.24363982001103,0.00332086543883846,0.106090959042164,0.0046971814749821,-2.23726230404647,0.00866555732079225,0.153566926159232,0.0170568080938789,-2.24453408060192,0.00300263808896182,0.159606495989175,0.00507907649136421,0.65795271264721,""
"11422-210",390,-2.245641,0.1549768,-0.7,0.8,0.1,1,0.111386109775054,0.294964028776978,-2.24067668247062,0.00284990400520555,0.151496524086768,0.00504673149439033,-2.24121209224255,0.00339431713714146,0.0912578303957394,0.00470772434431277,-2.23940218985105,0.00914701911578863,0.15909212793408,0.0156627952643031,-2.23986317573742,0.00290975460029068,0.154297541881663,0.00549816847946165,0.555902857491742,""
"11422-211",390,-2.245641,0.1549768,-0.7,0.8,0.1,1,0.113061782560978,0.292181069958848,-2.24036197009644,0.00304870869174034,0.153168026788437,0.0047362918695782,-2.24012815279094,0.003622711972245,0.105549061092811,0.00473556002325673,-2.24873714592686,0.00994643049917852,0.156250242052749,0.0148308029976945,-2.2415973111516,0.00320294958073043,0.152587580098246,0.00459672475599388,0.691254984594192,""
"11422-212",390,-2.245641,0.1549768,-0.7,0.8,0.1,1,0.111810304030662,0.326923076923077,-2.24428058978994,0.00295221591406838,0.152059078100068,0.00486554624573174,-2.24447730711865,0.00359989364043218,0.0950066522227108,0.00474713908529223,-2.26105378512465,0.00921277311675101,0.160661742340127,0.0157745512359026,-2.24386937493821,0.00306887911313693,0.151266883565173,0.00499230337636592,0.603183389422003,""
"11422-213",390,-2.245641,0.1549768,-0.7,0.8,0.1,1,0.111674628445853,0.287878787878788,-2.24662102719481,0.00293215957100387,0.159644361916708,0.00489638627288199,-2.24738372282569,0.00347614199030355,0.103872978183292,0.0047145320553565,-2.24520023104315,0.00935314834698338,0.167240829845239,0.0153487971156806,-2.24802034859003,0.00313861261215518,0.157674392111291,0.00480473213922182,0.648939444093824,""
"11422-214",390,-2.245641,0.1549768,-0.7,0.8,0.1,1,0.111457161562782,0.335793357933579,-2.24660299019762,0.00289537717321274,0.162598505996654,0.00496064648484381,-2.24441649102803,0.00354946978435557,0.091439184262449,0.0047377528479465,-2.25418361886754,0.00874806505276821,0.179872952050663,0.0169900765963783,-2.24611369803677,0.00303156185196158,0.163801444615428,0.00501326454794398,0.556725370963248,""
