"sim","N","beta0","beta1","q","ppv","avg_prev","fpr","beta0_gs","se_beta0_gs","beta1_gs","se_beta1_gs","eta0_gs","se_eta0_gs","beta0_n","se_beta0_n","beta1_n","se_beta1_n","beta0_cc","se_beta0_cc","beta1_cc","se_beta1_cc","eta0_cc","se_eta0_cc","beta0_mle","se_beta0_mle","beta1_mle","se_beta1_mle","eta0_mle","se_eta0_mle"
"11422-11",390,-2.245641,0.1549768,0.1,0.6,0.111456554957166,0.261029411764706,-2.2427183002008,0.00288445593257258,0.152425337141037,0.00497696191286147,0.508004747424344,0.15019681124158,-2.2442572442139,0.00335763268131087,0.100933271038027,0.00470216208978073,-2.23629625719616,0.00989710870615792,0.150252240484671,0.0147967848137559,1.38629436111969,0.559016856137216,-2.24341668584883,0.00292333166941423,0.154350275383521,0.00513662815407046,0.511042309394538,0.16762892172921
"11422-12",390,-2.245641,0.1549768,0.1,0.6,0.111763583749635,0.255725190839695,-2.2501419486903,0.00294882502830237,0.169324532579144,0.00486844845254666,0.64733764452855,0.150790807003781,-2.2509675774032,0.0034186670628587,0.115983155169007,0.00470058694227318,-2.25627158434396,0.00938894173123506,0.17257731358769,0.0153749205009129,1.17865499633931,0.571771425102905,-2.25043168965984,0.00305341459234715,0.168290399549926,0.00480094244167856,0.682881830876711,0.166460162558233
"11422-13",390,-2.245641,0.1549768,0.1,0.6,0.111279532782016,0.321167883211679,-2.24035658588966,0.00287032907248838,0.142776907642703,0.00500986779761614,0.276253376628157,0.141365929439109,-2.24492081982111,0.00349063970923765,0.0921166121065986,0.00472489718648058,-2.23526757131257,0.00896617524845873,0.161161698631496,0.0159422143625958,-0.241162054963977,0.402907234257256,-2.24044488174982,0.00291268812249766,0.145419000195011,0.00546475602548154,0.237068913151004,0.161878095676168
"11422-14",390,-2.245641,0.1549768,0.1,0.6,0.111560657998477,0.340909090909091,-2.24768757666306,0.00293266398650661,0.160044286752456,0.0048939637815176,0.336472236621213,0.138013111674892,-2.24927644151494,0.00361697276297456,0.0991287095494272,0.00475480054233846,-2.25589348866545,0.00873703855254575,0.160997593095125,0.0170959594134769,0.251314425835689,0.503946401495734,-2.24707608863698,0.002991950498918,0.161105367985262,0.00512199656935809,0.290522143444974,0.152906392031025
"11422-15",390,-2.245641,0.1549768,0.1,0.6,0.111048037149754,0.327402135231317,-2.2459005086372,0.00284246864913894,0.162381157156071,0.00507250508729782,0.169559305011978,0.141576022899446,-2.24670714959887,0.00346731283281379,0.0929361997315047,0.00472287754073994,-2.25596363415452,0.0095822180446621,0.15765116929166,0.0151986095097003,0.559615787935404,0.443202607775001,-2.24558630930008,0.00282489979392488,0.163536840006663,0.0055173512303849,0.138286470477899,0.15553927335826
"11422-16",390,-2.245641,0.1549768,0.1,0.6,0.111115576181832,0.290441176470588,-2.24536047401065,0.00288732802887409,0.150907294638387,0.00498437839541035,0.401236771998642,0.14537126230072,-2.24642720076238,0.003426747144721,0.0952962695591713,0.00471464715253239,-2.24847330745091,0.00995135594497614,0.156498595372381,0.014837569928769,0.693147180559742,0.433012622386021,-2.24624685206934,0.00295865874520303,0.147331992072477,0.00517889707379276,0.517694861928086,0.170024192201114
"11422-17",390,-2.245641,0.1549768,0.1,0.6,0.110834270077453,0.288321167883212,-2.25066020589869,0.00288432395592642,0.161951119503827,0.00500274693829913,0.384142338639343,0.145872949323962,-2.24852085348893,0.00341581454212605,0.0953721065163215,0.00471877779940717,-2.24315145476566,0.00913479877554479,0.151775759511338,0.0156481634615176,0.0870113769879776,0.417423475869044,-2.25026228703671,0.00294665751831751,0.162061476451501,0.00507137115859791,0.362161670779494,0.157214265194159
"11422-18",390,-2.245641,0.1549768,0.1,0.6,0.110877486140659,0.302491103202847,-2.24840248540343,0.00284660018861997,0.165475614697804,0.00508082437429836,0.248696623459708,0.144701488049265,-2.24886575656244,0.00341098227612533,0.0970899347217343,0.00472038795189508,-2.24866522059391,0.00919095641065942,0.189216999025383,0.0155477029361385,0.182321556517337,0.428172901127054,-2.24741803379462,0.0028398867048981,0.16697169892647,0.00568069161098838,0.179496513003909,0.159608710651135
"11422-19",390,-2.245641,0.1549768,0.1,0.6,0.111881043976836,0.294573643410853,-2.24586541844224,0.00296639190174355,0.156013191504011,0.00484796469458034,0.552068582300022,0.143991841399908,-2.24507881094402,0.00353187043467522,0.100340948272262,0.00472517959103526,-2.2499900030825,0.0109540108359283,0.162900217461897,0.0147316384323152,1.8971199848783,0.619138150721662,-2.24556962470486,0.00300852287699508,0.156289597699365,0.00492482273455268,0.531952278983283,0.158576656148799
"11422-20",390,-2.245641,0.1549768,0.1,0.6,0.111345843633672,0.256410256410256,-2.2439489093789,0.00288083877425463,0.154063677884306,0.00498908343474729,0.513678692748389,0.151105001628402,-2.24386731083709,0.00334018664092054,0.0990199877710732,0.00470422667400025,-2.25090478050274,0.00832812639317519,0.163327546117259,0.0198211390940184,1.42744652828716e-18,0.577350269189626,-2.24355050539995,0.00298101521809881,0.152633635376715,0.0051301596497084,0.5184185441709,0.169398166906659
"11422-21",390,-2.245641,0.1549768,0.1,0.6,0.111756965498059,0.275092936802974,-2.24366206372455,0.002899207508983,0.159535741372183,0.00493460137497976,0.491725452392568,0.147573627012682,-2.24472370093256,0.00340664464269629,0.103956352221192,0.00469832668445525,-2.25005190118199,0.0104161009608441,0.170730098471395,0.0146602657531521,1.28093384546101,0.505524753515026,-2.2434054146152,0.00293299256161288,0.160065550305353,0.00506375178527952,0.468183014465619,0.161980951413868
"11422-22",390,-2.245641,0.1549768,0.1,0.6,0.111476657931391,0.272388059701493,-2.24283764600542,0.002902306807976,0.148561828565869,0.00493820128720028,0.513561603584855,0.147970774779336,-2.24316049085135,0.00340299322549658,0.0960863187072905,0.00470163654477165,-2.24827962156932,0.0091604397490925,0.175727703850857,0.0155924308971659,0.287682072451781,0.440958551654338,-2.24393073163514,0.00295731703020888,0.14821707251118,0.00549377672522119,0.582244062590009,0.179162592421228
"11422-23",390,-2.245641,0.1549768,0.1,0.6,0.111301219986693,0.297794117647059,-2.24382146927255,0.00288410784675733,0.15137909393263,0.00498166607751277,0.376235469793226,0.144292256029465,-2.24231781006447,0.00343977760714582,0.0896076081524903,0.00471324740520793,-2.24881863795953,0.00900316463131351,0.171079818863667,0.0159858223841967,0.200670694929363,0.449464255324904,-2.24261936290981,0.00291178275621474,0.152967003695738,0.00539144546209151,0.286953808569301,0.160610843331131
"11422-24",390,-2.245641,0.1549768,0.1,0.6,0.111134783591064,0.264705882352941,-2.24667852579099,0.00288978645574473,0.155359723389676,0.00498135838576047,0.494018505449602,0.149544188019198,-2.24586281785301,0.00336740346917394,0.0978051377863813,0.00470885605665385,-2.24458577043189,0.00932301826684445,0.134770521105626,0.0154787069275984,0.485507815781698,0.449358508305963,-2.24662427806474,0.00292457597717533,0.155006077636389,0.0051420984420357,0.499361242608023,0.165268673683932
"11422-25",390,-2.245641,0.1549768,0.1,0.6,0.111174616552469,0.309090909090909,-2.24530593554778,0.00287222246532459,0.156261988480659,0.00501288286620351,0.302280871872934,0.1430397078808,-2.24593243162456,0.00345654566240643,0.0939645203379895,0.00472039712638649,-2.24346967283352,0.00897953842863152,0.152692551043183,0.0160859575553007,0.200670694929363,0.449464255324904,-2.24482175155908,0.00288891298220849,0.158740614219039,0.00543559453444681,0.239200173728856,0.158402329061374
"11422-26",390,-2.245641,0.1549768,0.1,0.6,0.111431302543624,0.260223048327138,-2.24601759273844,0.00290173268975563,0.157641061217908,0.00494257145730995,0.547295303547366,0.150167157258824,-2.24588246666783,0.00337548861382214,0.102281051165652,0.00470034780819649,-2.25521613861248,0.0095743092611435,0.159693172783296,0.0151878925179863,0.847297860386034,0.487949800417323,-2.24735020956504,0.00298808156348049,0.155505939228603,0.00490854258843598,0.66413466380434,0.169528756063226
"11422-27",390,-2.245641,0.1549768,0.1,0.6,0.111641443980847,0.302325581395349,-2.24554056700206,0.00296394144091656,0.149393245790186,0.00485945047036152,0.52609309589677,0.142815506924029,-2.24488993788351,0.00354812915028421,0.0951854475538265,0.00473384171389925,-2.25684533377207,0.00919678588058807,0.162362276174343,0.0157195157973107,0.538996500732675,0.475594846747084,-2.24589934933043,0.0030723622248314,0.147723905873633,0.0049424491533037,0.57903580054681,0.16303656376711
"11422-28",390,-2.245641,0.1549768,0.1,0.6,0.110957997253351,0.275985663082437,-2.24607576185876,0.00285392851606624,0.157776396040389,0.00506377274621667,0.365724779458654,0.148310558900975,-2.2487733180751,0.00335848433138108,0.101436777074198,0.00471546408336547,-2.25309941469835,0.00903617987553734,0.151671681095838,0.0161363970966793,0.606135803570268,0.507519176407823,-2.2472121442302,0.00292573896756151,0.155084328201154,0.00524492985421513,0.473378452067318,0.168808221368277
"11422-29",390,-2.245641,0.1549768,0.1,0.6,0.111517972627199,0.309090909090909,-2.24202797694637,0.00286926549884624,0.155589163270164,0.00500614250967438,0.302280871872935,0.1430397078808,-2.24213447859322,0.00345096365897772,0.0926976790273298,0.00471453773794977,-2.25346662306121,0.00875241854139111,0.160704853158081,0.017139430109941,-0.367724780125317,0.433629089217113,-2.24133463417175,0.00293882076594783,0.155917115420011,0.00514361784436129,0.262859919055844,0.155921756182312
"11422-30",390,-2.245641,0.1549768,0.1,0.6,0.111150170054745,0.346007604562738,-2.24930346787023,0.0029428053212338,0.152838059075692,0.00490709514487276,0.333327579941741,0.137342734382682,-2.25279630471727,0.00364599346056825,0.0977617104064067,0.00477577712470744,-2.2384068673024,0.00913327396519027,0.135951100092094,0.0157325289871093,0.182321556517337,0.428172901127054,-2.24917038195074,0.00298048324113705,0.153129568067895,0.00519740221182509,0.3230098126123,0.154933731714515
"11422-31",390,-2.245641,0.1549768,0.1,0.6,0.110296513471961,0.310104529616725,-2.24858064912117,0.00281602911009674,0.15726907190389,0.00517987463117945,0.146092618437245,0.144722599608746,-2.25076655761116,0.00339422023295882,0.0916268989513678,0.00472921273449728,-2.24705124290861,0.00901632237557237,0.170599696800196,0.0159884779843861,0.318453731118534,0.464660188210824,-2.24975153429428,0.0028816884005469,0.155814965000421,0.00552394685408835,0.227366985488619,0.16429343754901
"11422-32",390,-2.245641,0.1549768,0.1,0.6,0.111230757293036,0.306859205776173,-2.23882008940689,0.00285322006047577,0.140118699493487,0.00504783047932696,0.284736562222024,0.143576681212765,-2.2385938270753,0.00342590223836938,0.0819749080543208,0.004714792003736,-2.22774399855641,0.00928956957270906,0.139639221215799,0.0153724122242873,0.367724780125317,0.433629089217113,-2.23781188400235,0.00284510585767565,0.141703842265374,0.00583535412415814,0.202388747785297,0.166487605874357
"11422-33",390,-2.245641,0.1549768,0.1,0.6,0.110743839147423,0.280575539568345,-2.24759996024269,0.00285846052584711,0.155096268369786,0.00505476094333188,0.361790044605504,0.147475706964044,-2.24800350454804,0.00337130469848131,0.0950387757418012,0.0047161588674229,-2.24631997712724,0.00885405917961169,0.150002740726801,0.0165279791638531,-5.7280468912749e-18,0.447213595499958,-2.24780161740864,0.00289998022436913,0.154708173105668,0.00533923874197329,0.378025835248939,0.164793661473558
"11422-34",390,-2.245641,0.1549768,0.1,0.6,0.111553567500941,0.238805970149254,-2.24332568849221,0.0029065461478085,0.152112128712321,0.00493817061069489,0.645137961373492,0.154342850503823,-2.24481092799005,0.00333370291578051,0.105310336675639,0.00469958786285558,-2.244933437503,0.00897809099547822,0.157842124286618,0.0160197205939905,0.606135803570268,0.507519176407823,-2.24406894776615,0.00297651445769931,0.152212040167223,0.00500926232911935,0.687124320575282,0.177201773164941
"11422-35",390,-2.245641,0.1549768,0.1,0.6,0.111246298014886,0.306273062730627,-2.24565621285169,0.0028938731131312,0.154386552287449,0.00497006614730247,0.360282885314934,0.143008929862097,-2.24509680237605,0.00347395949684265,0.0927856770138844,0.00472160750850211,-2.24837521128842,0.00883434758593833,0.150314215755689,0.0165243292868121,1.60943791169281,0.774584493186428,-2.24622610197003,0.00300483349090413,0.15233071842458,0.00518013544809172,0.424164880549892,0.162510123168544
"11422-36",390,-2.245641,0.1549768,0.1,0.6,0.110903807469674,0.28,-2.24754534903047,0.00287562906933322,0.155569641777817,0.00502047645148701,0.401126706509565,0.147250347841195,-2.24930019856765,0.00339281353317952,0.0993773408053596,0.00471718017883801,-2.24495309524564,0.00869762427038938,0.174964984717449,0.0169787757916153,0.117783035642819,0.485912350995434,-2.24739467917764,0.00292832087229604,0.154124517565146,0.00547860533067259,0.418137369837522,0.168253630441436
"11422-37",390,-2.245641,0.1549768,0.1,0.6,0.11184606158989,0.274436090225564,-2.24134509473821,0.00291321101943881,0.151600187260087,0.00491416213710053,0.529822124456636,0.14752337009719,-2.24434551064112,0.00342497798443781,0.103700002900022,0.00470113122041227,-2.22627424693924,0.0100185491999801,0.141454978676545,0.01462503285465,0.753771802375928,0.428746340547105,-2.24164649711322,0.00294069566646181,0.150034273084115,0.00527519046852207,0.577393181837899,0.173229288431002
"11422-38",390,-2.245641,0.1549768,0.1,0.6,0.111094574087395,0.294545454545455,-2.24257304575293,0.00286828528381059,0.145712899378555,0.0050207720252257,0.350482973690811,0.145056303228421,-2.24725651767033,0.00342230904295302,0.097037770201587,0.00471508594067942,-2.24552366465843,0.00936503181049901,0.164126583198854,0.0153439240812131,0.367724780125317,0.433629089217112,-2.24479610892864,0.00293197030841653,0.145251853924259,0.00543785373665812,0.482512190309143,0.174186190990748
"11422-39",390,-2.245641,0.1549768,0.1,0.6,0.110897659616654,0.298932384341637,-2.24648553816198,0.00284086227044739,0.15986720500799,0.00508421259771941,0.260531080272771,0.145184280483794,-2.24477694367338,0.00338969298437062,0.0900147166333137,0.00471470142175297,-2.23663910235408,0.00929478639960625,0.147500850813446,0.0153255059137998,0.773189888232915,0.493547957360995,-2.24620709356494,0.0029019169259453,0.16046270534383,0.00514252031839139,0.237695919915438,0.155570106280145
"11422-40",390,-2.245641,0.1549768,0.1,0.6,0.111410125850024,0.24,-2.24156926493686,0.00286879260997168,0.151176072687751,0.00501191427222917,0.55527738633681,0.154425273284944,-2.24202296583531,0.00329323407101183,0.0995319971521537,0.00470567084296454,-2.23226967779012,0.0101108035105985,0.153424430583865,0.0146892601142445,1.22377543162034,0.508746664905278,-2.24281264417522,0.00289985129193216,0.150893769554673,0.0055636636226962,0.636965543393545,0.18244884588563
"11422-41",390,-2.245641,0.1549768,0.1,0.6,0.111284711869445,0.233716475095785,-2.25125962551129,0.0029550888816716,0.159334444787947,0.00488123234360202,0.74893854018793,0.155387796392419,-2.24777253594128,0.00337067256777619,0.103994820605293,0.00470564933589168,-2.27270263740769,0.0105164067230461,0.178935900572865,0.0148012904109114,1.09861228866514,0.471404114756239,-2.25104832892686,0.00301619474791423,0.158727541053183,0.00484596915043959,0.749795265849112,0.169577931674017
"11422-42",390,-2.245641,0.1549768,0.1,0.6,0.110704426808057,0.319298245614035,-2.24483834090915,0.00281835444432891,0.154204553925203,0.00514305422638034,0.143100843588444,0.143222779206468,-2.2455548438378,0.00341716999022902,0.0868634886238997,0.00472046334800043,-2.25003675739579,0.00901852725905449,0.155583348053042,0.0161265252960275,0.451985123743056,0.483493772630768,-2.24516305677282,0.0028730668244095,0.155699533458824,0.00541841865918755,0.137464393486346,0.156444955538724
"11422-43",390,-2.245641,0.1549768,0.1,0.6,0.111364163924918,0.277153558052434,-2.24751376709614,0.00291566174082825,0.157966386776298,0.00492582539725005,0.508119262168242,0.147117618439193,-2.24855775334709,0.00343053574807459,0.103503795602055,0.00470895190157004,-2.24721722708326,0.00916890841658764,0.150915391333435,0.0156722602832004,0.287682072451781,0.440958551654338,-2.24782885566548,0.00298109329329834,0.156139400177539,0.00507131822069012,0.558900504539611,0.163643781447937
"11422-44",390,-2.245641,0.1549768,0.1,0.6,0.111536147170102,0.280442804428044,-2.24215087017834,0.00288517602699046,0.151651886560141,0.00496080175870444,0.448390152825199,0.146837514258455,-2.24150390791731,0.00339966844382782,0.0940482504814514,0.00469919602500926,-2.25121930068916,0.00991898609732408,0.161850386536964,0.0148467755168959,0.980829253009147,0.478713187315498,-2.24221714908351,0.0029446288761911,0.151355492419766,0.00501917412318136,0.457608878742787,0.160958636271902
"11422-45",390,-2.245641,0.1549768,0.1,0.6,0.11145048548569,0.318840579710145,-2.24177635046627,0.00286287350123035,0.154243269146388,0.00501392526525589,0.258861630934377,0.141897880161732,-2.23852613993745,0.00346468981796147,0.0840072646007678,0.00471558924353801,-2.24422621605011,0.00950400162975937,0.148543038151205,0.0151699537388993,0.847297860386034,0.487949800417323,-2.24195087222496,0.00288821267477671,0.156747045375393,0.00516574033972445,0.228253737043463,0.15240920263071
"11422-46",390,-2.245641,0.1549768,0.1,0.6,0.110686557480421,0.271428571428571,-2.24664250861509,0.00284532076437042,0.152915809942472,0.00507893531633111,0.369747025506085,0.149160328848615,-2.24742728000127,0.00333550121895342,0.0947263577644266,0.00471380537478795,-2.26602903458519,0.0090871522987501,0.178530634509205,0.0160907399731333,0.788457360363601,0.539359698904551,-2.2475041962603,0.0028766923190694,0.150708686149704,0.00559770631335948,0.457740117711055,0.175395035013942
"11422-47",390,-2.245641,0.1549768,0.1,0.6,0.11045895063927,0.280276816608997,-2.24612142772167,0.00280110856271033,0.15656758950206,0.00520401540549567,0.220671361152183,0.149152058678826,-2.24437901012144,0.00329921512854732,0.0862309096285253,0.00472278267037492,-2.22924226876288,0.00982898775185116,0.137247914217818,0.0147622472317428,1.16315080980318,0.512347123169626,-2.24572442796368,0.00281603410999474,0.156778676658546,0.00553565821439317,0.195725022351205,0.161273683279028
"11422-48",390,-2.245641,0.1549768,0.1,0.6,0.111206074863487,0.333333333333333,-2.24186863356236,0.00287714024065713,0.1443192196151,0.0049988317086021,0.251314425835689,0.139769583898341,-2.24458225577278,0.00353143009609066,0.0885143010342242,0.00473552031005498,-2.23115613310496,0.00878376204938586,0.145412762436304,0.0164823825826305,-0.182321556517337,0.428172901127054,-2.24129822681783,0.00292238381874291,0.143638372361381,0.00568072752460654,0.231455450041859,0.165977906090549
"11422-49",390,-2.245641,0.1549768,0.1,0.6,0.112163392352325,0.26615969581749,-2.23911140438866,0.00292852360795448,0.15003877457613,0.004882685752728,0.595691844409192,0.1488614345616,-2.23793980486798,0.00341645215497202,0.0971084396814555,0.00469481876676185,-2.24377625156481,0.00933072819513891,0.163179837754946,0.0152904415754135,0.955511445025101,0.526234432470928,-2.23838547004917,0.0029458820985418,0.150612103434254,0.00532527986908908,0.543505910544094,0.17358442904112
"11422-50",390,-2.245641,0.1549768,0.1,0.6,0.110459638314232,0.271428571428571,-2.24774518794997,0.00284904843244999,0.149930755375578,0.00508832534395432,0.369747025506085,0.149160328848615,-2.2466409839083,0.00333657798422082,0.089135963634521,0.00472113940336661,-2.24586196301104,0.0085604611665465,0.155995367097133,0.0177450194315804,0.133531392592158,0.517548631967236,-2.24668322712401,0.00288102786540888,0.152838309092668,0.00540207258592312,0.262458655310902,0.16378717377169
"11422-51",390,-2.245641,0.1549768,0.1,0.6,0.110929568627042,0.26056338028169,-2.24464421352221,0.0028256130884321,0.159108524977985,0.00512229590410081,0.359374000907898,0.1514842423247,-2.24217600467742,0.00328296023843727,0.0915558004246212,0.00471584185551186,-2.22866928908621,0.0094800552442725,0.150849080358984,0.0150912356677803,0.559615787935404,0.443202607775001,-2.24328755607589,0.00282443523758893,0.161722247115642,0.00544818377637588,0.245373263163136,0.164891913553682
"11422-52",390,-2.245641,0.1549768,0.1,0.6,0.111949811052246,0.318181818181818,-2.24537025041946,0.0029291893681126,0.163201463796374,0.00488449407643564,0.405465108108163,0.140859041676891,-2.24665721537058,0.00355078948292163,0.103291769246863,0.00472719367850934,-2.23491879438629,0.00879054693281271,0.157035576266,0.0163987194165511,-0.0953101798012102,0.436931329765292,-2.24506275341806,0.00299237887342066,0.16363320484393,0.00504989382934604,0.382678152346912,0.154339269326549
"11422-53",390,-2.245641,0.1549768,0.1,0.6,0.110958056460838,0.22463768115942,-2.24565533851178,0.00286448212935747,0.15273459702488,0.00502635800736791,0.609064063349349,0.157800373210424,-2.2480245826718,0.00325625721680551,0.106551990448415,0.00471237711148858,-2.24146574112301,0.00866914262880063,0.157403268110938,0.0170463559996147,0.251314425835689,0.503946401495734,-2.24675289789172,0.00292148183132057,0.152452718247831,0.00528174257299297,0.683310760651831,0.182035241434105
"11422-54",390,-2.245641,0.1549768,0.1,0.6,0.111290220651396,0.293040293040293,-2.24413296629189,0.00288231026590445,0.153284523450461,0.00498949136428112,0.380147300123874,0.145075871189819,-2.24366875062681,0.00342779363043814,0.093027262826278,0.00471333423967813,-2.23743014510324,0.00930322846966477,0.155993553439698,0.0153127070777672,0.619039208406163,0.468807186271803,-2.24331626941137,0.0028788729171572,0.155360608198095,0.00560733300961692,0.303392938861319,0.164204522517082
"11422-55",390,-2.245641,0.1549768,0.1,0.6,0.111161437328093,0.304511278195489,-2.24609039218315,0.00292171584615489,0.147745657203957,0.00493274343329322,0.425832410932597,0.142864253125131,-2.24768501186871,0.00350758348821673,0.0947924779761578,0.00473142338563271,-2.25521707536023,0.0093872891140997,0.14993420647862,0.0154492099419973,0.167054084511391,0.409672215034097,-2.24658792547887,0.00297537427939813,0.147133267519853,0.00517909980164809,0.463894326310369,0.164449886968943
"11422-56",390,-2.245641,0.1549768,0.1,0.6,0.110924465867067,0.286764705882353,-2.24447268957838,0.00288690681633283,0.143303822827761,0.00499775851973428,0.41397579777607,0.145928368792983,-2.24233809949038,0.00341396246660951,0.0846779807547969,0.00471833417369164,-2.25035180427695,0.0088875701954766,0.149795695641836,0.0166236064758981,0.223143550217826,0.474337947415548,-2.24407015973082,0.00292301723254741,0.143637728148639,0.00543595883829801,0.385441713496271,0.167221392458079
"11422-57",390,-2.245641,0.1549768,0.1,0.6,0.111575232124181,0.296703296703297,-2.24164980483279,0.00287612827101489,0.153554020062573,0.00498355318259693,0.367724780125316,0.144543029739037,-2.24239214611403,0.00343203021382613,0.0948729218201535,0.00470703594025785,-2.24779043781135,0.0091569854859786,0.146028159628287,0.0157106000566861,0.693147180559742,0.49999990819415,-2.24230817329746,0.00292441316272476,0.152240054887394,0.00518398534026559,0.425121615690614,0.164327731275039
"11422-58",390,-2.245641,0.1549768,0.1,0.6,0.111014930982942,0.292418772563177,-2.24465563105118,0.00286007373878121,0.152543029543128,0.00503872556342442,0.3329386640399,0.145585838870137,-2.24624572908144,0.00340449241434324,0.0946308599375771,0.00471375900570761,-2.24941805235014,0.00976504607185094,0.158510005297244,0.0149857166750097,0.510825623765984,0.421637009654575,-2.24471676748278,0.00286159884563238,0.152469439098405,0.00548760248232589,0.335966548534014,0.164273675734757
