"sim","N","beta0","beta1","beta2","q","eta0","eta1","ppv","queried_ppv","avg_prev","fpr","beta0_gs","se_beta0_gs","beta1_gs","se_beta1_gs","beta2_gs","se_beta2_gs","eta0_gs","se_eta0_gs","eta1_gs","se_eta1_gs","beta0_n","se_beta0_n","beta1_n","se_beta1_n","beta2_n","se_beta2_n","beta0_cc","se_beta0_cc","beta1_cc","se_beta1_cc","beta2_cc","se_beta2_cc","eta0_cc","se_eta0_cc","eta1_cc","se_eta1_cc","beta0_mle","se_beta0_mle","beta1_mle","se_beta2_mle","beta2_mle","se_beta1_mle","eta0_mle","se_eta0_mle","eta1_mle","se_eta1_mle","mle_msg","sim_msg"
"1031-1",2200,-2.2778541,0.1764544,0.1413503,0.1,0.405465108108164,0.3897812,0.6,0.701219512195122,0.113152679289011,0.501216545012166,-2.27606177261884,0.00161958850149021,0.174414851203647,0.00197287185974253,0.137484691765441,0.00643616665173469,0.499217379512159,0.0664977285536858,-0.466353648494066,0.378018475811681,-2.27472762449272,0.00216654163197812,0.110123841162742,0.002256594828023,0.125495931499872,0.00644912768556355,-2.2699755066308,0.00532606733175085,0.174879623413992,0.00621553765241371,0.101455514776734,0.0208853102342636,0.850005318220357,0.222728662920115,0.0284137384234472,1.31088297854744,-2.27629915402154,0.00175102967070575,0.174383794084904,0.00707802309515171,0.139156646349764,0.00195004296549882,0.50836721041423,0.070491047320314,-0.534892415643532,0.395360989667795,"Converged",""
"1031-2",2200,-2.2778541,0.1764544,0.1413503,0.1,0.405465108108164,0.3897812,0.6,0.596491228070175,0.112695297211792,0.50354609929078,-2.28065237143015,0.00156873692435691,0.177904763624648,0.00197290640223768,0.15633061354271,0.00656776251579412,0.313963952440626,0.065435979535353,0.580936538098482,0.381770114346416,-2.28241351682841,0.00212026397499153,0.109223205528267,0.00223601021116674,0.171647138079494,0.00657492248869085,-2.28092532259583,0.00489217563824456,0.184854157862528,0.00619648342224603,0.149329264303181,0.0156942205588542,0.376432081981873,0.181808861340441,0.126453109158786,0.823346244358405,-2.28000449219046,0.00168831336084303,0.178096212806733,0.00713973771373317,0.156274146479541,0.00195714970729638,0.292361723857839,0.0689115339458959,0.561618943710339,0.394795064702355,"Converged",""
"1031-3",2200,-2.2778541,0.1764544,0.1413503,0.1,0.405465108108164,0.3897812,0.6,0.6375,0.1130376393892,0.498783454987835,-2.27704183264647,0.00156213089841857,0.176521427362972,0.00196666849286767,0.13061550577065,0.00608040834133308,0.423305086125724,0.065251965204351,0.264305305925635,0.363057019869336,-2.27768212811854,0.00210593858880986,0.111297541838524,0.00224605751183153,0.137781341541701,0.00610636628775956,-2.27026768583388,0.00501745842870725,0.166246965835134,0.00619946451677005,0.131777108448942,0.0199339604170639,0.511773234307395,0.212953035094813,0.415380375176164,1.07792401839898,-2.27599500063719,0.00168930996434461,0.176577907514136,0.00661439773929103,0.127603462763963,0.00194167267830436,0.38699483681095,0.068426225734047,0.380524734480558,0.374986538971495,"Converged",""
"1031-4",2200,-2.2778541,0.1764544,0.1413503,0.1,0.405465108108164,0.3897812,0.6,0.596273291925466,0.113117889091107,0.469255663430421,-2.2767581491209,0.00156924687936079,0.175758914489157,0.0019660697290254,0.138439320571219,0.006257071532433,0.452564688956828,0.0663726639065219,0.501035121125602,0.370878924508112,-2.27852967882133,0.00206133970893597,0.113656921389593,0.00220323666638983,0.151299452672183,0.00626666970570279,-2.27747033555307,0.00510668714673547,0.18842664962632,0.00621943332729638,0.146300698783638,0.0214081098715131,0.479263461135613,0.209712744845465,-0.809013125880247,1.2113363982421,-2.27738050180729,0.0016833832107784,0.176537330922896,0.006860493910228,0.141591371025323,0.00193737173035731,0.462129116768522,0.0696929098348841,0.374046436406499,0.382256716192311,"Converged",""
"1031-5",2200,-2.2778541,0.1764544,0.1413503,0.1,0.405465108108164,0.3897812,0.6,0.622754491017964,0.113150356319165,0.461476074614761,-2.27918023525346,0.00156155038558117,0.177850808034808,0.00196578533802719,0.144010908737782,0.00588877269612766,0.451407372696079,0.0667811575246165,0.689924357079069,0.36449204203123,-2.28366835010413,0.00204892267989486,0.118713345778556,0.00219703086588189,0.161846281960288,0.00590020649174359,-2.27931857550805,0.00514278435305796,0.177029057242608,0.00621443556434327,0.120561452326232,0.020610098618113,0.332457798381358,0.211602050871615,1.41445683905177,1.20183127231472,-2.27930075984872,0.00167107070986041,0.177729345686882,0.0064580071465012,0.141600824429331,0.00194431656064847,0.45460800925546,0.0706378676510735,0.809697371315017,0.385280069452195,"Converged",""
"1031-6",2200,-2.2778541,0.1764544,0.1413503,0.1,0.405465108108164,0.3897812,0.6,0.620253164556962,0.112630382635427,0.502762430939227,-2.28134065635739,0.00157737208574297,0.178592020891998,0.00197297880199087,0.149977865609047,0.0065366991461185,0.368190582513343,0.0656015570388707,0.117622178372294,0.357386539904944,-2.28125872375871,0.0021006227505719,0.109487318192569,0.00223286846649957,0.152445468318123,0.00652295826878896,-2.28109395065356,0.00514491348089063,0.179426392852583,0.00624124708212334,0.128130395634266,0.0211780587752791,0.700348270860364,0.213544702976804,-1.70029697450858,1.08937673728143,-2.28074731003348,0.00168973575733735,0.178798672760071,0.00711339546592873,0.14868640872381,0.00195410384798135,0.346804233117684,0.0691472609484691,0.156838875543403,0.367693464402509,"Converged",""
"1031-7",2200,-2.2778541,0.1764544,0.1413503,0.1,0.405465108108164,0.3897812,0.6,0.635761589403974,0.112596184868284,0.47704280155642,-2.27708714410069,0.00153424271801825,0.174884441717933,0.00197654735138319,0.135519815902498,0.005863908423602,0.302939003360706,0.065232696686252,0.912828303150679,0.374776750357579,-2.28028519536896,0.00205964473509681,0.10897413382212,0.00219628369166716,0.157677502462728,0.00590642162556642,-2.27936418564401,0.00507508616640827,0.173917838568376,0.00626004125583383,0.151706090507218,0.019115064917079,0.541188356122149,0.221917231388187,0.157338665492121,1.43283784049559,-2.27741462553619,0.00166388186420151,0.174849987425326,0.0067567485460387,0.142157698149043,0.00197065670791607,0.317414006631494,0.0700352272852005,0.621130651461617,0.406661649484353,"Converged",""
"1031-8",2200,-2.2778541,0.1764544,0.1413503,0.1,0.405465108108164,0.3897812,0.6,0.601351351351351,0.112826234726733,0.475040257648953,-2.27896811137545,0.00157811202708789,0.174253344116907,0.00196977248293513,0.149047010432637,0.00645090397691021,0.475920377612787,0.0663202731939571,0.0804567061959593,0.372916220483742,-2.27715865088501,0.0020671650457225,0.108620383660563,0.00220685920463907,0.150666930723687,0.00645723342943308,-2.26697048807051,0.00484689694465627,0.158183947597403,0.0062732664461413,0.15548831910862,0.0207009868718088,0.48284819084032,0.219565921615235,-0.680666529366588,1.33071939772206,-2.2780283375395,0.00169148004933018,0.173985214728155,0.00686554348938619,0.147393719088005,0.00194274393015856,0.448210806302184,0.0700698122180195,0.137152725355408,0.382550732603563,"Converged",""
"1031-9",2200,-2.2778541,0.1764544,0.1413503,0.1,0.405465108108164,0.3897812,0.6,0.634615384615385,0.113365291843462,0.450244698205546,-2.27689222402119,0.00158647467191473,0.178730735559087,0.00196404752727772,0.135301988654407,0.00617204609285952,0.545724464218215,0.067687212061857,0.194108332285188,0.368007129983339,-2.27940984048528,0.00204463271070173,0.120365980429829,0.0021849773262743,0.14081552799873,0.00618413443721978,-2.27865186483054,0.00520012994023368,0.186636771115628,0.00621905188647005,0.12732470379945,0.02222485685024,0.52580863873199,0.212231874538786,0.265519328689539,1.34143954028259,-2.27614543066642,0.0016837353485638,0.179025019448529,0.00688820796016751,0.131979305950552,0.00194153951911363,0.51505250879583,0.0708496889386813,0.321358778278433,0.390696114973107,"Converged",""
"1031-10",2200,-2.2778541,0.1764544,0.1413503,0.1,0.405465108108164,0.3897812,0.6,0.64,0.113277758100434,0.469672131147541,-2.27574159390594,0.00157682900320415,0.17463538653133,0.00196460136196481,0.137037216936717,0.00622961297521259,0.492956165485009,0.0663934984592537,0.40248365931469,0.37706982431083,-2.27776566572959,0.00207698407980754,0.114857185734593,0.00221349529012348,0.147134694785916,0.00624565899830918,-2.27023688490244,0.00493892369181679,0.169785622246157,0.00622074781148321,0.135037029877219,0.0206316241728579,0.655834856125173,0.209321322283895,-0.741643302446774,1.10383229116792,-2.27634196280551,0.00169489453678426,0.174116152876407,0.00667697116880226,0.13948790632167,0.00193991594263183,0.523113810476477,0.070609234234427,0.305005120369578,0.391872052195572,"Converged",""
