"sim","N","beta0","beta1","muU","sigmaU","q","access","avg_prev","fpr","beta0_gs","se_beta0_gs","beta1_gs","se_beta1_gs","beta0_n","se_beta0_n","beta1_n","se_beta1_n","beta0_cc","se_beta0_cc","beta1_cc","se_beta1_cc","beta0_smle","se_beta0_smle","beta1_smle","se_beta1_smle"
"11422-166",2200,-2.245641,0.1549768,-0.7,0.8,0.1,5,0.120940820225898,0.287037037037037,-2.24964632132528,0.00265099004889479,0.15904733595558,0.00283942851144334,-2.24940676825721,0.00313876134466454,0.151823415049908,0.00329310417326149,-2.25003072652812,0.00902476864466153,0.160752296567699,0.00956792612211033,-2.24926658776744,0.00181983404865206,0.158990441268132,0.00181855147573197
"11422-167",2200,-2.245641,0.1549768,-0.7,0.8,0.1,5,0.121507030240538,0.335820895522388,-2.24632581801122,0.00291021159061421,0.156338014112127,0.00307789437491058,-2.24828367467858,0.00357229334206807,0.152000326087198,0.00370498032503993,-2.25613581748919,0.00833188450986992,0.164092570120194,0.008933681327259,-2.24577639119239,0.00177447394291241,0.156002367363549,0.00177331803913996
"11422-168",2200,-2.245641,0.1549768,-0.7,0.8,0.1,5,0.121361635627989,0.324817518248175,-2.24572642778791,0.00287730661249945,0.154750003234446,0.00304755489098609,-2.24332490055187,0.00349669437960224,0.145812466338838,0.00363282082466856,-2.2372612827354,0.00779467504113437,0.146366944683067,0.00844913615657641,-2.24404156955504,0.00170402516298434,0.153586115996567,0.00170295185562786
"11422-169",2200,-2.245641,0.1549768,-0.7,0.8,0.1,5,0.121075828085617,0.309677419354839,-2.24745654790938,0.00270743246935427,0.156782129599308,0.00289100935266435,-2.2460914246793,0.00325615328653103,0.148253898691152,0.00340406359492814,-2.24557671977692,0.00951087570516789,0.157374610692112,0.0100199392922442,-2.2470567369733,0.00191104485238759,0.156558698801256,0.00190983723399258
"11422-170",2200,-2.245641,0.1549768,-0.7,0.8,0.1,5,0.121363933991476,0.334532374100719,-2.24690723131643,0.00285766712928394,0.156402065419766,0.00302937492413142,-2.25003701522885,0.00350810160775247,0.153073144529601,0.00364379095575683,-2.25584451547652,0.00830168237037394,0.162378703099986,0.00890724057848795,-2.24564637134919,0.00174961165338733,0.15539643297044,0.00174795752130303
"11422-171",2200,-2.245641,0.1549768,-0.7,0.8,0.1,5,0.121068472628048,0.289036544850498,-2.24304099270185,0.00274382671171239,0.150979962051246,0.0029244474976809,-2.24372884750756,0.00325637789956477,0.145576926112823,0.00340425580783816,-2.24189299139329,0.00816360333774174,0.14962864080557,0.00878002407119186,-2.24244342013405,0.0017237066776861,0.150539058991919,0.00172215144312298
"11422-172",2200,-2.245641,0.1549768,-0.7,0.8,0.1,5,0.121257433220787,0.264285714285714,-2.24258474616702,0.00284215875403492,0.150711064697582,0.0030151515389934,-2.24268830758817,0.00331436604444954,0.145612606438603,0.00345915273036597,-2.23786035635135,0.00802210607872512,0.143226154795097,0.00865537499733847,-2.24428498079252,0.00174972429239389,0.151950232962497,0.00174809506887439
"11422-173",2200,-2.245641,0.1549768,-0.7,0.8,0.1,5,0.121490470025916,0.28125,-2.24229233883857,0.00280329782986218,0.153110467784513,0.0029787284448926,-2.2434526560818,0.00330566204441047,0.148620000179525,0.00345054505847283,-2.24255193384712,0.00826728169894786,0.15130963384688,0.00887172001304579,-2.24306854879953,0.00175280454163973,0.153804135198199,0.0017510961197519
"11422-174",2200,-2.245641,0.1549768,-0.7,0.8,0.1,5,0.121549023471367,0.313432835820896,-2.24629884755794,0.00291088971748165,0.156698832381515,0.00307857208693463,-2.24794468093401,0.00351589861273465,0.152415757097187,0.00365099596835734,-2.26367959197433,0.00878172974554865,0.171361837100791,0.00934592051572238,-2.24718682484541,0.00186985863610595,0.157237157511814,0.00186876857768602
"11422-175",2200,-2.245641,0.1549768,-0.7,0.8,0.1,5,0.121256698736653,0.29757785467128,-2.24726457650541,0.00280319871011856,0.156670376041402,0.00297900520031578,-2.24618239287059,0.00334212602704507,0.14923207659095,0.00348551329890044,-2.25054043572673,0.00871246542750322,0.158145246147963,0.00928186136403946,-2.24766580626471,0.0018229225650621,0.156587898408957,0.00182161626652882
"11422-176",2200,-2.245641,0.1549768,-0.7,0.8,0.1,5,0.121240728742404,0.315286624203822,-2.24710209368919,0.00268938608091829,0.158228628733952,0.00287420005913243,-2.24923342987773,0.00325299933618703,0.153236374632594,0.0034008763771379,-2.24176229803308,0.00840306243924494,0.154643377317269,0.00899507577419782,-2.24814110053349,0.00174327511619205,0.159170153399448,0.0017417027646491
"11422-177",2200,-2.245641,0.1549768,-0.7,0.8,0.1,5,0.120831969382245,0.294670846394984,-2.24960592463701,0.00267012382271513,0.157623485622828,0.00285723010769253,-2.24772822037936,0.0031775336943728,0.148575530926817,0.00332996066745509,-2.24838839064834,0.00869861067346431,0.154908104043819,0.00926879543692942,-2.24811026018753,0.00176806944490159,0.15629458611343,0.0017669102952979
"11422-178",2200,-2.245641,0.1549768,-0.7,0.8,0.1,5,0.121250525685422,0.32996632996633,-2.24862964976109,0.00276755643288822,0.158728976111441,0.00294616473864158,-2.24355906598724,0.00337168813737399,0.146011694137884,0.0035137281224127,-2.24455599289725,0.00869269003061242,0.149152261792214,0.00926468171409277,-2.24645985152296,0.00182729353662596,0.156811279698848,0.00182585778252748
"11422-179",2200,-2.245641,0.1549768,-0.7,0.8,0.1,5,0.121107681461177,0.301324503311258,-2.2509815822238,0.00274870424076653,0.160457182545922,0.00292882516359694,-2.25370725321363,0.00329196687526737,0.156641883751502,0.0034379386261401,-2.24906470997924,0.00844973006574571,0.155011918265436,0.00904148817062952,-2.25356408723453,0.00177947945590739,0.162657098025824,0.00177779752139031
"11422-180",2200,-2.245641,0.1549768,-0.7,0.8,0.1,5,0.121134825446001,0.311926605504587,-2.2404689150386,0.00262667129955647,0.150625272336679,0.00281698525042893,-2.23878184892788,0.00316474621671779,0.141516357681626,0.00331743581460082,-2.23738740708804,0.00970233351055687,0.145282052169977,0.0102011127338939,-2.24101222268715,0.00192464090311541,0.151183704273036,0.00192353739115612
"11422-181",2200,-2.245641,0.1549768,-0.7,0.8,0.1,5,0.120910357965681,0.315960912052117,-2.25132577933769,0.0027241881468301,0.159405539149361,0.00290665667423375,-2.25318706310191,0.00329842560794367,0.154204569851234,0.00344437960911793,-2.25935857889608,0.00959941819669056,0.169324384358139,0.0101039926276909,-2.251212061386,0.00191955036221414,0.159524418259621,0.00191886846619915
"11422-182",2200,-2.245641,0.1549768,-0.7,0.8,0.1,5,0.121102654934317,0.319078947368421,-2.24500450357926,0.00273138343476214,0.153815417495971,0.00291295910276604,-2.24681284053563,0.00331363786514176,0.14882240583023,0.00345858972992535,-2.22767591335086,0.00892181600845813,0.139591953202989,0.00947072367473543,-2.2441538062996,0.00186636769789499,0.15337080928369,0.00186567997808976
"11422-183",2200,-2.245641,0.1549768,-0.7,0.8,0.1,5,0.121204913291619,0.343234323432343,-2.24301334044814,0.00273217850843539,0.152418020207047,0.00291358377142958,-2.24327073217228,0.00337132408603238,0.145323699537193,0.00351339391739157,-2.24221105562642,0.00827209194280182,0.153281634940577,0.00887602745078384,-2.24258806206037,0.00173583504082931,0.151715341908331,0.00173472807556792
"11422-184",2200,-2.245641,0.1549768,-0.7,0.8,0.1,5,0.121418791167626,0.303754266211604,-2.24296469753154,0.00277971869437259,0.153589715269416,0.00295708875195626,-2.24196961869399,0.00332985621549255,0.146140504063601,0.00347367526465463,-2.23208787678005,0.00851873706238592,0.140308204016716,0.0091029047304863,-2.24204568235736,0.00179534956449376,0.152724786077668,0.00179390346755505
"11422-185",2200,-2.245641,0.1549768,-0.7,0.8,0.1,5,0.121089183416077,0.288025889967638,-2.24593324722921,0.00271010597198065,0.155070359023267,0.00289352072902947,-2.24735480387226,0.00321360642751899,0.150155108201787,0.0033637968657658,-2.24673938015269,0.00901449534495163,0.156248641589781,0.00955922543295472,-2.24691355926878,0.00186483391557299,0.155877359001966,0.0018638058826725
"11422-186",2200,-2.245641,0.1549768,-0.7,0.8,0.1,5,0.121331139002383,0.251724137931034,-2.24672807655092,0.00279858461497306,0.156825124882891,0.0029746120719419,-2.24923557395977,0.00324035400430294,0.154201988025335,0.00338876094799476,-2.23495281000941,0.00929759878595724,0.146848099065422,0.00981946511571955,-2.24769618109103,0.00194887841436301,0.157337815892897,0.00194783185196757
"11422-187",2200,-2.245641,0.1549768,-0.7,0.8,0.1,5,0.120870428350522,0.318318318318318,-2.24644225644228,0.00261284522436957,0.155442909420216,0.00280491165937057,-2.24494928876602,0.00316143909518295,0.146058184284472,0.00331471173298424,-2.25112347879832,0.00755669702243594,0.1596936732279,0.00823880449908897,-2.24521888163741,0.00159700658695893,0.154337627355777,0.00159499119018407
"11422-188",2200,-2.245641,0.1549768,-0.7,0.8,0.1,5,0.121201182388273,0.258899676375405,-2.24786383952988,0.00271234815645757,0.158372115910514,0.00289532806144821,-2.24734142697624,0.0031492501446368,0.15184130722444,0.00330275614394798,-2.26930721249376,0.00983611726811371,0.176257316891585,0.0103287959458495,-2.24769173089983,0.00193567588805233,0.158053390933837,0.00193419291680879
"11422-189",2200,-2.245641,0.1549768,-0.7,0.8,0.1,5,0.121188200860426,0.314189189189189,-2.2478456968538,0.00277223142940844,0.157186643756223,0.00295057599869134,-2.24763115987244,0.00334762708542131,0.150155023526691,0.0034908958328008,-2.26436775572941,0.0086373916475222,0.169951075502064,0.00921449428209833,-2.24765533997014,0.00180114790427637,0.156818150974085,0.00179975965193201
"11422-190",2200,-2.245641,0.1549768,-0.7,0.8,0.1,5,0.120992290386188,0.293548387096774,-2.24737978954173,0.00270785949406906,0.155890140269077,0.00289151874154674,-2.24504203971759,0.00321829604122584,0.146677766554494,0.00336828460357082,-2.24759356371939,0.0077259810542221,0.157854758737141,0.00838669566769478,-2.24642977123295,0.00164980601140152,0.154997532452489,0.00164819024156823
"11422-191",2200,-2.245641,0.1549768,-0.7,0.8,0.1,5,0.121276210342692,0.322222222222222,-2.24214438998601,0.00289148887993717,0.149676267360912,0.00306084215616169,-2.2443181126264,0.00351531174722037,0.146005730250773,0.00365070256602257,-2.2507432460572,0.00844791918590427,0.157812552501093,0.00904003884853053,-2.24336563311168,0.0018190669878376,0.150865731145111,0.00181819954057882
"11422-192",2200,-2.245641,0.1549768,-0.7,0.8,0.1,5,0.121327399905626,0.323741007194245,-2.24502568938838,0.00285456807065108,0.153982115636839,0.00302656133130848,-2.24610238458082,0.00347094497383891,0.148750812541673,0.00360831077090437,-2.25295110143002,0.00806582567498644,0.15935978285596,0.00869548193229254,-2.24504951039569,0.00171952325574707,0.154289232643884,0.00171774990909828
"11422-193",2200,-2.245641,0.1549768,-0.7,0.8,0.1,5,0.121408403214255,0.274914089347079,-2.24688617013993,0.00279533508936945,0.157816522538438,0.00297154131135335,-2.24753764040057,0.0032831370612287,0.152650189113115,0.00342929328957313,-2.23341165633748,0.00895789589101816,0.145584532073443,0.00950477897098623,-2.24672889791255,0.00187759333182753,0.157560693630357,0.00187638686739786
"11422-194",2200,-2.245641,0.1549768,-0.7,0.8,0.1,5,0.121337221200648,0.321554770318021,-2.24690156252434,0.00283332630220423,0.156534152942247,0.00300670104000946,-2.24714984289729,0.00344014378174558,0.150221073403096,0.0035787741549773,-2.23100371802056,0.0094766475073718,0.13499571590851,0.00999182323778268,-2.24668662892763,0.00194854985001517,0.156282996024418,0.00194735142986007
"11422-195",2200,-2.245641,0.1549768,-0.7,0.8,0.1,5,0.121339743946997,0.316326530612245,-2.24704016707166,0.00277977194101469,0.157524041655675,0.00295719465669018,-2.24878295553081,0.00336359078966811,0.152626382257113,0.00350582503680335,-2.23999165682092,0.00990293086648465,0.15025335940224,0.0103885326961751,-2.24997617398451,0.00202969439187765,0.159943988333874,0.0020289376398984
"11422-196",2200,-2.245641,0.1549768,-0.7,0.8,0.1,5,0.121254228217198,0.27797833935018,-2.24379546600987,0.00285825056402819,0.151868818957193,0.00302993035981681,-2.24213566704328,0.00336077883097342,0.144628238040678,0.00350317729957402,-2.24280112145771,0.00854700742578817,0.148190776539483,0.00912999954121481,-2.24359606292315,0.00182187671769366,0.152034467007846,0.00182052575858081
"11422-197",2200,-2.245641,0.1549768,-0.7,0.8,0.1,5,0.120914338693546,0.238244514106583,-2.24532893962502,0.00266579406385122,0.153539247657102,0.00285320004980246,-2.24407793620565,0.00305156070186431,0.146617730568906,0.00321120674704759,-2.25774521608858,0.0074843915469775,0.164239106866125,0.00818090377580791,-2.24510802911708,0.00157933384673357,0.153459334707815,0.00157714979838191
"11422-198",2200,-2.245641,0.1549768,-0.7,0.8,0.1,5,0.121214146567392,0.289036544850498,-2.24209404216029,0.00274039375732509,0.151305985839193,0.00292102485484014,-2.24187016196332,0.00324992260788448,0.144892212959777,0.00339792673684836,-2.23724527010707,0.0101077137367047,0.147153018695412,0.0105817598130723,-2.24199935141644,0.00206493158568443,0.151111585264088,0.00206478245980858
"11422-199",2200,-2.245641,0.1549768,-0.7,0.8,0.1,5,0.121086835339121,0.310580204778157,-2.2478397829939,0.00278510398838892,0.156005700151551,0.00296261313377101,-2.2447354861833,0.0033501064047831,0.146017563787421,0.00349337286591882,-2.24626797775103,0.0093291034216847,0.156315182692782,0.00985057190061498,-2.24677678029825,0.00190562809060773,0.155175272487975,0.00190457448944408
"11422-200",2200,-2.245641,0.1549768,-0.7,0.8,0.1,5,0.12135041733196,0.311355311355311,-2.24607822592615,0.00288262159265297,0.154999873943522,0.00305267285481842,-2.24589159826452,0.00347251424695938,0.148713573385118,0.00360983827554028,-2.23519658572089,0.0103461790953117,0.143570454869713,0.01080880026329,-2.24723841486982,0.00214684582822475,0.155761169584854,0.00214675677618124
"11422-201",2200,-2.245641,0.1549768,-0.7,0.8,0.1,5,0.121090823638609,0.28956228956229,-2.24463986525125,0.00276253523879078,0.152723596664687,0.00294169344805974,-2.24414371218367,0.00327530884625897,0.1460538758726,0.00342221863688273,-2.25749179070576,0.00875677969342758,0.166279400705769,0.0093221049179775,-2.24546733794319,0.00182885658213108,0.153267536505835,0.00182768081507115
"11422-202",2200,-2.245641,0.1549768,-0.7,0.8,0.1,5,0.121221908463633,0.305921052631579,-2.24645623883508,0.0027315260465008,0.156548610740398,0.00291299102403476,-2.24841691857852,0.00328288976870993,0.151872398473942,0.00342930521444785,-2.24676411346198,0.00856140486174571,0.154996005614075,0.00914284088223982,-2.24685677791459,0.00178580523366044,0.156797359462409,0.00178456745541641
"11422-203",2200,-2.245641,0.1549768,-0.7,0.8,0.1,5,0.121040751217661,0.315436241610738,-2.24816285373876,0.00276072393199017,0.15631757857441,0.00294010875587784,-2.24969897647668,0.0033385850867406,0.151147835400326,0.00348240857923423,-2.25575843220499,0.00937861363196665,0.163698713336013,0.00989866419394038,-2.24770823017883,0.0018831614266355,0.156554869343813,0.00188185405664926
"11422-204",2200,-2.245641,0.1549768,-0.7,0.8,0.1,5,0.121376718320408,0.250847457627119,-2.24406836056637,0.0027726897223725,0.154595169194568,0.00295057785373921,-2.24631589076712,0.0032063955006428,0.151703622789587,0.0033565108022472,-2.25066625348884,0.00755798892857057,0.160651734826428,0.00824017273772923,-2.24533959342111,0.00163421432869438,0.1554017889664,0.00163221808021582
"11422-205",2200,-2.245641,0.1549768,-0.7,0.8,0.1,5,0.121053858856375,0.314285714285714,-2.24375188590905,0.00268031907665829,0.152734256026309,0.00286622931200412,-2.24241235023027,0.00323294525975024,0.144186311177572,0.00338213061463217,-2.23974558106259,0.0080094865322576,0.14758048223121,0.00864082173773111,-2.2413260967378,0.00167631389704837,0.150998794828148,0.00167474229656717
"11422-206",2200,-2.245641,0.1549768,-0.7,0.8,0.1,5,0.121313068747341,0.31986531986532,-2.24614665853089,0.00276304130643329,0.156495828228364,0.00294180329211305,-2.24643030230254,0.00335095181238562,0.149885334766208,0.00349383275917272,-2.25245515400803,0.00955986029955671,0.162242766369269,0.0100661870437858,-2.24652919870817,0.00192239149490554,0.15653982597432,0.00192117514497971
"11422-207",2200,-2.245641,0.1549768,-0.7,0.8,0.1,5,0.121035315385442,0.325657894736842,-2.24564053766959,0.00273241312025731,0.153906753488251,0.00291402165061511,-2.24294263497988,0.00332174507801232,0.143881012721847,0.00346638504448036,-2.24019452408971,0.00802365573412608,0.147669092302973,0.00865394462577549,-2.24398485925931,0.00171471191943231,0.152636898925597,0.00171295856542035
"11422-208",2200,-2.245641,0.1549768,-0.7,0.8,0.1,5,0.121262978716567,0.270627062706271,-2.24421320113005,0.00273388293466729,0.154310498080893,0.00291507964784139,-2.24532348418307,0.00320290671257542,0.149582563625526,0.00335343102706276,-2.24596428869145,0.00869926811530595,0.159364941615128,0.00926613091212657,-2.24396769484839,0.00180277419382509,0.154202697457441,0.0018014002474
"11422-209",2200,-2.245641,0.1549768,-0.7,0.8,0.1,5,0.120868704521185,0.296529968454259,-2.24987309564778,0.0026790393692774,0.158139112384001,0.00286533766553535,-2.25026899560183,0.00319478943470233,0.151585719100695,0.00334623276823071,-2.25334452974956,0.00832005140152012,0.160342854018665,0.00892340350660013,-2.25074688621341,0.00173243465245742,0.159027488304724,0.00173065790864243
"11422-210",2200,-2.245641,0.1549768,-0.7,0.8,0.1,5,0.121343754337858,0.31438127090301,-2.24609187532529,0.00275628467826054,0.156875636530254,0.00293552708789608,-2.24779014589378,0.00333175925260789,0.151865592551927,0.00347553605111005,-2.2506739665555,0.00859105123235145,0.160082043875672,0.00916958697267145,-2.24680211010593,0.0017816386686975,0.157414880226017,0.00178023245649418
"11422-211",2200,-2.245641,0.1549768,-0.7,0.8,0.1,5,0.120859220813817,0.280757097791798,-2.24940074668413,0.00268101257549567,0.15749349669961,0.00286728225718666,-2.25078626617512,0.00316271953292246,0.152427577208581,0.00331603410896639,-2.24233616326157,0.00827974259069874,0.154763208461197,0.00888213332736356,-2.24907534408891,0.00171374726717815,0.157071406629898,0.00171189959408119
"11422-212",2200,-2.245641,0.1549768,-0.7,0.8,0.1,5,0.121352356022342,0.318181818181818,-2.24408942087081,0.00281476807588473,0.153736316650974,0.00298949280446094,-2.24324785441353,0.00340802915599041,0.146337051952006,0.00354812090255252,-2.26129892410723,0.00863127025446287,0.171299608069436,0.00920725060504405,-2.24452186425101,0.00181172205102725,0.154223655514538,0.00181055167910313
"11422-213",2200,-2.245641,0.1549768,-0.7,0.8,0.1,5,0.121198679341877,0.281045751633987,-2.2469462593229,0.00272387486734827,0.157049089356955,0.00290580793790884,-2.24828726339189,0.00321518389709065,0.1521814209535,0.00336499919519957,-2.24466995615143,0.0081584408688878,0.156691341164814,0.0087721628866099,-2.2470104228428,0.00170602416572943,0.156961207135258,0.00170449852834841
"11422-214",2200,-2.245641,0.1549768,-0.7,0.8,0.1,5,0.121199546138861,0.294314381270903,-2.2428219402664,0.00275316978204179,0.151875161275057,0.00293294091998131,-2.24285494914774,0.0032752914393339,0.145688299606932,0.00342210825182543,-2.24796550399325,0.00872406063623488,0.155948254228327,0.00929280830093015,-2.24254875841125,0.00180352814131284,0.151879290776398,0.00180229683299511
"11422-215",2200,-2.245641,0.1549768,-0.7,0.8,0.1,5,0.121063882311028,0.291666666666667,-2.24525186996039,0.00269344102109973,0.154292324708011,0.00287822358693796,-2.24472365179461,0.0031993475084589,0.147104819069555,0.00335029924045613,-2.24430784733312,0.00913099025111419,0.15600650529367,0.00966521339889602,-2.24551010804445,0.00189416394073163,0.154317617195379,0.00189334257164351
"11422-216",2200,-2.245641,0.1549768,-0.7,0.8,0.1,5,0.121139740697864,0.276094276094276,-2.24489974239349,0.00276098718584895,0.153472015226722,0.00294015983248493,-2.24318176239174,0.00324302806905587,0.145685944336451,0.00339151772593455,-2.25007535241577,0.00857681887546055,0.161817008313463,0.00915510882024111,-2.24341997580521,0.00179209244634049,0.152095189841191,0.00179108778309425
"11422-217",2200,-2.245641,0.1549768,-0.7,0.8,0.1,5,0.121095686675454,0.311258278145695,-2.25177074913751,0.00274840345300421,0.161238249441674,0.00292864112882434,-2.24857254969773,0.00330694548071496,0.150694990720376,0.00345224019143817,-2.26319111054844,0.00907442295062212,0.170406374024053,0.00961705534532015,-2.25068336406665,0.00184846778932364,0.160583109531275,0.00184723275275419
"11422-218",2200,-2.245641,0.1549768,-0.7,0.8,0.1,5,0.121187047195502,0.29553264604811,-2.24744042921068,0.00279277246694167,0.156331025597501,0.0029696144469315,-2.24885711535798,0.00333262908714309,0.151577169260791,0.00347667821445938,-2.23600469649878,0.00769891461746051,0.137023916896158,0.00837013371113371,-2.24715305068174,0.00166435157445531,0.156315211197302,0.00166242955783761
"11422-219",2200,-2.245641,0.1549768,-0.7,0.8,0.1,5,0.121149736905939,0.302405498281787,-2.24977444422155,0.00279675633757174,0.158626213587292,0.00297328617054975,-2.25042450789661,0.00334852850386643,0.152850549640118,0.0034917953282385,-2.2470691307146,0.00817833339193085,0.161820537882442,0.00879026784681917,-2.25064725850325,0.00176295690214323,0.159362425359177,0.00176135777021155
"11422-220",2200,-2.245641,0.1549768,-0.7,0.8,0.1,5,0.120810118449942,0.352380952380952,-2.24907122146958,0.0026863472279069,0.156501583714284,0.00287212067462722,-2.24899532612467,0.00333821363867806,0.148317837661929,0.00348234297483879,-2.26408179860032,0.00957255406847975,0.170133730277671,0.0100814774683706,-2.24864253400251,0.00191185898891965,0.156063397261992,0.00191087846560664
"11422-221",2200,-2.245641,0.1549768,-0.7,0.8,0.1,5,0.120997253535013,0.291803278688525,-2.25090434455256,0.0027349359068443,0.159561045667781,0.00291629994605391,-2.25194547623309,0.00325031744798773,0.154082296903115,0.00339853861709607,-2.25134183834931,0.00855200460280703,0.157491043078955,0.00913510825940812,-2.25065835206219,0.00175486681042847,0.159437945370573,0.00175324351307248
"11422-222",2200,-2.245641,0.1549768,-0.7,0.8,0.1,5,0.121006322610738,0.325732899022801,-2.24519473386898,0.00271872580094318,0.153318313976246,0.00290140626213799,-2.24624651504684,0.00331236509134074,0.147320095053537,0.00345744589647163,-2.24299016064548,0.00898896589929293,0.151797711823372,0.00953544994447612,-2.24563266215256,0.00185346378494556,0.153786787171779,0.00185221771102385
"11422-223",2200,-2.245641,0.1549768,-0.7,0.8,0.1,5,0.121106340885601,0.326797385620915,-2.24567480433464,0.00272432972636835,0.154731341267798,0.0029065088951065,-2.24503005049232,0.00331892636128573,0.146826425751716,0.00346364508314336,-2.25879393075587,0.0092367142736642,0.165534882289739,0.00976757199173668,-2.24519083510815,0.00190329262806146,0.153931407731944,0.00190224498011069
"11422-224",2200,-2.245641,0.1549768,-0.7,0.8,0.1,5,0.121210693245944,0.302721088435374,-2.24980120753171,0.00278297829452647,0.159461671662591,0.00296045646823011,-2.24936146474538,0.00333065040596685,0.152393219017073,0.00347471155571183,-2.25687056486527,0.00778239442298238,0.166843152659113,0.00843989082288414,-2.25099160873472,0.00166545988600278,0.160698406904963,0.0016632346443492
"11422-225",2200,-2.245641,0.1549768,-0.7,0.8,0.1,5,0.121224539172396,0.331058020477816,-2.24510123494107,0.00278185822933555,0.154217187331315,0.0029592406297045,-2.24525027324626,0.00339998290395355,0.147454047918775,0.00354059343594401,-2.23131993283877,0.00895214624802776,0.138704366301794,0.00950139628460877,-2.24524437640336,0.00186358830337848,0.154178526760381,0.00186262428040574
"11422-226",2200,-2.245641,0.1549768,-0.7,0.8,0.1,5,0.121212758307245,0.283870967741935,-2.24661607804602,0.00270589593320252,0.157133490729667,0.00288938621770908,-2.24485518296889,0.00319377886506707,0.148719099548797,0.00334482063489313,-2.22689607830995,0.00923514017258629,0.137910526975261,0.00976179856553098,-2.2452464648106,0.00188571680431998,0.155662405861306,0.00188426725393592
"11422-227",2200,-2.245641,0.1549768,-0.7,0.8,0.1,5,0.121316839304868,0.268041237113402,-2.24153949083026,0.0027853849272919,0.150904359071787,0.00296241311369178,-2.24279086908976,0.00325725923455198,0.146759467430972,0.00340479309473854,-2.23891634375306,0.0105892741414371,0.144099129169273,0.0110404132318467,-2.2435826507517,0.00209477343996632,0.1525469201222,0.00209445007571701
"11422-228",2200,-2.245641,0.1549768,-0.7,0.8,0.1,5,0.121331108377072,0.315985130111524,-2.25092059847373,0.00290949716173655,0.159924398442009,0.00307762597562549,-2.25291448637241,0.00351881439633526,0.155833380462598,0.00365406216527057,-2.24496178792064,0.0089791765700162,0.155603629256208,0.00952599629256733,-2.2517126740281,0.00190957602225996,0.160576849049771,0.00190831443863522
"11422-229",2200,-2.245641,0.1549768,-0.7,0.8,0.1,5,0.120933790883891,0.302250803858521,-2.24813225049447,0.00270407487221963,0.156281387697415,0.00288824932301114,-2.2478046581688,0.00323602458289026,0.149045027367188,0.00338523639947811,-2.24989577071258,0.00829739416551653,0.154110783654112,0.00890503623875939,-2.24824744660184,0.00172165198632341,0.156856976051136,0.0017197599700467
"11422-230",2200,-2.245641,0.1549768,-0.7,0.8,0.1,5,0.121099641613753,0.273927392739274,-2.24349385105938,0.00273319870968787,0.151981499460892,0.00291469391836053,-2.24308451670872,0.00320603311657557,0.145613001443566,0.00335658643488916,-2.23609878893283,0.0100917460195069,0.145848968218095,0.010566608596662,-2.24422651010355,0.00201802935603422,0.152692609080678,0.00201745781483014
"11422-231",2200,-2.245641,0.1549768,-0.7,0.8,0.1,5,0.12122485121082,0.28421052631579,-2.24599062940963,0.00282012461277378,0.154606611246086,0.0029946865192949,-2.24645833352156,0.00333359135988287,0.149284255968687,0.00347740283079507,-2.24848619932752,0.00828770100504339,0.157823721011082,0.00889196078964381,-2.24600836431026,0.00177674024252531,0.154530069508357,0.00177554099436627
"11422-232",2200,-2.245641,0.1549768,-0.7,0.8,0.1,5,0.12160493503812,0.294573643410853,-2.24559292058807,0.00296543962123315,0.155670896626203,0.00312939949043387,-2.24225821973002,0.00352525863621178,0.146633081678464,0.0036598663384154,-2.2475718071441,0.00885857927033133,0.161295003339162,0.00941264723311816,-2.24479286720246,0.00188968604950849,0.154752437774755,0.00188858747638435
"11422-233",2200,-2.245641,0.1549768,-0.7,0.8,0.1,5,0.121014115736997,0.261744966442953,-2.24810316612507,0.00276130284869327,0.15601677376847,0.00294062266755018,-2.2482942540198,0.00321407085493387,0.150516809988026,0.00336422780004418,-2.24531151126036,0.0109258540062644,0.157428999914773,0.011357398434656,-2.24886640526082,0.00213189456419973,0.156650268723632,0.00213190077630253
"11422-234",2200,-2.245641,0.1549768,-0.7,0.8,0.1,5,0.120894664818673,0.311377245508982,-2.24727911185799,0.00260761646284903,0.156701768579668,0.00280015727437137,-2.24903714000306,0.00314288188702475,0.150968646238014,0.00329719610318787,-2.23704970851997,0.00749573483485964,0.149533990677841,0.00818068454485374,-2.24656190028153,0.00157153000791126,0.156243433518547,0.00156937240236647
"11422-235",2200,-2.245641,0.1549768,-0.7,0.8,0.1,5,0.121251989746313,0.385665529010239,-2.24258720241408,0.00277681297805075,0.151612301962523,0.00295469703355546,-2.2426667012226,0.00354120323275441,0.143797719780228,0.00367563085325074,-2.24516557506413,0.010404251806902,0.153934937078836,0.0108637886227445,-2.24296159375743,0.00210474950337398,0.151512303998197,0.00210433728789993
"11422-236",2200,-2.245641,0.1549768,-0.7,0.8,0.1,5,0.121228031104048,0.319148936170213,-2.24833583291118,0.00284041525074345,0.157049142162284,0.00301357782042834,-2.24675006561211,0.00344110134479691,0.148786817063025,0.00357992285600667,-2.24617674684427,0.00951819623998795,0.156426205686622,0.010027594158104,-2.24859320822313,0.00196013108358594,0.157265699731931,0.00195932119255303
"11422-237",2200,-2.245641,0.1549768,-0.7,0.8,0.1,5,0.121072984687221,0.302325581395349,-2.23994094073955,0.00273822517289355,0.147492700990833,0.00291927429475305,-2.23776893710533,0.0032734133819062,0.138848788089991,0.00342040358743023,-2.24094869083348,0.00827662467796268,0.146596039045736,0.00888423352760321,-2.23873655237331,0.00174459735351159,0.146665012145026,0.00174357587309836
