"sim","N","beta0","beta1","muU","sigmaU","q","access","avg_prev","fpr","beta0_gs","se_beta0_gs","beta1_gs","se_beta1_gs","beta0_n","se_beta0_n","beta1_n","se_beta1_n","beta0_cc","se_beta0_cc","beta1_cc","se_beta1_cc","beta0_smle","se_beta0_smle","beta1_smle","se_beta1_smle","ppv_smle","msg"
"11422-16",390,-2.245641,0.1549768,-0.7,0.8,0.1,0.5,0.109055038004737,0.295384615384615,-2.24236961986585,0.00263742923117541,0.149545487516418,0.00607480999776035,-2.24047432372504,0.00313837479676548,0.0586944290206407,0.00480341355547408,-2.2486468919816,0.00855951973556482,0.163415225560857,0.0177544461777831,-2.24285482581972,0.0026647368933379,0.148680070708229,0.00717725144935952,0.41375216389993,""
"11422-17",390,-2.245641,0.1549768,-0.7,0.8,0.1,0.5,0.109688872423735,0.300653594771242,-2.24673571236326,0.00272619156645263,0.15976522485228,0.00552819902061139,-2.24675067793282,0.00325883218558122,0.0794461041285476,0.00475163394992819,-2.25557817597014,0.00904319962907149,0.170435979456732,0.0160737094031393,-2.24779868898114,0.00278622318947915,0.156384416459757,0.0060471843040802,0.502803339993921,""
"11422-18",390,-2.245641,0.1549768,-0.7,0.8,0.1,0.5,0.108747530621207,0.326984126984127,-2.24966162412543,0.00268714210864535,0.151409697087301,0.00577171217143578,-2.24944644499925,0.00327497547954342,0.0661265516065636,0.00476339636117439,-2.24833231823696,0.00853921292054693,0.147552406732094,0.01787192209441,-2.24897169906713,0.002698357554735,0.151219265971582,0.00746011066157495,0.412409554349416,""
"11422-19",390,-2.245641,0.1549768,-0.7,0.8,0.1,0.5,0.109451529893243,0.315286624203822,-2.24360619542413,0.00268598863110202,0.151066614462552,0.0057305990623601,-2.24476355063789,0.0032477624806227,0.0709196527655898,0.00475616233292202,-2.2423136602314,0.00931775616551867,0.128045069355136,0.0154944244227097,-2.24387741467625,0.00263705852427667,0.151929786349457,0.00706128333821977,0.435326208997311,""
"11422-20",390,-2.245641,0.1549768,-0.7,0.8,0.1,0.5,0.108843463871068,0.280373831775701,-2.24822467516073,0.00266137201057427,0.160343852316453,0.00592740789648429,-2.24870972777117,0.00313727792640559,0.0739749233822317,0.00480980902105202,-2.23840386104088,0.00895789680053105,0.140791227519813,0.0160709298712579,-2.24775147577047,0.00264002731238865,0.16162920703658,0.00670672874393941,0.423773687595106,""
"11422-21",390,-2.245641,0.1549768,-0.7,0.8,0.1,0.5,0.109392138372386,0.274193548387097,-2.24792883863217,0.00270762119917981,0.160517400558945,0.00561298847463429,-2.24853253793209,0.00318036083339827,0.0823599341617214,0.00477371608844301,-2.24242862564155,0.00840721821180018,0.171405531458358,0.0184986136743053,-2.24690134711495,0.00270433485747081,0.166002407680637,0.00637688577014486,0.453723619877963,""
"11422-22",390,-2.245641,0.1549768,-0.7,0.8,0.1,0.5,0.109249599531053,0.338557993730408,-2.24497799782522,0.002666153842488,0.158690314109187,0.0058636448385338,-2.24630770438717,0.00327949820825816,0.0687944884684496,0.00475481534940879,-2.24970877570866,0.0085720891978769,0.169574201986049,0.0177374977353854,-2.24542085201369,0.00270732022045082,0.158172503528305,0.00672933872819154,0.403807800450304,""
"11422-23",390,-2.245641,0.1549768,-0.7,0.8,0.1,0.5,0.108707601141869,0.316109422492401,-2.24475819344722,0.00262411014698975,0.154175457811248,0.00622660775049241,-2.24880519935241,0.00317973284184429,0.0689578856880206,0.00479413934410701,-2.25758029132676,0.00811293386931253,0.134370604244821,0.023682676998217,-2.246406460563,0.00265548812398485,0.149222153937667,0.00790055181426003,0.407114818566322,""
"11422-24",390,-2.245641,0.1549768,-0.7,0.8,0.1,0.5,0.108474215705799,0.258461538461538,-2.24843722243219,0.00264559441829074,0.152979561659947,0.00609266329304788,-2.2482971477875,0.00306999804542365,0.0693088233702534,0.00486994927352636,-2.24997514272161,0.0079656602802365,0.174321331725746,0.0265885761759263,-2.24783358299485,0.00269647820689779,0.152285165336929,0.00804728661739959,0.428591534527465,""
"11422-25",390,-2.245641,0.1549768,-0.7,0.8,0.1,0.5,0.108928798792436,0.282131661442006,-2.24589904672851,0.00266917247522523,0.148900527894582,0.00588860934600498,-2.24704518261627,0.00315317718779588,0.0710518037054568,0.00480485920496152,-2.24795279039944,0.00871444908860357,0.153528992406451,0.0170871580347256,-2.24675088857944,0.0027239816869746,0.145797443595452,0.00660382068679204,0.464302081835108,""
