"sim","N","beta0","beta1","muU","sigmaU","q","access","avg_prev","fpr","beta0_gs","se_beta0_gs","beta1_gs","se_beta1_gs","beta0_n","se_beta0_n","beta1_n","se_beta1_n","beta0_cc","se_beta0_cc","beta1_cc","se_beta1_cc","beta0_smle","se_beta0_smle","beta1_smle","se_beta1_smle"
"11422-183",2200,-2.245641,0.1549768,-0.7,0.8,0.1,0.5,0.109044980415007,0.306925207756233,-2.24582124840885,0.00112136059726941,0.155933376478323,0.00248434287974169,-2.2451106498651,0.00134657897897565,0.066297325567018,0.00201224676861736,-2.25040408103921,0.00361652329269482,0.150042947423286,0.00745750051129744,-2.24585116918926,0.000689102800658233,0.155133469194681,0.000679886548157601
"11422-184",2200,-2.245641,0.1549768,-0.7,0.8,0.1,0.5,0.109190600806698,0.302711676812396,-2.2445619675492,0.00111986403081527,0.156928594976315,0.00248653337525896,-2.24377012751473,0.00134040876017406,0.0668647397649799,0.00201257194506086,-2.24856938233446,0.00352549962297545,0.16665693751835,0.00803196511136888,-2.24497687157728,0.000679003294182328,0.155812972252277,0.000669508114470378
"11422-185",2200,-2.245641,0.1549768,-0.7,0.8,0.1,0.5,0.109017038933836,0.293007769145394,-2.24576989853429,0.00112234329639929,0.153330051622321,0.00247956946976332,-2.24601757968465,0.00133495839904344,0.06939872243916,0.00201714824251359,-2.24249318785242,0.00349793555931914,0.156020691424541,0.00820393936147054,-2.24553991296628,0.000676582768029075,0.153719897218949,0.000667111287548642
"11422-186",2200,-2.245641,0.1549768,-0.7,0.8,0.1,0.5,0.108933665054408,0.300218340611354,-2.24476372166219,0.00111248299529594,0.155395195139973,0.00254967246347558,-2.24407823314351,0.00132928622780465,0.063736708793991,0.00202025193617592,-2.24463820976481,0.00344526512507959,0.151428987142694,0.00887238531169513,-2.24474167880912,0.000667501708619326,0.155490296876821,0.00065768203119239
"11422-187",2200,-2.245641,0.1549768,-0.7,0.8,0.1,0.5,0.108910828265822,0.299173553719008,-2.24610340595306,0.00111822796764614,0.154897004237671,0.00250998372025036,-2.24670645592438,0.00133581689539532,0.0686140672245663,0.00201764660037248,-2.24301096451449,0.00357363910188156,0.152609776734867,0.00761908567585349,-2.24593145421981,0.000684604052128267,0.154299851386721,0.000675222091924299
"11422-188",2200,-2.245641,0.1549768,-0.7,0.8,0.1,0.5,0.109138038578229,0.296070835639181,-2.24424997651796,0.00111946047040204,0.15303911716654,0.00249064594891844,-2.24520580212235,0.00133488348463968,0.0698294587516064,0.00201517447311069,-2.24151515602952,0.00357938036049124,0.149172753157622,0.00754332160946651,-2.24444491655559,0.000685763072936014,0.151662125233571,0.000676360145494255
"11422-189",2200,-2.245641,0.1549768,-0.7,0.8,0.1,0.5,0.10897665205992,0.295454545454545,-2.246685381127,0.00112198789046076,0.15658162575141,0.0024820893021125,-2.24748199495202,0.00133741675813368,0.0715626274528465,0.00201618419852441,-2.24297860793787,0.00357548858984193,0.154331146229323,0.00760188103519961,-2.24621009361411,0.000684958239942806,0.156975338051424,0.000675526036591123
"11422-190",2200,-2.245641,0.1549768,-0.7,0.8,0.1,0.5,0.10891963707459,0.3010456796918,-2.24536915271767,0.00111698972911692,0.152283379988704,0.00251703786405641,-2.24537124831881,0.0013361625755725,0.0655015667907613,0.00201713041922838,-2.24371555456497,0.00345018266261108,0.148341169959013,0.00879335474141537,-2.24506114705825,0.000669837606138843,0.152243929065451,0.000659949412447191
"11422-191",2200,-2.245641,0.1549768,-0.7,0.8,0.1,0.5,0.108944169679471,0.29297954671089,-2.24575380495193,0.00111980148863525,0.15241645233826,0.00249574253091791,-2.2456640297082,0.00133219894262997,0.0673391822375792,0.00201827080300083,-2.24430447868383,0.00350661266749644,0.142525406663221,0.00817974856568486,-2.24587402111648,0.000675539600271332,0.152592799719637,0.000665861183566739
"11422-192",2200,-2.245641,0.1549768,-0.7,0.8,0.1,0.5,0.108992507749855,0.29288472145615,-2.24587835878248,0.00111894734124271,0.156648040097798,0.00250244113722151,-2.24617633402233,0.00133107615635455,0.0697430590099138,0.00201904296294976,-2.24347399998816,0.00343770373827544,0.139437158768202,0.00904497005903172,-2.24604848400971,0.00066793478488038,0.155916178918739,0.000658115634449787
"11422-193",2200,-2.245641,0.1549768,-0.7,0.8,0.1,0.5,0.10927503875559,0.302182428651371,-2.24502730399526,0.00112640505876681,0.155797898949629,0.0024427074746077,-2.24537567899921,0.00134873773141708,0.0712758962807525,0.00200872468187533,-2.25124542728025,0.00357331969801169,0.14821010413532,0.00779236982450938,-2.24535127705115,0.000685277711378694,0.155163268939639,0.000676080518810757
"11422-194",2200,-2.245641,0.1549768,-0.7,0.8,0.1,0.5,0.108977852914551,0.297073440088349,-2.24544826375423,0.00111870789356973,0.153127200971537,0.00250085598643306,-2.24660516289513,0.00133523445651524,0.0697283366949458,0.00201638386574207,-2.25016380024038,0.00341936731305624,0.145293854701515,0.00952331099058817,-2.24483451045506,0.000661947372594811,0.156354220357154,0.000651985885145916
"11422-195",2200,-2.245641,0.1549768,-0.7,0.8,0.1,0.5,0.109104115964339,0.297372833985467,-2.24488916322374,0.00112521998432715,0.148402064111494,0.00245409582414534,-2.24482563749351,0.00134227899563141,0.0672253920975607,0.00201215085392971,-2.2526982118762,0.00373389015656955,0.15034693185121,0.00700625437918076,-2.24542038048951,0.000703542297970869,0.149573018245232,0.000694546037234715
"11422-196",2200,-2.245641,0.1549768,-0.7,0.8,0.1,0.5,0.109087442569081,0.317168338907469,-2.24475857895147,0.00112355969633945,0.148579176652635,0.0024646631977791,-2.24407779308515,0.00135918211334395,0.0630615532709789,0.00200690833070855,-2.24715332724055,0.00356359526179787,0.146518251651724,0.00777203743104833,-2.2446218486966,0.000682864738184768,0.148557305900094,0.000673386340617436
"11422-197",2200,-2.245641,0.1549768,-0.7,0.8,0.1,0.5,0.109076352488067,0.28840820854132,-2.24613125637357,0.00112215180982287,0.15814517019366,0.00247805800856974,-2.24616414193824,0.0013301679681414,0.0716533372665936,0.00201853241729667,-2.25078345231145,0.00364446739742368,0.166995371182078,0.00732864492175015,-2.24593796901767,0.000691217367023472,0.158247906629158,0.000681996008209816
"11422-198",2200,-2.245641,0.1549768,-0.7,0.8,0.1,0.5,0.109228015676089,0.307605633802817,-2.24651981860403,0.00113069337750027,0.15651267735503,0.00241752889583729,-2.24683227267469,0.001359040246456,0.0722169411658211,0.0020054786563389,-2.24695761494855,0.0036546997133725,0.15891811441705,0.0072135670949305,-2.24637835814469,0.000696134561652122,0.155738872571965,0.000687281596224753
"11422-199",2200,-2.245641,0.1549768,-0.7,0.8,0.1,0.5,0.109080957575394,0.292532285233015,-2.24680691118627,0.00112958194125805,0.153596685501681,0.00243380326628328,-2.24693792795637,0.00134305604348831,0.0717185925425474,0.00201331444811796,-2.24888743416139,0.00355518515844983,0.163664661122528,0.00780098304347938,-2.24660941557848,0.000684143806821984,0.153508850694601,0.000674761133752451
"11422-200",2200,-2.245641,0.1549768,-0.7,0.8,0.1,0.5,0.109373613329709,0.29806598407281,-2.24687211760108,0.00113691465887051,0.158306276634118,0.00238301670908076,-2.24644204483069,0.00135678796070333,0.0746238227177987,0.00200556068906512,-2.24519423773998,0.0036218321069772,0.161448627617052,0.00735193382150087,-2.24670042827086,0.00069372950476287,0.158939809165399,0.000684825679885496
"11422-201",2200,-2.245641,0.1549768,-0.7,0.8,0.1,0.5,0.109248622549335,0.283768444948922,-2.24681534307626,0.001135401132599,0.154451553499698,0.00239294439992919,-2.24650928861783,0.0013411148886957,0.0745080918966998,0.00201128602199066,-2.24767012791709,0.00359591102167643,0.155125217377248,0.00755879091635255,-2.24688130387112,0.000691588696323077,0.155351029253803,0.000682579320466816
"11422-202",2200,-2.245641,0.1549768,-0.7,0.8,0.1,0.5,0.109181591122713,0.282051282051282,-2.24498990187617,0.00112415230694376,0.153877343558006,0.00246045443427586,-2.24519495106052,0.00132695288571883,0.0718801908259832,0.00201860450643462,-2.24617836189915,0.0035689693385084,0.153338233805452,0.00768963274287524,-2.2444551349193,0.000682306174610493,0.156661960162511,0.000673006742068774
"11422-203",2200,-2.245641,0.1549768,-0.7,0.8,0.1,0.5,0.109083386675388,0.301231802911534,-2.24594803427143,0.00112716755875068,0.151420127292497,0.00244482350414506,-2.24553323168222,0.00134820932529082,0.0677826433823539,0.00201068508603718,-2.24487356376958,0.0035806422851898,0.163459192682794,0.00759619979530677,-2.24598551716804,0.00068748198246218,0.151198154978416,0.000678202551205864
"11422-204",2200,-2.245641,0.1549768,-0.7,0.8,0.1,0.5,0.109162761532161,0.294379521424597,-2.24470446956472,0.00112266859028371,0.152735186103436,0.00246713943972685,-2.24525961723948,0.00133693504102869,0.070154577762587,0.00201352626532862,-2.23827223253623,0.00345741340066526,0.147970338327563,0.0085117414016181,-2.24482955625509,0.000672723234044951,0.152469062743841,0.000663088097606006
"11422-205",2200,-2.245641,0.1549768,-0.7,0.8,0.1,0.5,0.109268775884015,0.302638966872543,-2.24483360752811,0.00112825102736402,0.152538196174048,0.0024318646832261,-2.24441638630071,0.00135106834558566,0.0686711534628889,0.00200793855607876,-2.24155195878412,0.00353178222450801,0.150516423422756,0.00787512966523121,-2.24486204262423,0.000683950334446077,0.152899665214086,0.000674682044723257
"11422-206",2200,-2.245641,0.1549768,-0.7,0.8,0.1,0.5,0.109105857378715,0.308628318584071,-2.24394677666938,0.0011191021897613,0.150322924903403,0.0024933595326342,-2.24340801155612,0.00134553027868588,0.0636281015865742,0.00201116556117259,-2.24095716371191,0.00372135544042188,0.146878735277821,0.00692671089731024,-2.24387168017856,0.000702680628615017,0.150040817912434,0.000693568557319842
"11422-207",2200,-2.245641,0.1549768,-0.7,0.8,0.1,0.5,0.109093212047694,0.303591470258137,-2.24698654064294,0.00112899002486017,0.155477982641916,0.002433058321027,-2.24773891196335,0.00135329724997518,0.0724792362839712,0.00200873345673796,-2.24269056342844,0.00350613902658085,0.150812464312461,0.00815093582706965,-2.24719823879044,0.000680195544333684,0.15376692022604,0.000670941941003901
"11422-208",2200,-2.245641,0.1549768,-0.7,0.8,0.1,0.5,0.109191799648245,0.304932735426009,-2.24540220508712,0.00112728932946247,0.152740917670421,0.00244009209893705,-2.24454398190078,0.00135185961728423,0.0670929831811392,0.00200842460036727,-2.24669360553548,0.0035532095560332,0.148563331321909,0.00784806066343906,-2.24597078568031,0.000684567848560968,0.152472549882197,0.00067519349935936
"11422-209",2200,-2.245641,0.1549768,-0.7,0.8,0.1,0.5,0.109096299696089,0.300840336134454,-2.24575206111943,0.00112725496633864,0.150739134502595,0.00244285117063368,-2.24551168848701,0.00134795090890192,0.0680198720899524,0.00201037412417805,-2.24600140854671,0.00355849203535191,0.139912249087226,0.00778041947513082,-2.24613348426898,0.000684978144167512,0.149810142110893,0.000675626429131957
"11422-210",2200,-2.245641,0.1549768,-0.7,0.8,0.1,0.5,0.10888008415189,0.272030651340996,-2.24696612585628,0.00111476101086922,0.162402230123038,0.00253459490089138,-2.24701486148274,0.00130641690714883,0.072969190760189,0.00203351235534201,-2.24800707077006,0.00347593167455443,0.156594581012285,0.00853393416284209,-2.24696607185839,0.000670320532087458,0.162090954341646,0.000660695420069916
"11422-211",2200,-2.245641,0.1549768,-0.7,0.8,0.1,0.5,0.108729744015405,0.282093663911846,-2.24777918577384,0.00111931597917455,0.154920562993736,0.00251290601018372,-2.24849353558546,0.00132132293973798,0.0711399800681962,0.00202736402402711,-2.25320101453933,0.00347088250158324,0.15614605645678,0.00880490291115621,-2.24823111687115,0.000671762702119939,0.153924084306796,0.000661907213640377
"11422-212",2200,-2.245641,0.1549768,-0.7,0.8,0.1,0.5,0.109166285257803,0.315585135884637,-2.24435164847658,0.0011207505335659,0.153379052500972,0.00247933124655723,-2.2458685323966,0.00135597443624805,0.0692228374579048,0.00200704243106701,-2.2354426392757,0.003501836389372,0.133943049498912,0.00809370945324189,-2.24464213612888,0.00067812273126058,0.152774840688474,0.00066852214732934
"11422-213",2200,-2.245641,0.1549768,-0.7,0.8,0.1,0.5,0.109287822998193,0.317264573991031,-2.24538386492753,0.00112722915700087,0.156948316905412,0.00243442807975705,-2.24630628887124,0.00136463071243113,0.0715473305992839,0.00200342072293863,-2.24648354078924,0.00361836945320424,0.157055533908849,0.00737098308106019,-2.24560989122508,0.000691980085093607,0.157066656125651,0.000682920638415054
"11422-214",2200,-2.245641,0.1549768,-0.7,0.8,0.1,0.5,0.109106527920148,0.310901001112347,-2.2453063910843,0.00112292479661598,0.153594572312968,0.00247027029231042,-2.24510948392757,0.00135248875772504,0.0666859396746856,0.0020092494794211,-2.24661701187201,0.00355137157934485,0.158105796039303,0.00781090381383536,-2.24498263520757,0.000682065600866427,0.156411310266052,0.000672647887255955
"11422-215",2200,-2.245641,0.1549768,-0.7,0.8,0.1,0.5,0.108994157905437,0.299334811529933,-2.24644656298021,0.00112174572313537,0.156255951153037,0.00248266759056497,-2.24731381555485,0.00134065557693929,0.0710551780125689,0.00201463378587048,-2.24791288620372,0.00356495387269721,0.159867610627778,0.00774331479761198,-2.24686226030098,0.000683847879197235,0.154470574086679,0.000674590363334287
"11422-216",2200,-2.245641,0.1549768,-0.7,0.8,0.1,0.5,0.108991289056617,0.29586129753915,-2.24623457666188,0.00112648150479782,0.149496263302637,0.00245249404580876,-2.24562723558997,0.00134225478506575,0.0667967933106887,0.00201378742254027,-2.24592824171005,0.00359203535338612,0.149037324321186,0.0075713544555643,-2.24580501872501,0.000686672383069236,0.151270637206493,0.000677318263495402
"11422-217",2200,-2.245641,0.1549768,-0.7,0.8,0.1,0.5,0.108849223232774,0.290215588723051,-2.24710509995501,0.0011206287766317,0.154780589147077,0.00249622294798617,-2.24681227940519,0.00132964689049701,0.0683976824457551,0.00202102379156567,-2.23830017151975,0.00374405671238538,0.148492107688755,0.00685236699821849,-2.24701133231044,0.000705806041934318,0.154339968214614,0.000696939702468969
"11422-218",2200,-2.245641,0.1549768,-0.7,0.8,0.1,0.5,0.108808445914109,0.277777777777778,-2.24679674363795,0.00111784916042084,0.154833467443506,0.00251909243076187,-2.24701143532019,0.00131538256888255,0.0701520086040143,0.0020296616882458,-2.25010737234796,0.0035009347476056,0.141402323739816,0.00840397581486848,-2.24758912825784,0.00067598001014953,0.153362929308718,0.000666309751982677
"11422-219",2200,-2.245641,0.1549768,-0.7,0.8,0.1,0.5,0.108857422258185,0.303364589078875,-2.24689618161046,0.00111967869393437,0.155766216232541,0.00250453087819216,-2.24598453738267,0.00134066529093683,0.0653204875356928,0.00201676896804293,-2.24510058164056,0.00352925198914267,0.156133681627555,0.0079580551492074,-2.24672025546918,0.000680402605044474,0.156259872441482,0.000670902715005391
"11422-220",2200,-2.245641,0.1549768,-0.7,0.8,0.1,0.5,0.108829319140971,0.284606866002215,-2.24741861329004,0.00112165260587875,0.154333269971023,0.00249065424130193,-2.24721650634937,0.00132577573114358,0.0694477895411955,0.00202321710115038,-2.24263093029336,0.00355520783720598,0.145766447819643,0.00777274213271687,-2.24748977543449,0.000684003126006528,0.15347856834874,0.000674582422491381
"11422-221",2200,-2.245641,0.1549768,-0.7,0.8,0.1,0.5,0.108917971252216,0.305849582172702,-2.24711446451387,0.00112444078521473,0.152822471847982,0.00246554899069872,-2.24615288623067,0.00134868745457493,0.0656082922337729,0.00201168330648782,-2.24692487891099,0.0036645764081238,0.156216415213547,0.00718635507819651,-2.24748927039425,0.000697329407518669,0.152346295816843,0.000688166099721089
"11422-222",2200,-2.245641,0.1549768,-0.7,0.8,0.1,0.5,0.109137079685507,0.299102132435466,-2.24620207203578,0.00112831789174407,0.153480389784907,0.00243461200294199,-2.24766352642794,0.00134851945950342,0.0736598905445386,0.00200961310199509,-2.2503432554873,0.00356799326453648,0.152566236968486,0.00777419947657727,-2.24613388206997,0.000684315260570603,0.152635654027575,0.000674934569768741
"11422-223",2200,-2.245641,0.1549768,-0.7,0.8,0.1,0.5,0.109050577743421,0.299112097669256,-2.24596444741323,0.00112204510252711,0.155772906310304,0.00247886616422326,-2.24608577736533,0.00134020640987047,0.0693804394209424,0.00201431204931552,-2.25103675337253,0.00347171913922389,0.164626488116398,0.00863484960246075,-2.2456954609494,0.000670829197683814,0.156093009186343,0.000661047724645051
"11422-224",2200,-2.245641,0.1549768,-0.7,0.8,0.1,0.5,0.109113249707534,0.301499167129373,-2.24483904947031,0.00112195965455588,0.152604595668973,0.00247750489281457,-2.2444725289339,0.00134218594945004,0.0666656206418161,0.00201305618287721,-2.25087337575452,0.00344430436031169,0.15595224953462,0.00902162618531979,-2.24489438184443,0.000668609251867254,0.151666280197142,0.000658775394972192
"11422-225",2200,-2.245641,0.1549768,-0.7,0.8,0.1,0.5,0.108908688700092,0.320265046935395,-2.24596058134745,0.00111911340848313,0.152469694745273,0.00250112754444694,-2.24711710499277,0.00135839937703702,0.0665534856727249,0.0020090575181558,-2.24863235317989,0.00345638055270822,0.14036934682752,0.00881018398972283,-2.2462298911302,0.000668788851064517,0.152225572894991,0.00065905709169846
"11422-226",2200,-2.245641,0.1549768,-0.7,0.8,0.1,0.5,0.109185222516755,0.286109573879358,-2.24378599877371,0.0011193840442246,0.152970273312663,0.00248900013994864,-2.24413791775195,0.00132497022374664,0.0697985250690497,0.00201911860976637,-2.24525347493634,0.00344694324972702,0.161375346631917,0.00885972715371312,-2.24348181507792,0.00066783569304237,0.15413862685453,0.000657985893706208
"11422-227",2200,-2.245641,0.1549768,-0.7,0.8,0.1,0.5,0.108922419882852,0.305555555555556,-2.24403885342871,0.00111042208708218,0.152673338304284,0.00256411527492145,-2.24364739539948,0.00133227813550588,0.0619659022071745,0.00201859836846143,-2.2459218561988,0.00341641247438008,0.163334242423011,0.00927536133631775,-2.24413725733723,0.000663335351992665,0.152636584435994,0.00065318092713221
"11422-228",2200,-2.245641,0.1549768,-0.7,0.8,0.1,0.5,0.109161948282337,0.310151430173864,-2.24644247562132,0.00112841913882483,0.156100988239481,0.00243603082203482,-2.24663520676526,0.00135895488447505,0.0704777620067803,0.00200704439460453,-2.25159709950138,0.00352464462589987,0.174932299072956,0.00810850703966977,-2.24664987761263,0.00068035417622269,0.155670186661133,0.000670813372454056
"11422-229",2200,-2.245641,0.1549768,-0.7,0.8,0.1,0.5,0.108808411198519,0.2870627429206,-2.24732695512756,0.00112344765336315,0.151176590508282,0.00248128496097503,-2.24726187225727,0.00133061414299253,0.0685323839798136,0.00202146949293019,-2.24051442622341,0.00361293337111471,0.141194807460209,0.0074081215322454,-2.24754901683156,0.000692113909371506,0.152060277834286,0.000682772119602954
"11422-230",2200,-2.245641,0.1549768,-0.7,0.8,0.1,0.5,0.108931771003046,0.300495321959274,-2.24618658559254,0.00111771234483893,0.157010923795135,0.00251280927016291,-2.24565792993718,0.00133599092308635,0.0665488771559587,0.00201739353198532,-2.24266787398913,0.00350756202801617,0.156465976979653,0.00812599205956313,-2.24583949092808,0.000675066531845312,0.159850443271483,0.000665513046423307
"11422-231",2200,-2.245641,0.1549768,-0.7,0.8,0.1,0.5,0.108941596752809,0.29994465965689,-2.24721503436299,0.00112129008991921,0.158854596571803,0.00248664869684058,-2.24677116532259,0.0013397998131765,0.0689152047877203,0.00201524149660212,-2.24329745605063,0.00369330618175539,0.153366416765575,0.00703394388891735,-2.24731634375265,0.000700304853887594,0.158418792033,0.000691541340496102
"11422-232",2200,-2.245641,0.1549768,-0.7,0.8,0.1,0.5,0.109372692466583,0.31214848143982,-2.24488319800946,0.00112913107829027,0.156047602664467,0.0024222367522063,-2.24423492692635,0.00136097467631933,0.0690329162241871,0.00200391669249119,-2.24058352091779,0.00351837867674579,0.15734328619751,0.00793977824209852,-2.24502897317676,0.000682356835852953,0.155485529158613,0.000672987811409981
"11422-233",2200,-2.245641,0.1549768,-0.7,0.8,0.1,0.5,0.10903689025064,0.295735129068462,-2.24770392970121,0.00112928006312641,0.15633002809814,0.00243376070537568,-2.24886714054814,0.0013462726169601,0.0748166437088634,0.00201166323296891,-2.24712912731387,0.00355903318290957,0.154366719274771,0.00774795901204133,-2.24769180239761,0.000685355584619634,0.155935658955536,0.000676090849648962
"11422-234",2200,-2.245641,0.1549768,-0.7,0.8,0.1,0.5,0.109023901455303,0.295969077857537,-2.24612002778658,0.00111926901599023,0.158522173516342,0.00249853070408944,-2.24591904770254,0.00133359257219064,0.0692215955615676,0.00201745864654108,-2.24350081491548,0.00348972537232765,0.154689233547115,0.00833890509224319,-2.24586982915311,0.000672913728102639,0.160305938457835,0.000663153871121036
"11422-235",2200,-2.245641,0.1549768,-0.7,0.8,0.1,0.5,0.109331836308234,0.308690744920993,-2.24581986894205,0.00113157403558953,0.156622592452957,0.00241119422057709,-2.24574603617551,0.00136128359284449,0.0715777274825807,0.0020044876638875,-2.24541362018214,0.00357192890777931,0.152856080173504,0.00768653612339762,-2.2458111309655,0.000687599796493485,0.156619288893331,0.00067834097479459
"11422-236",2200,-2.245641,0.1549768,-0.7,0.8,0.1,0.5,0.10907036024061,0.292805354155047,-2.24587133588935,0.00112488676132141,0.152842141096256,0.00246141538985851,-2.2446249317185,0.00133681196694639,0.0667323810485737,0.00201574160427683,-2.2446672585014,0.00354278009030191,0.148511821068544,0.00791209982892023,-2.24602680055124,0.000682498222831355,0.152247037119509,0.000673026872374624
"11422-237",2200,-2.245641,0.1549768,-0.7,0.8,0.1,0.5,0.109021578225034,0.297101449275362,-2.24633095216518,0.00112477648318397,0.153327927295318,0.00246066993167744,-2.24760515901143,0.00134227782338078,0.0721341999553466,0.00201320561781928,-2.24385870394293,0.00347142595022857,0.152306405015798,0.0085290740405576,-2.24656380396007,0.000673397667409628,0.153639343664696,0.00066376419164117
"11422-238",2200,-2.245641,0.1549768,-0.7,0.8,0.1,0.5,0.109222894427563,0.311804008908686,-2.24400767222717,0.00112340017038364,0.151665942415765,0.00246485365857323,-2.24444354411409,0.00135467989387076,0.0673727734394799,0.00200796294960974,-2.24156113670902,0.00351409648347454,0.147015299910286,0.00807276083712519,-2.24401510266252,0.00067920722549611,0.15081230446429,0.000669632899002588
"11422-239",2200,-2.245641,0.1549768,-0.7,0.8,0.1,0.5,0.108893064389086,0.311171662125341,-2.24505554412224,0.00111147857569318,0.156341615609506,0.00255844350784437,-2.24595206237581,0.00133992127249198,0.0659316134288396,0.00201593384705974,-2.24059910798854,0.00355164068655587,0.144188378845671,0.00776436720006468,-2.244878303604,0.000679730649116976,0.15661795721472,0.000670215462295739
"11422-240",2200,-2.245641,0.1549768,-0.7,0.8,0.1,0.5,0.108982025441314,0.299835255354201,-2.24422964700703,0.00111546891714388,0.150871083541661,0.00252667192651532,-2.24366030134039,0.00133252298934045,0.0633189827233133,0.00201844960743551,-2.2391992565631,0.00354144720942828,0.145427518611081,0.00782176233809842,-2.24381178620438,0.000679516461907881,0.151891923847189,0.000669986476711823
"11422-241",2200,-2.245641,0.1549768,-0.7,0.8,0.1,0.5,0.108871239715445,0.300718629076838,-2.24702946335449,0.0011202939855124,0.155382201236797,0.00249527974565366,-2.24721141526005,0.00133975528945388,0.0683547041445826,0.00201581052819246,-2.24423903846261,0.00354458287722588,0.144158170343248,0.00785243120089665,-2.24688896147863,0.000681524226815575,0.154988356606262,0.00067222247883469
"11422-242",2200,-2.245641,0.1549768,-0.7,0.8,0.1,0.5,0.10902565826609,0.29608938547486,-2.24798173555954,0.00112672320031904,0.159891189777853,0.00244897960507347,-2.24825464467579,0.00134340865179368,0.0734373148834954,0.00201278716702559,-2.24678045685321,0.00357970107790055,0.158004652910215,0.00761280903059363,-2.24774466492096,0.000686210443163746,0.160099136217315,0.000676977608848029
"11422-243",2200,-2.245641,0.1549768,-0.7,0.8,0.1,0.5,0.108920828674943,0.300498063087991,-2.24671969345597,0.00112108858480682,0.15538935193795,0.00249047390924735,-2.24669772370222,0.00134048818361931,0.0681594651499257,0.00201562604098648,-2.24603902277344,0.00353138625602976,0.151645780322296,0.00799410461323178,-2.24646553622547,0.000678677274331294,0.155686324736921,0.000668989850814658
"11422-244",2200,-2.245641,0.1549768,-0.7,0.8,0.1,0.5,0.109012871888444,0.316749585406302,-2.24630239103935,0.00112028768204949,0.158189791834684,0.00249189381720447,-2.24647326415814,0.00135535909539948,0.0676096253187422,0.0020095735379471,-2.24378367100016,0.00354703510078898,0.152849439982553,0.00780189851151318,-2.24620275174307,0.000681071647841256,0.158402407116762,0.000671780302646932
"11422-245",2200,-2.245641,0.1549768,-0.7,0.8,0.1,0.5,0.109058350217962,0.318356164383562,-2.24426188830152,0.00111388795851424,0.155978002182504,0.00253151511120991,-2.24365783363269,0.00134887638344917,0.0627454278759282,0.00201056294876178,-2.24720517895705,0.00350235181731793,0.14742856926525,0.00827131345691235,-2.24394688760301,0.000673026231313868,0.156676844911262,0.000663330027593409
"11422-246",2200,-2.245641,0.1549768,-0.7,0.8,0.1,0.5,0.108724789334963,0.306644880174292,-2.24577028992306,0.00111154929576971,0.152173129853258,0.00256778775326602,-2.24610347034248,0.0013352737337364,0.0632475431250088,0.00202017140366549,-2.24823750712275,0.00342238922543893,0.161818215011249,0.00926864027909032,-2.24571233658511,0.000663737740694185,0.151948431473394,0.000653676827213138
"11422-247",2200,-2.245641,0.1549768,-0.7,0.8,0.1,0.5,0.108943627409528,0.288937809576225,-2.2452785654003,0.00111686918139812,0.152892909994004,0.00251675814786464,-2.24550604981576,0.00132464576982997,0.0678328468177114,0.00202216695493811,-2.24489586026974,0.0034972718271333,0.153506481276352,0.00823287739788059,-2.24518982938252,0.000674116004212251,0.152907287369523,0.000664402531337338
"11422-248",2200,-2.245641,0.1549768,-0.7,0.8,0.1,0.5,0.109149183679718,0.30952380952381,-2.24446403891859,0.00112009021811406,0.154193233001173,0.00248724125892807,-2.24385942623463,0.00134754085817198,0.0652898879349182,0.00201056476582714,-2.24639056437044,0.00358524195028891,0.164376630850577,0.00759267861739166,-2.24436910622406,0.000686422117037991,0.153576832637475,0.000677088864396191
"11422-249",2200,-2.245641,0.1549768,-0.7,0.8,0.1,0.5,0.108949786159023,0.307522123893805,-2.24549685899926,0.00111984154120541,0.150996686848161,0.00249666851113169,-2.2446195105023,0.00134506765535117,0.0632219517564304,0.00201339210818676,-2.24650183452359,0.00359347269142474,0.132011052670585,0.00762290830151219,-2.24526897711406,0.000685081809146155,0.150215688469154,0.000675593367647992
"11422-250",2200,-2.245641,0.1549768,-0.7,0.8,0.1,0.5,0.1090474283504,0.29060773480663,-2.24491299030631,0.00111908956904072,0.153249701542813,0.00249807686682666,-2.24620130391145,0.00132964337565434,0.0710840996514772,0.00201880287016933,-2.24872615952343,0.00356576955673659,0.155066116764575,0.00776718795081875,-2.24562915365357,0.000684520725687526,0.152129877195372,0.000674993817570589
"11422-251",2200,-2.245641,0.1549768,-0.7,0.8,0.1,0.5,0.108739432854066,0.301098901098901,-2.24723995671198,0.00111682954636361,0.154330928028985,0.00252355728063393,-2.24723675358111,0.00133592304011333,0.0660806294782876,0.00201858584442464,-2.25154936066467,0.00363701239731215,0.155299182696918,0.00732851379245625,-2.24705441816766,0.000688903869908293,0.154265079871625,0.000679713622826765
"11422-252",2200,-2.245641,0.1549768,-0.7,0.8,0.1,0.5,0.108913517851942,0.302043070127002,-2.24669875926638,0.00111957064596526,0.156497463865681,0.00249973796739716,-2.24633691753521,0.00134011503145792,0.0671452152145861,0.00201558139221441,-2.24984278549277,0.00359558618526221,0.15852200693023,0.00756225901952103,-2.24625077314147,0.000685495371845671,0.158143008200821,0.000676149485616514
"11422-253",2200,-2.245641,0.1549768,-0.7,0.8,0.1,0.5,0.108954805396701,0.298882681564246,-2.24769643886021,0.00112701868012416,0.15540929978944,0.00245294761063603,-2.24731227521901,0.00134570082457589,0.0695550709189349,0.00201352224012529,-2.2389691942436,0.00357192874629681,0.139864622961693,0.00765113818898235,-2.248017590717,0.000688982328998898,0.154065487646085,0.00067976072742201
