"sim","N","beta0","beta1","beta2","q","eta1","eta0","ppv","queried_ppv","avg_prev","fpr","beta0_gs","se_beta0_gs","beta1_gs","se_beta1_gs","beta2_gs","se_beta2_gs","beta0_n","se_beta0_n","beta1_n","se_beta1_n","beta2_n","se_beta2_n","beta0_cc","se_beta0_cc","beta1_cc","se_beta1_cc","beta2_cc","se_beta2_cc","beta0_mle","se_beta0_mle","beta1_mle","se_beta2_mle","beta2_mle","se_beta1_mle","eta0_mle","se_eta0_mle","eta1_mle","se_eta1_mle","mle_msg","sim_msg"
"seed1031-run1",390,-2.2778541,0.1764544,0.1413503,0.75,0.3897812,0.405465108108164,0.6,0.578947368421053,0.112194419319777,0.474576271186441,-2.27928893870214,0.0036608451247623,0.179494493672381,0.0047225837672593,0.139781465314145,0.0155916922453881,-2.28177475864533,0.00478174001383709,0.108342263648244,0.00514183321592629,0.157076681252096,0.0156663111507941,-2.27844695625724,0.0050405031948535,0.179325894039629,0.00576120293132648,0.134378606341973,0.0195680507237197,-2.27928893870215,0.00366084644957625,0.179494493672381,0.0155916965307061,0.139781465314144,0.00472258531153606,0.24754696240691,0.162700589659902,0.61406820380505,0.91907807155648,"Converged",""
"seed1031-run2",390,-2.2778541,0.1764544,0.1413503,0.75,0.3897812,0.405465108108164,0.6,0.634057971014493,0.112723767645603,0.469767441860465,-2.28354214740012,0.00388707915125179,0.177178870464375,0.00467715713834272,0.158812647829183,0.0178835790788815,-2.28455792638239,0.00509394002969458,0.115822580268142,0.0052907004480212,0.168712179156874,0.0179864683434201,-2.2843221973701,0.00529640732642466,0.17749442362374,0.00583396307171471,0.16326077395655,0.0229264093720904,-2.28354214740013,0.00388708051724551,0.177178870464374,0.0178835837848933,0.158812647829184,0.00467715844913587,0.510325736487952,0.163994508878902,0.396176117199584,1.07757184280636,"Converged",""
"seed1031-run3",390,-2.2778541,0.1764544,0.1413503,0.75,0.3897812,0.405465108108164,0.6,0.582417582417582,0.112652276527798,0.493506493506494,-2.27880724165046,0.00361180892177293,0.180199051668373,0.00470837915248331,0.141360690446892,0.0144628782974971,-2.28836216723504,0.00506579467591737,0.108754507657889,0.0052774783525999,0.218719551635592,0.0145621257764184,-2.28309987316907,0.00474286426341157,0.183172411499816,0.00584796428047318,0.15089266949648,0.0195582839218815,-2.27880724165047,0.00361181017371753,0.180199051668373,0.014462885048474,0.141360690446892,0.00470838070425637,-0.100823988987114,0.167071744777611,4.49455029074957,1.30111406334672,"Converged",""
"seed1031-run4",390,-2.2778541,0.1764544,0.1413503,0.75,0.3897812,0.405465108108164,0.6,0.59622641509434,0.112577459965993,0.461206896551724,-2.27936676166126,0.0035977670582905,0.180659653932653,0.00470392256814098,0.154462436920243,0.0150483841773586,-2.28154308035633,0.00470796067490595,0.109706918520003,0.00512100479120529,0.184337350057972,0.0150770099632087,-2.28144509348095,0.00498161777646787,0.182572498602979,0.00582799004461143,0.155793291722602,0.017861811232233,-2.27936676166126,0.00359776834533109,0.180659653932653,0.0150483865415731,0.154462436920244,0.00470392389562839,0.280100443964418,0.155926087684314,1.01379646858605,0.881437605147835,"Converged",""
"seed1031-run5",390,-2.2778541,0.1764544,0.1413503,0.75,0.3897812,0.405465108108164,0.6,0.563432835820896,0.112189525505253,0.489539748953975,-2.27451652662686,0.00362624957762908,0.177455826044113,0.00473807105405947,0.116724530049894,0.0156645083128428,-2.28553286071185,0.0048520496853683,0.112179751974702,0.00517244316570347,0.158452608979213,0.0156434031643766,-2.27133736649199,0.004895286310048,0.171219794049705,0.00572426775586723,0.139790266941372,0.020211109914218,-2.27451652662686,0.00362625081192758,0.177455826044113,0.0156645115478163,0.116724530049894,0.00473807232259336,0.0686907295382055,0.163137821150786,1.62667039342123,0.953821968664528,"Converged",""
"seed1031-run6",390,-2.2778541,0.1764544,0.1413503,0.75,0.3897812,0.405465108108164,0.6,0.609929078014184,0.113156311821787,0.504587155963303,-2.27751108819446,0.0037678531951172,0.172334437484413,0.00467163859741065,0.156375309670344,0.015007336138483,-2.27333811137018,0.00504768352544945,0.103325578632494,0.00534573952215892,0.153702386714099,0.0151392988032297,-2.28001263370038,0.00506827060488994,0.176075117835962,0.00567714525566425,0.145725059018046,0.0184554458993702,-2.27751108819445,0.00376785460855322,0.172334437484413,0.0150073421752341,0.156375309670344,0.00467164019630658,0.463497406738901,0.15670463345329,-0.144414565216536,0.858436012098504,"Converged",""
"seed1031-run7",390,-2.2778541,0.1764544,0.1413503,0.75,0.3897812,0.405465108108164,0.6,0.588888888888889,0.112298762952745,0.48051948051948,-2.27929887221857,0.00357089101733164,0.170421124291219,0.0047149747850799,0.164559781769622,0.0146822755400636,-2.2820444392139,0.00477429399543059,0.100961732329362,0.005177139280875,0.205548072747051,0.0146483495611364,-2.28149513702957,0.00492915601800451,0.173556766888409,0.00579502953427831,0.157421677519658,0.0193572956620079,-2.27929887221857,0.00357089209351342,0.170421124291219,0.0146822789626195,0.164559781769622,0.00471497588761116,0.145799421620986,0.161588729336982,1.96257952490311,0.995138524315844,"Converged",""
"seed1031-run8",390,-2.2778541,0.1764544,0.1413503,0.75,0.3897812,0.405465108108164,0.6,0.607272727272727,0.113189997119633,0.484304932735426,-2.27345343071858,0.00374757017331441,0.181678894399048,0.00469592392900847,0.107697640336643,0.0139160532359982,-2.26933327802159,0.00489945291902093,0.113533374172176,0.00525539453495143,0.0769977603866272,0.0138512146032105,-2.27258260701626,0.00514938940805917,0.181197035749651,0.00574421245316581,0.103928850480429,0.0174569988887361,-2.27345343071858,0.00374757140138658,0.181678894399047,0.0139160562238753,0.107697640336643,0.00469592527554592,0.557395815371255,0.15362834022422,-1.07249320775727,0.797372546180179,"Converged",""
"seed1031-run9",390,-2.2778541,0.1764544,0.1413503,0.75,0.3897812,0.405465108108164,0.6,0.638059701492537,0.113313767261359,0.442922374429224,-2.27535262335077,0.00378481228868467,0.178043942568428,0.00470775726164483,0.12607508774645,0.013051412902637,-2.27424618435735,0.00494763180034154,0.116936830347255,0.00523506772215528,0.118404132934239,0.0132164207481197,-2.27518274002592,0.00537117506676085,0.177696390503574,0.00592095930865865,0.12781609341248,0.0204336388819592,-2.27535262335077,0.00378481318352983,0.178043942568428,0.0130514145138758,0.126075087746449,0.00470775817855475,0.618387142155274,0.16109294329866,-0.494434260861854,0.941247683758706,"Converged",""
"seed1031-run10",390,-2.2778541,0.1764544,0.1413503,0.75,0.3897812,0.405465108108164,0.6,0.607407407407407,0.113349221363194,0.469026548672566,-2.27289865322116,0.00360743829511706,0.173659363405595,0.00467679626708099,0.146944749115861,0.0128990762078162,-2.27344087412809,0.00477927096170341,0.10672800580143,0.00517277319657737,0.163939134873095,0.0129530683377746,-2.27439481347046,0.00500726500474201,0.176105542063394,0.005791210456694,0.139617425726116,0.0166987876721386,-2.27289865322116,0.0036074395299159,0.173659363405595,0.0128990822058337,0.14694474911586,0.00467679771440194,0.35163497960914,0.156075055900288,0.730293600774763,0.826028370436269,"Converged",""
