"sim","N","beta0","beta1","beta2","q","eta1","eta0","ppv","queried_ppv","avg_prev","fpr","beta0_gs","se_beta0_gs","beta1_gs","se_beta1_gs","beta2_gs","se_beta2_gs","beta0_n","se_beta0_n","beta1_n","se_beta1_n","beta2_n","se_beta2_n","beta0_cc","se_beta0_cc","beta1_cc","se_beta1_cc","beta2_cc","se_beta2_cc","beta0_mle","se_beta0_mle","beta1_mle","se_beta2_mle","beta2_mle","se_beta1_mle","eta0_mle","se_eta0_mle","eta1_mle","se_eta1_mle","mle_msg","sim_msg"
"seed1031-run557",390,-2.99573227355399,0.1764544,0.1413503,0.1,0.3897812,0.405465108108164,0.6,0.615384615384615,0.0548981507395763,0.491304347826087,-2.99777390201497,0.00536275000030821,0.184277403342024,0.00673197979385873,0.132685237421034,0.0225561323636762,-2.99831862326778,0.00716200637144929,0.111518505435918,0.0075146430288365,0.141531626570282,0.0226649652675318,-2.99084063037225,0.0230141355056749,0.180687995200128,0.0223411659136032,0.154544432508357,0.0960350594703544,-2.99960585275244,0.00603904662252244,0.182713446952098,0.0255787140764962,0.132628882263596,0.00695652051166803,0.380973362942,0.189603818656333,0.465792338720258,1.17406884087537,"Converged",""
"seed1031-run558",390,-2.99573227355399,0.1764544,0.1413503,0.1,0.3897812,0.405465108108164,0.6,0.564102564102564,0.0548670441212362,0.462222222222222,-3.00205294605033,0.00541906341289866,0.18327518248471,0.00671556207698614,0.147225988339817,0.024027392703592,-3.00334628160494,0.00705611390972635,0.113214342082932,0.00742591309190487,0.177918529221098,0.0240373572313117,-2.9921421751254,0.0197205256380945,0.180561553907368,0.0214889643645014,0.039884073234164,0.0951681653390911,-3.00299115633896,0.00622293956909284,0.182165395626177,0.0283215562194531,0.144858932869126,0.00695463110274791,0.362534259439751,0.201966210532889,1.46997796913221,1.27430489354184,"Converged",""
"seed1031-run559",390,-2.99573227355399,0.1764544,0.1413503,0.1,0.3897812,0.405465108108164,0.6,0.58974358974359,0.0547833865060427,0.489082969432314,-2.99195092398835,0.00542798933936217,0.175397252866821,0.00675240975382663,0.101548108863918,0.0239373957741169,-2.99079252285848,0.00730153470605636,0.104652789373554,0.00756563003549817,0.106676703635128,0.0241636053846007,-2.99336098706488,0.0209596984315841,0.178655434803824,0.0216487017638498,0.108078083591832,0.106720569377973,-2.98510819030995,0.0060145989143944,0.17865901878132,0.0273423522581362,0.062879375825029,0.00712402448077013,0.0310798079640208,0.194468723413423,2.11870053870763,1.33206444701079,"Converged",""
"seed1031-run560",390,-2.99573227355399,0.1764544,0.1413503,0.1,0.3897812,0.405465108108164,0.6,0.512820512820513,0.0549969805364599,0.477064220183486,-2.99899336371538,0.00531702090515058,0.175949852515549,0.00669056475524723,0.14741150439641,0.0218746265843238,-3.00390778418803,0.00698162565905287,0.118794519301753,0.00754332614407122,0.155199555272689,0.0219261942346411,-2.97485282766539,0.0176076614893201,0.153665904219941,0.0210652903297524,0.169876616125896,0.0553040644269418,-2.99412727603448,0.0061292752133347,0.176389379314189,0.0277048273558968,0.140891054417116,0.0070253474706108,0.311993746319872,0.190937855283588,0.424914272761522,1.03023175943008,"Converged",""
"seed1031-run561",390,-2.99573227355399,0.1764544,0.1413503,0.1,0.3897812,0.405465108108164,0.6,0.641025641025641,0.05536524837798,0.451456310679612,-2.99998645359505,0.00559335697706719,0.179850556491815,0.0066916019866705,0.153905425695854,0.0230118280383799,-2.99738911900064,0.00711859014875349,0.122737880297008,0.00756389893861371,0.13159822452453,0.0229798718376112,-2.98682330349372,0.0213606760690703,0.178242905905543,0.0223478366151701,0.127998723699633,0.086767528195153,-2.99726223956644,0.00634735450450195,0.179102217509964,0.0291193506805308,0.159432232701472,0.00700110579498234,0.693764919847873,0.196070132947683,-1.04584644235652,1.10830541724455,"Converged",""
"seed1031-run562",390,-2.99573227355399,0.1764544,0.1413503,0.1,0.3897812,0.405465108108164,0.6,0.564102564102564,0.0549314527072652,0.497652582159624,-2.99651379095246,0.00565241562094662,0.175010784505701,0.00672171207709124,0.11662087976059,0.0280089771584276,-2.98619090337956,0.00733419870825517,0.104249824761725,0.00769808875600778,0.07850048708103,0.027917071029787,-2.99075003491068,0.0189658171955203,0.196826900357138,0.0213417093576583,0.128634389964336,0.0971316084516698,-2.99449269764367,0.0066601758526585,0.176950947536553,0.0353595245689752,0.121785578246003,0.00706668979564674,0.54027465034622,0.200412758365887,-1.45292702662723,1.30576372201264,"Converged",""
"seed1031-run563",390,-2.99573227355399,0.1764544,0.1413503,0.1,0.3897812,0.405465108108164,0.6,0.641025641025641,0.0551745467117495,0.441964285714286,-2.9997481512803,0.00541769736184011,0.181315360444815,0.00670757982015816,0.17149989568471,0.0212201663025902,-3.00493029899504,0.00704605965863584,0.122054252039521,0.00739682301369794,0.187366258596189,0.0213523735915427,-2.99204194456556,0.0208402537712184,0.17443601191211,0.0223157696568833,0.212420364558493,0.0840174856723627,-3.0018429003821,0.00610180881247285,0.185148943992913,0.022955254772557,0.180559177262117,0.00696745916716775,0.465067381953455,0.188780142154618,0.244170251105511,1.02447531964447,"Converged",""
"seed1031-run564",390,-2.99573227355399,0.1764544,0.1413503,0.1,0.3897812,0.405465108108164,0.6,0.743589743589744,0.054884512268449,0.495454545454545,-2.99590943479879,0.00543587600228531,0.176510886270279,0.00669597476945184,0.0984651001615024,0.0220214467677289,-3.00065748684798,0.00728705320176132,0.113367473852286,0.00761688324117149,0.123005248613177,0.022005455130597,-3.01822549936619,0.0227482856189384,0.181234151793737,0.0250301976711876,0.203146134619026,0.061295780056258,-2.99971374959435,0.0063826339936636,0.175462942128182,0.0273933136485276,0.119757465310829,0.00708663450681688,0.482037765935874,0.195121138411277,0.145077196662363,1.06170390407413,"Converged",""
"seed1031-run565",390,-2.99573227355399,0.1764544,0.1413503,0.1,0.3897812,0.405465108108164,0.6,0.564102564102564,0.0549221208634812,0.48695652173913,-2.9948220848885,0.00521028083479063,0.184222302529274,0.0067322499245729,0.110702245258379,0.0196759671982146,-2.99376653245646,0.00700102023744624,0.110382064534625,0.00749620814308911,0.114548872573637,0.0197622012339418,-2.98348066086009,0.0187285344796748,0.169817990065157,0.0213616322217834,0.101203850103598,0.0650409288255957,-2.99432541251003,0.00591402345053004,0.181753738880035,0.0212973946847146,0.106119776372369,0.00700031855872664,0.341127525170232,0.187790430801619,0.500610156945259,1.04597415044033,"Converged",""
"seed1031-run566",390,-2.99573227355399,0.1764544,0.1413503,0.1,0.3897812,0.405465108108164,0.6,0.692307692307692,0.0555602942857288,0.444976076555024,-2.99456387907236,0.00551097562730145,0.17299177252488,0.00666160731634612,0.154621349585944,0.0202957593982797,-3.0067933777803,0.00723881986813798,0.129058045006898,0.00753713659082818,0.184997788379318,0.0204361906027484,-2.96156335241921,0.0211489580840975,0.172274143601293,0.0230188142273325,0.0861301469507289,0.0883163249241592,-2.9930978413446,0.00631512720671325,0.172992130943423,0.0227732441912579,0.142873173392829,0.00695609291386683,0.42848499282453,0.205998999780717,2.1826771861609,1.28776748160857,"Converged",""
"seed1031-run567",390,-2.99573227355399,0.1764544,0.1413503,0.1,0.3897812,0.405465108108164,0.6,0.564102564102564,0.0551225082486528,0.46046511627907,-2.99757114410989,0.00556813619605208,0.182398005499582,0.00668795449362804,0.118429805089846,0.0253714230302321,-2.99822973875152,0.00719717898366387,0.11963275181394,0.00752022542924341,0.127613784549495,0.0255131696458233,-2.98340442579616,0.0184533530541193,0.159708961755453,0.0213762776376282,0.133418761453848,0.0819010414944683,-2.99680959514477,0.00627359200067768,0.181508144774611,0.0309421990707547,0.140348086953713,0.0070043161788757,0.539349042839623,0.196668770717985,-0.578951571111638,1.26007283007359,"Converged",""
"seed1031-run568",390,-2.99573227355399,0.1764544,0.1413503,0.1,0.3897812,0.405465108108164,0.6,0.692307692307692,0.0551744701100212,0.452914798206278,-2.98681708894652,0.00528821916314725,0.168492194488848,0.00669695670819426,0.118756627890411,0.021053884176855,-2.98756457100893,0.00698419918550133,0.105805553448648,0.0074172031734559,0.140480797088347,0.021193755897332,-3.01426846365318,0.022847797467395,0.183830769740238,0.0235769188717191,0.178940503825796,0.0702573024057855,-2.98982843600012,0.00611796366277604,0.167537592636671,0.0252680837431199,0.148673456321976,0.00710296678911397,0.545592400697626,0.201558871397639,-0.414560204906063,1.21621492915989,"Converged",""
"seed1031-run569",390,-2.99573227355399,0.1764544,0.1413503,0.1,0.3897812,0.405465108108164,0.6,0.615384615384615,0.0549959538686193,0.435185185185185,-2.99482308939846,0.00553760365751723,0.167630157992874,0.00671616970514512,0.148001257150551,0.0244934847106788,-2.99422874189954,0.00705987842528585,0.111574836937719,0.00742476085245317,0.14473013973889,0.024517184920927,-3.0030614135545,0.0196646232262194,0.186502276638266,0.0221504651772198,0.166879008433764,0.101225103717269,-2.99317069297126,0.00656103066327451,0.16864804498449,0.0329243348318943,0.138240935799051,0.00711744220122942,0.545711095016569,0.204219975267795,0.297831033006307,1.38783642473984,"Converged",""
"seed1031-run570",390,-2.99573227355399,0.1764544,0.1413503,0.1,0.3897812,0.405465108108164,0.6,0.564102564102564,0.0554352068035753,0.581081081081081,-2.98902215553471,0.00534583892757275,0.179269834552432,0.00668552269540598,0.128435442192728,0.0212702493927958,-2.9849525435763,0.00764974838944385,0.102292416046646,0.00804701861299628,0.114063238498889,0.0212167649018137,-2.97590274024917,0.0208688501936982,0.185959039553067,0.0217325900396812,-0.0372675798814817,0.125808950842914,-2.99050044291086,0.00628612545174324,0.178649262743904,0.0241922944022291,0.127413144614033,0.00697830164851221,0.3597951996432,0.177057705748414,-0.34453833777127,0.844384186712168,"Converged",""
"seed1031-run571",390,-2.99573227355399,0.1764544,0.1413503,0.1,0.3897812,0.405465108108164,0.6,0.717948717948718,0.0548985474291173,0.428571428571429,-3.00139667256148,0.00523227462577329,0.176032139434785,0.00670064486560591,0.135176627862224,0.018794884691741,-3.00368231319004,0.00666077553430819,0.118244690042136,0.00735773975333179,0.151689293995813,0.0186616221102873,-3.02417106892153,0.0230837848940197,0.196290234457724,0.0241820833030186,0.221066321467023,0.0915305009047745,-3.00218574647592,0.0058728244179153,0.176592488603097,0.0215020209090108,0.135832840553962,0.00697845357931,0.53506691023908,0.197153545396189,0.821126780140801,1.01051458278867,"Converged",""
"seed1031-run572",390,-2.99573227355399,0.1764544,0.1413503,0.1,0.3897812,0.405465108108164,0.6,0.512820512820513,0.0552217921069244,0.511737089201878,-2.99185718120535,0.00549782989325174,0.164506800484739,0.00668681967642312,0.161114986419928,0.0246875685874208,-2.98764227172208,0.00762815850056927,0.0963331846771446,0.00781889245423059,0.182778667772714,0.024980016966704,-3.01570209834175,0.0177877312575917,0.18896767063056,0.0214019993743425,0.211549524646256,0.0738903127812753,-2.98858525142123,0.00641673054773847,0.164689121578089,0.028029449528618,0.144916269934838,0.00702337488096821,0.25530032698893,0.194832501642345,1.92204957685641,1.32553675096726,"Converged",""
