"sim","N","beta0","beta1","beta2","q","eta0","eta1","ppv","queried_ppv","queried_strat_ppv","avg_prev","fpr","beta0_gs","se_beta0_gs","beta1_gs","se_beta1_gs","beta2_gs","se_beta2_gs","eta0_gs","se_eta0_gs","eta1_gs","se_eta1_gs","beta0_n","se_beta0_n","beta1_n","se_beta1_n","beta2_n","se_beta2_n","beta0_cc","se_beta0_cc","beta1_cc","se_beta1_cc","beta2_cc","se_beta2_cc","beta0_mle","se_beta0_mle","beta1_mle","se_beta2_mle","beta2_mle","se_beta1_mle","eta0_mle","se_eta0_mle","eta1_mle","se_eta1_mle","mle_msg","beta0_mle_strat","se_beta0_mle_strat","beta1_mle_strat","se_beta2_mle_strat","beta2_mle_strat","se_beta1_mle_strat","eta0_mle_strat","se_eta0_mle_strat","eta1_mle_strat","se_eta1_mle_strat","mle_strat_msg","sim_msg","sim_strat_msg"
"1031-1",390,-2.2778541,0.0953101798043249,0.1413503,0.1,0.405465108108164,0.3897812,0.6,0.615384615384615,NA,0.1083424993277,0.474576271186441,-2.28022069956519,0.00367980496003369,0.0978329738071388,0.00483391952219658,0.147811201637407,0.0158672430484023,NA,NA,NA,NA,-2.27657918104153,0.00478567153050608,0.0510452673584022,0.0051731895496598,0.156396499979798,0.0159108289929366,-2.27578400382645,0.0144337952560995,0.0747700316210579,0.0156080044874239,0.120581659836147,0.071009369271593,-2.27925945870256,0.00434478949823789,0.0959143599518584,0.0201118485976794,0.147217608104087,0.00539208900794598,0.233868107953324,0.226324423223811,0.682713752305468,1.28872971279169,"Converged",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",""
"1031-2",390,-2.2778541,0.0953101798043249,0.1413503,0.1,0.405465108108164,0.3897812,0.6,0.512820512820513,NA,0.10839334466541,0.460526315789474,-2.27690340632468,0.00373342565896364,0.0931230116930622,0.00481173303182332,0.137698644213148,0.0187509199109168,NA,NA,NA,NA,-2.27822457190379,0.00481052245801433,0.0557781855982624,0.00518496999803513,0.160815104106508,0.0187129779194095,-2.27417259235309,0.0126418753915415,0.0960132242761846,0.0151742953808065,0.0702046577760141,0.0575291517599599,-2.27460535750293,0.00426003714665045,0.0958854011537735,0.0218742554639027,0.122926462216061,0.00540300096628174,0.0318006354938133,0.226592391862835,2.72545060537319,1.42785894910402,"Converged",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",""
"1031-3",390,-2.2778541,0.0953101798043249,0.1413503,0.1,0.405465108108164,0.3897812,0.6,0.692307692307692,NA,0.10868583380425,0.5,-2.27803791405524,0.00377015891471039,0.0942114297055202,0.00476525605889291,0.121036984996803,0.015252065075252,NA,NA,NA,NA,-2.28058454418474,0.00505914008793928,0.0630493277072689,0.0054537615329972,0.126932727294251,0.0152589002367068,-2.29408897959542,0.0143401047340749,0.117506015596158,0.0170929273871592,0.0902040365984197,0.0533848844591268,-2.27852580738499,0.00446930114685898,0.0957431415884098,0.0180013847853283,0.0894102331106005,0.00524290880836167,0.396938589433641,0.240359021585776,3.64262754857504,1.85983005846318,"Converged",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",""
"1031-4",390,-2.2778541,0.0953101798043249,0.1413503,0.1,0.405465108108164,0.3897812,0.6,0.717948717948718,NA,0.108959501948482,0.452380952380952,-2.27663343918248,0.00376877770240387,0.0920603473006506,0.00475580930927176,0.127045343076963,0.0135326818334575,NA,NA,NA,NA,-2.27804967293001,0.00492834251787031,0.0616863827424095,0.00529170681820286,0.135726676742539,0.0135743460805566,-2.28164877512479,0.0153385067140909,0.0936572806238,0.0168080381816937,0.196347776132301,0.0384697536310211,-2.2792435991446,0.00456409902727639,0.0932302465663001,0.0171319784473263,0.137060113502935,0.0052127739930292,0.707563165325348,0.23822037318421,-0.125186123531054,1.16917529191979,"Converged",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",""
"1031-5",390,-2.2778541,0.0953101798043249,0.1413503,0.1,0.405465108108164,0.3897812,0.6,0.641025641025641,NA,0.108669273587044,0.502304147465438,-2.2772151771516,0.0038079927839844,0.0934244838089139,0.00477144946647373,0.130874646663235,0.0162101415903424,NA,NA,NA,NA,-2.27881759409839,0.00510577693621316,0.0599116328058939,0.00539906102369528,0.134356217186832,0.0162168453791525,-2.2675838587983,0.0140824315076072,0.0850003299912921,0.0157131808867942,0.102024975489387,0.0409489251315378,-2.27737065436813,0.00466349884997606,0.0899881100331916,0.0183423724526823,0.133035994847838,0.00533237596389852,0.546123629111317,0.243180425915538,0.116864686916027,1.1420288636258,"Converged",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",""
"1031-6",390,-2.2778541,0.0953101798043249,0.1413503,0.1,0.405465108108164,0.3897812,0.6,0.743589743589744,NA,0.108630476464771,0.497757847533632,-2.28232508445396,0.00383255078236333,0.100475090474589,0.00479091402294483,0.148037655391692,0.0156573126487002,NA,NA,NA,NA,-2.28310329228669,0.00511336975438376,0.062765535950873,0.00535528522495511,0.146814340757254,0.015751200668164,-2.27446109421453,0.0160709627147894,0.0876864484666445,0.017726550336651,0.0808027422366854,0.0669433247917836,-2.28701099748455,0.00483683288061293,0.0979087805922321,0.0201566680352059,0.167860952178782,0.00526707280157732,0.804070059422736,0.249398082004596,-1.61022368790938,1.37419499047858,"Converged",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",""
"1031-7",390,-2.2778541,0.0953101798043249,0.1413503,0.1,0.405465108108164,0.3897812,0.6,0.717948717948718,NA,0.108980161756931,0.427184466019417,-2.28467905210425,0.00380468050592982,0.104846072203657,0.00476235964975,0.145328681158194,0.0158886837471933,NA,NA,NA,NA,-2.29384668788439,0.00491322447230464,0.0801042801427471,0.00526990085160248,0.174933805081774,0.0158707183994103,-2.28716996334147,0.016206827258547,0.0960331023974125,0.0169515897736192,0.149397894608244,0.0740492995248597,-2.28974626209414,0.00441277038137285,0.104715260303923,0.0175069361720892,0.144509174887578,0.00508601427139454,0.757956622170094,0.235083480273603,3.43879543389307,1.90260800477014,"Converged",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",""
"1031-8",390,-2.2778541,0.0953101798043249,0.1413503,0.1,0.405465108108164,0.3897812,0.6,0.461538461538462,NA,0.108948775658244,0.552380952380952,-2.27946662697444,0.00383768996406309,0.0965421366776461,0.00476623837655611,0.133744869201591,0.0142774149143862,NA,NA,NA,NA,-2.28177982245346,0.00554702021657945,0.0611279507882593,0.00570639775921401,0.144247890271065,0.0144496780711359,-2.27114312670414,0.0122751026937065,0.0940660673949296,0.0151116856006927,0.0651286756406401,0.0727568114323572,-2.27971932597803,0.00462414302728461,0.0977924439891724,0.0162228522480245,0.136050599791626,0.00522198394497279,0.350701462296614,0.203683664892292,0.494038190567878,1.00877792367656,"Converged",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",""
"1031-9",390,-2.2778541,0.0953101798043249,0.1413503,0.1,0.405465108108164,0.3897812,0.6,0.641025641025641,NA,0.108660860525671,0.475555555555556,-2.28228688226935,0.00372021057802123,0.10062158371176,0.00479171107872196,0.156797083013787,0.0145529482073792,NA,NA,NA,NA,-2.2859010566081,0.0049098697822024,0.0669872503638943,0.00526815764826567,0.158763244822381,0.0146201872080307,-2.29121807804031,0.015155342772878,0.106263861427095,0.0159196501002129,0.10183634417308,0.0453942555410793,-2.28774403628926,0.00452764210643364,0.101606853770404,0.0165227725475941,0.161896538306034,0.00514175356630562,0.723876324287342,0.222044027027411,-0.207237551195779,1.00634780247024,"Converged",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",""
"1031-10",390,-2.2778541,0.0953101798043249,0.1413503,0.1,0.405465108108164,0.3897812,0.6,0.512820512820513,NA,0.109125538659809,0.484162895927602,-2.26986673990331,0.00372309345038427,0.0875499090899437,0.00478405897451734,0.125572986724506,0.0134894352027969,NA,NA,NA,NA,-2.27146392377816,0.00513475402219801,0.0548192494474149,0.00538477392257141,0.136803016622982,0.0137412334085482,-2.26090559621706,0.0132567901861368,0.0836043362692238,0.0150446450468248,0.166137528028012,0.0946693375371429,-2.2667066368828,0.00433665488744634,0.0872111895454296,0.0158372453968091,0.117564409254373,0.00543222657665955,0.124795852962277,0.223451436583446,2.02948930571405,1.50124165983334,"Converged",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",""
