"sim","N","beta0","beta1","beta2","q","eta1","eta0","ppv","queried_ppv","avg_prev","fpr","beta0_gs","se_beta0_gs","beta1_gs","se_beta1_gs","beta2_gs","se_beta2_gs","beta0_n","se_beta0_n","beta1_n","se_beta1_n","beta2_n","se_beta2_n","beta0_cc","se_beta0_cc","beta1_cc","se_beta1_cc","beta2_cc","se_beta2_cc","beta0_mle","se_beta0_mle","beta1_mle","se_beta2_mle","beta2_mle","se_beta1_mle","eta0_mle","se_eta0_mle","eta1_mle","se_eta1_mle","mle_msg","sim_msg"
"seed1031-run1",2200,-2.2778541,0.1764544,0.1413503,0.1,0.3897812,1.38629436111989,0.8,0.795454545454545,0.116037490359761,0.333694474539545,-2.27790944011772,0.00180847437360075,0.177231994937757,0.00200705111116292,0.143769134308017,0.00633835608927212,-2.27813141968057,0.00216289649756954,0.145376468539179,0.00224718476544479,0.144374880946946,0.00636219451535114,-2.28103255339899,0.00761902278587649,0.175450436509524,0.00790693325717902,0.14355013671724,0.0206423566148663,-2.2776059290119,0.00192051859816759,0.176806943338796,0.00676726973015148,0.143729950523084,0.00204000839055253,1.41857489063135,0.086261135533661,0.0162472729906053,0.494482319424276,"Converged",""
"seed1031-run2",2200,-2.2778541,0.1764544,0.1413503,0.1,0.3897812,1.38629436111989,0.8,0.809090909090909,0.115728790191453,0.323372465314835,-2.27943531689418,0.0017658693711789,0.179139922095471,0.00199837510087146,0.137857071608299,0.00649728373104432,-2.28010866985082,0.00210074854029804,0.145927557508098,0.00221929104402354,0.149748591307516,0.00650567732260825,-2.27877443694297,0.00793409025273108,0.177596679501314,0.00811425983437831,0.137174155731501,0.0276807520079588,-2.27897291224935,0.0018678925182139,0.178764743608749,0.0068235352935945,0.13567983207092,0.00202726388294868,1.33304989854581,0.0857764036454955,0.913035405248596,0.529440138012505,"Converged",""
"seed1031-run3",2200,-2.2778541,0.1764544,0.1413503,0.1,0.3897812,1.38629436111989,0.8,0.809090909090909,0.115818979507952,0.32508073196986,-2.27764086546001,0.00175411838303732,0.174134853304364,0.00200048898938912,0.147730328960207,0.00598809585166226,-2.27942808588687,0.00210232415404572,0.143305628403156,0.00222781332219599,0.161057457177863,0.00600949063043934,-2.27511420727786,0.00755707822059279,0.171910141977715,0.00813219563867285,0.13975729752194,0.016042258711153,-2.27785254955852,0.00185616867951258,0.174195731075618,0.00629108786984997,0.150050473776137,0.00201316468536704,1.35208909294432,0.085966867224498,0.763992030012598,0.521021256532671,"Converged",""
"seed1031-run4",2200,-2.2778541,0.1764544,0.1413503,0.1,0.3897812,1.38629436111989,0.8,0.777272727272727,0.115538406436719,0.297938144329897,-2.27616744394844,0.00173989124866868,0.174670203824467,0.0019870936769685,0.139752330502788,0.00624812537834947,-2.27639589069017,0.00201589619454989,0.144969057047465,0.00216730455043636,0.133778312490662,0.00624702521758205,-2.2802984410656,0.00738798512941292,0.174291892835595,0.00764244609520368,0.156240782125089,0.0213502552537428,-2.27720615913022,0.00182823816249613,0.175124554522364,0.00661769462588739,0.140640283291515,0.00200147103698472,1.53138622783726,0.0894056706437194,-0.404103353579297,0.463668849672534,"Converged",""
"seed1031-run5",2200,-2.2778541,0.1764544,0.1413503,0.1,0.3897812,1.38629436111989,0.8,0.786363636363636,0.115473685285071,0.312563840653728,-2.28068840993813,0.0017283566334109,0.179384755533881,0.0019855291863601,0.145979218745902,0.00577067347345428,-2.28267830868234,0.00203855478087634,0.147859211265909,0.00218042703876909,0.150781290811588,0.00577928235149615,-2.29177006324899,0.00745258104316756,0.194001296156532,0.00778509896347981,0.159620346207014,0.0189142046879155,-2.28100566927233,0.00183366662582898,0.1795951615463,0.00608833568853305,0.144833977469898,0.00200085443809566,1.36096693193951,0.0859136899932045,0.34878253396211,0.456965629197214,"Converged",""
"seed1031-run6",2200,-2.2778541,0.1764544,0.1413503,0.1,0.3897812,1.38629436111989,0.8,0.845454545454545,0.115508232742761,0.321129707112971,-2.27679314361645,0.0017659125892341,0.173627751853222,0.00199237027754629,0.138987844100099,0.00654097150150889,-2.27581226281218,0.00208239346605475,0.139933203593009,0.0022013934876518,0.140829429046886,0.00653552174849648,-2.27151873563919,0.0084715027356037,0.164510569481945,0.00885920954260742,0.137587398620919,0.0223603544014467,-2.27656777255108,0.00187747535646097,0.173578957155752,0.00712809558963794,0.13844307499361,0.00201169482986012,1.37056119745752,0.0869305747341257,0.192556398798097,0.495122871766326,"Converged",""
"seed1031-run7",2200,-2.2778541,0.1764544,0.1413503,0.1,0.3897812,1.38629436111989,0.8,0.868181818181818,0.115751374579773,0.299681190223167,-2.27894439556967,0.00172723183884293,0.176357445877163,0.00199518156432495,0.145765162405389,0.00583153494365553,-2.28122361084905,0.00203014355677558,0.146913826302427,0.00218817022323026,0.161079957546832,0.00583452160127943,-2.27738339056988,0.0090128541293571,0.178502969887385,0.00952736870600378,0.133149750580686,0.0170074603974169,-2.2789235658324,0.00180804689763688,0.176355684695185,0.00616312504227464,0.147925061317005,0.00200420116143163,1.38391703098651,0.0872819480269436,0.87468549038383,0.504994720791779,"Converged",""
"seed1031-run8",2200,-2.2778541,0.1764544,0.1413503,0.1,0.3897812,1.38629436111989,0.8,0.795454545454545,0.115332980250902,0.322745901639344,-2.28010274729103,0.00172454450535511,0.179287895846454,0.0019856315010011,0.142951834249103,0.00648624262349467,-2.28321174757084,0.00205561411533303,0.14681468318918,0.00219230715742168,0.159366029157147,0.00649318556124083,-2.27637220802138,0.00752931168742612,0.17742826833558,0.00788868227081095,0.141531530499654,0.0230023874296871,-2.28063873755487,0.00181140509209314,0.179330231421339,0.00686345455208939,0.143487011858461,0.00200573595294156,1.2783173612693,0.0849056768093423,0.984575022763426,0.541727516072456,"Converged",""
"seed1031-run9",2200,-2.2778541,0.1764544,0.1413503,0.1,0.3897812,1.38629436111989,0.8,0.790909090909091,0.115767774917702,0.298208640674394,-2.27831528922019,0.00173968425013106,0.177212323533618,0.00199197794036507,0.142150948762828,0.00603037331212994,-2.28136538807966,0.00203313367091406,0.1495047133668,0.00218237637379862,0.150776398837348,0.00602532345058799,-2.27062173410348,0.00728027668819223,0.170612669538631,0.00784664428269824,0.146049307857183,0.0203235881966419,-2.27832373605727,0.00182345826672115,0.17701576314259,0.00634460363067207,0.14173690549783,0.00200958783477992,1.42963398290723,0.0886602395080921,0.586283528559296,0.496280612179925,"Converged",""
"seed1031-run10",2200,-2.2778541,0.1764544,0.1413503,0.1,0.3897812,1.38629436111989,0.8,0.822727272727273,0.115781947511493,0.30663856691254,-2.27710522278055,0.00175598636979974,0.177657913753924,0.00199564117891229,0.137501081542488,0.00616302841123659,-2.27964003251049,0.00208632395991103,0.147450568142965,0.00220191340975665,0.153132082493902,0.00619263107908037,-2.2784363778905,0.00813451755221071,0.183849908435196,0.00838185472435916,0.119405492498561,0.0256866236368977,-2.2764811053936,0.00183477604292625,0.177382283900359,0.00639687741084654,0.135683946390559,0.00201071000779306,1.31793418631239,0.0857959100714089,1.3008051859709,0.570305453461638,"Converged",""
