"sim","N","beta0","beta1","beta2","q","eta1","eta0","ppv","queried_ppv","avg_prev","fpr","beta0_gs","se_beta0_gs","beta1_gs","se_beta1_gs","beta2_gs","se_beta2_gs","beta0_n","se_beta0_n","beta1_n","se_beta1_n","beta2_n","se_beta2_n","beta0_cc","se_beta0_cc","beta1_cc","se_beta1_cc","beta2_cc","se_beta2_cc","beta0_mle","se_beta0_mle","beta1_mle","se_beta2_mle","beta2_mle","se_beta1_mle","eta0_mle","se_eta0_mle","eta1_mle","se_eta1_mle","mle_msg","sim_msg"
"seed1031-run1",2200,-2.2778541,0.1764544,0.1413503,0.5,0.3897812,0.405465108108164,0.6,0.610909090909091,0.113152679289011,0.501216545012166,-2.27606177261884,0.00161958850149021,0.174414851203647,0.00197287185974253,0.137484691765441,0.00643616665173469,-2.27472762449272,0.00216654163197812,0.110123841162742,0.002256594828023,0.125495931499872,0.00644912768556355,-2.27613004152499,0.00259273471178738,0.173070438307627,0.0028748594605524,0.141247742500324,0.0101925732873721,-2.2760084207456,0.00165274587572053,0.174290961195513,0.00657302116827262,0.137970209572167,0.00198355459272311,0.499871135774274,0.0673702256225429,-0.488092846159076,0.381515438570316,"Converged",""
"seed1031-run2",2200,-2.2778541,0.1764544,0.1413503,0.5,0.3897812,0.405465108108164,0.6,0.607272727272727,0.112923274719689,0.479233226837061,-2.27785429734439,0.00156670011235131,0.178580787066695,0.00196923414564515,0.136101347937891,0.00642110645258584,-2.28009302258493,0.00207782841712525,0.114114061275314,0.00221133429258654,0.149191216869716,0.00643525698300588,-2.27696874641226,0.00252169024528186,0.178384398981304,0.00286859643008198,0.131839050539357,0.00922570928441806,-2.27813580586382,0.00159370622559006,0.17835729976186,0.00652294344937211,0.13734877427774,0.001969976273696,0.420983665366077,0.0662006975989079,0.416061192238438,0.374212874713122,"Converged",""
"seed1031-run3",2200,-2.2778541,0.1764544,0.1413503,0.5,0.3897812,0.405465108108164,0.6,0.606363636363636,0.113251536053132,0.492574257425743,-2.27520998517228,0.00156856897758416,0.17375542963801,0.00196433683464333,0.129335501357477,0.0060829286361456,-2.27722814681767,0.0021226037455063,0.112049206026866,0.00225128479730403,0.144863586163833,0.00610645138309202,-2.2752581595319,0.00248397852590811,0.176340981528326,0.00287195478676428,0.123092916611896,0.00899793440197733,-2.27502562608698,0.00160440059612863,0.173599596000732,0.00617155067535117,0.129363453361782,0.00196805269338064,0.433157225191173,0.0661698255484573,0.631022536720203,0.380029898044639,"Converged",""
"seed1031-run4",2200,-2.2778541,0.1764544,0.1413503,0.5,0.3897812,0.405465108108164,0.6,0.608181818181818,0.112975420488977,0.486033519553073,-2.27696801650351,0.00158045757177321,0.174673787062755,0.00196880056397373,0.151493885931221,0.00684714423466857,-2.27772404400897,0.00208942980869921,0.109307284153776,0.00221466154271631,0.161879128585091,0.00685754199909686,-2.28045339824696,0.00254073965419228,0.179461914819188,0.00287529586012035,0.152739654573436,0.0100916465601737,-2.27719925777782,0.00161643054695889,0.174883043582105,0.00702469867277981,0.151286425806329,0.00197283669241194,0.401605000596303,0.0684751605541655,0.418707909051858,0.406252667860835,"Converged",""
"seed1031-run5",2200,-2.2778541,0.1764544,0.1413503,0.5,0.3897812,0.405465108108164,0.6,0.622727272727273,0.113179136959437,0.469004893964111,-2.28025142155521,0.00156675555883214,0.178092485210445,0.00196493573463156,0.149021584392718,0.00585008744961055,-2.28219828508718,0.00206576332559621,0.115880305729594,0.00220905398254224,0.163403829295951,0.00587984570096915,-2.2789813712835,0.00252582724801897,0.176094852591449,0.00289884476517927,0.152925384168485,0.00819723940659601,-2.2796665698447,0.00158477224106577,0.178122720758754,0.0059509405794181,0.147462903581448,0.0019668272370852,0.447195720768396,0.0666790116482727,0.578158513841968,0.356430670081152,"Converged",""
"seed1031-run6",2200,-2.2778541,0.1764544,0.1413503,0.5,0.3897812,0.405465108108164,0.6,0.615454545454545,0.112808462934173,0.478295185477506,-2.2790401848467,0.00154246721091246,0.177260666785181,0.00197148774281494,0.144575652308663,0.0059792703902034,-2.28006692552239,0.00203525977013028,0.11017215233938,0.00219699255291278,0.158554260050895,0.00599364356034462,-2.28040313682195,0.00254696297824033,0.176668259875039,0.00288290757221991,0.155579646625384,0.00876296562451126,-2.27861039594344,0.00156141612924882,0.177044914598412,0.00612625783627706,0.142871421711044,0.00197600324320847,0.363911408652143,0.0661207206410784,0.543746324328502,0.347241956309469,"Converged",""
"seed1031-run7",2200,-2.2778541,0.1764544,0.1413503,0.5,0.3897812,0.405465108108164,0.6,0.590909090909091,0.112654833685894,0.494426751592357,-2.27890805866588,0.00156512874148631,0.174660687681246,0.00197259480372439,0.142006014045021,0.00636807074438518,-2.28192218333132,0.00212149526957081,0.109650309195085,0.00223606040425437,0.163845264671672,0.00638546546735816,-2.27747207586364,0.00246830945466309,0.173070796830316,0.00285914769730074,0.139617828026306,0.0102308144741936,-2.27896100856491,0.00160246122748861,0.17469043292298,0.0065605075279299,0.141658267762779,0.00197754589704695,0.316992952740713,0.067617297576902,1.00047518802264,0.416025097246519,"Converged",""
"seed1031-run8",2200,-2.2778541,0.1764544,0.1413503,0.5,0.3897812,0.405465108108164,0.6,0.601818181818182,0.112636111350527,0.48780487804878,-2.27914828996488,0.00157054620415315,0.176528301269138,0.00197595763351187,0.140192591916862,0.00612838013917869,-2.27894374006079,0.00206871498633489,0.110619882159848,0.00221143676709918,0.132096314983254,0.00613362052046032,-2.2756209089552,0.00253051454090473,0.174088370017354,0.00285923637389732,0.131905471214643,0.00886720536317809,-2.2792285848995,0.00161274373292634,0.176224246843317,0.00626515224681172,0.140690254475575,0.00198867119021206,0.445399084117522,0.0663359360952632,-0.308110900790195,0.344847823534639,"Converged",""
"seed1031-run9",2200,-2.2778541,0.1764544,0.1413503,0.5,0.3897812,0.405465108108164,0.6,0.595454545454545,0.11280499751396,0.494828957836118,-2.27915211336331,0.00156166213445261,0.176658160028145,0.00197048126469554,0.142629658703471,0.00608996736450497,-2.27833876164662,0.00208281886176223,0.10808161404154,0.00222505070974226,0.148361863531446,0.00607214523355033,-2.27900812362669,0.00250214353781497,0.179315079957442,0.00285198596278667,0.131194632559672,0.00890829895513339,-2.27851852943466,0.00160639754720039,0.176536468432741,0.00652614795521234,0.138461787703643,0.00197693434193152,0.368955212567866,0.0661166270625315,0.39342481673406,0.356689189171658,"Converged",""
"seed1031-run10",2200,-2.2778541,0.1764544,0.1413503,0.5,0.3897812,0.405465108108164,0.6,0.61,0.112763904466076,0.497220015885624,-2.27765471240682,0.00156719768802459,0.174675584046365,0.00197196819148875,0.142507236279037,0.00639695608777694,-2.28021257335177,0.00212191758581228,0.109650692788398,0.0022357251664232,0.157203660212368,0.0064333750528101,-2.27644722225724,0.00252354147998459,0.174329854703072,0.00287551344669718,0.139692204741924,0.00982569178763389,-2.27739402516686,0.00159281542453894,0.174535152684847,0.00651894017096486,0.14074633688278,0.00197685922409625,0.33854494642911,0.0666737605302281,0.659547353835969,0.397763525666345,"Converged",""
