"sim","N","beta0","beta1","beta2","q","eta1","eta0","ppv","queried_ppv","avg_prev","fpr","beta0_gs","se_beta0_gs","beta1_gs","se_beta1_gs","beta2_gs","se_beta2_gs","beta0_n","se_beta0_n","beta1_n","se_beta1_n","beta2_n","se_beta2_n","beta0_cc","se_beta0_cc","beta1_cc","se_beta1_cc","beta2_cc","se_beta2_cc","beta0_mle","se_beta0_mle","beta1_mle","se_beta2_mle","beta2_mle","se_beta1_mle","eta0_mle","se_eta0_mle","eta1_mle","se_eta1_mle","mle_msg","sim_msg"
"seed1031-run1",2200,-2.30258509299405,0.1764544,0.1413503,0.1,0.3897812,0.405465108108164,0.6,0.6,0.110404336054371,0.501216545012166,-2.30074771330501,0.00163947579013671,0.173837084645108,0.00199732409680023,0.140454629616842,0.00651202765437743,-2.30020280902155,0.00219376800791192,0.110751886588618,0.00228481424570395,0.128837420009734,0.0065252542620432,-2.30378627207703,0.00596768244231291,0.182673770642972,0.00650015658177579,0.15792536355767,0.0210816252743557,-2.30049392655474,0.00175321312473791,0.173894058940365,0.0069782235533992,0.143217549047997,0.00201927893018259,0.49271976513298,0.070068914082709,-0.589646210856942,0.390649353268829,"Converged",""
"seed1031-run2",2200,-2.30258509299405,0.1764544,0.1413503,0.1,0.3897812,0.405465108108164,0.6,0.631818181818182,0.109970934301464,0.502373417721519,-2.30278665045585,0.00159347672135656,0.175816602998123,0.00199691961398528,0.142416762881165,0.00671374995795747,-2.30442132775314,0.0021311294380091,0.110143280834391,0.0022620917442363,0.146090191315723,0.00670918343109051,-2.30737545728927,0.00591128220070104,0.180094990807016,0.00662120031034879,0.145803883934198,0.0237609086192528,-2.30289562345284,0.00172834138525752,0.175491009742252,0.00779793079305067,0.146802313256795,0.00201296183935954,0.38311535833795,0.0706373937261454,-0.0252607089147454,0.407746563872096,"Converged",""
"seed1031-run3",2200,-2.30258509299405,0.1764544,0.1413503,0.1,0.3897812,0.405465108108164,0.6,0.604545454545454,0.110196415272204,0.491566265060241,-2.30205461783185,0.00157373537114574,0.175654413907677,0.00199254456603386,0.138618616034888,0.00615906446613681,-2.30519346521526,0.00211199974000379,0.113295622735239,0.0022574818491278,0.149217958956808,0.00617647361548187,-2.2980399923008,0.00571488158763321,0.171275556165683,0.00648252918947128,0.13539388117121,0.0239972448774094,-2.3025176415737,0.0016825959569244,0.175915384353922,0.00663337669128745,0.14007951485669,0.00201883816282882,0.414211225555623,0.067954980209499,0.333292564384015,0.372470106472757,"Converged",""
"seed1031-run4",2200,-2.30258509299405,0.1764544,0.1413503,0.1,0.3897812,0.405465108108164,0.6,0.563636363636364,0.110203928040701,0.45933014354067,-2.30196444638838,0.00159723440200299,0.177416934082552,0.00199567029037376,0.137608660055804,0.00640599994961806,-2.30115528234157,0.0020567012592827,0.113890931219792,0.00220835367751007,0.130949678613825,0.00640434204223673,-2.3009333351615,0.0055852641534983,0.183300600240845,0.00638487423879637,0.113509630391092,0.0256919231176347,-2.30159194692022,0.00170401173438987,0.17771357992816,0.00686987089509932,0.136607827030345,0.00201428047906299,0.50444845787983,0.070642434514655,-0.195997356559286,0.381506757959514,"Converged",""
"seed1031-run5",2200,-2.30258509299405,0.1764544,0.1413503,0.1,0.3897812,0.405465108108164,0.6,0.618181818181818,0.110123975124937,0.46629659000793,-2.3018164944711,0.00157129288317591,0.173847841788913,0.00199534352319817,0.13970590675582,0.0058941553775065,-2.30368515390827,0.00206396445431037,0.110685096434725,0.00221463122949116,0.153311677496181,0.00590373536929099,-2.29515787474536,0.00597780034886764,0.171474321361831,0.00653135414191941,0.129924039178063,0.0198434236971304,-2.3016332714509,0.00168909162950658,0.174075367119921,0.00637509438166774,0.140707932000111,0.00202425832538278,0.393468315678741,0.0703647089080948,0.522404553765211,0.370852349918333,"Converged",""
"seed1031-run6",2200,-2.30258509299405,0.1764544,0.1413503,0.1,0.3897812,0.405465108108164,0.6,0.622727272727273,0.109949261238548,0.482185273159145,-2.30371524717653,0.00160329790320139,0.17726032290001,0.00199714410745299,0.139137053348851,0.00670071771313811,-2.30414994843551,0.00210575887816664,0.111117867924288,0.00223528143537332,0.142923365312904,0.00670915141735388,-2.31359838672095,0.00588029704755354,0.188023556722361,0.00657586193401983,0.178177535874747,0.0217365092145061,-2.30346714641056,0.00171987187725997,0.177322494814723,0.00762045672866773,0.138199106845746,0.00201158272593706,0.406543378984511,0.0705114675808247,0.167350368274424,0.398975861501827,"Converged",""
"seed1031-run7",2200,-2.30258509299405,0.1764544,0.1413503,0.1,0.3897812,0.405465108108164,0.6,0.618181818181818,0.110095882264293,0.476568705321684,-2.30272187845374,0.00158360151028368,0.175617518703433,0.00199751892650752,0.142737023385939,0.00603874587275238,-2.30419441532926,0.00207431813954626,0.114101124078083,0.00222970550109724,0.135528702950849,0.0060305394755978,-2.2942646521325,0.00557154465612355,0.162456920651224,0.00665244251519062,0.156336158291657,0.024945757205866,-2.30210881910853,0.00168787793213398,0.175615599163217,0.0065684674949771,0.140480965851137,0.00202317372322188,0.458250302774291,0.0681257106970705,-0.172750229605612,0.347892198315667,"Converged",""
"seed1031-run8",2200,-2.30258509299405,0.1764544,0.1413503,0.1,0.3897812,0.405465108108164,0.6,0.645454545454546,0.110043915340711,0.470352564102564,-2.30344294718109,0.00158428650275864,0.174000720959926,0.00199387134525581,0.151674243852167,0.00661133379230497,-2.3080046455892,0.0020840719613679,0.115148815160023,0.0022283739474304,0.166442135739891,0.00662931775350335,-2.29660031584814,0.00609667553178,0.170322380576559,0.0066380368562684,0.159160555711633,0.0229257168494685,-2.30404142795059,0.00169728752644114,0.173865828731486,0.00712808297282992,0.153463152288405,0.00201658899458724,0.448397336786959,0.070749485334329,0.475918876157444,0.408561275937594,"Converged",""
"seed1031-run9",2200,-2.30258509299405,0.1764544,0.1413503,0.1,0.3897812,0.405465108108164,0.6,0.627272727272727,0.110262924950574,0.4536,-2.30261039042849,0.0015924078067311,0.176514874879906,0.00199336681878309,0.142988250392688,0.00617833013068355,-2.30546480305412,0.0020732077032552,0.1161563221007,0.00220889602610815,0.154823681436985,0.00619999342328823,-2.30110386110975,0.00577770764237066,0.173861876810647,0.00656986472328308,0.167108632279159,0.021231087051024,-2.30291679219749,0.00170537825076586,0.17654030409433,0.00674377074270629,0.145364592771285,0.00201608126916819,0.475210984989071,0.0706513073251267,0.370327310084509,0.391342721138576,"Converged",""
"seed1031-run10",2200,-2.30258509299405,0.1764544,0.1413503,0.1,0.3897812,0.405465108108164,0.6,0.65,0.1103220226615,0.471153846153846,-2.3032868785477,0.0015647856424816,0.177959015879901,0.00199169452918378,0.151762878000569,0.00622680255131341,-2.3063588404158,0.00206884137707082,0.114589783873268,0.00222589929262611,0.1726210861203,0.00625051853669801,-2.31167780331192,0.00611172198693925,0.194374971465424,0.00668926402192096,0.148316681047399,0.0234687126910977,-2.30303785912798,0.00166112794142406,0.177692541697262,0.00666135981618274,0.150133070226782,0.00201534136935421,0.39459999925219,0.0688424845557979,0.826233059760082,0.387521361785775,"Converged",""
