"sim","N","beta0","beta1","beta2","q","eta1","eta0","ppv","queried_ppv","avg_prev","fpr","beta0_gs","se_beta0_gs","beta1_gs","se_beta1_gs","beta2_gs","se_beta2_gs","beta0_n","se_beta0_n","beta1_n","se_beta1_n","beta2_n","se_beta2_n","beta0_cc","se_beta0_cc","beta1_cc","se_beta1_cc","beta2_cc","se_beta2_cc","beta0_mle","se_beta0_mle","beta1_mle","se_beta2_mle","beta2_mle","se_beta1_mle","eta0_mle","se_eta0_mle","eta1_mle","se_eta1_mle","mle_msg","sim_msg"
"seed1031-run1",2200,-1.10866262452161,0.1764544,0.1413503,0.1,0.3897812,0.405465108108164,0.6,0.586363636363636,0.36426123041171,0.501216545012166,-1.10913356342155,0.000903190400881346,0.177223488244335,0.00109954732849151,0.144343473691143,0.00358336345295804,-1.10771627735231,0.00120816213659281,0.111878385262129,0.00125818339303319,0.132117900500535,0.00359051642822984,-1.10462774219801,0.0032470967202662,0.175206789685419,0.00355404594173237,0.130933747270824,0.0115310920560729,-1.10912012724733,0.000906491095356279,0.177226999201884,0.00359537893341914,0.144431543187512,0.00110106931779113,0.498827593382224,0.0665004796888717,-0.470502214556263,0.378022140592736,"Converged",""
"seed1031-run2",2200,-1.10866262452161,0.1764544,0.1413503,0.1,0.3897812,0.405465108108164,0.6,0.622727272727273,0.362718040137957,0.49452269170579,-1.10805725099646,0.000877245462355487,0.176706864659767,0.0011012240239328,0.13763308884169,0.00369042100737352,-1.10916060468611,0.00117109621934308,0.109580832434416,0.00123720865586653,0.14074125401513,0.00370452533426545,-1.11102653612481,0.00341390441287011,0.175738940851491,0.0036366084097526,0.134905548449956,0.01469538014919,-1.10808558360029,0.000879906254696314,0.176696446759055,0.00369501967804118,0.137692829427295,0.00110169538872475,0.367814277743824,0.066371593248106,0.0994643291517795,0.387820422558626,"Converged",""
"seed1031-run3",2200,-1.10866262452161,0.1764544,0.1413503,0.1,0.3897812,0.405465108108164,0.6,0.604545454545454,0.363458132169996,0.487980769230769,-1.10842886156223,0.000863265649974398,0.174722509543055,0.00109708981786694,0.142328974067814,0.0033901983743737,-1.10953781183268,0.00115948205683363,0.108782855879216,0.00123863485110243,0.160291701904134,0.003396753975691,-1.11006662413412,0.00313319233269952,0.177713570958856,0.0035746442593789,0.135927006999766,0.0117684465312288,-1.10837455946294,0.000866258340806669,0.174724138448155,0.00339731452995473,0.142122300758837,0.0010983456450859,0.364302776993984,0.0654786718997103,0.75317112800533,0.376062497467534,"Converged",""
"seed1031-run4",2200,-1.10866262452161,0.1764544,0.1413503,0.1,0.3897812,0.405465108108164,0.6,0.595454545454545,0.363970642375657,0.453150242326333,-1.10734671894337,0.000882919797273705,0.174848128659855,0.00109734383258545,0.137914475068484,0.00352160536048442,-1.1069721269668,0.00114015052233991,0.113258777166664,0.00121741940423137,0.138856577011607,0.00352799046432129,-1.11014516166786,0.00318899587706956,0.176370179537226,0.0035591406620096,0.151065776838231,0.0112518552498177,-1.10743800138214,0.000876164778431243,0.174870930990316,0.00352830320746522,0.137913638718583,0.00109232036222182,0.536407966389078,0.0676471566563775,0.0520761717502887,0.381613383995147,"Converged",""
"seed1031-run5",2200,-1.10866262452161,0.1764544,0.1413503,0.1,0.3897812,0.405465108108164,0.6,0.554545454545455,0.363289172407613,0.465244865718799,-1.10822716514585,0.000872093494890166,0.175451405694299,0.00110012783731965,0.137792367386117,0.00325474326610984,-1.10658728667338,0.00113368713645735,0.109529663877008,0.00121717159767906,0.134091523439325,0.00326135126067895,-1.11174840908608,0.00312604384425475,0.180517386232348,0.00350273224360228,0.121263409921763,0.0132033204715044,-1.10818912188458,0.000873328504117952,0.175446093694667,0.00325737840932114,0.137648024746223,0.00109942855875343,0.475849015916541,0.0664348088302089,-0.130954850407575,0.343329185143033,"Converged",""
"seed1031-run6",2200,-1.10866262452161,0.1764544,0.1413503,0.1,0.3897812,0.405465108108164,0.6,0.595454545454545,0.36299006434322,0.48535233570863,-1.1089345871976,0.000885475207582582,0.176050691606398,0.00109985924854201,0.140550916566296,0.00368242256166774,-1.10970114431469,0.00117293171499336,0.110228455977184,0.00123461125241221,0.14593367412241,0.0036925318605262,-1.10703981903025,0.00325609937230834,0.175956064632018,0.00356070698003858,0.147271780902649,0.0145015172594547,-1.10896531580895,0.000891645536405228,0.176041973020107,0.00369568881687977,0.140685658385426,0.00110177627839924,0.401940988381659,0.0667772442499433,0.210834129088879,0.385051572162033,"Converged",""
"seed1031-run7",2200,-1.10866262452161,0.1764544,0.1413503,0.1,0.3897812,0.405465108108164,0.6,0.65,0.362946140538106,0.464313725490196,-1.10822603672132,0.000869651367936731,0.177380938294812,0.00110136815318496,0.133732548759211,0.00334309953401129,-1.10838061332797,0.00113881921171263,0.111894848931182,0.00121742419305906,0.135068665478804,0.00335656043150773,-1.11029216634877,0.00330978674383965,0.177421705087652,0.00367906711021057,0.148515039275942,0.0125127133970807,-1.10827743807783,0.000876205314257834,0.177372916854208,0.00335587967858497,0.133877278032428,0.00110567701985551,0.442830199231523,0.0669860201776576,0.0429637175673118,0.375925772275114,"Converged",""
"seed1031-run8",2200,-1.10866262452161,0.1764544,0.1413503,0.1,0.3897812,0.405465108108164,0.6,0.627272727272727,0.363337533165245,0.459567654123299,-1.10932595588875,0.000870946753101073,0.176678649792716,0.00109729400748978,0.144393473339962,0.00364526953109078,-1.11370617031165,0.00115061751447659,0.114995641581505,0.00122110069931955,0.175231433187128,0.00366306359897466,-1.11114126741292,0.00311852406564512,0.173644036588863,0.00366198845830912,0.164039569501755,0.010965702403275,-1.1093221267242,0.000870771288401401,0.176677378438299,0.00364490647052012,0.144400444819799,0.00109740969000232,0.362884859378248,0.0684905301330122,1.40683289395784,0.44699098963642,"Converged",""
"seed1031-run9",2200,-1.10866262452161,0.1764544,0.1413503,0.1,0.3897812,0.405465108108164,0.6,0.622727272727273,0.363620104885666,0.456642800318218,-1.10950568951301,0.000877708707480093,0.178425319057653,0.0010984242586079,0.141658838382694,0.00341249446363397,-1.11133647207129,0.00114883832873793,0.114938642817325,0.00121758907738746,0.154885393529944,0.00343287003375821,-1.11267903589136,0.00323862098611352,0.178663539316886,0.00361570822319769,0.151192498121329,0.0124211703594088,-1.10950459583972,0.000877226114036426,0.178423969726552,0.00340895011856423,0.141648065494573,0.00109923009343903,0.429520461888626,0.0683822336526051,0.613947038569987,0.402497681384383,"Converged",""
"seed1031-run10",2200,-1.10866262452161,0.1764544,0.1413503,0.1,0.3897812,0.405465108108164,0.6,0.672727272727273,0.363822666726625,0.465544871794872,-1.10792811327013,0.000871946657230129,0.175844932635885,0.00109743338222586,0.143083300537169,0.00346442788691432,-1.11044106615582,0.00115366531678958,0.113533661235773,0.00122599207177455,0.160081842737251,0.00348010200447381,-1.11429640832475,0.0033321176674441,0.184009660851016,0.00377228108205011,0.165953267771775,0.0116238288694788,-1.10803599048822,0.000876996670955005,0.175835916937136,0.00347311434885008,0.143205996176483,0.00109965298225105,0.417955983387028,0.0668217592514017,0.758031935375984,0.400183459075121,"Converged",""
