"sim","N","beta0","beta1","beta2","q","eta1","eta0","eta2","ppv","queried_ppv","avg_prev","fpr","beta0_gs","se_beta0_gs","beta1_gs","se_beta1_gs","beta2_gs","se_beta2_gs","beta0_n","se_beta0_n","beta1_n","se_beta1_n","beta2_n","se_beta2_n","beta0_cc","se_beta0_cc","beta1_cc","se_beta1_cc","beta2_cc","se_beta2_cc","beta0_mle","se_beta0_mle","beta1_mle","se_beta2_mle","beta2_mle","se_beta1_mle","eta0_mle","se_eta0_mle","eta1_mle","se_eta1_mle","eta2_mle","se_eta2_mle","mle_msg","sim_msg"
"seed1031-run1",2200,-2.2778541,0.1764544,0.1413503,0.1,1.50407710810816,-1.098612,0.3364722,0.6,0.590909090909091,0.114725628608684,0.585205992509363,-2.2771438687965,0.00165532056571929,0.178915761810133,0.00196414262042532,0.130155933922216,0.0062983839351517,-2.22738981009621,0.00211819607471594,0.0590522679180847,0.00221423992896638,0.15819640579171,0.00634571041329696,-2.27051324789778,0.00493035500381955,0.173878116571863,0.00621892856477643,0.0803148951065553,0.0197878809367225,-2.27870557748643,0.00185367138899443,0.179767108437814,0.00731302916497865,0.127294931524933,0.00200449457429556,-1.02820515041196,0.105123491653395,1.40641331574548,0.108083537662985,0.784971828154264,0.315863114805446,"Converged",""
"seed1031-run2",2200,-2.2778541,0.1764544,0.1413503,0.1,1.50407710810816,-1.098612,0.3364722,0.6,0.609090909090909,0.114286550982851,0.56021897810219,-2.27676269342708,0.00164603795940137,0.173211783269705,0.00196261237501376,0.147235785374009,0.00656215019545574,-2.22847135748633,0.00204362844080476,0.0582929773496165,0.00217412596347981,0.155563878738477,0.00660599551973337,-2.27702579032515,0.00492009454446093,0.165630785322036,0.00628462907940328,0.137257836854435,0.0218541136261322,-2.27666357365409,0.00183931806173597,0.17317498505212,0.00746881971222372,0.145995270906198,0.00199025616381953,-1.09148410471058,0.1048027101388,1.49138868063499,0.10891356258022,0.244336793523877,0.329441072208119,"Converged",""
"seed1031-run3",2200,-2.2778541,0.1764544,0.1413503,0.1,1.50407710810816,-1.098612,0.3364722,0.6,0.672727272727273,0.114709368632691,0.560418648905804,-2.2775052550211,0.00167116079935783,0.174575934015608,0.00196868834194831,0.144937754887744,0.00612456358513995,-2.22765811997622,0.00206792282810518,0.0629860422999187,0.00219869523193442,0.141968431236656,0.00615080710184845,-2.28372087588561,0.00557532046416911,0.177676944549546,0.00628643009736604,0.164536267859732,0.0205529799177015,-2.27861179354926,0.00186307675011218,0.174942978545251,0.00709158043052906,0.148386884382142,0.00200650904512399,-0.980188336826704,0.102770248133493,1.51985095797372,0.108627853874386,-0.166719097694198,0.311222202669438,"Converged",""
"seed1031-run4",2200,-2.2778541,0.1764544,0.1413503,0.1,1.50407710810816,-1.098612,0.3364722,0.6,0.581818181818182,0.114719990696802,0.549149338374291,-2.27892649966129,0.00165982126070894,0.177250947865971,0.00196726559427701,0.146535992673755,0.00646447833250355,-2.23256004219308,0.00205813593546215,0.063759116214549,0.00217449058217829,0.181290273890257,0.00648487915151996,-2.27551759147038,0.00476756818630856,0.177185881813365,0.0062547661032279,0.148957569445977,0.0176273349174131,-2.27983751329824,0.00185727648200267,0.177274601964511,0.00742887217375305,0.155208301113636,0.00199383445491086,-1.12566552324684,0.105316071082227,1.56123302888672,0.108759297606424,0.681753575488707,0.328062477839289,"Converged",""
"seed1031-run5",2200,-2.2778541,0.1764544,0.1413503,0.1,1.50407710810816,-1.098612,0.3364722,0.6,0.590909090909091,0.114892906104069,0.544487427466151,-2.27723884524858,0.00167101405494734,0.17305343279526,0.00197029795615459,0.142776817614555,0.00580064761573558,-2.22780599960213,0.00202174458582301,0.0633039650767295,0.00216740657303945,0.150960505149075,0.00582048379569976,-2.27829765597842,0.00510244932819598,0.176778665885088,0.0062344944870131,0.16934800671593,0.020145276138255,-2.27558571824002,0.00184989134169203,0.172924698489109,0.00656783647707429,0.138457478466938,0.00199551546347978,-1.04729986917782,0.102750526289975,1.5456979710795,0.108021980758691,0.330365329898392,0.294878319495638,"Converged",""
"seed1031-run6",2200,-2.2778541,0.1764544,0.1413503,0.1,1.50407710810816,-1.098612,0.3364722,0.6,0.554545454545455,0.114566687711563,0.56007393715342,-2.27971434620336,0.0016709800719201,0.177405023884864,0.0019636974096877,0.150740031232906,0.00611836647795135,-2.22806441440446,0.00206290172540081,0.0591854174279311,0.00217150211103619,0.155365595358156,0.00614566839686719,-2.27541030184517,0.00512015487359845,0.180852998148917,0.00620263674562576,0.120579102831422,0.0197822945981471,-2.2808248245579,0.00187758790292193,0.177525423264946,0.00730650857722447,0.156286078131085,0.00198436300649881,-0.985633643391886,0.1032191676157,1.44068594487564,0.106981025990128,-0.00336864930903459,0.310552815667013,"Converged",""
"seed1031-run7",2200,-2.2778541,0.1764544,0.1413503,0.1,1.50407710810816,-1.098612,0.3364722,0.6,0.690909090909091,0.114164757515779,0.56736938588451,-2.28000227534011,0.00163316629134092,0.175931542708147,0.00196463636249595,0.144706378471377,0.00611300801436563,-2.23783868655854,0.00207540240223189,0.0671643343294101,0.00221297614319595,0.158250820079404,0.00612448040516564,-2.28566373810009,0.00503889006781817,0.169965875828776,0.00625195037883429,0.15620760410245,0.0242331392163435,-2.28049072321484,0.00181044682230301,0.17578197658948,0.00677017615773844,0.14549862892963,0.00198563580855367,-1.21342946537302,0.108273604190506,1.63178073424458,0.112710371059936,0.337112388236226,0.305354485733586,"Converged",""
"seed1031-run8",2200,-2.2778541,0.1764544,0.1413503,0.1,1.50407710810816,-1.098612,0.3364722,0.6,0.581818181818182,0.114645156717606,0.551330798479088,-2.27821162905595,0.00167013925788412,0.176516944357299,0.00196845028661695,0.140786954164228,0.0064919556997026,-2.22319640008897,0.00201044155228689,0.0570139525039912,0.00215316105197321,0.148323728614795,0.00650716921759371,-2.28220421129064,0.00485363756776372,0.179802975963433,0.00627505854419111,0.143157748366742,0.0180292150935814,-2.27876233362305,0.00186449448008103,0.176506534137649,0.00747838552632239,0.14832639197028,0.00200290229550191,-0.893545012886166,0.098398328107587,1.37629985262853,0.104470585490067,0.0359214134619286,0.321830089165905,"Converged",""
"seed1031-run9",2200,-2.2778541,0.1764544,0.1413503,0.1,1.50407710810816,-1.098612,0.3364722,0.6,0.6,0.114632808413093,0.593548387096774,-2.27802472824977,0.00162272363547374,0.178438974263401,0.00196232108154245,0.137093154758718,0.00571959559576898,-2.2302495268807,0.00210753281270416,0.0584011177067296,0.00221961515867798,0.169660554923248,0.00576111589503521,-2.28042766771842,0.00518777732254472,0.183384779471052,0.0061975195555795,0.126020272720465,0.0212140774489868,-2.27875303820805,0.00178391534419614,0.178875758262012,0.00672684810880294,0.135055656508371,0.00198107725690795,-1.0584577523413,0.105182270911294,1.35906167715839,0.108577881084597,0.850096458937049,0.291123224472033,"Converged",""
"seed1031-run10",2200,-2.2778541,0.1764544,0.1413503,0.1,1.50407710810816,-1.098612,0.3364722,0.6,0.6,0.114552523659367,0.57753017641597,-2.27743537903381,0.00164927229813924,0.17675567355695,0.0019641854115203,0.144849946636853,0.00626888625847274,-2.23150167381609,0.00208868489295286,0.0662571450585735,0.00222106245479813,0.143440093461409,0.00628593701746002,-2.26646701386644,0.0049933869347003,0.168747249359393,0.00621390292049762,0.108238101630479,0.020118428875945,-2.27720528390329,0.00179580378296263,0.177231926181497,0.00700642580382104,0.145267034789578,0.00198662393573699,-1.11711488066957,0.106297334773264,1.55911692212452,0.111499926902572,-0.0501564851595666,0.314123845632498,"Converged",""
