"sim","N","beta0","beta1","beta2","q","eta1","eta0","ppv","queried_ppv","avg_prev","fpr","beta0_gs","se_beta0_gs","beta1_gs","se_beta1_gs","beta2_gs","se_beta2_gs","beta0_n","se_beta0_n","beta1_n","se_beta1_n","beta2_n","se_beta2_n","beta0_cc","se_beta0_cc","beta1_cc","se_beta1_cc","beta2_cc","se_beta2_cc","beta0_mle","se_beta0_mle","beta1_mle","se_beta2_mle","beta2_mle","se_beta1_mle","eta0_mle","se_eta0_mle","eta1_mle","se_eta1_mle","mle_msg","sim_msg"
"seed1031-run1",390,-1.10866262452161,0.1764544,0.1413503,0.1,0.3897812,0.405465108108164,0.6,0.615384615384615,0.361134943444092,0.474576271186441,-1.11015475681581,0.00204080240317774,0.180563810090672,0.00263215998481874,0.134663201114711,0.00869737204604904,-1.11034388582135,0.00266320141517946,0.10580007107299,0.0028645502580051,0.151666597843453,0.00873860555940491,-1.12311143927338,0.00799692258794882,0.183768542538555,0.00856833886058178,0.195531901781575,0.0379632843867871,-1.11015470138829,0.00205397123760277,0.180563691317644,0.00874221566985975,0.134664028724736,0.00263544007631513,0.247547149670021,0.162701479433302,0.614036811730099,0.919090898916458,"Converged",""
"seed1031-run2",390,-1.10866262452161,0.1764544,0.1413503,0.1,0.3897812,0.405465108108164,0.6,0.487179487179487,0.36207173685725,0.460526315789474,-1.10976942592122,0.00207063205886719,0.176897823206208,0.00262147042113272,0.149819931275125,0.0102343221673768,-1.11525904148452,0.00267594942111347,0.111890969971272,0.00286933252850594,0.19403609129122,0.0102127883215206,-1.10495100745307,0.00656141961542415,0.171903018652822,0.00839168058965393,0.146937105675195,0.0324728190639673,-1.10978935875247,0.00205664077225564,0.17688155045074,0.0101936629901372,0.149755327005374,0.00261129961880267,0.256721879609219,0.167813207902249,1.69228125500852,1.09150498575428,"Converged",""
"seed1031-run3",390,-1.10866262452161,0.1764544,0.1413503,0.1,0.3897812,0.405465108108164,0.6,0.564102564102564,0.363582830591082,0.493023255813954,-1.11152124225041,0.00214238467673648,0.176758308653564,0.00261623652728711,0.142421285810889,0.00844361998463309,-1.11611609797252,0.00295743890982572,0.117465357021194,0.00303842025111615,0.158344349486801,0.00860416590405655,-1.10645165664793,0.00810453570794084,0.170691218695608,0.00856704462332475,0.155712603620962,0.0382459620123395,-1.11152302740641,0.00214875552753399,0.176756763164053,0.00845591763951156,0.142425750564861,0.00262266656479209,0.42952015152476,0.159664026102583,0.754664320825242,1.08508597423935,"Converged",""
"seed1031-run4",390,-1.10866262452161,0.1764544,0.1413503,0.1,0.3897812,0.405465108108164,0.6,0.641025641025641,0.365735071840447,0.454545454545455,-1.10878270261735,0.00218295864252016,0.179605310725174,0.0026109870904643,0.126973553375137,0.00813403858875767,-1.10824155336188,0.00283778331175198,0.122339478860457,0.00295907738003887,0.116473737477064,0.00816146633658132,-1.0894439548784,0.00815902802850504,0.161974258732848,0.00865936363837377,0.113739759699557,0.0373110677446125,-1.10878498548678,0.00217948132984633,0.179602373300989,0.00813061163934875,0.126974163476452,0.0026076821346779,0.699328566127268,0.163232535123801,-0.501523430357175,0.934492081881631,"Converged",""
"seed1031-run5",390,-1.10866262452161,0.1764544,0.1413503,0.1,0.3897812,0.405465108108164,0.6,0.641025641025641,0.362591185426751,0.502242152466368,-1.11118821311001,0.00213695257524226,0.177086373579126,0.00262149692482503,0.143613633930711,0.00872617974717259,-1.10699452555526,0.00284175137072472,0.107403068242636,0.00297127148301338,0.122639865764302,0.00875550023889114,-1.12275291684675,0.00867368980887976,0.188231154069345,0.00881935048700624,0.169454354722487,0.0342999995646719,-1.11118786403644,0.00214542470189503,0.177086026479229,0.00874687422715804,0.143611732125857,0.00262675280206767,0.489031919793563,0.159580777820064,-0.817989490226352,0.928631696259914,"Converged",""
"seed1031-run6",390,-1.10866262452161,0.1764544,0.1413503,0.1,0.3897812,0.405465108108164,0.6,0.692307692307692,0.363647763901097,0.506787330316742,-1.10998823131286,0.00216097250593156,0.177208723285469,0.00261674710098626,0.145083471904221,0.00867862656927338,-1.10744406257621,0.00287030987757569,0.110802997195874,0.00298840969723267,0.121162544572497,0.00864781346497241,-1.09176790074819,0.00800888069589979,0.170674350558271,0.00908417351922146,0.113218115692603,0.030208931689596,-1.10998816817282,0.002165919133611,0.177208619659625,0.00869948902364041,0.145084723551001,0.0026166796237855,0.503033391727427,0.156406906788574,-0.806618139775864,0.85370112565717,"Converged",""
"seed1031-run7",390,-1.10866262452161,0.1764544,0.1413503,0.1,0.3897812,0.405465108108164,0.6,0.743589743589744,0.365113509344666,0.449760765550239,-1.11006139357372,0.00212751632519547,0.17693376330372,0.00259874083864205,0.140784641455008,0.00872750922356922,-1.11023380563316,0.00274204326605133,0.117906522172245,0.00292505806754722,0.155147405756645,0.00868910192437415,-1.11121054746485,0.00935575387925558,0.183074504805763,0.00965778038762807,0.0990386179720284,0.0365603093550575,-1.11006219425462,0.00212257621510013,0.176933091737108,0.00871703306770366,0.140786656452254,0.00259591065012421,0.584607258962555,0.163108607084219,0.649832796451577,0.95910377118203,"Converged",""
"seed1031-run8",390,-1.10866262452161,0.1764544,0.1413503,0.1,0.3897812,0.405465108108164,0.6,0.717948717948718,0.364869180798279,0.55868544600939,-1.10683920312756,0.00210273013521718,0.172726785196026,0.00260227471189548,0.13099757361369,0.00772254077651826,-1.10289988384727,0.0029553441381934,0.102897203614052,0.0031216519643741,0.123420313996686,0.0077379315749741,-1.11335954173952,0.00871914023427342,0.180930181254627,0.00942623073508609,0.126010418233625,0.0137570889035437,-1.10681089219569,0.00209714993306988,0.172722149343207,0.00772329309843772,0.130936835202726,0.00258847149626736,0.422320872089467,0.147082070137961,-0.213603095761473,0.715257030458388,"Converged",""
"seed1031-run9",390,-1.10866262452161,0.1764544,0.1413503,0.1,0.3897812,0.405465108108164,0.6,0.641025641025641,0.362226132679298,0.456140350877193,-1.10758567551351,0.00203750952842522,0.17431765965141,0.00261675420269202,0.135604966137894,0.00814404714895788,-1.11149740682795,0.00271626564786756,0.110002859523474,0.00288551276347729,0.168001571736322,0.00821087509055347,-1.11107479379633,0.00765110592213426,0.171988154779607,0.00872916354803628,0.133697842165815,0.0291638694719327,-1.1075847129455,0.00206328690198595,0.174315966550984,0.00820268061526693,0.135605106348295,0.00263541727557099,0.277974053346963,0.159483420839951,1.70980477985337,1.06359382950838,"Converged",""
"seed1031-run10",390,-1.10866262452161,0.1764544,0.1413503,0.1,0.3897812,0.405465108108164,0.6,0.615384615384615,0.36340446650088,0.447368421052632,-1.10796513960748,0.00201124628248354,0.179944855281814,0.00261267180305193,0.135453629281424,0.0073462128684291,-1.11450897441008,0.00266299854115881,0.117887277762523,0.00286556850390226,0.167630587579928,0.00738636840726541,-1.11507795262607,0.00709757056745816,0.176187027805867,0.00869932705736473,0.230218504813566,0.0274685143575485,-1.10796515435291,0.00201229539569117,0.179944732230628,0.00734979336419587,0.135453667355183,0.0026123740031517,0.315378952748812,0.155105435271178,1.42247258519583,0.91044105962694,"Converged",""
