"sim","N","beta0","beta1","beta2","q","eta1","eta0","eta2","ppv","queried_ppv","avg_prev","fpr","beta0_gs","se_beta0_gs","beta1_gs","se_beta1_gs","beta2_gs","se_beta2_gs","beta0_n","se_beta0_n","beta1_n","se_beta1_n","beta2_n","se_beta2_n","beta0_cc","se_beta0_cc","beta1_cc","se_beta1_cc","beta2_cc","se_beta2_cc","beta0_mle","se_beta0_mle","beta1_mle","se_beta2_mle","beta2_mle","se_beta1_mle","eta0_mle","se_eta0_mle","eta1_mle","se_eta1_mle","eta2_mle","se_eta2_mle","mle_msg","sim_msg"
"seed1031-run21",2200,-2.2778541,0.1764544,0.1413503,0.1,1.098612,-1.098612,0.3364722,0.5,0.536363636363636,0.113314151149619,0.604386677497969,-2.27771714813097,0.00154846810879056,0.17734995949674,0.00196455576177101,0.145372515226495,0.00601538101668795,-2.23063911834545,0.00202502860093414,0.044245703041413,0.00215996326261853,0.1774680780184,0.00604864286325365,-2.28010296746728,0.0049768300898111,0.178871588174991,0.00620272192733758,0.135118615876465,0.016730686537575,-2.27842376726478,0.00173268318833523,0.178308242398987,0.00706053062056775,0.147030561187904,0.00198810576040308,-1.06536389267693,0.100391334985129,1.0325104246653,0.104713532489443,0.726528231575201,0.293509615534874,"Converged",""
"seed1031-run22",2200,-2.2778541,0.1764544,0.1413503,0.1,1.098612,-1.098612,0.3364722,0.5,0.436363636363636,0.112902818973162,0.610223642172524,-2.27655454102665,0.00154264938822696,0.170920140553102,0.00196975300803947,0.148285924357645,0.00611652496870336,-2.24056093402666,0.00207691868060599,0.0534392627671098,0.0022107790921515,0.170860032698329,0.0061289462675893,-2.27168353690205,0.00483196969169022,0.172809918692385,0.00649225578540165,0.115741210733738,0.0189236021737582,-2.27762275551993,0.00178811905621091,0.170640549395634,0.00787422831901136,0.154800444198595,0.00199650887642817,-1.35474563496707,0.113141513900365,1.38820753094546,0.115898178148102,0.418705442405414,0.315975286144724,"Converged",""
"seed1031-run23",2200,-2.2778541,0.1764544,0.1413503,0.1,1.098612,-1.098612,0.3364722,0.5,0.518181818181818,0.112816943002549,0.596199524940618,-2.27753821505391,0.00154453749622743,0.176558476974024,0.00197094010655075,0.137132573543205,0.00631979938786174,-2.23445283687936,0.00201680800318726,0.0474239874679985,0.00216627454082781,0.158926335045278,0.00633527290476443,-2.28120031275766,0.00470145884619737,0.181501789403343,0.00633541566929745,0.15938759093312,0.0198555351882332,-2.27816742742129,0.00177818996577233,0.176604205627344,0.00809303055529712,0.141866708873222,0.00201286775062479,-1.22554192549979,0.10495602405103,1.20862937238218,0.109385107214817,0.428516287277982,0.319412423389285,"Converged",""
"seed1031-run24",2200,-2.2778541,0.1764544,0.1413503,0.1,1.098612,-1.098612,0.3364722,0.5,0.454545454545455,0.11304882672039,0.629032258064516,-2.27868769565649,0.00155610032978927,0.178353654369895,0.00196694756669659,0.135781679510968,0.00601057722108249,-2.22742087034481,0.00204865714899079,0.0400146003201708,0.00219152211799086,0.150746515360339,0.00601867133322921,-2.27968058447596,0.00469616246212865,0.169004548686511,0.00636452295187347,0.13756980954016,0.0159208573383976,-2.27855988158399,0.00174227614100466,0.178313521613038,0.00730100360779123,0.137046267885812,0.0019932452530697,-1.01476498304526,0.10186305175743,0.973887765671042,0.106315638224225,0.333807563835486,0.295288328299434,"Converged",""
"seed1031-run25",2200,-2.2778541,0.1764544,0.1413503,0.1,1.098612,-1.098612,0.3364722,0.5,0.581818181818182,0.113438130641542,0.604591836734694,-2.27883415054652,0.00158844199720545,0.17738392897732,0.00196218471337117,0.137336544386508,0.00634011159323051,-2.22878947256977,0.00204483021296929,0.0499413865812589,0.00219741987421063,0.141591598611338,0.00635813905748396,-2.27677214909244,0.00500390788359727,0.186760935497087,0.00620024488960978,0.111812722359208,0.0198753269562035,-2.27875980837506,0.00179295630944966,0.176778239638912,0.00705542615091966,0.137066282403092,0.00199059442916423,-1.0486041018784,0.102727788403733,1.23152686070794,0.108287293166142,0.114270671621916,0.305477758992575,"Converged",""
"seed1031-run26",2200,-2.2778541,0.1764544,0.1413503,0.1,1.098612,-1.098612,0.3364722,0.5,0.5,0.112935017300974,0.610891870560379,-2.27725110016492,0.00155050011937757,0.178676315478147,0.0019705418474109,0.139204470453769,0.00618810308992588,-2.22811895212921,0.00200949231589399,0.0437430403062637,0.00216334889794375,0.138420439109458,0.00621309427706025,-2.27910170799252,0.00485068598745304,0.182598362499027,0.0063711807876138,0.110902703237559,0.0202408665794995,-2.27692635172815,0.00174014486920105,0.179417144146881,0.0073544672909158,0.134817225264547,0.00200412252870226,-1.05819986026012,0.101088023868749,1.02706195019948,0.106213864829322,0.0790379040308123,0.305043809469199,"Converged",""
"seed1031-run27",2200,-2.2778541,0.1764544,0.1413503,0.1,1.098612,-1.098612,0.3364722,0.5,0.490909090909091,0.112977531194468,0.593949044585987,-2.27615033951581,0.00158892664319144,0.175243225248989,0.00197028606413616,0.138195735350828,0.00657410473979097,-2.22781432067745,0.00201535479668088,0.0458011090876123,0.00215140520123483,0.127927731265325,0.0065953421486725,-2.28018527845521,0.00545582646241516,0.174266116408357,0.00645349071470143,0.173901029189428,0.0252172029901376,-2.27651964945124,0.00179324393574983,0.174997185848864,0.00794959402085849,0.142267315962024,0.0019957934357203,-1.03167600805617,0.10264223019801,1.10263138484538,0.106791020630178,-0.359915984133337,0.331055880838357,"Converged",""
"seed1031-run28",2200,-2.2778541,0.1764544,0.1413503,0.1,1.098612,-1.098612,0.3364722,0.5,0.490909090909091,0.113210203342653,0.624898949070331,-2.27883511523567,0.00153824190388559,0.179277216461914,0.0019649566017064,0.141351013183229,0.00560570905302642,-2.22883357738764,0.00202266214780303,0.0431059541404004,0.00218283078777092,0.155499942185363,0.00562096898238777,-2.27747488070519,0.00472291752222318,0.170593968991724,0.00629542522302672,0.141979763621104,0.0154226460320454,-2.27873196118773,0.00167257901718725,0.179416220454747,0.00601685325356152,0.143403435525953,0.00198276513883868,-1.00342348253202,0.0987646126909023,0.97475306897665,0.104934221355489,0.282220039721093,0.267250265981044,"Converged",""
"seed1031-run29",2200,-2.2778541,0.1764544,0.1413503,0.1,1.098612,-1.098612,0.3364722,0.5,0.509090909090909,0.113046892005491,0.616559485530547,-2.2776160361338,0.00155513312762024,0.174797142660277,0.00196764990446278,0.143234177475496,0.00606598527713106,-2.2314527511304,0.00202329040614164,0.044419002817482,0.00217103094134102,0.160565952269623,0.00607295431703516,-2.27761829058634,0.0048402404726868,0.175528642179308,0.00627002410704801,0.136450363571053,0.020581607030607,-2.27713429027656,0.00176962840296736,0.174430695648386,0.00716391596109204,0.144603954052281,0.00200048517842778,-1.06667659430433,0.103733152661138,1.03036137732006,0.107773519469762,0.382947532866313,0.295971989107427,"Converged",""
"seed1031-run30",2200,-2.2778541,0.1764544,0.1413503,0.1,1.098612,-1.098612,0.3364722,0.5,0.545454545454545,0.112818760752727,0.609677419354839,-2.28026142667756,0.00155569594950939,0.180640472112758,0.00196918086353346,0.133265940248678,0.00657014165149301,-2.23457327133359,0.00206456724452723,0.0470854443619027,0.00218337243084757,0.16736443205725,0.00662522601384325,-2.2811252680018,0.00493290163683945,0.180182006524732,0.00625818134585139,0.144599293937931,0.0191408368205679,-2.28073377449926,0.00173820964728631,0.180224914831012,0.00744925316027946,0.134952769904919,0.00198988095695815,-1.1513585954697,0.104633490793145,1.1303027759161,0.107727495389859,0.76758543379977,0.318633497608753,"Converged",""
"seed1031-run31",2200,-2.2778541,0.1764544,0.1413503,0.1,1.098612,-1.098612,0.3364722,0.5,0.518181818181818,0.113100834610372,0.6088,-2.27690663931759,0.00155655165936113,0.177280612827804,0.00196706059349574,0.14103090939084,0.00630574516088182,-2.23170073277335,0.00201342646765249,0.0479677250417551,0.00217046345525687,0.151917979567611,0.00631831364940157,-2.2823848140305,0.00486617645990582,0.182302660970397,0.00626037224057705,0.136788296794029,0.0181921696266533,-2.27779991145008,0.00173374918783791,0.178006713326507,0.00726521397093685,0.143108778111847,0.00198657785537435,-1.10603796691704,0.102606691553542,1.12207312198326,0.107497571652078,0.202576720105456,0.305598102813175,"Converged",""
"seed1031-run32",2200,-2.2778541,0.1764544,0.1413503,0.1,1.098612,-1.098612,0.3364722,0.5,0.509090909090909,0.113452413090414,0.600997506234414,-2.27681114509287,0.0015828252780344,0.176578933355706,0.0019614885294553,0.140966388641253,0.00650954218644367,-2.22866017079996,0.0020297311466872,0.048513365925855,0.00217320186382938,0.152752176043617,0.00653459770881291,-2.27786704403194,0.00490416186402918,0.172961874829575,0.00630184851545089,0.141766067266902,0.0194327370608314,-2.27689697339151,0.00178558257572037,0.176654985303091,0.00751949829791522,0.136898602922421,0.00199995506254701,-1.06062087822685,0.102037982136978,1.16227835017494,0.106770108656177,0.375668593114682,0.317516029652764,"Converged",""
"seed1031-run33",2200,-2.2778541,0.1764544,0.1413503,0.1,1.098612,-1.098612,0.3364722,0.5,0.6,0.113700606781063,0.642857142857143,-2.27890228777875,0.00159240040154436,0.177235843033179,0.00196030880309789,0.145682733692455,0.00608984177212497,-2.21996639314603,0.00206065579208834,0.0354697601823166,0.00219960528364525,0.160686015393103,0.0060568970256367,-2.27945822410808,0.00517370082048932,0.179160151325484,0.00626644959655435,0.143474184910877,0.0199476586849011,-2.27836223729738,0.00177647088162059,0.177271390053299,0.00702041015289352,0.141447223085228,0.00197842474687188,-0.821306618943628,0.0997113653462945,0.850764665080427,0.104412000138377,0.496277447907933,0.290812503142601,"Converged",""
"seed1031-run34",2200,-2.2778541,0.1764544,0.1413503,0.1,1.098612,-1.098612,0.3364722,0.5,0.536363636363636,0.112969326720422,0.615323854660348,-2.27602775771261,0.00155717112201959,0.175918260454798,0.00197006481363531,0.136465487369723,0.00629309157621672,-2.23150783023728,0.0020281870551744,0.0458984417985774,0.00218066885643452,0.147603368146013,0.00628626822710998,-2.27965869492074,0.00479686412882184,0.179676252453253,0.00628451966040052,0.122824226312872,0.0185030980480367,-2.27691926170459,0.00173036283633901,0.175780633765977,0.00738624229975915,0.139078560403677,0.00198474838816958,-1.13886976885187,0.103535851106496,1.1255296898946,0.108490700287031,0.214161611611046,0.306540311597477,"Converged",""
"seed1031-run35",2200,-2.2778541,0.1764544,0.1413503,0.1,1.098612,-1.098612,0.3364722,0.5,0.563636363636364,0.113029571863198,0.633306645316253,-2.27648133418105,0.00154471125528281,0.175618462785651,0.00196732624040823,0.137609914746016,0.00600750563269005,-2.22769281357984,0.00202620710121741,0.0424560476049742,0.0021937871397826,0.141784404492345,0.00601070229617188,-2.27954998987932,0.00496968051223602,0.181597307070719,0.00624739059328605,0.103375106936814,0.0226618215794955,-2.27701415392594,0.00174760004073997,0.175378312528789,0.0067444913833185,0.137048240095701,0.00200280727831259,-0.990791766283098,0.100454600897598,0.983871249424841,0.10681665441666,0.117800540795856,0.28744541576427,"Converged",""
"seed1031-run36",2200,-2.2778541,0.1764544,0.1413503,0.1,1.098612,-1.098612,0.3364722,0.5,0.536363636363636,0.113176349809051,0.623407643312102,-2.27431315508585,0.00153881842603548,0.172589360294637,0.00196863916737727,0.144394870886183,0.00615871906942044,-2.22603080864557,0.00201272321473016,0.0373725477576388,0.00216892811683022,0.169293106615024,0.00617154574239407,-2.26763565809407,0.00522366783605279,0.173376046970084,0.00619193719594702,0.125732715193025,0.0249568881934269,-2.27377964215514,0.00170109065938848,0.173042540032945,0.00717056363169132,0.140456679251504,0.00199821986064415,-1.08616532190335,0.101548657524156,0.977737360563751,0.106281139493414,0.70938684968094,0.299171112667657,"Converged",""
"seed1031-run37",2200,-2.2778541,0.1764544,0.1413503,0.1,1.098612,-1.098612,0.3364722,0.5,0.527272727272727,0.11335519841342,0.635838150289017,-2.2781339361066,0.00155737472442804,0.178039479414345,0.00196368207466163,0.143479868876379,0.00628982476377051,-2.22754260134296,0.00209163018312433,0.0413974551033948,0.00221727092102643,0.17222759118875,0.00630950093222271,-2.27910829011646,0.00483752072138917,0.172508251849718,0.00628618759130079,0.117133472280977,0.0198479719460982,-2.2787794952187,0.00173347372927101,0.178216133123303,0.00699754902783822,0.144357932469872,0.00198365237420281,-0.989030203112892,0.102269583607801,0.975984468168859,0.106429534026675,0.665649824249872,0.301742224820209,"Converged",""
"seed1031-run38",2200,-2.2778541,0.1764544,0.1413503,0.1,1.098612,-1.098612,0.3364722,0.5,0.490909090909091,0.112795605133666,0.62280701754386,-2.27781718246638,0.00153280041499957,0.177234591184959,0.00197144596524022,0.132387176337145,0.00629617317124424,-2.23146727666138,0.00201721764073378,0.0428748925160998,0.00217625378446401,0.161308822295978,0.00629957608202932,-2.27655509770381,0.00455116664514366,0.178953139693875,0.00636000004603204,0.135206861453587,0.019563711480923,-2.27762128078252,0.00170350697698464,0.177048329161072,0.00705758193149867,0.129428758876111,0.00200567570927781,-1.11445875830166,0.102463922530069,1.03260888399654,0.107099599985184,0.767620225236628,0.300544846196424,"Converged",""
