"sim","N","beta0","beta1","beta2","q","eta1","eta0","ppv","queried_ppv","avg_prev","fpr","beta0_gs","se_beta0_gs","beta1_gs","se_beta1_gs","beta2_gs","se_beta2_gs","beta0_n","se_beta0_n","beta1_n","se_beta1_n","beta2_n","se_beta2_n","beta0_cc","se_beta0_cc","beta1_cc","se_beta1_cc","beta2_cc","se_beta2_cc","beta0_mle","se_beta0_mle","beta1_mle","se_beta2_mle","beta2_mle","se_beta1_mle","eta0_mle","se_eta0_mle","eta1_mle","se_eta1_mle","mle_msg","sim_msg"
"seed1031-run1",390,-1.6094379124341,0.1764544,0.1413503,0.1,0.3897812,0.405465108108164,0.6,0.615384615384615,0.218757204651603,0.474576271186441,-1.61129126426145,0.00262239253780938,0.181355040273093,0.00338178088839454,0.130582528412433,0.011181722688314,-1.60990708023064,0.00342000289821918,0.104094096843257,0.00367928254105882,0.147387251524354,0.0112344460730461,-1.6282248148527,0.0102844694534103,0.186008208806105,0.0110168446599814,0.210936038981198,0.0487411049520561,-1.61129250666042,0.00255522994197086,0.181319461444896,0.0114527515378765,0.131143937232125,0.00334858877482244,0.248274422699825,0.163228396471863,0.59317880716131,0.927990897364883,"Converged",""
"seed1031-run2",390,-1.6094379124341,0.1764544,0.1413503,0.1,0.3897812,0.405465108108164,0.6,0.487179487179487,0.219518476668688,0.460526315789474,-1.60742237170829,0.00265887254353169,0.17821777351615,0.0033666114850756,0.119613261100754,0.0131877009309441,-1.61354251039273,0.00343741538567924,0.113579017000176,0.00368638198402294,0.16419466863677,0.0131600252826687,-1.5980118707392,0.00833307180083754,0.165344530311575,0.0109311149790865,0.131317230019518,0.0395076859402723,-1.60803258419105,0.00266074033760166,0.178117030829847,0.0132021917315895,0.120170557396346,0.00335161908524904,0.276893203559717,0.168956668279405,1.68089283321886,1.097373368376,"Converged",""
"seed1031-run3",390,-1.6094379124341,0.1764544,0.1413503,0.1,0.3897812,0.405465108108164,0.6,0.769230769230769,0.220385244517848,0.493023255813954,-1.61123984119561,0.00273301487310107,0.175008662389501,0.003353637979632,0.141337889302073,0.0108474709956862,-1.61027360712257,0.00369607575310571,0.110515779466343,0.00385616928252393,0.14595582726352,0.0109029711133365,-1.62118020089482,0.012303379403796,0.181190526714268,0.0128912207667739,0.183945326654847,0.0503321601131918,-1.61105837215712,0.00280935280140007,0.174899225453123,0.0110864074311703,0.140804222885406,0.00335039584515657,0.466640246878082,0.158372295349158,0.316915990465169,0.96313275784582,"Converged",""
"seed1031-run4",390,-1.6094379124341,0.1764544,0.1413503,0.1,0.3897812,0.405465108108164,0.6,0.666666666666667,0.221330529534774,0.462264150943396,-1.60663252835474,0.00272416156208803,0.173753878658885,0.00334571065568109,0.122097042054316,0.00957017918624315,-1.60563857985828,0.00358386162178301,0.114410680268316,0.00378553234937762,0.119748617362267,0.00966230254732635,-1.61073659596493,0.00981385547317785,0.17011511512016,0.0114953885673658,0.110032929317117,0.0277409148781374,-1.60719810753629,0.00275057364383272,0.173638276036477,0.00972015818682589,0.123058517706931,0.00333011326182695,0.635513200238271,0.160619154420754,-0.186024247581599,0.86306764935638,"Converged",""
"seed1031-run5",390,-1.6094379124341,0.1764544,0.1413503,0.1,0.3897812,0.405465108108164,0.6,0.615384615384615,0.219926320301335,0.5,-1.61389987467638,0.00268532086269934,0.179128328944921,0.00334736312141812,0.148826883977423,0.0113605521867638,-1.61393667391348,0.00357230830335295,0.111737964786282,0.00381335366113369,0.154613046446134,0.0113900109866953,-1.62147476800976,0.0105310868754344,0.182894756264166,0.0109649547107217,0.154725940254933,0.035410075566628,-1.613855020415,0.00272549694061182,0.17909835629337,0.0114884919374805,0.148771542801582,0.00336586207977235,0.411830723903777,0.161717976705985,0.200772893870413,0.936046204882739,"Converged",""
"seed1031-run6",390,-1.6094379124341,0.1764544,0.1413503,0.1,0.3897812,0.405465108108164,0.6,0.743589743589744,0.220553177213243,0.511415525114155,-1.61272908677182,0.00268205159200528,0.17654848107358,0.00334234968775033,0.160803877682139,0.0108233110746443,-1.61138980281071,0.00354585213010081,0.110268780515267,0.00385057886791111,0.149417666811797,0.01090122697168,-1.59732646413314,0.0121746863657197,0.16055574841206,0.0123006608651664,0.155032085244077,0.0427816070628844,-1.61220998642655,0.0026713494369812,0.176657311250714,0.0108383341744492,0.158832563123282,0.00333215543428535,0.45380347186614,0.156163033443508,-0.329903482832485,0.767056474990937,"Converged",""
"seed1031-run7",390,-1.6094379124341,0.1764544,0.1413503,0.1,0.3897812,0.405465108108164,0.6,0.487179487179487,0.221073739434506,0.469194312796209,-1.61001693139339,0.00265835337628698,0.173562495835835,0.00335134923614804,0.14463832445078,0.0111082788430127,-1.61291286692429,0.00350111239827291,0.111930637172867,0.0037853840072793,0.189402942117857,0.011061823333948,-1.6137953676772,0.0084010463786975,0.175219576586594,0.0108992611152773,0.104998639961559,0.0402741526721523,-1.60997885541928,0.00265797711607727,0.173519311483589,0.0110869724518341,0.144653638134273,0.00336247275545138,0.383425022700502,0.165742818652042,1.86562796492609,1.02689744419573,"Converged",""
"seed1031-run8",390,-1.6094379124341,0.1764544,0.1413503,0.1,0.3897812,0.405465108108164,0.6,0.615384615384615,0.220772278393669,0.56221198156682,-1.60922422597315,0.00272205602768837,0.17198262008848,0.00335361063192526,0.147871819884244,0.0100554406161532,-1.60867683082945,0.00394334214166153,0.103048230393803,0.00404510436674273,0.152098978733944,0.0101348781323321,-1.61560423571701,0.00953809292454856,0.174948939732594,0.0110495986045775,0.12799568844905,0.0467565858932549,-1.60947810243578,0.0028264020822915,0.171897094635383,0.0104438319208571,0.149509143295814,0.00340314783693589,0.335376134670913,0.152437688434024,0.153138449944958,0.869021532579265,"Converged",""
"seed1031-run9",390,-1.6094379124341,0.1764544,0.1413503,0.1,0.3897812,0.405465108108164,0.6,0.58974358974359,0.219625656377667,0.488986784140969,-1.60960849886051,0.00269308265472402,0.174707808533976,0.00337998925478791,0.143374343437624,0.0104197123081826,-1.6095575414624,0.00365717416991402,0.107871416727357,0.00381075137229218,0.141479370535098,0.0105666778582338,-1.61753513406554,0.00961688340585575,0.176229706564848,0.010867528322344,0.142205435681736,0.034588131968487,-1.60958681228147,0.00290797918438618,0.174890347158168,0.0125702463828555,0.14540809254255,0.00348675176027655,0.39541774481074,0.155678643778118,-0.22783467487253,0.97932178321487,"Converged",""
"seed1031-run10",390,-1.6094379124341,0.1764544,0.1413503,0.1,0.3897812,0.405465108108164,0.6,0.717948717948718,0.219943303139239,0.45021645021645,-1.60838400047978,0.00264276136320214,0.174452106742666,0.00338435681557595,0.154524006329637,0.00958521425418648,-1.60545993864344,0.00345827933194203,0.105627004769326,0.00369142365467858,0.150327170187344,0.0096466621720636,-1.61706164889371,0.0107662131238303,0.179375157607822,0.0121555529003647,0.184625996906042,0.0432096090235922,-1.60877229011518,0.00262546780332318,0.174306252659234,0.00957161914672844,0.154956015889553,0.00334407680361979,0.449873521125724,0.158670697785657,-0.104877378889507,0.916119154178605,"Converged",""
