"sim","N","beta0","beta1","muU","sigmaU","q","avg_prev","fpr","beta0_gs","se_beta0_gs","beta1_gs","se_beta1_gs","beta0_n","se_beta0_n","beta1_n","se_beta1_n","beta0_cc","se_beta0_cc","beta1_cc","se_beta1_cc","beta0_smle","se_beta0_smle","beta1_smle","se_beta1_smle"
"11422-1",390,-2.245641,0.1549768,-0.1,0.8,0.1,0.111375973132566,0.25968992248062,-2.24839679747691,0.00296969947894157,0.150700625899525,0.00486516010666609,-2.24646142765892,0.00344891067633609,0.0987431971689888,0.00471600133453748,-2.25252855440306,0.00936667607838476,0.16439485889236,0.0153936980907978,-2.24690747072588,NA,0.15189984563818,NA
"11422-2",390,-2.245641,0.1549768,-0.1,0.8,0.1,0.112210446968668,0.195219123505976,-2.24296933310567,0.00300212240216995,0.148945943331072,0.00479794716002666,-2.24266605021283,0.00334618424120576,0.111632846264743,0.00468461907278548,-2.25690399794107,0.00939681704566483,0.162588625897392,0.0154381878701748,-2.24439578005897,NA,0.14814966721474,NA
"11422-3",390,-2.245641,0.1549768,-0.1,0.8,0.1,0.111767891454833,0.237154150197628,-2.24706808867473,0.00299796415583779,0.151085676238407,0.00482124181477145,-2.24797007672893,0.00343468148953722,0.109124492210944,0.00470583448213545,-2.24350128938691,0.00868220242821846,0.153750378048241,0.0170666356910526,-2.24736593457284,NA,0.15024486599684,NA
"11422-4",390,-2.245641,0.1549768,-0.1,0.8,0.1,0.112688332828667,0.176954732510288,-2.24329748197874,0.00305215732799159,0.152433528779161,0.00474573863911153,-2.24271385087936,0.00336522886881444,0.118681769017588,0.00467730006476744,-2.24315684944023,0.0103644946356674,0.145913151361466,0.0146869470645585,-2.2442541531123,NA,0.151038845953123,NA
"11422-5",390,-2.245641,0.1549768,-0.1,0.8,0.1,0.1120155262991,0.221789883268482,-2.24250753779833,0.00296474874509784,0.149133418496502,0.00484353168377223,-2.24451366381321,0.00336440965412189,0.110488222523989,0.00469085358342804,-2.24130828857113,0.00968548124566623,0.149962899103538,0.0149480086812644,-2.24306434856288,NA,0.147753813008476,NA
"11422-6",390,-2.245641,0.1549768,-0.1,0.8,0.1,0.111245942265708,0.192592592592593,-2.2438340294096,0.00289569258677444,0.147720905628805,0.00496839474900558,-2.24248025078648,0.00322101599717335,0.102323297132201,0.00471677595089746,-2.25192643611245,0.00902771020243577,0.175879596739594,0.0159778481864512,-2.2432050851226,NA,0.149832976966409,NA
"11422-7",390,-2.245641,0.1549768,-0.1,0.8,0.1,0.111512855907245,0.233962264150943,-2.24472343557883,0.00292358838287884,0.151392042526759,0.00491304524925233,-2.24880187736065,0.00334811527074835,0.111650772696686,0.00469976469152251,-2.23616476871702,0.00949499959980884,0.152097951125475,0.0150836878542349,-2.24523462882713,NA,0.150538430033026,NA
"11422-8",390,-2.245641,0.1549768,-0.1,0.8,0.1,0.1115212095331,0.236641221374046,-2.24681539603134,0.00294462913134924,0.15424913370841,0.00488382950432086,-2.244055506875,0.00336547656776747,0.101182277876847,0.00469991775418598,-2.23275193576018,0.00894391052531814,0.161505917262853,0.015897638304782,-2.24645982004274,NA,0.155032728354751,NA
"11422-9",390,-2.245641,0.1549768,-0.1,0.8,0.1,0.111589472901658,0.227272727272727,-2.24408483454575,0.00292898842372115,0.150726778922579,0.00490222528239459,-2.24161055057037,0.00332738523405812,0.0996635195305172,0.00469743256889044,-2.25254469900234,0.00857429722160763,0.163936691179067,0.0177946632927746,-2.24302321413875,NA,0.151530202284379,NA
"11422-10",390,-2.245641,0.1549768,-0.1,0.8,0.1,0.111548133626035,0.225092250922509,-2.24645548755282,0.00289520706279005,0.164590526129437,0.00495832094870328,-2.24571992147072,0.00328652233094477,0.110352784180065,0.00470199428141262,-2.24912585441092,0.00872505698056158,0.195562008753065,0.0168530883503456,-2.24700204768311,NA,0.163362637493439,NA
"11422-11",390,-2.245641,0.1549768,-0.1,0.8,0.1,0.112402209531082,0.21285140562249,-2.24335128997219,0.00301501659682325,0.152047756847717,0.00478094207500885,-2.24337449719521,0.00339888304145709,0.112806004255691,0.00468616376551816,-2.24086238895327,0.00913556277207278,0.14473047281877,0.0156804074100103,-2.24316746809043,NA,0.151240318214969,NA
"11422-12",390,-2.245641,0.1549768,-0.1,0.8,0.1,0.111542708227767,0.253731343283582,-2.24245581768637,0.0029026617392386,0.149395246345446,0.00493236631440952,-2.24246538421466,0.00335990567160465,0.0985616950760528,0.00469499437681928,-2.25862159981662,0.00907031395341253,0.169787452991592,0.0160447059496272,-2.24245564490485,NA,0.151913565670301,NA
"11422-13",390,-2.245641,0.1549768,-0.1,0.8,0.1,0.111794505391168,0.243243243243243,-2.24387836056437,0.00295373499097662,0.149679349904172,0.00486016819789266,-2.24442669870059,0.00339725451660023,0.104382183809947,0.00469640224913025,-2.24501968433755,0.00882608538345712,0.14988598676627,0.0165826090769314,-2.2448705083701,NA,0.149892111127754,NA
"11422-14",390,-2.245641,0.1549768,-0.1,0.8,0.1,0.111538901304754,0.200743494423792,-2.24310718793234,0.0029001830601916,0.152119201248033,0.00494962901297422,-2.24247753987607,0.00324267036770496,0.106243914008047,0.00470636969222066,-2.25876680426774,0.00976830596339175,0.176252124365115,0.0149778313294745,-2.24305512627476,NA,0.150860612177487,NA
"11422-15",390,-2.245641,0.1549768,-0.1,0.8,0.1,0.111200220444538,0.229323308270677,-2.24869545836446,0.00292560216658389,0.15590266688195,0.00492694096905795,-2.25138501806352,0.00333765574430541,0.112440203019647,0.00470802318563728,-2.25000476401351,0.00902550508441295,0.170255604392971,0.0160395866593021,-2.24873492997293,NA,0.157173411325173,NA
"11422-16",390,-2.245641,0.1549768,-0.1,0.8,0.1,0.111822237207324,0.226415094339623,-2.24484982040998,0.00292408846202117,0.159574544377702,0.00490293731158956,-2.24371867288529,0.0033221666579465,0.108258964053487,0.00469427774709313,-2.23685086853119,0.00896149281312542,0.153465403391314,0.0159376888908931,-2.24371867288529,NA,0.108258964053487,NA
"11422-17",390,-2.245641,0.1549768,-0.1,0.8,0.1,0.11138296627184,0.229885057471264,-2.25040550740042,0.00295701327271666,0.159437290212014,0.00487704689082072,-2.24937214936635,0.00336919936426126,0.109510852008667,0.00470454516175979,-2.25266462925893,0.00920574041705636,0.166061890842393,0.0156492609921139,-2.25026255217874,NA,0.159310781134043,NA
"11422-18",390,-2.245641,0.1549768,-0.1,0.8,0.1,0.111074797399337,0.199261992619926,-2.24617094765654,0.00289330399448292,0.15121636626256,0.00498125394914422,-2.24765449681436,0.00323516102164565,0.109523613597068,0.00471889644350819,-2.24101079755966,0.00931856451666331,0.151195680302468,0.0153731805365383,-2.24750447770153,NA,0.149762414294951,NA
"11422-19",390,-2.245641,0.1549768,-0.1,0.8,0.1,0.111497194957451,0.230188679245283,-2.24958537685453,0.00293054748724767,0.16468425699494,0.00489992332895564,-2.24631727073086,0.00333359163754364,0.10724767353239,0.00469740636103367,-2.25212130868682,0.0090152262304186,0.183149251054677,0.0159303897245455,-2.24867002475945,NA,0.168253334471984,NA
"11422-20",390,-2.245641,0.1549768,-0.1,0.8,0.1,0.111626862561734,0.242424242424242,-2.24215614413054,0.00292606552194503,0.146223914696997,0.00490489973147611,-2.24175035854838,0.00336026660575045,0.0985806257528526,0.00469799373653979,-2.24285756819287,0.00972295083701753,0.147281439652002,0.0149886419048239,-2.24191702530261,NA,0.147127936319898,NA
"11422-21",390,-2.245641,0.1549768,-0.1,0.8,0.1,0.111244625580385,0.223443223443223,-2.24665807083861,0.00288353224975642,0.159721044874697,0.00498500120286294,-2.24702004673153,0.00327285231708005,0.108555214247157,0.00470689229959747,-2.24769595804466,0.0101728770230158,0.167149083731426,0.0147281206922013,-2.24624856990739,NA,0.159943700471067,NA
"11422-22",390,-2.245641,0.1549768,-0.1,0.8,0.1,0.11170111267727,0.211111111111111,-2.24515861796023,0.00290049981838487,0.163704914452366,0.00494592704047637,-2.24254645704557,0.00326049474215936,0.108541905496217,0.00470221841418481,-2.23125448534066,0.0087857987223548,0.15360163670015,0.0164435283954774,-2.24383393494413,NA,0.16615055028185,NA
"11422-23",390,-2.245641,0.1549768,-0.1,0.8,0.1,0.112087072443981,0.203846153846154,-2.23988282118505,0.00294467994437256,0.146867439856298,0.00486102345181942,-2.23985891245584,0.00330013096813726,0.106487334096792,0.00468593877644173,-2.23674164086636,0.00896473345106009,0.183243811819044,0.0158059868412082,-2.23956953660758,NA,0.147826463145035,NA
"11422-24",390,-2.245641,0.1549768,-0.1,0.8,0.1,0.11234750799787,0.215094339622642,-2.24104536259847,0.00291892658253547,0.162196531744029,0.00488475625062368,-2.2404160978478,0.00329469959411471,0.112859686539863,0.00468113275033032,-2.24777575018243,0.00886275238464829,0.141026094574142,0.0166220952586048,-2.24052251930811,NA,0.161462463219958,NA
"11422-25",390,-2.245641,0.1549768,-0.1,0.8,0.1,0.112120907876182,0.260377358490566,-2.23655737588511,0.00291161713813831,0.143649781245459,0.00490605488365122,-2.23589861660221,0.00338456346314027,0.0935658264363434,0.0046908250004121,-2.24399176426779,0.00898714903075092,0.154062974320714,0.0159920881096411,-2.23861813676158,NA,0.141492371137162,NA
"11422-26",390,-2.245641,0.1549768,-0.1,0.8,0.1,0.11194213473764,0.173745173745174,-2.2472006486786,0.00296062690815336,0.162052551045543,0.00484873380114473,-2.24603121029182,0.00325379127083697,0.120723471990505,0.00469275329198584,-2.2434098620738,0.00969503889032958,0.158994223525223,0.0149223751832385,-2.2475538425149,NA,0.161923093170775,NA
"11422-27",390,-2.245641,0.1549768,-0.1,0.8,0.1,0.111700098126741,0.224719101123595,-2.24262179964974,0.00291134588413702,0.152460864429385,0.00492463526520098,-2.24205286034978,0.00330423603625278,0.103971377578924,0.00469646034818633,-2.26057721383667,0.00962562133402874,0.168511518928713,0.0152400391166872,-2.24232028149326,NA,0.152800196731634,NA
"11422-28",390,-2.245641,0.1549768,-0.1,0.8,0.1,0.111797796841257,0.236842105263158,-2.24405018788194,0.00291806870979144,0.158001805640879,0.00491368167171472,-2.24069856957779,0.00333461086201642,0.100811162302772,0.00469570925461575,-2.24194186981247,0.00935600632091559,0.15398165247706,0.015341265151469,-2.24313330442091,NA,0.157773585091729,NA
"11422-29",390,-2.245641,0.1549768,-0.1,0.8,0.1,0.112131087380966,0.188,-2.24443746432993,0.00301032720821522,0.149688329734283,0.0047938211568088,-2.24359351757234,0.00333951610242946,0.112470635254644,0.00468612181179483,-2.24140852555525,0.00914357792835887,0.163107086608509,0.0156053874802252,-2.24319624973501,NA,0.151637111747302,NA
"11422-30",390,-2.245641,0.1549768,-0.1,0.8,0.1,0.111843177877571,0.234375,-2.25069436043902,0.00298568577264999,0.165541857077128,0.004833581514763,-2.24971432658516,0.00341100213554921,0.11527456728833,0.00470242014842846,-2.24887600139789,0.00955636826369335,0.165247794057395,0.0151474645618564,-2.25042309497142,NA,0.1649673037364,NA
"11422-31",390,-2.245641,0.1549768,-0.1,0.8,0.1,0.112312694125147,0.213709677419355,-2.24630555206337,0.00302433723630793,0.15651022761675,0.00477426860461697,-2.2488174336813,0.00341509730268002,0.121096638300387,0.00468898637381075,-2.26022687734046,0.010237714564217,0.160547450184787,0.014837485002175,-2.24713225619222,NA,0.156011207856526,NA
"11422-32",390,-2.245641,0.1549768,-0.1,0.8,0.1,0.112079214168222,0.209486166007905,-2.24538232003029,0.00299264338142696,0.153810729708032,0.00481301332925396,-2.24573862593217,0.00336503851415438,0.113960700184227,0.00468968776048785,-2.26371015516635,0.00924302413720583,0.161993638853828,0.0157735670173521,-2.24574230425592,NA,0.152060299300045,NA
"11422-33",390,-2.245641,0.1549768,-0.1,0.8,0.1,0.111974334404147,0.274131274131274,-2.24336883764248,0.00295529582167546,0.152514703953028,0.00485517872515086,-2.24337770816101,0.00346969170680266,0.101453143572976,0.0047072065319724,-2.23685294378083,0.00927956717259607,0.151688952151328,0.0152883438107473,-2.24278451983473,NA,0.155420061049074,NA
"11422-34",390,-2.245641,0.1549768,-0.1,0.8,0.1,0.112361504308627,0.225296442687747,-2.24358795976471,0.00299291125276189,0.156005107341119,0.00480882804042444,-2.24280374423081,0.00339876532156369,0.111129317850686,0.00469103156780461,-2.25172495253506,0.00873037560029307,0.154316024434538,0.0171558118831587,-2.2437340062243,NA,0.155489342082017,NA
"11422-35",390,-2.245641,0.1549768,-0.1,0.8,0.1,0.111845193222727,0.244274809160305,-2.2420862913334,0.00293696124268587,0.149017538300282,0.00488058046970133,-2.24531050736035,0.00338253011799122,0.10810715722548,0.0046947685559037,-2.2491958393938,0.00954113205627818,0.15457285764779,0.0151638104543214,-2.24256750414748,NA,0.148696189960594,NA
"11422-36",390,-2.245641,0.1549768,-0.1,0.8,0.1,0.112043197599641,0.233201581027668,-2.24698315242951,0.00299628155524379,0.157248282284821,0.00480952956307715,-2.24959088545558,0.00342662641920213,0.117366096894142,0.00469728677116834,-2.26671302694812,0.00928636657085784,0.191250164822524,0.0156546342518151,-2.24738217260485,NA,0.15830091692264,NA
"11422-37",390,-2.245641,0.1549768,-0.1,0.8,0.1,0.110843056042101,0.218978102189781,-2.24672932566656,0.00287882031887091,0.15031482869056,0.00501108828787106,-2.24866331122727,0.00325966311198912,0.105732897689123,0.00471749270458308,-2.26214670502759,0.00892892518353715,0.162779133646229,0.0165796774877567,-2.24855169977222,NA,0.148936643657259,NA
"11422-38",390,-2.245641,0.1549768,-0.1,0.8,0.1,0.112308857090707,0.2,-2.24672791620657,0.00301381114506347,0.159661645142465,0.00478493287505113,-2.24714310488429,0.00337032815525618,0.120879691301079,0.00468462963112635,-2.24180443987441,0.00881853034536944,0.155397398187328,0.0164294311306639,-2.24847428034363,NA,0.163127984200879,NA
"11422-39",390,-2.245641,0.1549768,-0.1,0.8,0.1,0.111106116928976,0.213768115942029,-2.24335235041696,0.00286422346869983,0.149598444909254,0.00502826836941921,-2.2435526410111,0.00323159437172725,0.101443689301585,0.00471711651698518,-2.24217074022564,0.00916005756337714,0.140929030764211,0.0157455288580817,-2.24379170905338,NA,0.148461526735568,NA
"11422-40",390,-2.245641,0.1549768,-0.1,0.8,0.1,0.111724076958597,0.257692307692308,-2.24383138562252,0.00295059658248645,0.148837061287621,0.00486587577313688,-2.24524053067475,0.00342843860853828,0.103312438936508,0.00470189566460163,-2.24333404531185,0.00969868578012166,0.148084993319431,0.0149314117216644,-2.24386723803606,NA,0.148387547247253,NA
"11422-41",390,-2.245641,0.1549768,-0.1,0.8,0.1,0.111032550399936,0.225454545454545,-2.2470350589928,0.00287353866767311,0.157448914048359,0.00501591342903234,-2.24531454691545,0.00326325409150098,0.101342987514888,0.00471463386059398,-2.23879191825731,0.0088068974025746,0.13705576648352,0.0165281417370741,-2.24726187749517,NA,0.156699916485433,NA
"11422-42",390,-2.245641,0.1549768,-0.1,0.8,0.1,0.111993639237095,0.241106719367589,-2.24592327426078,0.00299433331018223,0.153408638029738,0.00481121699193467,-2.24475663854438,0.00343616163439605,0.106417074709068,0.00469885647806012,-2.24807163092906,0.00936832111941098,0.184605427849149,0.0152861236889672,-2.24601176671727,NA,0.152459122973725,NA
