"sim","N","beta0","beta1","q","ppv","avg_prev","fpr","beta0_gs","se_beta0_gs","beta1_gs","se_beta1_gs","eta0_gs","se_eta0_gs","beta0_n","se_beta0_n","beta1_n","se_beta1_n","beta0_cc","se_beta0_cc","beta1_cc","se_beta1_cc","eta0_cc","se_eta0_cc","beta0_mle","se_beta0_mle","beta1_mle","se_beta1_mle","eta0_mle","se_eta0_mle"
"11422-243",390,-2.245641,0.1549768,0.1,0.9,0.114673380731041,0.0882352941176471,-2.24291400280849,0.00332950561676409,0.155513180958461,0.00463342556898916,2.33537491581704,0.246843859814169,-2.24250901525305,0.00348558918598014,0.142067744002926,0.00466319791036258,-2.23215305869186,0.01145271574133,0.153474135663654,0.0147745670145491,25.5660692529719,46051.3980132922,-2.24243408061521,0.00338230347523867,0.155093728187505,0.00429513327489704,2.29578910069544,0.292397928674803
"11422-244",390,-2.245641,0.1549768,0.1,0.9,0.113927070160127,0.0616113744075829,-2.24924363132868,0.00328340262940441,0.160801085035739,0.00465099731874238,2.6224364483621,0.287244181929114,-2.25043365896016,0.00339138827441347,0.152922463135204,0.00465926062496584,-2.25868412179005,0.0123787340688143,0.181351768854839,0.0152682020232718,3.17805383034793,1.02062065502207,-2.24964054196596,0.00332247771667796,0.160671102497549,0.00439331347000552,2.72069036611809,0.363266778609358
"11422-245",390,-2.245641,0.1549768,0.1,0.9,0.11290734391852,0.0909090909090909,-2.2494686459354,0.00313737045536345,0.159875934560008,0.0046952793264704,2.02438176410706,0.232178892107756,-2.24799076586066,0.00328797857436204,0.139500494284799,0.0046684542845333,-2.23861366500371,0.00927078909354654,0.165918187889052,0.0152091245039737,0.9555114450251,0.526234432470928,-2.24878506303876,0.00318292856255068,0.160427380678501,0.00460433317151488,1.9088799235412,0.262823616405464
"11422-246",390,-2.245641,0.1549768,0.1,0.9,0.114349062056084,0.0909090909090909,-2.2401736245368,0.00328721464248334,0.148450594395206,0.0046401897231046,2.25405805209939,0.241156460910582,-2.2401414640307,0.00344780319972331,0.135219444996566,0.00466095742773717,-2.24905869932882,0.0106594245111631,0.132891778103301,0.0147873368189653,2.94443897327046,1.02592550537004,-2.24040624750674,0.00328763855950502,0.147824423108139,0.00436751874717247,2.34095816677696,0.310757499863032
"11422-247",390,-2.245641,0.1549768,0.1,0.9,0.114494083697924,0.087378640776699,-2.24367320597842,0.00331781201301905,0.155712169306247,0.00464145011514618,2.32456399971281,0.246962205498085,-2.24507333592071,0.00347551227103141,0.145315572872501,0.004667984342764,-2.24656875240923,0.0104234544204677,0.161109192539914,0.0147282156263119,1.791759469228,0.623609478485629,-2.24401365525875,0.00339396845443852,0.155993928062667,0.00429658862111663,2.35250465736746,0.298100501663995
"11422-248",390,-2.245641,0.1549768,0.1,0.9,0.113521539923615,0.0772727272727273,-2.24595269020579,0.0032115838926267,0.154275744532842,0.00466297741424618,2.30258509299404,0.254373498871285,-2.24711576405098,0.00334582840146083,0.143416328558677,0.00465914007861232,-2.23602977249664,0.00946984920106514,0.117606225912048,0.0152158466404078,2.63905732959092,1.03509497763452,-2.24609147599777,0.00322326493829363,0.154855329336147,0.00446086258612596,2.28044470939339,0.316405021591945
"11422-249",390,-2.245641,0.1549768,0.1,0.9,0.113777071540511,0.103286384976526,-2.24963981042759,0.00326886285624582,0.160635700476924,0.00465137015676961,2.08510727751045,0.226056694710858,-2.25116424369848,0.0034551216494549,0.14684659586876,0.00467169578005267,-2.23118337330371,0.00985951245111469,0.12287529260334,0.0148610195654389,2.07944154018219,0.749981900143068,-2.25067859409705,0.00336753288154082,0.160615918435755,0.00434409859545585,2.22063116397533,0.2742377485405
"11422-250",390,-2.245641,0.1549768,0.1,0.9,0.113901955943652,0.09375,-2.23763588132196,0.00316718986963656,0.146904507870834,0.00466106087744829,2.06746534950038,0.231605042536125,-2.23814754554393,0.00332749601329323,0.132459443293236,0.00464879399217411,-2.2538806639317,0.00976039348823334,0.169772174476662,0.0149621491416265,1.32175583998169,0.562731193399911,-2.23789393743015,0.00321567378658486,0.14710894936966,0.00437711860096679,2.09134972057042,0.27488059298482
"11422-251",390,-2.245641,0.1549768,0.1,0.9,0.113991295088025,0.0875576036866359,-2.24634076490293,0.00323799142952448,0.161004863126082,0.00465317401964913,2.2088525943146,0.24166340482164,-2.24687460576931,0.00339113474457128,0.147184653186152,0.004659119824656,-2.24147451568101,0.00992582658845919,0.15791940997276,0.0147943713224698,2.07944154018219,0.749981900143068,-2.24692417855056,0.00334099615197664,0.161277429638741,0.00432092994028666,2.27387248708547,0.282842336737813
"11422-252",390,-2.245641,0.1549768,0.1,0.9,0.114400808387825,0.0985915492957746,-2.24338779961191,0.0032595419318653,0.159081935979572,0.00464105300313213,2.13162729016127,0.230790351534877,-2.2435720323585,0.00343348651627798,0.143687161861131,0.0046581361718957,-2.24497695661123,0.00995036960156749,0.155783075340189,0.0148512904973453,2.77258872190945,1.03076396278413,-2.24339391102305,0.00333221971651385,0.158564781716694,0.00448719899662199,2.16676436602352,0.295355394400624
