"sim","N","beta0","beta1","muU","sigmaU","q","avg_prev","fpr","beta0_gs","se_beta0_gs","beta1_gs","se_beta1_gs","beta0_n","se_beta0_n","beta1_n","se_beta1_n","beta0_cc","se_beta0_cc","beta1_cc","se_beta1_cc","beta0_smle","se_beta0_smle","beta1_smle","se_beta1_smle","ppv_smle"
"11422-11",390,-2.245641,0.1549768,-0.7,0.1,0.1,0.112691341753383,0.234126984126984,-2.24226725514202,0.00299527325349451,0.158834874366871,0.00478907226755783,-2.24031149805409,0.00341972676173833,0.110190082555831,0.00468442458715762,-2.24794832166374,0.00884851683475616,0.168266100303337,0.0164579205368675,-2.24192062400607,0.00317739372218557,0.157764939911923,0.00454804258503252,0.701586234010545
"11422-12",390,-2.245641,0.1549768,-0.7,0.1,0.1,0.111930743071904,0.271317829457364,-2.24605242754447,0.00296722749321182,0.157706354703883,0.00484553784580108,-2.24615272487861,0.00347481934140862,0.10613711726776,0.00471011853254989,-2.22809075266453,0.00907330223403007,0.142252750328082,0.0155965265331898,-2.24515789974651,0.00309363069096745,0.157900994890037,0.00485571280168867,0.641901499163124
"11422-13",390,-2.245641,0.1549768,-0.7,0.1,0.1,0.112266435833234,0.244094488188976,-2.24293479456898,0.00298324033793245,0.153020467050616,0.00481300866866872,-2.24126008554008,0.0034279752756206,0.10445687570092,0.00469272718506021,-2.2427346042687,0.0101320669836618,0.160427993977412,0.0146877421836142,-2.24179129264629,0.00309524769988871,0.153900456328469,0.00473051798744747,0.668083173249982
"11422-14",390,-2.245641,0.1549768,-0.7,0.1,0.1,0.112062172321205,0.23046875,-2.24452525681568,0.00297366162010409,0.154532549000462,0.00482941397067893,-2.24490207811451,0.00339136857771672,0.110426152559523,0.00469100452925457,-2.24923132540572,0.00870585664605112,0.150411140911802,0.0172488067036485,-2.24516574827958,0.00313754258081878,0.15315001236633,0.00478045697660995,0.709121391675358
"11422-15",390,-2.245641,0.1549768,-0.7,0.1,0.1,0.111740363882563,0.255813953488372,-2.24810401679338,0.00296620890670776,0.158648368873146,0.0048464714180225,-2.24757162596441,0.00343683040985999,0.107517582380955,0.0047025075896554,-2.2482478066925,0.00883986371077344,0.149249100125838,0.0165215272094192,-2.24742325800401,0.00309414448561491,0.158157644114337,0.0047947106265117,0.660628284314474
"11422-16",390,-2.245641,0.1549768,-0.7,0.1,0.1,0.111391547164881,0.23134328358209,-2.24304610019879,0.00290416705807232,0.146970172559088,0.00494169616801072,-2.2394280224358,0.00330568027077485,0.0925924181589732,0.0046997099567648,-2.24021349667303,0.0101123615326625,0.158160246248403,0.0146955989964259,-2.24203697782155,0.00292951519593688,0.149266399825388,0.0055337182584747,0.638188657411551
"11422-17",390,-2.245641,0.1549768,-0.7,0.1,0.1,0.111929238044654,0.25,-2.24695452893962,0.00297737648166501,0.157616473806632,0.00482914518930382,-2.2487276074737,0.00344032735977077,0.112711553778274,0.00470031226085111,-2.25451452432318,0.0101955882001922,0.175634685741965,0.0147057485897347,-2.24765728082939,0.00302866020448453,0.157163379496993,0.00508757999088537,0.687608885696065
"11422-18",390,-2.245641,0.1549768,-0.7,0.1,0.1,0.112075117393907,0.25609756097561,-2.24773901832265,0.00303839025976088,0.152752403262933,0.00477404435622833,-2.24715098155781,0.00352210835170377,0.107555711971493,0.00471820823203393,-2.25029703376307,0.00937367038604475,0.167097278204839,0.0153943434497342,-2.24674638879361,0.00321329312313993,0.152117658668591,0.00468453512259609,0.686683477966702
"11422-19",390,-2.245641,0.1549768,-0.7,0.1,0.1,0.111325417624279,0.256704980842912,-2.25038068500472,0.00295543736532601,0.157971051164146,0.00488279763711783,-2.24872281018022,0.00342608297272535,0.103501460856671,0.00471280042286111,-2.25171901322575,0.00995037013570172,0.163126952812678,0.0148378968935752,-2.24962244660145,0.00301575249190508,0.159084096377251,0.00487506877425761,0.644223711393226
"11422-20",390,-2.245641,0.1549768,-0.7,0.1,0.1,0.111867521958865,0.24904214559387,-2.24743100462334,0.00295191990034848,0.163376042967362,0.00486854522010447,-2.24529568507563,0.00340376242258856,0.107386685988402,0.00470041517044847,-2.23946709291829,0.00929880358858932,0.169581533434668,0.0152943378367065,-2.24814286180416,0.00309516629460549,0.163892657840818,0.00479018006735248,0.671025460649232
"11422-21",390,-2.245641,0.1549768,-0.7,0.1,0.1,0.11163121832524,0.251908396946565,-2.24590492405905,0.00294191332801898,0.154336893176853,0.00488443759084638,-2.24667259324403,0.00340238285959643,0.105894740852467,0.00470209146429088,-2.24711519293522,0.00950786449218253,0.149356281714966,0.0151717271680662,-2.24741548456739,0.00307254574980196,0.152535161975362,0.00475055775029225,0.687780083160796
"11422-22",390,-2.245641,0.1549768,-0.7,0.1,0.1,0.111834227197214,0.245136186770428,-2.24273447915621,0.00296472248732017,0.14536506498041,0.0048471664486555,-2.24310639551691,0.00341386290962574,0.10151822744797,0.00469834399730311,-2.24437651014838,0.00989613678320452,0.173565480804177,0.014747661395862,-2.24228603482021,0.00306825549479306,0.146458190569514,0.00502326109335812,0.6669811351028
"11422-23",390,-2.245641,0.1549768,-0.7,0.1,0.1,0.111585695336083,0.245210727969349,-2.2454003874767,0.00294882516726265,0.150755315090585,0.00487928956550807,-2.24329174864586,0.00339138843386703,0.0991841788317825,0.00470254051785479,-2.24070968927594,0.00915161618096315,0.129328003791158,0.0157905713181022,-2.24544888826165,0.00306433828116826,0.150382106340996,0.00485486303418796,0.670883321548318
"11422-24",390,-2.245641,0.1549768,-0.7,0.1,0.1,0.111103263323756,0.245421245421245,-2.24293776641973,0.00287652074728256,0.144892900201614,0.00500343156363505,-2.2429127898768,0.00331024087897708,0.0944369261134223,0.00470751827471924,-2.23973873720929,0.0082571314335815,0.160776850187482,0.0196944947808674,-2.24388305227333,0.00306435419806119,0.143950499082129,0.00572830293659991,0.653496842118878
"11422-25",390,-2.245641,0.1549768,-0.7,0.1,0.1,0.111178771263898,0.237037037037037,-2.24761707928377,0.00290030482066932,0.157009845904719,0.00496185496925816,-2.24706898183172,0.00331949321658266,0.103978011481177,0.00470654739600378,-2.24597649654986,0.00886379674303384,0.145605463352959,0.0166132554199463,-2.24794081298505,0.00301609787778479,0.157059063065075,0.00492242459097026,0.656253840617379
"11422-26",390,-2.245641,0.1549768,-0.7,0.1,0.1,0.111773871784469,0.211155378486056,-2.24947873496576,0.00301346922512425,0.155242707649155,0.00480509585725741,-2.24974112888279,0.00339447423674577,0.115237971930979,0.00469890622926891,-2.2488228154943,0.00972892613127243,0.181226976576878,0.0148524938866804,-2.24916935734307,0.0031701643702553,0.157095503450923,0.00472309247771727,0.71127423221945
"11422-27",390,-2.245641,0.1549768,-0.7,0.1,0.1,0.112165250824595,0.253846153846154,-2.24102539222647,0.00294853045014809,0.151827639402861,0.00485876757657462,-2.24045443063061,0.00341100191415972,0.10228827538322,0.0046944289378037,-2.23517239106002,0.00987584803770277,0.143237038300312,0.014759413514883,-2.24130621446644,0.00305734021449124,0.151623951934535,0.00490926442553318,0.667698460784076
"11422-28",390,-2.245641,0.1549768,-0.7,0.1,0.1,0.111461976570183,0.242424242424242,-2.24498638146917,0.00292780788864893,0.149780737786392,0.00490359281698845,-2.2462032467761,0.00336751745653353,0.104037906225429,0.00469902058639001,-2.23746894975787,0.00864869324531706,0.118473385903214,0.0172143220636206,-2.24505934123669,0.00299071556844586,0.149761010938451,0.00511422041554451,0.6641530757077
"11422-29",390,-2.245641,0.1549768,-0.7,0.1,0.1,0.111370991414631,0.192592592592593,-2.24584747850096,0.00289792883188453,0.156918657311903,0.00495526355139136,-2.2448015376498,0.00322324041092543,0.109789825812836,0.00471096612731621,-2.25726704572673,0.0084706210394814,0.157844714842515,0.0188021509982885,-2.24536002636555,0.00297549295189353,0.159013250336484,0.00509143355837348,0.681163332770207
"11422-30",390,-2.245641,0.1549768,-0.7,0.1,0.1,0.111960593977054,0.209302325581395,-2.24386704317984,0.00296234128983052,0.152499995524965,0.0048451303059897,-2.24524659959125,0.00333513011006966,0.113255276885639,0.00468863292879092,-2.23874382156369,0.0093141154607222,0.155080207763151,0.0153365135648522,-2.2428953277981,0.00299293802021889,0.15416072832208,0.00501093534359393,0.6886512108542
"11422-31",390,-2.245641,0.1549768,-0.7,0.1,0.1,0.111262410990716,0.276119402985075,-2.24624272509378,0.00291027322512343,0.153050042063134,0.00494203741591007,-2.24231945331281,0.00341151827246616,0.0906695796319697,0.00470998895725484,-2.23631472229996,0.00932950877815128,0.150225916051902,0.0153783670407924,-2.24541485623023,0.00296247173874164,0.154084805178736,0.00540109734081461,0.607875436884467
"11422-32",390,-2.245641,0.1549768,-0.7,0.1,0.1,0.111197182140994,0.235955056179775,-2.24858660042518,0.00292098060008772,0.156810252998764,0.00493509369307371,-2.2485676518927,0.00334050354373472,0.106464576715057,0.00470886782720761,-2.2609822942056,0.00907404888362678,0.150423366469861,0.0162316029538704,-2.2463021558974,0.00292393320934283,0.160676595804419,0.00522376082661173,0.615332955251056
"11422-33",390,-2.245641,0.1549768,-0.7,0.1,0.1,0.112282519377481,0.2,-2.24430214339529,0.00294953066511722,0.163706448114638,0.00484820659051222,-2.24597102846435,0.00329921493373666,0.122988554058648,0.00468188976180473,-2.23753215237879,0.00879190819695701,0.158998376939841,0.0163804638678255,-2.2447187045393,0.00304933970530943,0.162851605143764,0.00505041794220283,0.723508021679467
"11422-34",390,-2.245641,0.1549768,-0.7,0.1,0.1,0.111373460960918,0.264367816091954,-2.25151643102479,0.00295751765890982,0.162328708116444,0.0048758462332729,-2.25362860981736,0.00345213555536824,0.112672854243306,0.00471493259093886,-2.23353776775022,0.00947027224026633,0.155179286595652,0.0150712653866476,-2.25209668294126,0.00307156961356125,0.1610746094972,0.00494021563930271,0.66418157367324
"11422-35",390,-2.245641,0.1549768,-0.7,0.1,0.1,0.112032048511221,0.209486166007905,-2.24499245706538,0.00299456125929206,0.1517054730704,0.00481296951781786,-2.24576290583284,0.00336858750480415,0.113260581281906,0.00469099845953574,-2.24470418237987,0.00854887805482466,0.154466191379949,0.0178241846151722,-2.24524050393083,0.00315081327957051,0.151443288020212,0.00473613142523092,0.725928933189841
"11422-36",390,-2.245641,0.1549768,-0.7,0.1,0.1,0.111871676482523,0.234375,-2.24869991236015,0.00297926548757799,0.16092826131795,0.00482489720658917,-2.24805346508351,0.00340413700434325,0.112689114396118,0.00469329672875702,-2.2617861400096,0.00922374005533903,0.17769022171455,0.0156606670370835,-2.24884092867603,0.00318715637525662,0.161160976499218,0.00453863282345286,0.691359051015257
"11422-37",390,-2.245641,0.1549768,-0.7,0.1,0.1,0.111215297892827,0.201465201465201,-2.24460165715394,0.00287867757176062,0.152796126981728,0.0049921501670718,-2.24413551630431,0.00321864597041392,0.105513390341359,0.0047146055623847,-2.24341952341263,0.00949371480267296,0.161287489957855,0.0151092771819415,-2.24430595002921,0.00297935365686455,0.151087213100065,0.00496233050499311,0.684275733499418
"11422-38",390,-2.245641,0.1549768,-0.7,0.1,0.1,0.111565979138387,0.252873563218391,-2.24808189774523,0.00295271795056999,0.157608029504611,0.00487342339400579,-2.2486588453249,0.00341657195258893,0.108200011120706,0.00470510026950926,-2.25751792897654,0.00889143468591912,0.180876135473502,0.0164385378768926,-2.24862977177466,0.00311864337533951,0.156107192130633,0.00484004269817367,0.675281215253067
"11422-39",390,-2.245641,0.1549768,-0.7,0.1,0.1,0.111022068357211,0.25,-2.25275902471764,0.00294207881664313,0.160535648325929,0.00490903664691534,-2.2534397164839,0.00339956975400614,0.109450571079465,0.00471411355155673,-2.24421384757648,0.00932829016471674,0.166295365683264,0.0153458489521844,-2.25287883217219,0.0030728562747212,0.160754389463892,0.00523716813501755,0.656621809388308
"11422-40",390,-2.245641,0.1549768,-0.7,0.1,0.1,0.111335647266211,0.263537906137184,-2.24181830893214,0.0028572349587074,0.152416659580741,0.00503359301770796,-2.23680717560761,0.00332000517974453,0.0853832800301933,0.00470464444949284,-2.23190916359639,0.00836446300440548,0.147026649782941,0.0186066470193048,-2.24103213880382,0.00290325929675345,0.154557421555069,0.00579384952900274,0.588070022117866
"11422-41",390,-2.245641,0.1549768,-0.7,0.1,0.1,0.110692243569565,0.239130434782609,-2.24959337771167,0.00287419132529995,0.1574424643803,0.00503592468412791,-2.25131297348591,0.00329752864970624,0.106074933989423,0.00472159358566821,-2.2606758712039,0.00876451077116491,0.167100008499639,0.0171263966254951,-2.25008933366176,0.00298186828448522,0.158420017419023,0.00506019706966516,0.635374338097185
"11422-42",390,-2.245641,0.1549768,-0.7,0.1,0.1,0.111969150075316,0.258823529411765,-2.24374324731677,0.00298015140226408,0.149365751796053,0.00483044559901591,-2.24176030460533,0.00345867416439161,0.0990343407541903,0.00470596129183234,-2.25233896650066,0.00905097400671553,0.156404618288138,0.0161249601252046,-2.24333118354478,0.00304904851712629,0.15047255805802,0.00509350822737667,0.66074601650718
"11422-43",390,-2.245641,0.1549768,-0.7,0.1,0.1,0.111241654656919,0.206106870229008,-2.24967177867339,0.00294795370254758,0.154965943103517,0.00489345995832885,-2.24715854739868,0.00330470529744322,0.106283543295897,0.0047064057261571,-2.25996126110376,0.00921316445941218,0.157756096520869,0.0157952977594972,-2.24961419721259,0.00302853673414841,0.157020275658116,0.00488051487609474,0.692676988679668
"11422-44",390,-2.245641,0.1549768,-0.7,0.1,0.1,0.111739081633123,0.256603773584906,-2.2407029825969,0.00291877757037694,0.145852422467547,0.00490919412605872,-2.24274196333602,0.00338979090204661,0.100774174633041,0.00469773527914436,-2.24795674219222,0.00869367863074025,0.155495271323021,0.0171067534151884,-2.24054985518532,0.00302075016161517,0.146530428263338,0.00558169322236832,0.642313926122023
"11422-45",390,-2.245641,0.1549768,-0.7,0.1,0.1,0.111739210896574,0.293436293436293,-2.24314949506074,0.00295356785473231,0.14636460430801,0.00486549357924584,-2.24340438377835,0.00351407483618314,0.0954350493199357,0.00472171157837266,-2.25538809716625,0.00936626736755768,0.145243821932692,0.0154711637620238,-2.24369220171232,0.00306247641804252,0.144747326001702,0.0050647002649321,0.647221002224404
"11422-46",390,-2.245641,0.1549768,-0.7,0.1,0.1,0.111746310373735,0.283018867924528,-2.242586516148,0.00291920017405214,0.151421547102092,0.00490991592834943,-2.24704893866404,0.00345679403776794,0.105376720739174,0.00470870646707297,-2.2197071681699,0.00980627582305511,0.116400754036656,0.0148011322018659,-2.2453611603147,0.00305708287452229,0.149053679811647,0.00488449660673284,0.670749207878637
"11422-47",390,-2.245641,0.1549768,-0.7,0.1,0.1,0.111044232781559,0.212454212454212,-2.24935540203953,0.00288796575450709,0.162274441565921,0.00498808798278085,-2.24993187307793,0.00325639482472679,0.112479689340271,0.00471431579353277,-2.24701755026562,0.00898860251730869,0.153374612376526,0.0160343229880945,-2.24930575027023,0.00296170182489007,0.162376342267618,0.00495655512327274,0.6672046267148
"11422-48",390,-2.245641,0.1549768,-0.7,0.1,0.1,0.111496711322014,0.26953125,-2.25024965837604,0.0029830410574639,0.156333232464177,0.00484135270402833,-2.24754488449465,0.0034849120735347,0.100969428711746,0.00471855550444892,-2.24340508268834,0.00869992677920162,0.180127929977017,0.0169415387563222,-2.24938614966851,0.00316502422074009,0.156272258420706,0.00482352610027495,0.650094143098353
"11422-49",390,-2.245641,0.1549768,-0.7,0.1,0.1,0.111219571862554,0.25,-2.24024241427527,0.00283701847028346,0.147960708355516,0.00507308546519243,-2.24299213712099,0.00327978061307706,0.0986655368598071,0.00470575057343629,-2.22509825196921,0.00875879572004315,0.138634734836719,0.0164450555246385,-2.23947796654378,0.00291489756004461,0.147679691916632,0.00570666908271684,0.601479343557979
"11422-50",390,-2.245641,0.1549768,-0.7,0.1,0.1,0.111011806363686,0.226950354609929,-2.2426884952029,0.00283122497982467,0.152211004677248,0.00509950970010563,-2.23918210411821,0.00321541676344287,0.0905996113813321,0.00472204064226725,-2.24888243368293,0.00887111883680742,0.141959359354907,0.0166066216140501,-2.242503332185,0.00290003850437856,0.150917867854825,0.00531336463729595,0.631090612779796
"11422-51",390,-2.245641,0.1549768,-0.7,0.1,0.1,0.110977151251304,0.290441176470588,-2.24924165390263,0.00289094545727855,0.159044120551945,0.00498075290375501,-2.24868168050121,0.00343235400978166,0.0970988541248549,0.00471653522285533,-2.23860502992968,0.00965969275634602,0.150820930842912,0.0149144856811864,-2.2481783070004,0.00290749790815356,0.159595155867191,0.0055056048145939,0.583911396496854
"11422-52",390,-2.245641,0.1549768,-0.7,0.1,0.1,0.111559000942476,0.27843137254902,-2.24980447784506,0.00298885776200815,0.155472401386862,0.00483590867769521,-2.25159048878345,0.00352420738562103,0.107643503695148,0.00472849407121255,-2.2537171963581,0.00844460296389976,0.134232440718711,0.0189080985402967,-2.2507027425043,0.00320540738203901,0.153750807131864,0.00466821056357153,0.673893903086873
"11422-53",390,-2.245641,0.1549768,-0.7,0.1,0.1,0.111126088151443,0.25,-2.24352281521581,0.00286584601079038,0.150785650578172,0.00502733784573955,-2.24427490805611,0.0033097332183169,0.0982164096161115,0.00470955092971128,-2.24649562634077,0.00974646728145056,0.165764450117418,0.0149146603968572,-2.24436982034457,0.00294006027571892,0.152711548770995,0.00532802010312995,0.625912622829302
"11422-54",390,-2.245641,0.1549768,-0.7,0.1,0.1,0.112511580106972,0.185185185185185,-2.24468932401989,0.00305339519989107,0.151945620419894,0.00474668176012096,-2.24404356172148,0.00338042308771118,0.117249261542342,0.00468001971659638,-2.24389197039015,0.0101190924222888,0.152221291765368,0.0147214448435438,-2.24444112900174,0.00315383588580118,0.151584823735269,0.00460093093373763,0.764225880393907
"11422-55",390,-2.245641,0.1549768,-0.7,0.1,0.1,0.111011543624986,0.242753623188406,-2.24635457525906,0.00286742477180358,0.156659875346867,0.00502350237738741,-2.24824573424911,0.00329982608199695,0.105252744267101,0.00470958380693808,-2.24795392873849,0.00902109354930281,0.155062860627936,0.016065171933733,-2.24679631041798,0.00296943503184891,0.15580602697125,0.00508288460141156,0.63908616137826
"11422-56",390,-2.245641,0.1549768,-0.7,0.1,0.1,0.111337831131204,0.22887323943662,-2.23981042139893,0.00281693416703791,0.155203421754354,0.00511413345549433,-2.23898754908219,0.00320702217246413,0.0971627260089718,0.00471542079478472,-2.24659704760912,0.00914969971171293,0.136203845462034,0.015771287064438,-2.23971081842704,0.00285050751943461,0.155629918015772,0.00528445717026418,0.616935526142205
"11422-57",390,-2.245641,0.1549768,-0.7,0.1,0.1,0.111924968011089,0.32319391634981,-2.24447949161899,0.00293309228096527,0.158757208375102,0.00488074150917799,-2.24813476655018,0.00357154065589691,0.1044950949236,0.00473421767670517,-2.24735731028443,0.0101513628690024,0.155313727192753,0.0147498579585038,-2.2458840199902,0.00301571050835859,0.158223972503925,0.00496950993360915,0.617591631518927
"11422-58",390,-2.245641,0.1549768,-0.7,0.1,0.1,0.112099028719658,0.282258064516129,-2.2497212068813,0.00303177815569553,0.160148231771972,0.00478265680201632,-2.25307182692097,0.00358284800884845,0.115994267341234,0.00473855249813817,-2.26282592764098,0.0100140274326318,0.19158943823611,0.0147887797920971,-2.24891484257228,0.00310996494780101,0.160926098800255,0.00489174673361614,0.657370500435065
"11422-59",390,-2.245641,0.1549768,-0.7,0.1,0.1,0.111434571153332,0.250922509225092,-2.24485986851478,0.00289246874891544,0.156973338392454,0.00496389871953293,-2.2445737720779,0.00334024253514771,0.102238280724454,0.00470154552231664,-2.26570754570108,0.0100453037195198,0.202812261766136,0.0147939330663198,-2.24408213370914,0.00295861115890002,0.15785698546431,0.00522066396499443,0.622424977667234
"11422-60",390,-2.245641,0.1549768,-0.7,0.1,0.1,0.111865637767986,0.224719101123595,-2.24063003753534,0.0029069388000309,0.151207763643157,0.00492314427030582,-2.24351335025881,0.00330508436993785,0.109966342179665,0.00469230713814023,-2.26064310096641,0.0102141894892585,0.166409319494645,0.014812305653627,-2.24367715340937,0.00299904189908839,0.15007459506843,0.00505426638268625,0.719798439891335
"11422-61",390,-2.245641,0.1549768,-0.7,0.1,0.1,0.112131669919234,0.257028112449799,-2.24713143836536,0.00302385318737966,0.155515891412592,0.00478945492703593,-2.24631070255006,0.00350650517565166,0.108096557405112,0.0047162899466528,-2.24627676303405,0.0104104494347418,0.132495971925062,0.0148097337681272,-2.24620144298138,0.00306623488906791,0.15460062173568,0.00469000881107999,0.680956420056945
"11422-62",390,-2.245641,0.1549768,-0.7,0.1,0.1,0.111224235696781,0.255639097744361,-2.24956988317129,0.00292563917140472,0.15926278923678,0.00491875279940921,-2.24780135141537,0.0033881554295997,0.102344609392695,0.00470681893234995,-2.23818550099995,0.0094779232104,0.152774722006268,0.015121574653964,-2.24955512296864,0.00299976206619948,0.159833450211035,0.0049890242728945,0.643055668104259
"11422-63",390,-2.245641,0.1549768,-0.7,0.1,0.1,0.112219900927104,0.228,-2.24480951805287,0.00301189697556187,0.152757181573101,0.0047918627189162,-2.24305851295224,0.00342533958721318,0.107623575957309,0.00469494230397724,-2.24802658224789,0.0112544388768711,0.166537769642753,0.0147734268976469,-2.24447000272107,0.00311570087887419,0.153212465256442,0.00455648679958599,0.703773072540977
"11422-64",390,-2.245641,0.1549768,-0.7,0.1,0.1,0.11112703778487,0.238095238095238,-2.24577534643422,0.00288352027371242,0.153920938369036,0.00499516513031175,-2.24551724285264,0.00330212771211013,0.101156702895012,0.00470978982361034,-2.24501890819895,0.00900864015069459,0.15550441145571,0.0160262490488502,-2.24440340906199,0.00291029605524138,0.157120245204215,0.00543809447506228,0.610636165687121
"11422-65",390,-2.245641,0.1549768,-0.7,0.1,0.1,0.111356974302373,0.254681647940075,-2.24461409055554,0.00291468275657179,0.149490532624032,0.00493704704089139,-2.24572529588937,0.00337779858728759,0.100966981389024,0.0047071659925215,-2.24723302825338,0.00898642551368091,0.162844124191601,0.0160099214070464,-2.24493725860148,0.00306714513456436,0.147644116502811,0.00521768035123441,0.657023087002992
"11422-66",390,-2.245641,0.1549768,-0.7,0.1,0.1,0.110019957697018,0.3,-2.24946875568944,0.00280256040656748,0.155946338559275,0.00522777898531956,-2.24918166323203,0.0033508209245028,0.0857732059640958,0.00473163630028005,-2.23680695565921,0.00851657527601343,0.145210986863194,0.0177902744713653,-2.24970191906177,0.00291913495158764,0.153623999632165,0.00548454636801116,0.546364725763589
"11422-67",390,-2.245641,0.1549768,-0.7,0.1,0.1,0.112445176921738,0.271604938271605,-2.24514232591939,0.00305580346463035,0.151467327013949,0.00475464919350181,-2.24423194894642,0.00357951812760775,0.105311824359033,0.00473187217157238,-2.24923736312495,0.00991070722033075,0.162583384842683,0.014794049323172,-2.24585008806967,0.00323097081064207,0.150148664287217,0.00464568420497243,0.705181044118701
"11422-68",390,-2.245641,0.1549768,-0.7,0.1,0.1,0.111340900466093,0.223048327137546,-2.2464861510976,0.00290213610713446,0.156539368873185,0.00494506640487171,-2.24649052306457,0.00329111092260102,0.107376881704625,0.00470047936333252,-2.23322069421085,0.00894462554269146,0.137857788008748,0.0160038911882229,-2.24712319107909,0.00299224638290532,0.154835004823343,0.00513601862319992,0.685453479405944
"11422-69",390,-2.245641,0.1549768,-0.7,0.1,0.1,0.111983742979551,0.233201581027668,-2.24611215217593,0.00299540727656939,0.153585880999388,0.00481559237505624,-2.24802746730178,0.00342389293754289,0.113384876829667,0.00469970124994568,-2.26601456068211,0.0102830783356365,0.188446582442475,0.0148048863399466,-2.24581776042012,0.00309344822065454,0.15362721434695,0.00479275613173922,0.695219063527892
