"sim","N","beta0","beta1","muU","sigmaU","q","avg_prev","fpr","beta0_gs","se_beta0_gs","beta1_gs","se_beta1_gs","beta0_n","se_beta0_n","beta1_n","se_beta1_n","beta0_cc","se_beta0_cc","beta1_cc","se_beta1_cc","beta0_smle","se_beta0_smle","beta1_smle","se_beta1_smle"
"11422-11",390,-2.245641,0.1549768,-0.7,0.8,0.5,0.111944342836459,0.333333333333333,-2.24888381390439,0.0029721511954668,0.165614201069297,0.0048398254764568,-2.25070701082664,0.00364291943293673,0.106760874818942,0.00476132942397067,-2.24936123246168,0.00408408146378127,0.164607780386192,0.00706509393690116,-2.2482376174183,0.00236724202603145,0.166251656086024,0.00224196015902448
"11422-12",390,-2.245641,0.1549768,-0.7,0.8,0.5,0.112968776651888,0.282157676348548,-2.23803099875841,0.0030567595354187,0.143739058632691,0.00473320274097307,-2.23725287886122,0.00360759241879715,0.0995609861174276,0.00473090703883784,-2.24214426052268,0.00433770984054117,0.14957787189043,0.00668542939318323,-2.23821806311112,0.00242329283470901,0.143572332320556,0.0022865133065213
"11422-13",390,-2.245641,0.1549768,-0.7,0.8,0.5,0.111149322768832,0.311827956989247,-2.24237977909891,0.0028454245132419,0.151466534582394,0.00505844059044432,-2.24021740710074,0.00342664655186779,0.0836147635941365,0.00471287294973469,-2.23622402783054,0.00392117600242298,0.149960278755402,0.00740480406903218,-2.24227907607373,0.0022326859211672,0.150576470847056,0.00208782830638659
"11422-14",390,-2.245641,0.1549768,-0.7,0.8,0.5,0.112222108663743,0.248031496062992,-2.24139461906137,0.00298134365236684,0.14789191500995,0.00482031075928744,-2.24197532808496,0.00343896439832858,0.104420044337831,0.00469754892638173,-2.24216834185264,0.00423569038043048,0.139936389672702,0.00681469102259236,-2.24176432936911,0.00238511255009207,0.148341672008116,0.00223895666635693
"11422-15",390,-2.245641,0.1549768,-0.7,0.8,0.5,0.110779076426897,0.294964028776978,-2.24605829679888,0.0028549285298752,0.151308978131851,0.0050492434042234,-2.24486741720204,0.00339713692353319,0.0879755312134767,0.00471310780749727,-2.24680739157568,0.00403984986807844,0.151483769757768,0.00713944078907178,-2.2460144623462,0.00225937324873377,0.151411646973122,0.00210295326465714
"11422-16",390,-2.245641,0.1549768,-0.7,0.8,0.5,0.111460173262369,0.266666666666667,-2.25261520096087,0.00299342048374364,0.160508447132802,0.00483579928805469,-2.25245767968853,0.0034955192997834,0.109237591101414,0.00472344447745385,-2.24816936586201,0.00421756795082054,0.162384102440323,0.00683120753083303,-2.25258919266628,0.00237722076533114,0.160230820052609,0.00225009926258658
"11422-17",390,-2.245641,0.1549768,-0.7,0.8,0.5,0.111744780321592,0.294573643410853,-2.24395513767472,0.00296109409650567,0.147453458553624,0.00485155578880992,-2.24119223268438,0.00352082016161297,0.0911352877943481,0.00472107775386044,-2.24666296785387,0.00435189906638952,0.151147601343058,0.00669890402945164,-2.2441760530521,0.00235922727528756,0.146909737573092,0.00221447721506596
"11422-18",390,-2.245641,0.1549768,-0.7,0.8,0.5,0.111520277246275,0.274131274131274,-2.25005253187818,0.00296760611406348,0.159587490016063,0.00486035302885671,-2.24907293686848,0.00347965439503492,0.1047123714865,0.00471858521589228,-2.24684762374242,0.00423030487178002,0.154516365841154,0.0068163637039779,-2.25032766023702,0.0023893303965525,0.158930050099666,0.00225602533652419
"11422-19",390,-2.245641,0.1549768,-0.7,0.8,0.5,0.111577384313304,0.315384615384615,-2.24557139279117,0.00295267924598346,0.149778012968928,0.00487254224891912,-2.24117664653208,0.00356011582489066,0.0867021257870614,0.00473743725513355,-2.24711274454449,0.00423591757478791,0.152470072471163,0.00683036353579242,-2.24466071778733,0.00235657895091357,0.151032461246679,0.00220864406268341
"11422-20",390,-2.245641,0.1549768,-0.7,0.8,0.5,0.111941646263285,0.287937743190661,-2.24344348174004,0.00296778925820287,0.149763363404906,0.00484003482912147,-2.24142245713737,0.00351459541822941,0.0951488842128895,0.0047174649596678,-2.23982171367477,0.00428215314211771,0.153198477064329,0.00671793603286986,-2.24302237357078,0.00235002540952832,0.150678982381013,0.00220613960915305
