"sim","N","beta0","beta1","q","avg_prev","fpr","ppv","beta0_gs","se_beta0_gs","beta1_gs","se_beta1_gs","beta0_n","se_beta0_n","beta1_n","se_beta1_n","beta0_cc","se_beta0_cc","beta1_cc","se_beta1_cc","beta0_smle","se_beta0_smle","beta1_smle","se_beta1_smle","ppv_smle"
"11422-1",2200,-2.245641,0.1549768,0.25,0.111101371973293,0.305591677503251,0.584805653710247,-2.24688357537789,0.00121509515943835,0.156103387404651,0.00210117670340938,-2.24688891679164,0.00145833920434224,0.094156818179925,0.00198834865566908,-2.24542560266686,0.00246983544243415,0.154200838942017,0.00412820530092523,-2.24695200463323,0.00123971577380092,0.15518806220087,0.00213857430957654,0.589314973390123
"11422-2",2200,-2.245641,0.1549768,0.25,0.110927387613997,0.288212435233161,0.595821980018165,-2.24900125923203,0.00121397005285667,0.159090925309475,0.0021052367252303,-2.2503819360236,0.00144000862218644,0.100420318724052,0.00198622389329592,-2.25008838080536,0.00244773203709628,0.155462871032906,0.00417896520895716,-2.2490723311011,0.00122851798021354,0.159159670516272,0.0021522506672698,0.596428557654609
"11422-3",2200,-2.245641,0.1549768,0.25,0.111028603979561,0.298975672215109,0.57737556561086,-2.24593610149212,0.0012051539607688,0.156479631251561,0.00211910725574733,-2.24662169161297,0.00143967136787041,0.0946690482215537,0.00198523441514529,-2.24640853601602,0.00242747673384636,0.153450584341397,0.0042053313953164,-2.24614530873397,0.00123167317747043,0.155698784715429,0.00214434770265987,0.583211899096907
"11422-4",2200,-2.245641,0.1549768,0.25,0.111558407953129,0.283828382838284,0.614349775784753,-2.24465139249849,0.00122315632965086,0.156526899210417,0.00207872662269289,-2.24641971311267,0.00144651724321815,0.102422718702939,0.00198218692843992,-2.24686245550654,0.00240755554379942,0.159123426237042,0.00424711858765047,-2.24465541675924,0.00124661343381516,0.156767340912908,0.00210452452310518,0.613487542936591
"11422-5",2200,-2.245641,0.1549768,0.25,0.111190974547319,0.281746031746032,0.617594254937163,-2.24775728852445,0.00122587554326685,0.155364182027977,0.00208078083011832,-2.24826818467268,0.0014467079260774,0.0997493939948429,0.00198495301578177,-2.24608699845108,0.00240203454882199,0.146938545873098,0.00427059355394692,-2.24814837544754,0.00125178918030451,0.154772069392726,0.00208511635141691,0.624976980826775
"11422-6",2200,-2.245641,0.1549768,0.25,0.111201600170773,0.307040417209909,0.585751978891821,-2.2450128273093,0.00121595361194302,0.152326308814756,0.00209782285997143,-2.24462268715613,0.00146032357155503,0.0913272159763148,0.001987963070287,-2.24701496092019,0.00240491573388373,0.152104774216731,0.00426659269962012,-2.24471851041032,0.00123150181897642,0.152407046342827,0.00216105337446464,0.581819924515844
"11422-7",2200,-2.245641,0.1549768,0.25,0.111102571631339,0.281616688396349,0.60655737704918,-2.24567140778517,0.00121577743905629,0.151614593734333,0.00209853166043193,-2.24571788944574,0.00143459570315119,0.094743288839006,0.0019839853836,-2.24508302621291,0.00244837769132312,0.146992052158938,0.00416738549249031,-2.24574080354793,0.00123555506271148,0.151460627913068,0.00213617261846577,0.608219908949238
"11422-8",2200,-2.245641,0.1549768,0.25,0.111303936490391,0.305228758169935,0.589270008795075,-2.24564201547204,0.00121727171603371,0.155994666801331,0.00209211648621581,-2.24572842397106,0.001460256543765,0.0950167028501849,0.00198650365843971,-2.24495407803579,0.00244649361464748,0.158163875749821,0.00415386348196675,-2.24544400370098,0.00124350964304269,0.1557841327485,0.0021246109662519,0.587713078935987
"11422-9",2200,-2.245641,0.1549768,0.25,0.111412899145011,0.309114927344782,0.594454072790295,-2.24584077914528,0.00122441912950752,0.156074616069265,0.00208021902098058,-2.24748948410166,0.00147455535550254,0.0986908895609554,0.00198941921505008,-2.24298997801099,0.00243756683626386,0.154076420059127,0.00417105044442299,-2.24647976298119,0.00125609916794496,0.15574484202395,0.00209962145415945,0.603451504502037
"11422-10",2200,-2.245641,0.1549768,0.25,0.111511780130274,0.295125164690382,0.60353982300885,-2.24442338530366,0.00122166122824416,0.15554528575109,0.00208298197935292,-2.24390953849468,0.00145482086168198,0.0957341688382292,0.00198453144794729,-2.24411532189183,0.00245182661378996,0.152571870176764,0.00415705248402753,-2.24426243469258,0.00124253870003832,0.155626454934258,0.00211099911654373,0.601186526149342
"11422-11",2200,-2.245641,0.1549768,0.25,0.111181235459631,0.280566280566281,0.597042513863216,-2.24536941233599,0.00120811067065315,0.157105411989303,0.00211156881463436,-2.24638236502117,0.00142480746209759,0.0987472529520765,0.00198274253375605,-2.24553029690851,0.00240880576230546,0.161470704263622,0.00423547986481366,-2.24492090323569,0.00122331893389164,0.157888658653617,0.00216949828184849,0.588343819281308
"11422-12",2200,-2.245641,0.1549768,0.25,0.111054169404537,0.266494178525226,0.613508442776735,-2.24678426469778,0.00121191962262813,0.156244682132436,0.00210672124393772,-2.24600637750011,0.00141456678212052,0.0971807473256984,0.00198293384971109,-2.24639266654777,0.00240058069511601,0.155691487730232,0.00426944827104018,-2.24675614779868,0.0012365038737886,0.156861791071923,0.0021201831244181,0.61047500152613
"11422-13",2200,-2.245641,0.1549768,0.25,0.110958541309309,0.269526248399488,0.602455146364495,-2.245384968066,0.00120467198026836,0.152882008782497,0.0021221985526638,-2.24601413162986,0.00140973441793642,0.0961101352026881,0.00198363463216651,-2.2465749405027,0.00242564071769131,0.15925630830999,0.00420664001266237,-2.24533325631326,0.00122607336706828,0.152859216167166,0.00218772852147934,0.601917229865606
"11422-14",2200,-2.245641,0.1549768,0.25,0.111312098022104,0.316373124592303,0.578993055555556,-2.24399392570956,0.00121525664050147,0.152006550666999,0.00209643673495971,-2.24346655447796,0.00146973140388494,0.0897703089547816,0.00198894356323294,-2.24137030802487,0.00237680530349517,0.146919506817545,0.0043209223465808,-2.24388602672253,0.00124207734543925,0.152515504222141,0.00214280605890751,0.575459386203153
"11422-15",2200,-2.245641,0.1549768,0.25,0.111277492869124,0.294233289646134,0.600178094390027,-2.24545488627989,0.00121919910284386,0.153882863034622,0.00209056019879637,-2.24547000540135,0.00145109106859499,0.0952344093947583,0.00198543186549108,-2.24725405948612,0.00243941550380089,0.15617955375259,0.00418637729923454,-2.24484859065365,0.00123795325145164,0.154359384483607,0.00213791000199054,0.59081424536855
"11422-16",2200,-2.245641,0.1549768,0.25,0.111456545474314,0.288474350433045,0.617491166077738,-2.24532772543386,0.00122925800984646,0.153070487384519,0.00207190741546256,-2.24528493138417,0.00145741737105614,0.097186194420753,0.00198511192393226,-2.24542780533965,0.002445988852993,0.150538031674833,0.00416940462813323,-2.24550948780128,0.00125577011062433,0.153263508774171,0.00208071472704302,0.618871213831852
