"sim","N","beta0","beta1","q","avg_prev","fpr","ppv","beta0_gs","se_beta0_gs","beta1_gs","se_beta1_gs","beta0_n","se_beta0_n","beta1_n","se_beta1_n","beta0_cc","se_beta0_cc","beta1_cc","se_beta1_cc","beta0_smle","se_beta0_smle","beta1_smle","se_beta1_smle","ppv_smle"
"11422-11",2200,-2.245641,0.1549768,0.5,0.110966947099726,0.28058936579116,0.593314763231198,-2.24590681248031,0.00120558383263941,0.154474218666438,0.0021208875803987,-2.24507389610336,0.00142065467953658,0.0928646531792559,0.0019843593788308,-2.24693801767704,0.00169018231255385,0.154152345670862,0.00304073036010339,-2.2458581066717,0.00121157946513014,0.155025669897738,0.00213672439336737,0.590492076082478
"11422-12",2200,-2.245641,0.1549768,0.5,0.111037468305226,0.283151825752723,0.591119333950046,-2.245774560268,0.00120565482963296,0.156093712585878,0.00211904385424836,-2.24615281567738,0.00142411951363942,0.0959504621990586,0.00198389887763094,-2.24477235639012,0.00169720041053666,0.152582506501118,0.00301579589341664,-2.24582302945637,0.00121216658898952,0.156140571498325,0.00212274952149503,0.591529027010174
"11422-13",2200,-2.245641,0.1549768,0.5,0.111562088960609,0.265907568653717,0.640398550724638,-2.24608959511185,0.0012327369909442,0.156200771162957,0.0020648627130531,-2.24500250609159,0.00143800773568049,0.100747059242883,0.00198078835422067,-2.24660795740097,0.00172703795598672,0.158273122814741,0.00294829457220833,-2.24596756412489,0.00124153932917232,0.156157623488208,0.0020657025315364,0.638989074234146
"11422-14",2200,-2.245641,0.1549768,0.5,0.111202351699777,0.270900842514582,0.611162790697674,-2.24605113199192,0.00121280614731335,0.157305518245689,0.00210240281204177,-2.24476000860439,0.001419637987172,0.0965310385906957,0.00198200284937527,-2.244819699793,0.00170176045404996,0.159132058684015,0.00299787764087317,-2.24598110891701,0.00122287986310068,0.158030996217349,0.00210064896770575,0.607309191228149
"11422-15",2200,-2.245641,0.1549768,0.5,0.110960749598801,0.272030651340996,0.59811320754717,-2.24515430933337,0.00120300409537365,0.153105991733094,0.00212388034121097,-2.24603092156121,0.00141054050803772,0.096143612766063,0.00198297376814116,-2.24228046614218,0.00171157306138291,0.151624095477768,0.00297379471593706,-2.24511039271445,0.00120649303826698,0.153713122318442,0.00214717020890909,0.594933641053626
"11422-16",2200,-2.245641,0.1549768,0.5,0.110786591416505,0.29156010230179,0.582417582417582,-2.24755348537929,0.0012057179648708,0.155244133404886,0.00212429849785946,-2.24810671425749,0.00143317624840238,0.0943727209785091,0.0019869976896255,-2.24640060766234,0.00168290744039361,0.152370555722184,0.00306194025577349,-2.24727822979693,0.00121057738364652,0.155745096965334,0.00214355396620848,0.576908705740289
"11422-17",2200,-2.245641,0.1549768,0.5,0.111086734088742,0.28359173126615,0.597616865261228,-2.24574060892319,0.00121057794747669,0.154420190915491,0.0021087160605039,-2.24556578271286,0.00143018445435649,0.0947808042479291,0.0019839656685301,-2.24568157283199,0.00170430423057854,0.14995584626322,0.00300404755395446,-2.24575863410869,0.00121603349705047,0.154647756711828,0.00211013808494538,0.596889024001486
"11422-18",2200,-2.245641,0.1549768,0.5,0.111024683175978,0.282184655396619,0.604014598540146,-2.24762314245859,0.00121523869996858,0.156165781561826,0.00210054321218469,-2.24861125545,0.00143519252896723,0.0990750176156017,0.00198453412594715,-2.24745740849232,0.0017141787802495,0.154727016735561,0.00297905103146086,-2.24746815830342,0.00122129216459879,0.156023285296801,0.00211792658041936,0.602627039853586
"11422-19",2200,-2.245641,0.1549768,0.5,0.111300966065538,0.285340314136126,0.606498194945848,-2.24510492886575,0.00121737360607966,0.153942508142142,0.00209214572718853,-2.24582911811948,0.0014405627685757,0.0974571563831844,0.00198315434896227,-2.24176963512532,0.00172452169906446,0.150404306637024,0.00294673277021748,-2.24492735771289,0.00122127282422618,0.153819898204714,0.0021039553375817,0.604798337435772
"11422-20",2200,-2.245641,0.1549768,0.5,0.111051469481838,0.295629820051414,0.583333333333333,-2.24534404847776,0.00120723701631656,0.153974383461058,0.00211583164770245,-2.24446905876389,0.00143810430265777,0.090963769141302,0.0019853028957404,-2.24545931750819,0.00171704696081007,0.152576260575506,0.00297189469854924,-2.24537189200054,0.0012158240266888,0.153453799591698,0.00212485693905066,0.585901296812531
"11422-21",2200,-2.245641,0.1549768,0.5,0.111129605628768,0.284135240572172,0.602365787079163,-2.24694618627474,0.00121544154588971,0.156963235505235,0.00209994132880503,-2.2477614818692,0.0014371668841967,0.0990303222832659,0.00198467006870805,-2.24994018702056,0.00171789309343926,0.162146397304326,0.00297609327834744,-2.24701385908872,0.00122245142197049,0.156811390679124,0.00211647736959084,0.603947808835369
"11422-22",2200,-2.245641,0.1549768,0.5,0.1112794411598,0.292556634304207,0.591689250225836,-2.24391099002866,0.00121029149648684,0.153549800887162,0.00210443049272015,-2.24483924906254,0.00143959815783372,0.0954307288855142,0.00198309692650528,-2.24399410866787,0.00171373566908635,0.152060044408183,0.00297381274400906,-2.24394528027919,0.00121774207217445,0.153690925977827,0.00211550015176081,0.59150274688151
"11422-23",2200,-2.245641,0.1549768,0.5,0.111087468734967,0.284695201037613,0.599817684594348,-2.24582622596808,0.00121284631003855,0.153431195692429,0.00210415876625306,-2.24593226263818,0.00143450425039622,0.0949831053487673,0.00198422595892079,-2.24685610385602,0.00171847883327715,0.154122068378408,0.00297177956655272,-2.2458456622299,0.0012185317841418,0.15343216385639,0.00211451953734378,0.599971765681453
"11422-24",2200,-2.245641,0.1549768,0.5,0.111247839404916,0.276459268762027,0.59794776119403,-2.2451429015969,0.00120582310450385,0.159526236368853,0.00211464383545068,-2.24679498425843,0.00141891173102689,0.101582769696398,0.00198176840585076,-2.24482603388821,0.00172412199812713,0.161334665750822,0.0029472237271981,-2.24527333769893,0.00121030577782585,0.159820146415143,0.00212870172305497,0.598350868501287
"11422-25",2200,-2.245641,0.1549768,0.5,0.111522311007557,0.269129287598945,0.626373626373626,-2.24443742395874,0.00122230446126604,0.155234054215585,0.00208108681208464,-2.24391058638229,0.00142945957785849,0.0989711304148333,0.00198027621743994,-2.24442815062764,0.00171707232872873,0.153832014153739,0.002966297708557,-2.24432212526075,0.00122944659372483,0.155034871769368,0.00208675468409358,0.625822170945128
"11422-26",2200,-2.245641,0.1549768,0.5,0.110803092618641,0.27192429022082,0.587954110898662,-2.24664908241195,0.00119707567968835,0.157736112235633,0.00214130020834615,-2.24702923336133,0.00140323362416758,0.0965036981800268,0.00198508270959883,-2.24701301246366,0.00169683877328755,0.154847309625852,0.00302222320869772,-2.24667544891386,0.00119893000225186,0.157615112876378,0.00216201638514207,0.588735967121482
"11422-27",2200,-2.245641,0.1549768,0.5,0.111078169475464,0.270391779062299,0.604323308270677,-2.24594081636945,0.00120738392291253,0.156732380864438,0.00211476881569362,-2.24636185785727,0.00141395859173527,0.0984685913901405,0.00198280697278097,-2.24562821551732,0.00170030597190084,0.158475147525525,0.00300622593276921,-2.24618331003644,0.00121530433459453,0.156462211935426,0.0021275308283192,0.60854576717892
"11422-28",2200,-2.245641,0.1549768,0.5,0.110935992726314,0.31038961038961,0.579964850615114,-2.24728335140146,0.00121438798336707,0.153255211320187,0.00210443578660818,-2.24748134894587,0.00146252087939781,0.0920604742262702,0.00198999986810091,-2.24901589430946,0.00172610619476785,0.155474378129217,0.00296331176491982,-2.24718097420195,0.0012200694036987,0.152698657895445,0.00212541406261264,0.581005232166878
"11422-29",2200,-2.245641,0.1549768,0.5,0.111077666837386,0.28131021194605,0.59481961147086,-2.24574209314095,0.00120663133038165,0.156143261280432,0.00211561539198122,-2.24473626421539,0.00142234657315998,0.0938151649110676,0.00198308837759676,-2.24402011538894,0.00170285307708948,0.155763137432522,0.00299379532496576,-2.24561721602808,0.00121512653176099,0.156342338314945,0.00211828740810289,0.592460363114505
"11422-30",2200,-2.245641,0.1549768,0.5,0.111277081899255,0.266753415744958,0.61789375582479,-2.24596777525904,0.00121488977326828,0.157836305525479,0.00209728783240457,-2.24624955461105,0.00141899893060423,0.100965577848915,0.0019812667096794,-2.24829371310942,0.0017335338341988,0.161486990284946,0.00294004481613428,-2.24585307822439,0.00121749826445322,0.158521707164234,0.00211062785761412,0.613608070570668
"11422-31",2200,-2.245641,0.1549768,0.5,0.111402506666185,0.275700934579439,0.629596412556054,-2.24708525304793,0.00123118692792252,0.156048260655501,0.00206983656436101,-2.24661554042077,0.00144633422390036,0.100146226706198,0.00198339761938263,-2.24691602467621,0.00174965553700278,0.154624998359268,0.00291536533485501,-2.24685663883414,0.00122996804216582,0.156804588266763,0.00208365340280754,0.623444297011075
"11422-32",2200,-2.245641,0.1549768,0.5,0.111420733865776,0.269767441860465,0.631244323342416,-2.24632386688358,0.00122777097870068,0.155804963890649,0.00207417444084792,-2.24668524380346,0.00143713419402,0.101790284166308,0.00198178805942699,-2.24649035929922,0.00173964293281654,0.153658262336995,0.00293061820998103,-2.24622891363854,0.00123146134906439,0.155431869755032,0.00208058780662229,0.63160152152535
"11422-33",2200,-2.245641,0.1549768,0.5,0.111309490163701,0.290322580645161,0.606951871657754,-2.24469185568547,0.00122151632707077,0.15103760002231,0.0020864892352569,-2.24423933530134,0.00144964491019483,0.0935211041325138,0.00198501492595282,-2.24405834502962,0.00171385409403484,0.149651875260923,0.0029780246963522,-2.24443388564359,0.0012264362330179,0.15181741555647,0.00209275911210948,0.600343465597373
"11422-34",2200,-2.245641,0.1549768,0.5,0.111252856933101,0.269800386349002,0.606941838649156,-2.24450609283301,0.00120767448506952,0.156381281787495,0.00211063187044632,-2.24442221800452,0.00141327217016618,0.09759672305737,0.00198119259515863,-2.24422446278184,0.00170706830989814,0.153559727456311,0.00298889585719664,-2.24439195688063,0.00121204550552766,0.156329756008949,0.00211918439013672,0.605603539386548
"11422-35",2200,-2.245641,0.1549768,0.5,0.111325855246017,0.305444887118194,0.601386481802426,-2.24739605361842,0.00122807924200656,0.156534305445831,0.00207512579484877,-2.24717505409837,0.00147301239872093,0.0966917169114689,0.00198917706888752,-2.2485367126368,0.00172630679569755,0.158571079252098,0.00295445052772762,-2.24732106195809,0.00124072554149491,0.156652714592358,0.00206857322676264,0.600047901450608
"11422-36",2200,-2.245641,0.1549768,0.5,0.111107213635483,0.272962483829237,0.607806691449814,-2.24773585491132,0.00121237646534049,0.160558661050402,0.00210436184733945,-2.24803879103683,0.00142210203737153,0.101218578116484,0.00198272275013473,-2.25070841388685,0.00171876818779788,0.161602007475644,0.00297449867262063,-2.24753749332707,0.00121614402614847,0.160630509179324,0.00211412726074459,0.605042796749565
"11422-37",2200,-2.245641,0.1549768,0.5,0.11104719041334,0.278980891719745,0.589887640449438,-2.24355655063641,0.00120068217189504,0.151510737819925,0.00212812215175771,-2.24327705589248,0.00141357699067299,0.0916089837822165,0.00198292406818628,-2.24243648466571,0.00168898138575877,0.155383285170723,0.00302281618989797,-2.2432226430796,0.00120546886196351,0.152152403547701,0.00215986368296546,0.582872461919271
"11422-38",2200,-2.245641,0.1549768,0.5,0.111120711826904,0.307992202729045,0.582378854625551,-2.24681615445491,0.00121456445292336,0.156639884917927,0.00209990922254273,-2.24581503760342,0.00145930475687282,0.0923512537309411,0.00198764953902232,-2.24897211566407,0.00173071194732087,0.159408804175347,0.00294832513235695,-2.2469339289862,0.00122295302199259,0.156800829511773,0.00210977292416774,0.583093169423184
"11422-39",2200,-2.245641,0.1549768,0.5,0.111131875371497,0.266753415744958,0.61789375582479,-2.24587492795301,0.00121489693553614,0.153704659658404,0.0021001466395283,-2.24594670205943,0.00141880035724109,0.0978646340298797,0.00198255293059986,-2.2468363412485,0.00170536956490076,0.154400128033085,0.00300253069445561,-2.24610536046586,0.00122458226021758,0.153266585942581,0.00210449895368818,0.622781831140033
"11422-40",2200,-2.245641,0.1549768,0.5,0.111488087233201,0.274118429807053,0.628494138863841,-2.2462605486255,0.00122858796544576,0.156865794519235,0.00207231570958888,-2.2477639944821,0.00144310313252137,0.104226144054042,0.00198233923771973,-2.2456547552497,0.00175499591660669,0.155168085361477,0.00290148883979345,-2.2463188304914,0.00123339345676669,0.156700409641268,0.00207865210334208,0.629872111956682
"11422-41",2200,-2.245641,0.1549768,0.5,0.110982167217062,0.291613722998729,0.576958525345622,-2.24534499671665,0.00120029039154238,0.156096799140931,0.00213037619636823,-2.24611939375025,0.00142690478823781,0.0944886116741215,0.0019844414988989,-2.24556314466177,0.00169766744168215,0.159267317627236,0.00300979038889549,-2.24551811644452,0.00121009302496483,0.156057355714835,0.00214264150030451,0.579297481283248
"11422-42",2200,-2.245641,0.1549768,0.5,0.11122785212641,0.294805194805195,0.59245960502693,-2.2461029727297,0.00121364014131269,0.157602885415786,0.00209985071325526,-2.24589281682502,0.00144496556103064,0.0959474664246526,0.00198443040796115,-2.24805631304217,0.00170466072732342,0.156899212104078,0.00300262509417507,-2.24584599991778,0.00121957479031373,0.15805877246143,0.00210682247836744,0.587546568932055
"11422-43",2200,-2.245641,0.1549768,0.5,0.111352350026751,0.284967320261438,0.605786618444846,-2.24567979478939,0.00121742692683856,0.157482300423366,0.00209080298782637,-2.24737899619737,0.00144111179101914,0.101551026156895,0.00198268910248735,-2.24623816144059,0.00172715119578815,0.158005460614721,0.0029489582245315,-2.2462678461101,0.00123009330174991,0.156830287218117,0.00208572523614741,0.61570099172802
"11422-44",2200,-2.245641,0.1549768,0.5,0.111334632216716,0.302096985583224,0.593832599118943,-2.24533781466606,0.00121828127477342,0.15512824418859,0.00208975255923656,-2.24424129494031,0.00145763412246155,0.0928752084880486,0.00198567973127819,-2.24523402543718,0.00173109838225025,0.154423828453174,0.00293833896013225,-2.24536265150347,0.00122609668035807,0.154957500809359,0.00209464202833908,0.594825767495597
"11422-45",2200,-2.245641,0.1549768,0.5,0.111204338148573,0.285439384220654,0.5902394106814,-2.24368337943296,0.00120506468519312,0.153780568125228,0.00211663907744953,-2.24256845189658,0.00142475396270784,0.091450291572525,0.00198246611460601,-2.24361043134299,0.00171253660150461,0.152038619951172,0.00297663495118186,-2.24354248753844,0.00120830677098543,0.15356391271322,0.00213465289188707,0.589301823326581
"11422-46",2200,-2.245641,0.1549768,0.5,0.11132762884215,0.27979274611399,0.602941176470588,-2.24341876055446,0.00121064977659311,0.153018687227738,0.00210407137986016,-2.24386447377011,0.00142694830728879,0.0958680978496181,0.00198169284655854,-2.24467381560569,0.00170647660285127,0.152562121238374,0.00299148682917134,-2.24349613358039,0.00121508921478397,0.153227344238024,0.00211986116917361,0.603025199574202
"11422-47",2200,-2.245641,0.1549768,0.5,0.111278672922795,0.283267457180501,0.613309352517986,-2.24736056849421,0.00122281243486826,0.157801049505803,0.00208380123577642,-2.24685599442102,0.00144425103191494,0.0986541238729712,0.00198383775290193,-2.24674315197217,0.00173315630436864,0.159032305465184,0.00293526546658015,-2.24697937203266,0.00122608617365934,0.158286104706264,0.00209993843826503,0.606534361470247
"11422-48",2200,-2.245641,0.1549768,0.5,0.111265753167168,0.305975049244911,0.592300962379703,-2.24477625759164,0.00121987472216264,0.150996407501854,0.00208918398079101,-2.24449049127923,0.00146404838085827,0.0916610361629624,0.00198782267557141,-2.24455334799825,0.00172903229416254,0.149930413787952,0.00294711896078415,-2.24486435803121,0.00122942761962497,0.150702015596055,0.00208960938815564,0.594595655332911
"11422-49",2200,-2.245641,0.1549768,0.5,0.111053246860224,0.288686605981795,0.598553345388788,-2.24697435985985,0.00121541102672037,0.15498707179232,0.00210155871082955,-2.2474957606246,0.00144133775702813,0.0966277720924392,0.00198590175656316,-2.24475003841693,0.00169856850349189,0.150940390343339,0.00301439329934509,-2.24664395743555,0.00121746275598569,0.155403886037461,0.00211806288210499,0.592651464183299
"11422-50",2200,-2.245641,0.1549768,0.5,0.111346870691667,0.283879254977521,0.592626728110599,-2.24382209183154,0.00120632748607868,0.157645640116374,0.00211237507785306,-2.24369514316004,0.00142508521693774,0.0962292223873964,0.00198170147740784,-2.24337023094246,0.00168954052540485,0.161631264581709,0.00301987083181473,-2.24357458413253,0.00121038815040804,0.157980592080258,0.00214311077351931,0.588207616602105
"11422-51",2200,-2.245641,0.1549768,0.5,0.11130383356973,0.282522996057819,0.611913357400722,-2.2460410947851,0.00122099172636082,0.155448086254192,0.00208705436362512,-2.24645756175135,0.00144191452872085,0.0987238480427692,0.0019836680675059,-2.24839852612074,0.00172403995439628,0.16131317864359,0.00295817296523112,-2.24596703544804,0.00122635505774939,0.15582736714438,0.00210333852748359,0.609429760404282
"11422-52",2200,-2.245641,0.1549768,0.5,0.111108485778864,0.287296416938111,0.60126582278481,-2.24643108403381,0.00121605070160494,0.154235670004307,0.00209893068647173,-2.24734768833028,0.00144073778816604,0.0973285695567201,0.00198515866962463,-2.24784920825094,0.00172846396567307,0.158213805321524,0.00295337391797934,-2.246853789377,0.00122417007376169,0.153901514422751,0.00212115386394733,0.608169189567189
"11422-53",2200,-2.245641,0.1549768,0.5,0.111272530893492,0.278795811518325,0.612021857923497,-2.24686860647837,0.00121874625826458,0.158395946627935,0.00209115058593097,-2.24749899364338,0.00143549414468497,0.10103164902683,0.0019830117414755,-2.24685222347989,0.00172365317735365,0.157167318989701,0.00295872145912517,-2.24670568710369,0.0012226642428892,0.158590744028501,0.00210372830964955,0.609165551160995
"11422-54",2200,-2.245641,0.1549768,0.5,0.111097971519252,0.290592783505155,0.589626933575978,-2.24633067314514,0.00120959806269086,0.157375928985228,0.00211104283003796,-2.24573135041909,0.00143540092817153,0.0946587260419956,0.0019847894991336,-2.24627303377129,0.00172100921413047,0.158679138272263,0.00296261856129453,-2.24599475518183,0.00121464880091951,0.157535069053223,0.00212433414639298,0.58479909142217
"11422-55",2200,-2.245641,0.1549768,0.5,0.111235857056296,0.279220779220779,0.605504587155963,-2.24539260319635,0.00121377418531711,0.155586305068655,0.00210052813821064,-2.24529540263017,0.00142952674589528,0.0969293661885612,0.00198279030664807,-2.2435679940589,0.00171229307035456,0.154344132574186,0.0029738916548885,-2.24528586852162,0.00121850587635085,0.156105150434393,0.00212003823346362,0.60201884074776
"11422-56",2200,-2.245641,0.1549768,0.5,0.11110734191923,0.273732119635891,0.611265004616805,-2.24626939797436,0.00121473203393526,0.154440341331442,0.00210089686778175,-2.24797076483873,0.00142685105595357,0.100451457464705,0.00198340897821898,-2.24633153959734,0.00172221863159722,0.155695941282384,0.00296061149210542,-2.24630061445509,0.00121841620620303,0.15427054915647,0.00212711501998769,0.6123446808474
"11422-57",2200,-2.245641,0.1549768,0.5,0.111290684920687,0.277124183006536,0.612431444241316,-2.24586615879687,0.00121741879352342,0.156312978484039,0.00209198378137959,-2.24537605957017,0.00143137511654449,0.0976818571787495,0.0019819246501675,-2.24884342608244,0.00171853224612264,0.160177202574721,0.00297073595130203,-2.24585216795756,0.00122128488343239,0.156208512571704,0.00211021758464463,0.612708923707676
"11422-58",2200,-2.245641,0.1549768,0.5,0.111399936433947,0.309895833333333,0.582456140350877,-2.2441457426019,0.00121450713178781,0.155468363857659,0.00209599026287729,-2.24613835807785,0.0014633568797812,0.0971849236164867,0.00198685176992544,-2.24196076916447,0.00172622974092741,0.154418282689708,0.00294311248473299,-2.24423747135943,0.00122133643503836,0.155848398080874,0.0021037081913072,0.582159422450469
"11422-59",2200,-2.245641,0.1549768,0.5,0.11131246202816,0.302265372168285,0.583778966131907,-2.24458315552399,0.00121096578718443,0.156424172926989,0.00210324583770937,-2.24486688488648,0.00144987341567722,0.0948118309374625,0.00198471442759633,-2.24506267012621,0.00172145793777199,0.153710228535118,0.00296102163823526,-2.24474585383032,0.00121775602311604,0.156260358167077,0.00210516000276152,0.586416005116513
"11422-60",2200,-2.245641,0.1549768,0.5,0.111436892363553,0.278472679394338,0.616847826086957,-2.24549488112887,0.0012222031019463,0.156823382274333,0.00208316576078402,-2.24456984109805,0.00143817867016035,0.0978816477165316,0.00198224288503304,-2.24551631482096,0.00173163819109164,0.155317632569057,0.00294207358607347,-2.24569887719223,0.00122850815701397,0.156364461921759,0.00208512230789419,0.621342756864256
"11422-61",2200,-2.245641,0.1549768,0.5,0.111180162873606,0.282101167315175,0.602012808783166,-2.24467980401964,0.00121234439350367,0.152532225118045,0.0021038445245715,-2.24527181228636,0.00143109218466006,0.0957517563043547,0.00198332024116374,-2.24457321349532,0.00170902172394253,0.151993609837739,0.00298887373700395,-2.24463071161598,0.001214985246129,0.15306520170601,0.0021234526081669,0.599131583683967
"11422-62",2200,-2.245641,0.1549768,0.5,0.111453865509673,0.272309711286089,0.61961503208066,-2.24475727454028,0.00121929420358338,0.156175819832805,0.00208667195994226,-2.24471379782838,0.00142914711323324,0.0995368546099814,0.00198064792183578,-2.24513915972674,0.00172289577083738,0.156034575237934,0.00295734796569746,-2.24468187483099,0.00122598882610032,0.15605372489189,0.00209148197546411,0.619218333338081
"11422-63",2200,-2.245641,0.1549768,0.5,0.11119728646228,0.294996751137102,0.592825112107623,-2.24698950569762,0.00121467463802524,0.159132842717248,0.00209816847401308,-2.24693755938009,0.00144626760215651,0.0973454364434283,0.00198467273122682,-2.24706069077463,0.00173557177165141,0.15911907478683,0.00293275945939582,-2.24692664212517,0.00122230225398265,0.158897220458141,0.00210073498817449,0.593038820859882
"11422-64",2200,-2.245641,0.1549768,0.5,0.111312333337859,0.308900523560209,0.587412587412587,-2.24616417086385,0.00121853182655434,0.157340235186911,0.00209095177672185,-2.24755246143214,0.00146692346183439,0.0978963220847899,0.00198828314631274,-2.2469038920375,0.00170592535891148,0.158681140623526,0.0029944526294075,-2.24622178730118,0.00122732248377634,0.157384467933333,0.00210903668538891,0.587975613790372
"11422-65",2200,-2.245641,0.1549768,0.5,0.111173120376491,0.274661508704062,0.603720930232558,-2.24509107367246,0.00120912134531244,0.155487632658309,0.00210990882358332,-2.24581324485969,0.00142002433853441,0.0981767829647472,0.00198244430647732,-2.24544656107057,0.00169966238507105,0.160001273112276,0.00300402353173811,-2.24498199979959,0.00121450808035622,0.155921050717251,0.0021336863881984,0.600435421228397
"11422-66",2200,-2.245641,0.1549768,0.5,0.111318902542527,0.284781188765513,0.605429864253394,-2.24583841162204,0.00121700671417969,0.157269716938383,0.00209205849986037,-2.24540705561754,0.00143856107226691,0.0973457162966018,0.00198257095046816,-2.24755536686648,0.00172897542240993,0.159503528516966,0.00294695918682041,-2.24583068624436,0.00122554921062395,0.157384032155549,0.00209613527125502,0.604820074690094
"11422-67",2200,-2.245641,0.1549768,0.5,0.111404482916647,0.276692708333333,0.609733700642792,-2.24365662778686,0.00121386273331428,0.154137387349415,0.00209650371222846,-2.24303117294028,0.00142677118035088,0.0955747407637297,0.00198080386189905,-2.24366732192649,0.00171790812874077,0.155071968530945,0.00296281459423236,-2.24325794257701,0.00121618934395448,0.154440762653413,0.00210963868886052,0.60329479885728
"11422-68",2200,-2.245641,0.1549768,0.5,0.111366742294827,0.295830575777631,0.606514084507042,-2.24579320087955,0.00122531589600452,0.15416167468163,0.00207975646065507,-2.24527244432651,0.00145962173537018,0.0953389193863813,0.00198647666385427,-2.24600786069265,0.00174312285136895,0.155214763690092,0.00292260120192831,-2.24544582716723,0.00122702073342472,0.154126958485785,0.00209972122449014,0.602471161547139
"11422-69",2200,-2.245641,0.1549768,0.5,0.111028180622423,0.270200387847447,0.609710550887022,-2.24700671552064,0.00121126245340261,0.156429668144515,0.0021073974540897,-2.24658080078134,0.00141745852549068,0.0974160970208309,0.0019828710649369,-2.24622471023656,0.00170086418773816,0.153317445401149,0.00300818352297142,-2.24694433986607,0.00121587531734669,0.156315352201427,0.00212171191528471,0.609431650118836
