"sim","N","beta0","beta1","q","avg_prev","fpr","ppv","beta0_gs","se_beta0_gs","beta1_gs","se_beta1_gs","beta0_n","se_beta0_n","beta1_n","se_beta1_n","beta0_cc","se_beta0_cc","beta1_cc","se_beta1_cc","beta0_smle","se_beta0_smle","beta1_smle","se_beta1_smle","ppv_smle"
"11422-221",390,-2.245641,0.1549768,0.75,0.110030147879926,0.277966101694915,0.536723163841808,-2.24924779042187,0.00277612796723145,0.16315618267244,0.00529613280923029,-2.24714684779532,0.00326507972905048,0.0863344472155941,0.00473391807158483,-2.24592438157021,0.00319588229631621,0.162366716228505,0.00611139963313187,-2.24884602969768,0.00269888017758827,0.164044402171128,0.0052488406692252,0.52836753348703
"11422-222",390,-2.245641,0.1549768,0.75,0.111376183409123,0.274368231046931,0.597883597883598,-2.24263821688454,0.00285524305201798,0.156276350538923,0.00502874825010787,-2.24374084393867,0.00335366506988942,0.0984159490416178,0.00470146902375616,-2.24444187204403,0.003282730687981,0.155764048846504,0.00584436816154284,-2.24274241202915,0.00275867367116108,0.155454861804772,0.00499783067840258,0.602528125857633
"11422-223",390,-2.245641,0.1549768,0.75,0.110761968294922,0.282685512367491,0.572192513368984,-2.24185200964815,0.00282589527613684,0.143712871906605,0.00512645971217168,-2.24109320591973,0.00333496284290079,0.0832394243983299,0.00471555689000201,-2.24356412636787,0.00326823441156984,0.141245534914529,0.00591082742975109,-2.24231452536285,0.00276332429266136,0.142700909852057,0.00503726304522384,0.583186947148972
"11422-224",390,-2.245641,0.1549768,0.75,0.111147210678436,0.27536231884058,0.6,-2.24582723897668,0.00286631726734151,0.158360519936963,0.00501918886148663,-2.2454681568509,0.00336698331444807,0.0972671461224902,0.0047071862404759,-2.2444502267014,0.00333092761989814,0.158511755708207,0.0057282594444726,-2.24552404715729,0.00279654129142761,0.158242229549804,0.00490161072214599,0.596651518282723
"11422-225",390,-2.245641,0.1549768,0.75,0.11116339609128,0.252830188679245,0.651041666666667,-2.25047539828848,0.00293252522973794,0.158839385095426,0.00491526006965381,-2.25001508155755,0.0033911740603488,0.105366379367278,0.00471003503706055,-2.25263454114171,0.00337820394806565,0.161860830507389,0.00568284658861712,-2.25026728894325,0.0028618953201884,0.159197816465004,0.0047806198764339,0.646984410822628
"11422-226",390,-2.245641,0.1549768,0.75,0.11093629082148,0.308243727598566,0.563451776649746,-2.24732291401438,0.00285362652431157,0.16093808393153,0.00505748373614351,-2.24625336712,0.0034286194262865,0.0918223799046567,0.00471927715092472,-2.24750006055157,0.00331231063392758,0.16690397962985,0.00577479509037452,-2.24696234908617,0.00276621700407249,0.160759444752168,0.00497128514987428,0.559885179458462
"11422-227",390,-2.245641,0.1549768,0.75,0.111441404739016,0.269372693726937,0.619791666666667,-2.2413207797082,0.00288700298942414,0.146731114169415,0.00497220738087411,-2.24324942363474,0.0033817367785847,0.0971360748276622,0.00470369580843608,-2.24201993561352,0.00329754652870418,0.148989830706421,0.00581049142074399,-2.24150049942947,0.00278712033584192,0.147096205293489,0.00494351653263563,0.620479509120376
"11422-228",390,-2.245641,0.1549768,0.75,0.111542845868023,0.277777777777778,0.615384615384615,-2.24368846197391,0.00289504954981027,0.155151752337045,0.00495071297233677,-2.24326394011769,0.00340593349879304,0.0975215566893502,0.00470257739903883,-2.24208044862185,0.00336045623095338,0.152950794235506,0.00566518813777698,-2.24384232585431,0.00282553523117163,0.154369424799521,0.0048503553282728,0.62068164324944
"11422-229",390,-2.245641,0.1549768,0.75,0.111139809317916,0.27797833935018,0.594736842105263,-2.24479801973303,0.00285973446614074,0.156021225095598,0.00503115370470689,-2.24376485431134,0.00336641092711382,0.0935605437255358,0.00470692505326482,-2.24450351364699,0.00329116470544574,0.152585167883095,0.00582876822057494,-2.24465589998018,0.00280929458045011,0.155751671588095,0.00486312195323474,0.594083596301598
"11422-230",390,-2.245641,0.1549768,0.75,0.111121601238238,0.322695035460993,0.542713567839196,-2.2420838283957,0.00283204238508175,0.153507808212817,0.00509256537843869,-2.24103422043808,0.00343888306523959,0.0843700898689795,0.00471684062538635,-2.24343029281305,0.00326802538662905,0.151929814305529,0.00588543897733727,-2.24210269743152,0.002764645871732,0.152915642964671,0.00494233856593143,0.545277452755431
"11422-231",390,-2.245641,0.1549768,0.75,0.111722537376075,0.265917602996255,0.634020618556701,-2.24120440070917,0.00290706158590077,0.14897973674885,0.00492625946117691,-2.24281408896629,0.00339523691356419,0.100082197450235,0.00469847409505642,-2.24139405040926,0.00331894409761308,0.150411258698692,0.0057495945824428,-2.24160596522819,0.00284871128807241,0.148734860004249,0.00467393252115907,0.64030345706228
