"sim","N","beta0","beta1","q","avg_prev","fpr","ppv","beta0_gs","se_beta0_gs","beta1_gs","se_beta1_gs","beta0_n","se_beta0_n","beta1_n","se_beta1_n","beta0_cc","se_beta0_cc","beta1_cc","se_beta1_cc","beta0_smle","se_beta0_smle","beta1_smle","se_beta1_smle","ppv_smle"
"11422-25",390,-2.245641,0.1549768,0.25,0.111297925374095,0.677248677248677,NA,-2.24842078487112,0.00294488447853374,0.153089011357172,0.00488797880527538,-2.24758703619672,0.00336093061726276,0.104576529818755,0.00470196305582985,-2.25147891102422,0.00571129984862245,0.167969660018695,0.0100631619829772,-2.24666042099682,0.00288758404590486,0.156387415534323,0.00517418897121083,0.639241438286722
"11422-26",390,-2.245641,0.1549768,0.25,0.111221356372375,0.645833333333333,NA,-2.24584568825271,0.00291999659179885,0.148420801026676,0.00492884625119205,-2.24510615271787,0.00338241418090804,0.0969515244691591,0.00470732294527409,-2.23939491173435,0.00564197696168795,0.139694999584207,0.0102272285790244,-2.24637563617287,0.00294265240086752,0.148681838138471,0.0049877899210138,0.651832311610364
"11422-27",390,-2.245641,0.1549768,0.25,0.111257717465594,0.582089552238806,NA,-2.24480223293391,0.00288073086580596,0.154601531410148,0.00499244796527475,-2.24552647675658,0.00346394065930389,0.0941130233636985,0.00471968834598708,-2.24467700829312,0.00581463825881655,0.154665463050499,0.00984001653408586,-2.24435161805197,0.00289643170704204,0.154392042901936,0.00495467606594296,0.577369570344001
"11422-28",390,-2.245641,0.1549768,0.25,0.111386927929802,0.638743455497382,NA,-2.2457988987107,0.00290996501747775,0.154940949811745,0.00493666797894185,-2.24819933629709,0.00338268468200859,0.106308193209443,0.00470407340975832,-2.23848295692358,0.00562668403272986,0.154056725219496,0.0101638107781434,-2.24563023908106,0.00292010512343655,0.156044808890692,0.00497779051249071,0.631540476912973
"11422-29",390,-2.245641,0.1549768,0.25,0.111871438764196,0.625615763546798,NA,-2.24125235426751,0.00293086228426097,0.148614064741512,0.00489134480390743,-2.24236905346755,0.00347845432419494,0.0975353845964454,0.00471200044413629,-2.24520227207303,0.0058203497045128,0.142144510093491,0.00985695556502083,-2.240673924046,0.00291458186168278,0.147542633151299,0.00479748621199491,0.622999990193404
"11422-30",390,-2.245641,0.1549768,0.25,0.111173675210797,0.647668393782383,NA,-2.2481610209549,0.00292897565836227,0.152535479620808,0.00492367314966557,-2.24796767426711,0.00339578501940253,0.100981860368509,0.00471223120912277,-2.25245268462152,0.00591871204528889,0.172814564140495,0.00965828183980546,-2.2477260789501,0.00291760995827068,0.153050143816566,0.00514779165445586,0.64005002078535
"11422-31",390,-2.245641,0.1549768,0.25,0.112369133548158,0.666666666666667,NA,-2.24324933346214,0.00299587840775469,0.154258284013668,0.00479886518322674,-2.23999872353671,0.00350890078314141,0.099620943103977,0.00470943966448286,-2.24291862161065,0.00580151321031229,0.153623634160691,0.0098071889113106,-2.24201857275673,0.0030310305506673,0.155610691761489,0.00464361351507777,0.645379756639244
"11422-32",390,-2.245641,0.1549768,0.25,0.110599766633651,0.583333333333333,NA,-2.24426770664611,0.00281858917892894,0.149511393824504,0.0051490595795613,-2.24833488776435,0.00328927666452866,0.0983579812591925,0.0047195087218829,-2.2430302278849,0.00521952844819667,0.13621459581853,0.0126004152640911,-2.24616957084187,0.00286971065814139,0.149375913154043,0.0054321991177256,0.610289369071937
"11422-33",390,-2.245641,0.1549768,0.25,0.111986877020127,0.666666666666667,NA,-2.24648863746438,0.0029772313231241,0.157781832809425,0.00482914249172755,-2.24883941561779,0.00346731261876695,0.112347979535781,0.00470559579954392,-2.24622689617941,0.00593620667030087,0.161380909711284,0.00958689735037719,-2.24666642280405,0.00302343720177846,0.157502799571231,0.00471517013892102,0.670285392312054
"11422-34",390,-2.245641,0.1549768,0.25,0.111297563708167,0.630208333333333,NA,-2.24526094715798,0.00290513503492342,0.152284660442038,0.00495138360128661,-2.24528555640206,0.00338630962525364,0.0987559760985885,0.00470788242862082,-2.25163302589021,0.00563794001499665,0.146166999091217,0.0103667429266911,-2.24623578759678,0.00298765897720326,0.151045652003098,0.00476787418798213,0.648629554873773
