"sim","N","beta0","beta1","q","avg_prev","fpr","ppv","beta0_gs","se_beta0_gs","beta1_gs","se_beta1_gs","beta0_n","se_beta0_n","beta1_n","se_beta1_n","beta0_cc","se_beta0_cc","beta1_cc","se_beta1_cc","beta0_smle","se_beta0_smle","beta1_smle","se_beta1_smle","ppv_smle"
"11422-1",390,-2.245641,0.1549768,0.75,0.111915952525216,0.626262626262626,NA,-2.2424161297424,0.00291650447719517,0.156213431615352,0.00491024552070975,-2.24443094787114,0.00343656683966647,0.104416952560332,0.00470339937345054,-2.24076641115485,0.00336104422520335,0.153615267251165,0.00566890242664576,-2.24232375697862,0.00286065053315147,0.156238320237426,0.00470968502806587,0.625101361468587
"11422-2",390,-2.245641,0.1549768,0.75,0.111586161378501,0.668367346938776,NA,-2.24982236701552,0.00296849531802046,0.160642968931471,0.00485904643916101,-2.25213833375891,0.00343466118164457,0.114578189674287,0.00470980239826779,-2.2480692586176,0.00335742415143433,0.154737387452915,0.00571556636427072,-2.24970510613001,0.00294365928118744,0.16025928096349,0.00471176201453691,0.668624736074124
"11422-3",390,-2.245641,0.1549768,0.75,0.112178384280835,0.69109947643979,NA,-2.244478571895,0.00296187353640178,0.159434161204995,0.00483879902655446,-2.24424111636991,0.00337247428005359,0.112308353472472,0.00468726324963364,-2.24739296273599,0.00340496598017229,0.16204286330621,0.00561441383803049,-2.2445238186662,0.00289612625065991,0.15913845332165,0.00467790924893061,0.693141072551309
"11422-4",390,-2.245641,0.1549768,0.75,0.110751534919289,0.587628865979381,NA,-2.25005678107717,0.00287305236880184,0.160175622508948,0.0050269180788208,-2.25092926320618,0.00341076405340956,0.0989000264099693,0.00471978730314491,-2.25062877745868,0.00333390653511364,0.165456529718247,0.00574987928136692,-2.24985205197248,0.00279269703797816,0.161874380958825,0.00500162312607467,0.578668494509223
"11422-5",390,-2.245641,0.1549768,0.75,0.111554667339057,0.725274725274725,NA,-2.24820349353887,0.00296773695776157,0.154477537031657,0.00485303352681851,-2.24987311099411,0.00330766868611623,0.117766245280376,0.00469645310175702,-2.2503156991537,0.00345264975679767,0.157458578213542,0.0055677986678726,-2.24807827127342,0.00288701406590156,0.154300942809192,0.00479157077571909,0.724412382705033
"11422-6",390,-2.245641,0.1549768,0.75,0.111501052540526,0.66120218579235,NA,-2.24616483126411,0.00290355503634767,0.159799097062551,0.00494185435084478,-2.24438621945729,0.00330548163613801,0.104947696897998,0.00469931869547076,-2.24651971961602,0.00335208203268775,0.159428223728471,0.00570293415786956,-2.24607757710334,0.00282702225610987,0.160462095878491,0.00482819547690418,0.657333451844053
"11422-7",390,-2.245641,0.1549768,0.75,0.112125686804629,0.653658536585366,NA,-2.24080593081856,0.00296949010023493,0.146096585735724,0.00483671883315992,-2.24105533301352,0.00349259801284666,0.0983329897729465,0.00471114488032331,-2.2410016621627,0.00342938584793007,0.145248926337936,0.00557895687491978,-2.24095742317297,0.00288869693529913,0.145290397451351,0.00465113434656505,0.65953740865015
"11422-8",390,-2.245641,0.1549768,0.75,0.110661954685475,0.616580310880829,NA,-2.24914647251821,0.00290196513603909,0.148878841460096,0.00499268062516141,-2.25046251006933,0.00340682269670406,0.0969087797882113,0.0047264382936254,-2.2463767306646,0.00334054075148036,0.146977496248793,0.00576238340701343,-2.24940307686959,0.00282675095451954,0.148892543067148,0.00488368876048846,0.619978562406416
"11422-9",390,-2.245641,0.1549768,0.75,0.111604294820795,0.636363636363636,NA,-2.24380957595577,0.00292590266078317,0.150169310306857,0.00489999237147177,-2.24158470027554,0.00342712948693,0.093918578762593,0.0047030633015545,-2.24257506987768,0.00335806790686649,0.154405099350028,0.00566568312996104,-2.24312881174023,0.00281641874443714,0.150524657921511,0.00478361887314316,0.626084579805043
"11422-10",390,-2.245641,0.1549768,0.75,0.11181476009585,0.65,NA,-2.24690800491322,0.00295605730978059,0.159270144123121,0.004860462358791,-2.24483953013234,0.00345735158882966,0.102410201181743,0.00470761690643307,-2.24581214636773,0.00339334072957634,0.1609779061846,0.00562199009013391,-2.24662673815587,0.00288376807554883,0.159045318922193,0.00467743012901161,0.647653309805089
